,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n,material_emb,French_Raw,French_Code,first_level,second_level,third_level
1,1,1,1,003e47f1-89b1-4fb3-9e42-0d645d2cb5f7,Projecteur,Projecteur blanc,correct,lighting_general_equipment,D.50.20.02.10,ARGENTEUIL,2022-06-23,13.0,13.0,0.0,['ca0a2dfe-b2c0-4e00-bf13-faabd43e891e.jpeg'],used,,,1.0,1.0,2022-09-26,FR,1.0,95.0,,,,,"{'score': 0.17677821218967438, 'start': 0, 'end': 16, 'answer': 'Projecteur blanc'}",,,,,,,,,,,,,,,,,,,,Projecteur blanc,,,,Film,Projectors,Pr_40_70_67,Technical elements,Other,Other
489,489,767,767,6ebbb74d-795c-4c7a-85fb-eed0c0d75202,Projecteur,Projecteur,correct,lighting_general_equipment,D.50.20.02.10,CHATILLON,2022-07-06,10.0,50.0,40.0,"['8d0433ab-96ca-481f-92fa-72f7014c8972.jpeg', 'c3da726e-9f5a-4a5a-9040-801416275684.jpeg']",used,,,3.0,3.0,2023-02-21,FR,1.0,230.0,,,,,"{'score': 0.24747306108474731, 'start': 0, 'end': 10, 'answer': 'Projecteur'}",,,,,,,,,,,,,,,,,,,,Projecteur,,,,Film,Projectors,Pr_40_70_67,Technical elements,Other,Other
583,583,913,913,87d70940-32ed-48fe-88f0-32427e83bb9a,Projecteur extérieur Optiflood Philips,46 x 73 cm,correct,lighting_general_equipment,D.50.20.02.10,CLERMONT-FERRAND,2022-02-28,900.0,900.0,0.0,['a2e33296-b6a6-4284-b6c8-5b9c57540938.jpg'],used,,,4.0,4.0,2023-09-24,FR,0.0,573.0,,,,,"{'score': 3.071663286391413e-06, 'start': 0, 'end': 2, 'answer': '46'}",,,,,,,,,,,,,,,,,,,,,,46 x 73 cm,,Reflective glass,Projectors,Pr_40_70_67,Technical elements,Other,Power and lighting outlet products
978,978,1531,1531,dce3a4ff-918e-4965-886d-e11d57b869e9,Spot projecteur,Projecteur avec détecteur. Projecteur,correct,lighting_general_equipment,D.50.20.02.10,RENNES,2022-07-15,22.0,22.0,0.0,['8538cbf9-9fdd-4e9f-820c-0a8c6da147b0.jpeg'],used,,,1.0,1.0,2022-09-26,FR,1.0,73.0,,,,,"{'score': 0.00012310252350289375, 'start': 0, 'end': 26, 'answer': 'Projecteur avec détecteur.'}",,,,,,,,,,,,,,,,,,,,,,,,Film,Projectors,Pr_40_70_67,Other,Other,Other
1124,1124,1757,1757,fbbdd5eb-bd1e-45ed-b32c-f0013e79db1f,Projecteur,Projecteur LED,verygood,lighting_general_equipment,D.50.20.02.10,CHATILLON,2022-07-06,10.0,10.0,0.0,"['aedbecea-5edf-4f66-bcf3-43ef0e6311b6.jpeg', '02cae548-8800-4671-ad66-113b72f2bd52.jpeg']",used,,,4.0,4.0,2022-10-03,FR,1.0,89.0,,,,,"{'score': 0.21925769746303558, 'start': 0, 'end': 14, 'answer': 'Projecteur LED'}",,,,,,,,,,,,,,,,,,,,Projecteur LED,,,,Film,Projectors,Pr_40_70_67,Technical elements,Other,Other
1129,1129,1766,1766,fd6e6478-965f-49de-b683-b0b9cbe073e9,Projecteur,Projecteur LED,verygood,lighting_general_equipment,D.50.20.02.10,CHATILLON,2022-07-06,10.0,50.0,40.0,"['ba005b94-5559-48b0-988b-134b536a591f.jpeg', '18fe5744-a5c4-49c3-a905-de49eda600b0.jpeg']",used,,,10.0,5.0,2023-02-21,FR,1.0,230.0,,,,,"{'score': 0.21925769746303558, 'start': 0, 'end': 14, 'answer': 'Projecteur LED'}",,,,,,,,,,,,,,,,,,,,Projecteur LED,,,,Film,Projectors,Pr_40_70_67,Technical elements,Other,Other
1708,1708,2418,2418,bbca7a75-d347-415a-9b46-e68837e23a72,Projecteur,Projecteur extérieur Led 45W 4000°K Twister 2 Aric,correct,lighting_general_equipment,D.50.20.02.10,TOULOUSE,2022-09-19,25.0,25.0,0.0,['effcd97b-782a-4ece-8ec4-e5874646ca4a.jpg'],used,32.85,3.0,3.0,3.0,2022-10-03,FR,1.0,14.0,,,,,"{'score': 0.02390173263847828, 'start': 24, 'end': 35, 'answer': ' 45W 4000°K'}",,,,,,,,,,,,,,,,,,,,,,,,Film,Projectors,Pr_40_70_67,Technical elements,Other,Other
1927,1927,2662,2662,13cca98a-b7d8-4604-8f3a-fc1410317008,Projecteur,Projecteur,correct,lighting_general_equipment,D.50.20.02.10,PARIS-15E-ARRONDISSEMENT,2022-11-02,36.0,36.0,0.0,"['a97d2f21-9b4c-4f0a-8256-a27d4470fd03.jpg', 'c303b873-81ff-4589-bffc-6b8e24f6d815.jpg']",used,32.85,3.0,10.0,10.0,2022-12-17,FR,1.0,45.0,,,,,"{'score': 0.24747306108474731, 'start': 0, 'end': 10, 'answer': 'Projecteur'}",,,,,,,,,,,,,,,,,,,,Projecteur,,,,Film,Projectors,Pr_40_70_67,Technical elements,Other,Other
2355,2355,3137,3137,99f6a17f-59b4-46ef-b404-ccd8a78b3823,Projecteur,Projecteur,correct,lighting_general_equipment,D.50.20.02.10,AUBAGNE,2022-10-26,40.0,40.0,0.0,"['7e09c1d1-6f6c-4fc8-a784-d65fcba692f5.jpeg', 'd7f9bb78-862b-41aa-ac19-7b4fae590122.jpeg']",used,32.85,3.0,2.0,2.0,2023-02-21,FR,1.0,118.0,,,,,"{'score': 0.24747306108474731, 'start': 0, 'end': 10, 'answer': 'Projecteur'}",,,,,,,,,,,,,,,,,,,,Projecteur,,,,Film,Projectors,Pr_40_70_67,Technical elements,Other,Other
2440,2440,3231,3231,b3c8734d-e1fd-4ac0-8fd3-7174d2aa2a9f,Projecteur,Spot noirs d'éclairage extérieurs,correct,lighting_general_equipment,D.50.20.02.10,PARIS-15E-ARRONDISSEMENT,2022-11-02,36.0,36.0,0.0,['75e5ceb5-df3e-40a5-9ebb-23874ccbe65e.jpeg'],used,32.85,3.0,18.0,18.0,2023-09-24,FR,0.0,326.0,,,,,"{'score': 0.0018409464973956347, 'start': 0, 'end': 10, 'answer': 'Spot noirs'}",,,,,,,,,,,,,,,,,,,,Spot noirs d'éclairage extérieurs,,,,Film,Projectors,Pr_40_70_67,Technical elements,Other,Other
2974,2974,3793,3793,f9cf62b4-17a2-4780-877b-fe4e52d2c897,Projecteur,Projecteur,correct,lighting_general_equipment,D.50.20.02.10,AUBAGNE,2022-10-26,40.0,40.0,0.0,"['84014886-57f4-4b02-a08d-020e2e37d15d.jpeg', '9edfdc8c-c3de-40dc-bb2a-a5eae1cd0dc1.jpeg']",used,32.85,3.0,4.0,4.0,2023-02-21,FR,1.0,118.0,,,,,"{'score': 0.24747306108474731, 'start': 0, 'end': 10, 'answer': 'Projecteur'}",,,,,,,,,,,,,,,,,,,,Projecteur,,,,Film,Projectors,Pr_40_70_67,Technical elements,Other,Other
3505,3505,4440,4440,78700b57-2d0a-4f81-a7d3-16d8e0938408,Projecteur extérieur -Optiflood Philipps-,"Dimensions : 46 x 73 cm
Issus d'un chantier de déconstruction",verygood,lighting_general_equipment,D.50.20.02.10,CLERMONT-FERRAND,2022-12-28,900.0,900.0,0.0,['132f670d-065c-4802-b2f9-c27140d946ac.jpg'],used,32.85,3.0,4.0,4.0,2023-09-24,FR,0.0,270.0,,,,,"{'score': 9.766210951056564e-07, 'start': 12, 'end': 62, 'answer': "" 46 x 73 cm\r\nIssus d'un chantier de déconstruction""}",,,,,,,,,,,,,,,,,,,, chantier de déconstruction,, 46 x 73 cm,,Prismatic glass,Projectors,Pr_40_70_67,Technical elements,Other,Glass blocks and panels
3949,3949,4927,4927,10a75ecd-e931-4483-9128-1c9528d7b834,Projecteur et structure,Soit sur rail orientables,verygood,lighting_general_equipment,D.50.20.02.14,PARIS-9E-ARRONDISSEMENT,2023-02-14,44.0,44.0,0.0,"['e78ea4aa-83e1-48d2-99ba-fb50eff1f977.jpeg', '3afff194-1c9b-4588-a026-6211e34d8a20.png']",used,0.0,0.27,6.0,6.0,2023-04-11,FR,1.0,56.0,,,,,"{'score': 0.036511048674583435, 'start': 0, 'end': 25, 'answer': 'Soit sur rail orientables'}",,,,,,,,,,,,,,,,,,,,Soit sur rail orientables,,,,Prismatic glass,Projectors,Pr_40_70_67,Technical elements,Other,Glass blocks and panels
4066,4066,5057,5057,30a298ac-7f5d-41a9-abd0-4cf563a47c9c,Projecteur haute qualité,Projecteur de marque ADB,verygood,lighting_general_equipment,D.50.20.02.10,PARIS-9E-ARRONDISSEMENT,2023-02-15,125.0,125.0,0.0,['7bd9e39a-2fce-4c45-ba77-225545f3aadc.jpeg'],used,32.85,3.0,4.0,4.0,2023-04-11,FR,1.0,55.0,,,,,"{'score': 0.09251395612955093, 'start': 0, 'end': 24, 'answer': 'Projecteur de marque ADB'}",,,,,,,,,,,,,,,,,,,,Projecteur,,,,Prismatic glass,Projectors,Pr_40_70_67,Technical elements,Other,Glass blocks and panels
4131,4131,5132,5132,406f065c-ddcb-4f4b-9ec2-b9798db37fff,Projecteur haute qualité,Projecteur de marque ADB,verygood,lighting_general_equipment,D.50.20.02.10,PARIS-9E-ARRONDISSEMENT,2023-02-13,110.0,110.0,0.0,['ec486b28-295d-49c9-a690-689d8d8704ac.jpeg'],used,32.85,3.0,3.0,3.0,2023-04-11,FR,1.0,57.0,,,,,"{'score': 0.09251395612955093, 'start': 0, 'end': 24, 'answer': 'Projecteur de marque ADB'}",,,,,,,,,,,,,,,,,,,,Projecteur,,,,Prismatic glass,Projectors,Pr_40_70_67,Technical elements,Other,Glass blocks and panels
4665,4665,5723,5723,e09f5947-d677-4447-b079-6d64cdc77319,Projecteur et structure,Soit sur rail orientables,verygood,lighting_general_equipment,D.50.20.02.14,PARIS-9E-ARRONDISSEMENT,2023-02-13,95.0,95.0,0.0,['b3655744-111d-4ae4-9407-7b5b615d4adf.jpeg'],used,0.0,0.27,19.0,19.0,2023-04-11,FR,1.0,57.0,,,,,"{'score': 0.036511048674583435, 'start': 0, 'end': 25, 'answer': 'Soit sur rail orientables'}",,,,,,,,,,,,,,,,,,,,Soit sur rail orientables,,,,Prismatic glass,Projectors,Pr_40_70_67,Technical elements,Other,Glass blocks and panels
5718,5718,6859,6859,d04ae280-02a1-4c28-a042-3d78f96bede1,Projecteur, Projecteur orientable noir,verygood,lighting_general_equipment,D.50.20.02.10,PARIS-13E-ARRONDISSEMENT,2023-02-27,35.0,35.0,0.0,"['a61c2517-66b0-4ff3-bbb9-fb3b91e16225.jpeg', '840b171d-2774-42c3-8194-7ea93e4bd8fe.jpeg']",used,32.85,3.0,27.0,27.0,2023-09-24,FR,0.0,209.0,,,,,"{'score': 0.09813515841960907, 'start': 1, 'end': 27, 'answer': 'Projecteur orientable noir'}",,,,,,,,,,,,,,,,,,,,Projecteur orientable noir,,,,Film,Projectors,Pr_40_70_67,Technical elements,Other,Other
6002,6002,7167,7167,a5bcb791-063e-417b-9cfd-e14c893199f6,Projecteur,Projecteur sur façade grande puissance. Dimensions approximatives,correct,lighting_general_equipment,D.50.20.02.10,PARIS-10E-ARRONDISSEMENT,2023-05-04,35.0,35.0,0.0,['0df2cfef-1bd4-42e6-891d-f50ef7307755.jpg'],used,32.85,3.0,1.0,1.0,2023-09-24,FR,0.0,143.0,,,,,"{'score': 0.0003462074091657996, 'start': 0, 'end': 39, 'answer': 'Projecteur sur façade grande puissance.'}",,,,,,,,,,,,,,,,,,,,Projecteur,, Dimensions approximatives,,Film,Projectors,Pr_40_70_67,Technical elements,Other,Other
