,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n,material_emb,French_Raw,French_Code,first_level,second_level,third_level
452,452,712,712,65222654-fd71-4d2e-97ca-751427c0884e,Porte manteau sur pied,Porte manteau sur pied de marque Alba (deux montés et un en pièces détachées encore dans sa boîte).,correct,wardrobe,C.10.30.10.2,RENNES,2022-07-13,10.66,10.66,0.0,"['315eea40-3dcb-497a-ade4-ce38d28b69d3.jpeg', '0bf0b985-d869-4b31-91b6-35d4f386250e.jpeg', '0099a9e6-eb48-4f07-8a87-dca412cd8769.jpeg', '65a13367-3ed6-447b-8c9d-a03b64cb20a3.jpeg', '7717b848-7d80-453c-b274-d6c849c11b72.jpeg']",used,,,2.0,2.0,2022-09-26,FR,1.0,75.0,,,,,"{'score': 0.00010837931040441617, 'start': 0, 'end': 37, 'answer': 'Porte manteau sur pied de marque Alba'}",,,,,,,,,,,,,,,,,,,,Porte manteau sur pied,,,,Sitka spruce,Primer-undercoats,Pr_35_31_66_68,"Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories
1269,1269,1923,1923,d8a3975e-244c-4dc8-bd3b-071813dd5798,Porte manteau,"Patère métallique individuelle à visser. Corps en laiton massif, profil courbé rétro.",correct,wardrobe,C.10.30.10.2,PARIS-20E-ARRONDISSEMENT,2022-09-07,5.0,5.0,0.0,['5e588446-57fb-451b-97b3-60f1a93d6851.jpg'],used,,,157.0,157.0,2022-09-12,FR,1.0,5.0,,,,,"{'score': 9.319268428953364e-06, 'start': 0, 'end': 40, 'answer': 'Patère métallique individuelle à visser.'}",,,,,,,,,,,,,,,,,,,,,,,,Silt,Primer-undercoats,Pr_35_31_66_68,"Roof, Slabs, Stairs","Covering, Finish",Sanitary fittings and accessories
1277,1277,1932,1932,ed92be5d-5cf3-4e4a-bd7d-4a98c8e59030,Porte manteau,"Porte Manteau Mural de 10 crochets en bonne état
Quantité : 4 portes manteaux
PRIX UNITAIRE : 15€ PAR PIECE",verygood,wall_panelling,C.30.10.90.4,SAINT-ETIENNE,2022-09-07,15.0,15.0,0.0,"['0b9be6be-2472-4c2f-aef1-1ab6dc417bce.jpeg', '58d3bb73-560e-4873-a376-fbf7c65977bb.jpeg']",used,,,4.0,4.0,2023-09-24,FR,0.0,382.0,,,,,"{'score': 0.32355260848999023, 'start': 95, 'end': 99, 'answer': ' 15€'}",,,,,,,,,,,,,,,,,,,,,,,,Silt,Primer-undercoats,Pr_35_31_66_68,"Roof, Slabs, Stairs","Covering, Finish",Sanitary fittings and accessories
1487,1487,2168,2168,56c630a1-7b48-4196-b109-36ff9386360d,Porte manteau,"Ensemble de quatre patères en acier thermolaqué blanc cassé et rouge. Longueur 60cm, bon état.",correct,wardrobe,C.10.30.10.2,PUTEAUX,2022-09-22,5.0,5.0,0.0,"['2d98481e-b0b3-49c6-814c-0a1f0e39871d.jpeg', 'ec249334-753a-4838-856b-7242b5d5b4b2.jpeg', 'f454dbc2-bae4-4d7c-bba0-3d3970be5727.jpeg']",used,0.0,0.06,6.0,6.0,2022-10-03,FR,1.0,11.0,,, bon,,"{'score': 3.946555807488039e-06, 'start': 0, 'end': 26, 'answer': 'Ensemble de quatre patères'}",,,,,,,,,,,,,,,,,,,,, acier thermolaqué,, quatre patères,Silt,Primer-undercoats,Pr_35_31_66_68,"Roof, Slabs, Stairs","Covering, Finish",Sanitary fittings and accessories
2604,2604,3406,3406,0f40b8eb-7896-40e8-a78d-f62e9e7810cc,Porte manteau patère,Porte manteau / patère,correct,wardrobe,C.10.30.10.2,CHOLET,2022-11-24,5.0,5.0,0.0,['cd6cc869-da44-4680-a926-b5e32f25ad91.jpeg'],used,0.0,0.06,1.0,1.0,2023-03-26,FR,1.0,122.0,,,,,"{'score': 0.00399679783731699, 'start': 0, 'end': 22, 'answer': 'Porte manteau / patère'}",,,,,,,,,,,,,,,,,,,,Porte manteau / patère,,,,Sitka spruce,Primer-undercoats,Pr_35_31_66_68,"Roof, Slabs, Stairs","Covering, Finish",Sanitary fittings and accessories
2627,2627,3430,3430,21e02af7-30ad-49f1-bbd5-16e0e82e2945,Porte manteau patère,Porte manteau / patère,correct,wardrobe,C.10.30.10.2,CHOLET,2022-11-24,5.0,5.0,0.0,['b6b23389-498f-42c7-9318-0071c5551c86.jpeg'],used,0.0,0.06,1.0,1.0,2023-03-03,FR,1.0,99.0,,,,,"{'score': 0.00399679783731699, 'start': 0, 'end': 22, 'answer': 'Porte manteau / patère'}",,,,,,,,,,,,,,,,,,,,Porte manteau / patère,,,,Sitka spruce,Primer-undercoats,Pr_35_31_66_68,"Roof, Slabs, Stairs","Covering, Finish",Sanitary fittings and accessories
2635,2635,3438,3438,2ab76e69-3d22-4db9-8f8f-fcb3a8d8d16d,Porte manteau patère,Porte manteau / patère,correct,wardrobe,C.10.30.10.2,CHOLET,2022-11-24,5.0,5.0,0.0,['61c23028-31f0-4f04-8509-d322927c5ac9.jpeg'],used,0.0,0.06,1.0,1.0,2023-03-26,FR,1.0,122.0,,,,,"{'score': 0.00399679783731699, 'start': 0, 'end': 22, 'answer': 'Porte manteau / patère'}",,,,,,,,,,,,,,,,,,,,Porte manteau / patère,,,,Sitka spruce,Primer-undercoats,Pr_35_31_66_68,"Roof, Slabs, Stairs","Covering, Finish",Sanitary fittings and accessories
2686,2686,3490,3490,57e1f36a-6503-4896-853c-02d6508d8914,Porte manteau patère,Porte manteau / patère,correct,wardrobe,C.10.30.10.2,CHOLET,2022-11-24,5.0,5.0,0.0,['5c8e5ee4-7335-4a15-92f8-f166ca2b7cf3.jpeg'],used,0.0,0.06,1.0,1.0,2023-03-26,FR,1.0,122.0,,,,,"{'score': 0.00399679783731699, 'start': 0, 'end': 22, 'answer': 'Porte manteau / patère'}",,,,,,,,,,,,,,,,,,,,Porte manteau / patère,,,,Sitka spruce,Primer-undercoats,Pr_35_31_66_68,"Roof, Slabs, Stairs","Covering, Finish",Sanitary fittings and accessories
2749,2749,3556,3556,86398f7a-4178-419a-9073-097f132ad717,Porte manteau patère,Porte manteau / patère,correct,wardrobe,C.10.30.10.2,CHOLET,2022-11-24,5.0,5.0,0.0,"['9dbfb070-7f1a-469e-a287-43375690e006.jpeg', '66c9ec0f-27b8-4754-b4c6-6a98ae6d8f7b.jpeg']",used,0.0,0.06,1.0,1.0,2023-03-26,FR,1.0,122.0,,,,,"{'score': 0.00399679783731699, 'start': 0, 'end': 22, 'answer': 'Porte manteau / patère'}",,,,,,,,,,,,,,,,,,,,Porte manteau / patère,,,,Sitka spruce,Primer-undercoats,Pr_35_31_66_68,"Roof, Slabs, Stairs","Covering, Finish",Sanitary fittings and accessories
4085,4085,5079,5079,34befccd-9118-4bc9-93b3-822d7adbe3c5,Porte manteau penderie,Porte manteau/penderie murale en acier blanc,verygood,wardrobe,C.10.30.10.2,PARIS-9E-ARRONDISSEMENT,2023-02-14,20.0,20.0,0.0,['1d587cd7-ed4f-4e3f-8e5e-c7fd62b4ba9b.jpeg'],used,0.0,0.06,3.0,3.0,2023-04-11,FR,1.0,56.0,,,,,"{'score': 0.00014087378804106265, 'start': 0, 'end': 44, 'answer': 'Porte manteau/penderie murale en acier blanc'}",,,,,,,,,,,,,,,,,,,,,,,,Sitka spruce,Primer-undercoats,Pr_35_31_66_68,"Roof, Slabs, Stairs","Covering, Finish",Sanitary fittings and accessories
