,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n,material_emb,French_Raw,French_Code,first_level,second_level,third_level
107,107,166,166,16dff518-ee11-48f7-a7a7-285854b2bb3e,Porte intérieure pleine bois,"Porte standard simple en bois reconstitué : largeur 0,85 m. Hauteurs peuvent varier légèrement.",correct,simple_solid_doors,C.10.20.01.1e,CHELLES,2022-05-23,40.0,0.0,-40.0,"['31f3b92e-f4c2-4edf-8040-1932439ca356.jpg', '9f5230a4-753c-4caf-8194-0eac1966344f.jpg']",used,,,87.0,87.0,2023-09-24,FR,0.0,489.0,,,,,"{'score': 3.19333275911049e-06, 'start': 0, 'end': 41, 'answer': 'Porte standard simple en bois reconstitué'}",,,,,,,,,,,,,,,,,,,,, bois reconstitué,,,Wood,Wood doorsets,Pr_30_59_24_97,"Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings
141,141,227,227,2088c1d5-b3af-4e41-a92e-cf673513535f,Porte intérieure pleine bois,"Porte standard simple en bois reconstitué : largeur 0,95 m. Hauteurs peuvent varier légèrement.",correct,simple_solid_doors,C.10.20.01.1e,CHELLES,2022-05-23,40.0,40.0,0.0,['b8b0abaa-fe95-44ae-b55f-dd8dc9ec98ed.jpg'],used,,,7.0,7.0,2023-09-24,FR,0.0,489.0,,,,,"{'score': 3.6031044601259055e-06, 'start': 0, 'end': 41, 'answer': 'Porte standard simple en bois reconstitué'}",,,,,,,,,,,,,,,,,,,,, bois reconstitué,,,Wood,Wood doorsets,Pr_30_59_24_97,"Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings
375,375,587,587,51bc25f4-3f7e-475e-a43b-b6a6d063f140,Porte intérieure pleine bois,"Porte standard simple en bois reconstitué : largeur 0,55 m. Hauteurs peuvent varier légèrement.",correct,simple_solid_doors,C.10.20.01.1e,CHELLES,2022-05-23,40.0,40.0,0.0,['6019142f-90c4-41ed-b838-cd69f10d9acb.jpg'],used,,,78.0,78.0,2023-09-24,FR,0.0,489.0,,,,,"{'score': 3.483609816612443e-06, 'start': 0, 'end': 41, 'answer': 'Porte standard simple en bois reconstitué'}",,,,,,,,,,,,,,,,,,,,, bois reconstitué,,,Wood,Wood doorsets,Pr_30_59_24_97,"Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings
543,543,856,856,7ca892ba-27ea-48b9-bb9b-b99b3621d11d,Porte de placards intégrés bois,Porte de placards intégrés bois.Poignée en cuir noir Contre-plaqué bois,correct,simple_solid_doors,C.10.20.01.1d,LYON--3E--ARRONDISSEMENT,2022-07-01,12.0,12.0,0.0,['802d7450-7ce3-4428-a476-ea34cde03ad0.jpg'],used,,,96.0,96.0,2022-09-26,FR,1.0,87.0,,,,,"{'score': 7.441109482897446e-05, 'start': 26, 'end': 52, 'answer': ' bois.Poignée en cuir noir'}",,,,,,,,,,,,,,,,,,,,Porte de placards intégrés bois.Poignée,,,,Wood,Wood doorsets,Pr_30_59_24_97,Furnishings,"Door, Windows, Gates",Furnishings
588,588,924,924,88c836c5-1fa0-4dcc-8f50-1c6f0a3ad386,Porte intérieure pleine bois,"Porte standard simple en bois reconstitué : largeur 0,65 m. Hauteurs peuvent varier légèrement.",correct,simple_solid_doors,C.10.20.01.1e,CHELLES,2022-05-23,40.0,40.0,0.0,"['444081e4-d3b8-45e0-b5b7-6d410406e748.jpg', 'db96d51b-1321-4b80-af4c-2583c27a5280.jpg']",used,,,194.0,194.0,2023-09-24,FR,0.0,489.0,,,,,"{'score': 3.716860192071181e-06, 'start': 0, 'end': 41, 'answer': 'Porte standard simple en bois reconstitué'}",,,,,,,,,,,,,,,,,,,,, bois reconstitué,,,Wood,Wood doorsets,Pr_30_59_24_97,"Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings
629,629,990,990,917e6845-6bfa-476a-ada1-e043952d21fe,Porte intérieure pleine bois,"Porte standard simple en bois reconstitué : largeur 0,75 m . Hauteurs peuvent varier légèrement.",correct,simple_solid_doors,C.10.20.01.1e,CHELLES,2022-05-23,5.0,0.0,-5.0,"['dcaa00b9-e4b0-4915-be25-74f28fe9fafc.jpg', 'e87431bd-df26-4e4c-8e50-382917a6fce7.jpg']",used,,,269.0,269.0,2023-09-24,FR,0.0,489.0,,,,,"{'score': 3.6457518035604153e-06, 'start': 0, 'end': 41, 'answer': 'Porte standard simple en bois reconstitué'}",,,,,,,,,,,,,,,,,,,,, bois reconstitué,,,Wood,Wood doorsets,Pr_30_59_24_97,"Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings
755,755,1181,1181,a9df988c-6baa-4dd3-9d18-097bb2dd2f58,Porte intérieure simple en bois,Porte intérieure simple en bois,correct,simple_solid_doors,C.10.20.01.1h,VILLENEUVE-SAINT-GEORGES,2022-04-01,35.0,35.0,0.0,['3fff8f7f-2d89-4507-8dc9-a21c0a05f6b0.jpeg'],used,,,4.0,4.0,2023-05-04,FR,1.0,398.0,,,,,"{'score': 0.06501666456460953, 'start': 0, 'end': 31, 'answer': 'Porte intérieure simple en bois'}",,,,,,,,,,,,,,,,,,,,Porte intérieure simple en bois, bois,,,Wood,Wood doorsets,Pr_30_59_24_97,Furnishings,"Door, Windows, Gates",Furnishings
865,865,1352,1352,c2b2992e-ccc3-4c94-8db9-44d530a465f7,Porte simple en bois plein,Porte simple en bois aggloméré avec finition stratifié gris clair. Poignée en plastique gris et ferme de porte. Bloc porte en acier.,correct,simple_solid_doors,C.10.20.01.1e,CHAMPS-SUR-MARNE,2022-04-05,70.0,70.0,0.0,"['50432907-85f5-44d7-9c2d-a5989d5ec913.jpg', '2a00d88b-9c83-43dc-8611-ca93084704bd.jpg', '172baf09-d2eb-45b3-b637-4de5c3bed4fe.jpg']",used,,,77.0,77.0,2023-09-24,FR,0.0,537.0,,,,,"{'score': 1.7653415852691978e-05, 'start': 0, 'end': 66, 'answer': 'Porte simple en bois aggloméré avec finition stratifié gris clair.'}",,,,,,,,,,,,,,,,,,,,, bois aggloméré,,,Wood,Wood doorsets,Pr_30_59_24_97,"Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings
992,992,1552,1552,dfbe8ddb-7173-4a52-8c7c-91a91c0c7269,Porte intérieure pleine bois,"Porte standard simple en bois reconstitué : largeur 0,75 m. Hauteurs peuvent varier légèrement.",correct,simple_solid_doors,C.10.20.01.1e,CHELLES,2022-05-23,40.0,40.0,0.0,['c8264e6c-5e52-4a9d-899c-6deafa72c6ad.jpg'],used,,,68.0,68.0,2023-09-24,FR,0.0,489.0,,,,,"{'score': 2.9995567274454515e-06, 'start': 0, 'end': 41, 'answer': 'Porte standard simple en bois reconstitué'}",,,,,,,,,,,,,,,,,,,,, bois reconstitué,,,Wood,Wood doorsets,Pr_30_59_24_97,"Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings
1551,1551,2241,2241,70bf5b3b-7263-4ee7-bffd-2fc46ad7f9ce,Portes intérieures bois avec dormants métalliques,ép. dormant =11cm,correct,simple_solid_doors,C.10.20.01.1c,LES SABLES-D'OLONNE,2022-09-16,60.0,60.0,0.0,['cba00f4f-4f43-4c1e-ba4b-4a29cc89d68b.jpeg'],used,0.0,0.0,5.0,5.0,2022-10-03,FR,1.0,17.0,,,,,"{'score': 4.364600499684457e-06, 'start': 0, 'end': 17, 'answer': 'ép. dormant =11cm'}",,,,,,,,,,,,,,,,,,,,, dormant,,,Wood,Wood doorsets,Pr_30_59_24_97,"Roof, Slabs, Stairs","Door, Windows, Gates",Safety cages
