,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n,material_emb,French_Raw,French_Code,first_level,second_level,third_level
5,5,9,9,0238d07c-1ec8-4d50-825e-9c4f090f2e44,Radiateur à eau,Radiateur à eau en acier blanc.,correct,electronically_heat,D.30.50.02.2a,ARGENTEUIL,2022-06-23,35.0,35.0,0.0,['35744d19-8cd5-47f0-a9b0-98f9a3e5be9e.jpeg'],used,,,5.0,5.0,2022-09-26,FR,1.0,95.0,,,,,"{'score': 0.0005326924147084355, 'start': 0, 'end': 31, 'answer': 'Radiateur à eau en acier blanc.'}",,,,,,,,,,,,,,,,,,,,Radiateur à eau, acier,,,Heat-absorbing glass,Water heaters,Pr_60_60_96,"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products
15,15,28,28,050b55de-03ee-4e39-afab-c140b79991fd,Radiateur à eau en Acier,Radiateur à eau en Acier de marque Acova,correct,electronically_heat,D.30.50.02.2a,RENNES,2022-07-18,62.0,62.0,0.0,"['fc8c8d05-d130-4c6c-9ab2-c101b2c4f9d4.jpeg', 'd7952420-6306-4d19-aa72-480619020c85.jpeg', 'b17ed31a-8fc1-41de-8f95-7da863d71b53.jpeg', 'd16ebfea-3884-4100-a508-9449df6d2ab1.jpeg']",used,,,12.0,12.0,2022-09-26,FR,1.0,70.0,,,,,"{'score': 0.027454612776637077, 'start': 0, 'end': 24, 'answer': 'Radiateur à eau en Acier'}",,,,,,,,,,,,,,,,,,,,, Acier,,,Heat-absorbing glass,Water heaters,Pr_60_60_96,"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products
52,52,80,80,0c23f3e3-31c0-4677-b908-1cca30180e0a,Radiateur à eau en Acier,Radiateur à eau en Acier de marque Acova,correct,electronically_heat,D.30.50.02.2a,RENNES,2022-07-18,62.0,62.0,0.0,"['405bc2ec-1798-4761-a69c-5c4702d33067.jpeg', '720e40cb-a069-406b-b934-a2c6bfcb8159.jpeg', '7a59c759-1bdc-4c4f-92e1-a36d6187183c.jpeg', '88c02e1d-1ae1-4e1d-9ee7-279eb7888c4b.jpeg']",used,,,1.0,1.0,2022-09-26,FR,1.0,70.0,,,,,"{'score': 0.027454612776637077, 'start': 0, 'end': 24, 'answer': 'Radiateur à eau en Acier'}",,,,,,,,,,,,,,,,,,,,, Acier,,,Heat-absorbing glass,Water heaters,Pr_60_60_96,"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products
169,169,270,270,27516ef9-ee97-41b7-94fe-73e8a99b9d6c,Radiateur à eau,Radiateur à eau en acier blanc.,correct,electronically_heat,D.30.50.02.2a,ARGENTEUIL,2022-06-23,35.0,35.0,0.0,['20f02ee0-c8ee-4ce2-9b10-de00f1db744b.jpeg'],used,,,1.0,1.0,2022-09-26,FR,1.0,95.0,,,,,"{'score': 0.0005326924147084355, 'start': 0, 'end': 31, 'answer': 'Radiateur à eau en acier blanc.'}",,,,,,,,,,,,,,,,,,,,Radiateur à eau, acier,,,Heat-absorbing glass,Water heaters,Pr_60_60_96,"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products
178,178,287,287,2ad32f1c-ce38-4d0f-9a8c-08bfabf3bcb6,Radiateur à eau en Acier,Radiateur à eau en Acier de marque Acova,correct,electronically_heat,D.30.50.02.2a,RENNES,2022-07-18,62.0,62.0,0.0,"['109b9cf9-5ee0-4a23-a0f9-18aab1122982.jpeg', 'a2136f96-dbd0-43ea-b27d-5cc362d77f86.jpeg', 'f3ac3f19-4c8a-4a39-a14f-b08de1ab8f60.jpeg', '7986eb57-6bbb-430e-9f14-3458c1f3140f.jpeg']",used,,,3.0,3.0,2022-09-26,FR,1.0,70.0,,,,,"{'score': 0.027454612776637077, 'start': 0, 'end': 24, 'answer': 'Radiateur à eau en Acier'}",,,,,,,,,,,,,,,,,,,,, Acier,,,Heat-absorbing glass,Water heaters,Pr_60_60_96,"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products
184,184,295,295,2bde1106-c995-415c-bf53-cfce399de101,Radiateur à eau en Acier,Radiateur à eau en Acier de marque Acova,correct,electronically_heat,D.30.50.02.2a,RENNES,2022-07-18,62.0,62.0,0.0,"['f467696c-546e-44e9-aca5-21ccefd70a03.jpeg', '7c6d308a-cdce-40f1-b6db-3aa5862c319a.jpeg', '329a3b97-45f1-4af0-8058-88c476a71cfb.jpeg']",used,,,2.0,2.0,2022-09-26,FR,1.0,70.0,,,,,"{'score': 0.027454612776637077, 'start': 0, 'end': 24, 'answer': 'Radiateur à eau en Acier'}",,,,,,,,,,,,,,,,,,,,, Acier,,,Heat-absorbing glass,Water heaters,Pr_60_60_96,"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products
212,212,341,341,32360edc-613d-482f-8e9d-899dfb7eae9c,Radiateur à eau,Radiateur à eau en acier blanc.,correct,electronically_heat,D.30.50.02.2a,ARGENTEUIL,2022-06-23,35.0,35.0,0.0,['5bcbd586-07ad-44c5-92a6-c0c609158b27.jpeg'],used,,,17.0,17.0,2022-09-26,FR,1.0,95.0,,,,,"{'score': 0.0005326924147084355, 'start': 0, 'end': 31, 'answer': 'Radiateur à eau en acier blanc.'}",,,,,,,,,,,,,,,,,,,,Radiateur à eau, acier,,,Heat-absorbing glass,Water heaters,Pr_60_60_96,"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products
216,216,347,347,3313770e-5af1-4e58-b20e-2f51c0409b21,Radiateur à eau,"Radiateur à eau en métal, de couleur blanc, de hauteur de 83 cm, largeur de 13 cm et longueur comprise entre 60 et 90 cm.",correct,electronically_heat,D.30.50.02.2a,ORLEANS,2022-04-15,40.0,40.0,0.0,['28799382-41cd-40f3-ba59-0e74cbfb2337.jpeg'],used,,,4.0,4.0,2023-09-24,FR,0.0,527.0,,,,,"{'score': 0.00043036695569753647, 'start': 0, 'end': 15, 'answer': 'Radiateur à eau'}",,,,,,,,,,,,,,,,,,,,Radiateur à eau," métal,",,,Heat-absorbing glass,Water heaters,Pr_60_60_96,"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products
223,223,360,360,3485bfa0-7d68-4436-b96a-07797a30b278,Radiateur à eau,"Radiateur à eau en métal, de couleur blanc, de hauteur de 84 cm, longueur de 107 cm et largeur de 8 cm, avec 37 éléments.",correct,electronically_heat,D.30.50.02.2a,ORLEANS,2022-04-15,40.0,40.0,0.0,['38307c03-a246-4b21-9f75-f2889e41f84d.jpeg'],used,,,1.0,1.0,2023-09-24,FR,0.0,527.0,,,,,"{'score': 0.00013000455510336906, 'start': 0, 'end': 15, 'answer': 'Radiateur à eau'}",,,,,,,,,,,,,,,,,,,,Radiateur à eau," métal,",, 37,Heat-absorbing glass,Water heaters,Pr_60_60_96,"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products
238,238,381,381,377eee58-2162-47ec-80fe-7dbfdc6e7eca,Radiateur à eau en Acier,Radiateur à eau en Acier de marque Acova,correct,electronically_heat,D.30.50.02.2a,RENNES,2022-07-18,62.0,62.0,0.0,"['36b211b9-6135-4612-b058-450f81f0890d.jpeg', '586b89ff-0232-4f65-a55d-41d46ddb80f6.jpeg', '311ddc8a-09be-4913-b816-04e31686b5e8.jpeg']",used,,,15.0,15.0,2022-09-26,FR,1.0,70.0,,,,,"{'score': 0.027454612776637077, 'start': 0, 'end': 24, 'answer': 'Radiateur à eau en Acier'}",,,,,,,,,,,,,,,,,,,,, Acier,,,Heat-absorbing glass,Water heaters,Pr_60_60_96,"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products
