,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n,material_emb,French_Raw,French_Code,first_level,second_level,third_level
30,30,50,50,070ecdd2-5b63-4957-82f6-404069d22103,Radiateur électrique,"Deux radiateurs électriques de la gamme Atlantic en bon état, simples, accessibles et vous retrouvez tout le confort d’une chaleur douce
Marque : ATLANTIC
Dimension : 70*35 & 25*35
Matière : Corps de chauffe en aluminium
Couleur : Blanc
Prix : 40€ la pièce",correct,other_source_of_energy,D.30.10.90,SAINT-ETIENNE,2022-06-16,40.0,40.0,0.0,"['9c0eafe6-4395-4202-b925-a038ef374b66.jpg', 'ed4d39ea-e9e1-44f2-a5d5-a42f18305f52.jpg', '91932e9d-88dd-499b-9531-7d8b6b8d26fd.jpg']",used,,,2.0,2.0,2023-09-24,FR,0.0,465.0,,,,,"{'score': 0.7815324068069458, 'start': 248, 'end': 252, 'answer': ' 40€'}",,,,,,,,,,,,,,,,,,,,, aluminium, 70*35 & 25*35, 70*35 & 25*35,Compressed air,Radiators,Pr_70_60_36_73,Technical elements,"Floors, Ceiling",Space heating and cooling products
94,94,146,146,14928e84-e86d-4861-a642-1e68e27bae5c,Radiateur,Radiateur en fonte. Profondeur 12.,correct,electronically_heat,D.30.50.02.2d,VILLENEUVE-SAINT-GEORGES,2022-04-01,30.0,30.0,0.0,['a97c001f-62ab-4226-8f54-b85059851b34.jpeg'],used,,,3.0,3.0,2023-05-04,FR,1.0,398.0,,,,,"{'score': 5.244187923381105e-05, 'start': 0, 'end': 19, 'answer': 'Radiateur en fonte.'}",,,,,,,,,,,,,,,,,,,,Radiateur en fonte., fonte.,,,Compressed air,Radiators,Pr_70_60_36_73,Other,Other,Space heating and cooling products
191,191,306,306,2d736143-91c5-49cf-b8f3-03c87188c931,Radiateur,Radiateur en fonte,correct,electronically_heat,D.30.50.02.2d,VILLENEUVE-SAINT-GEORGES,2022-04-01,30.0,30.0,0.0,['f1d9d260-3bd0-4566-af7b-05d910ec48d8.jpeg'],used,,,1.0,1.0,2023-05-04,FR,1.0,398.0,,,,,"{'score': 0.08760786801576614, 'start': 0, 'end': 18, 'answer': 'Radiateur en fonte'}",,,,,,,,,,,,,,,,,,,,Radiateur en fonte, fonte,,,Compressed air,Radiators,Pr_70_60_36_73,Other,Other,Space heating and cooling products
193,193,309,309,2e06a501-77ce-4ada-a02e-7120d9518096,Radiateur,Radiateur en fonte avec robinet thermostatique,correct,electronically_heat,D.30.50.02.2b,RENNES,2022-07-28,40.0,40.0,0.0,"['23ae1680-fdb2-4e5e-a7a9-c1d94c3810b3.jpeg', '79b38cd6-a2ed-4b99-9234-ac29d24fa865.jpeg', 'ed48ddd2-cc14-4a6b-b5c4-a4574c042dde.png', '3a0a4509-bd20-48a9-9cd1-c5b97a9ba579.png']",used,,,126.0,126.0,2022-10-03,FR,1.0,67.0,,,,,"{'score': 0.021905284374952316, 'start': 0, 'end': 18, 'answer': 'Radiateur en fonte'}",,,,,,,,,,,,,,,,,,,,, fonte,,,Compressed air,Radiators,Pr_70_60_36_73,Other,Other,Space heating and cooling products
243,243,386,386,385fd55c-ac08-48ca-badf-8f0d5ff27467,Radiateur électrique,"Radiateur électrique en acier, de la marque Applimo, de hauteur de 44 cm, longueur de 42 cm et largeur de 10 cm.",correct,electronically_heat,D.30.50.02.3d,ORLEANS,2022-04-15,38.0,38.0,0.0,['33d24c88-7c73-4b12-9bf9-a7d79f15e496.jpeg'],used,,,4.0,4.0,2023-01-19,FR,1.0,279.0,,,,,"{'score': 0.00011749160330509767, 'start': 0, 'end': 30, 'answer': 'Radiateur électrique en acier,'}",,,,,,,,,,,,,,,,,,,,," acier,",,,Compressed air,Radiators,Pr_70_60_36_73,Technical elements,"Floors, Ceiling",Space heating and cooling products
291,291,463,463,423a00f2-60ed-4be4-a64f-f3385cd6ae49,Radiateur électrique,"Radiateur électrique en acier, de la marque Applimo, de hauteur de 44 cm, longueur de 42 cm et largeur de 10 cm.",correct,electronically_heat,D.30.50.02.3d,ORLEANS,2022-04-15,38.0,38.0,0.0,['de272944-6e5f-491c-8ba1-6589503e7489.jpeg'],used,,,1.0,1.0,2023-09-24,FR,0.0,527.0,,,,,"{'score': 0.00011749160330509767, 'start': 0, 'end': 30, 'answer': 'Radiateur électrique en acier,'}",,,,,,,,,,,,,,,,,,,,," acier,",,,Compressed air,Radiators,Pr_70_60_36_73,Technical elements,"Floors, Ceiling",Space heating and cooling products
308,308,485,485,447488a5-c9e7-464a-862d-826c72b84aef,Radiateur électrique,"Radiateur électrique en acier, de la marque Applimo, de hauteur de 43 cm, longueur de 58 cm et largeur de 11 cm.",correct,electronically_heat,D.30.50.02.3d,ORLEANS,2022-04-15,38.0,38.0,0.0,['4b97e686-c01e-48aa-8a8f-91bca888c14d.jpeg'],used,,,2.0,2.0,2023-09-24,FR,0.0,527.0,,,,,"{'score': 0.0001705816830508411, 'start': 0, 'end': 30, 'answer': 'Radiateur électrique en acier,'}",,,,,,,,,,,,,,,,,,,,," acier,",,,Compressed air,Radiators,Pr_70_60_36_73,Technical elements,"Floors, Ceiling",Space heating and cooling products
318,318,498,498,46b0bb5e-c9d1-4d1b-a9c2-6078eccab4e4,Radiateur électrique,Radiateur électrique en aluminium type grille-pain,correct,electronically_heat,D.30.50.02.3a,CHAMPS-SUR-MARNE,2022-04-05,24.0,24.0,0.0,"['5f379998-566f-489a-a396-9d383e2ff73d.jpeg', '39225584-c41e-46eb-b090-dddb61610561.jpeg']",used,,,5.0,5.0,2023-09-24,FR,0.0,537.0,,,,,"{'score': 0.007929458282887936, 'start': 0, 'end': 50, 'answer': 'Radiateur électrique en aluminium type grille-pain'}",,,,,,,,,,,,,,,,,,,,, aluminium,,,Compressed air,Radiators,Pr_70_60_36_73,Technical elements,"Floors, Ceiling",Space heating and cooling products
346,346,544,544,4c057775-a02b-4cce-8ff2-790346325c31,Radiateur électrique,"Radiateur électrique en acier, de la marque Applimo, de hauteur de 43 cm, longueur de 58 cm et largeur de 11 cm.",correct,electronically_heat,D.30.50.02.3d,ORLEANS,2022-04-15,38.0,38.0,0.0,['f467d122-bbb0-4705-aef9-8d372a4561f4.jpeg'],used,,,4.0,4.0,2023-01-19,FR,1.0,279.0,,,,,"{'score': 0.0001705816830508411, 'start': 0, 'end': 30, 'answer': 'Radiateur électrique en acier,'}",,,,,,,,,,,,,,,,,,,,," acier,",,,Compressed air,Radiators,Pr_70_60_36_73,Technical elements,"Floors, Ceiling",Space heating and cooling products
531,531,833,833,788d310e-fd0d-41ad-bafa-b7e180077cb2,Radiateur,Radiateur en fonte avec robinet thermostatique,correct,electronically_heat,D.30.50.02.2b,RENNES,2022-07-28,40.0,40.0,0.0,"['3b9710f0-7040-4928-892d-874b16100313.jpeg', 'e4a6654a-cb1a-442d-bc24-dc72cef3b88c.jpeg']",used,,,124.0,124.0,2022-10-03,FR,1.0,67.0,,,,,"{'score': 0.021905284374952316, 'start': 0, 'end': 18, 'answer': 'Radiateur en fonte'}",,,,,,,,,,,,,,,,,,,,, fonte,,,Compressed air,Radiators,Pr_70_60_36_73,Other,Other,Space heating and cooling products
536,536,841,841,7a07d815-541b-4dd3-a6a8-57ba0bdf8aff,Radiateur,Radiateur en fonte,correct,electronically_heat,D.30.50.02.2d,VILLENEUVE-SAINT-GEORGES,2022-04-01,30.0,30.0,0.0,['9894c5df-8d9a-4c5c-85a6-454d72870b0c.jpeg'],used,,,1.0,1.0,2023-05-04,FR,1.0,398.0,,,,,"{'score': 0.08760786801576614, 'start': 0, 'end': 18, 'answer': 'Radiateur en fonte'}",,,,,,,,,,,,,,,,,,,,Radiateur en fonte, fonte,,,Compressed air,Radiators,Pr_70_60_36_73,Other,Other,Space heating and cooling products
590,590,930,930,8984c109-fdf7-4da0-aadb-b60b29fd00d0,Radiateur,"Radiateur électrique convecteur Noirot Mélodie. Modèle Plinthe. Commutateur de fonctions, témoin de chauffe, cassette de programmation.",correct,electronically_heat,D.30.50.02.3a,CHAMPS-SUR-MARNE,2022-04-05,24.0,24.0,0.0,"['59ad7c37-2b67-47c5-b34a-b82e5f8bd3a6.jpg', '4d7636f5-aa3c-4121-960c-0336b568e263.jpg', 'd63092f9-6ab8-474c-b56b-68aeda4b919b.jpg']",used,,,240.0,240.0,2023-09-24,FR,0.0,537.0,,,,,"{'score': 7.859520701458678e-05, 'start': 31, 'end': 47, 'answer': ' Noirot Mélodie.'}",,,,,,,,,,,,,,,,,,,,,,,,Compressed air,Radiators,Pr_70_60_36_73,Other,Other,Space heating and cooling products
