,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n,material_emb,French_Raw,French_Code,first_level,second_level,third_level
492,492,772,772,6f7af497-76df-4d61-859e-2aaa87c015ae,Bloc porte pleine avec serrure et poignée,Bloc porte couleur bois avec loquet (ouvrant + bâti),correct,simple_solid_doors,C.10.20.01.1e,COURBEVOIE,2022-03-17,80.0,80.0,0.0,"['99856042-83b7-4865-80a6-6a8ea360867f.jpeg', 'd0dc9590-883e-4755-b2e5-80ff957d46df.jpeg', '349fac24-abfa-46e7-a4af-3a09656520ad.jpeg', '8a680ada-f59f-4c6b-be6b-ba5c633320c5.jpeg']",used,,,28.0,28.0,2022-08-30,FR,1.0,166.0,,,,,"{'score': 0.003201228566467762, 'start': 0, 'end': 23, 'answer': 'Bloc porte couleur bois'}",,,,,,,,,,,,,,,,,,,,, bois,,,Sitka spruce,Concealed hinges,Pr_30_36_36_15,"Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages
596,596,937,937,8a78b96a-3441-4479-9233-71c831635e00,Porte enroulable,"Porte enroulable automatique de couleur bleue en matière plastique, de la marque Dynaco et Hefi, de largeur de 155 cm et hauteur de 240 cm.",correct,lift_and_rolling_doors,B.20.30.04.3e,PARIS-13E-ARRONDISSEMENT,2022-08-11,250.0,250.0,0.0,"['3f2a62bc-22a2-43ae-ae42-482089520ba1.jpg', '659e46cd-6645-4960-a612-d3dea3b4da2b.jpg']",used,,,1.0,1.0,2023-09-24,FR,0.0,409.0,,,,,"{'score': 4.9087680054071825e-06, 'start': 0, 'end': 45, 'answer': 'Porte enroulable automatique de couleur bleue'}",,,,,,,,,,,,,,,,,,,,," plastique,", largeur de 155 cm et hauteur de 240 cm.,,Encaustic,Concealed hinges,Pr_30_36_36_15,"Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages
1001,1001,1563,1563,e1761bbe-98b5-4f0e-a0be-748af517ae82,Porte enroulable,"Porte enroulable automatique de couleur bleue en matière plastique, de la marque Dynaco et Hefi, de largeur de 180 et hauteur de 240 cm.",correct,lift_and_rolling_doors,B.20.30.04.3e,PARIS-13E-ARRONDISSEMENT,2022-08-11,250.0,250.0,0.0,['8e979f31-a4af-4062-a920-19e87892c929.jpeg'],used,,,2.0,2.0,2023-09-24,FR,0.0,409.0,,,,,"{'score': 4.277782863937318e-06, 'start': 0, 'end': 45, 'answer': 'Porte enroulable automatique de couleur bleue'}",,,,,,,,,,,,,,,,,,,,," plastique,", largeur de 180 et hauteur de 240 cm.,,Encaustic,Concealed hinges,Pr_30_36_36_15,"Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages
1047,1047,1635,1635,ebfa0c79-e9d5-4d74-903f-84369a4e4405,Porte enroulable,"Porte enroulable automatique de couleur bleue en matière plastique, de la marque Dynaco et Hefi, de largeur de 202 cm et hauteur de 240 cm.",correct,lift_and_rolling_doors,B.20.30.04.3e,PARIS-13E-ARRONDISSEMENT,2022-08-11,250.0,250.0,0.0,['c8c291ba-05b5-4a0f-a748-34f261c9ed31.jpeg'],used,,,1.0,1.0,2023-09-24,FR,0.0,409.0,,,,,"{'score': 4.329188868723577e-06, 'start': 0, 'end': 45, 'answer': 'Porte enroulable automatique de couleur bleue'}",,,,,,,,,,,,,,,,,,,,," plastique,", largeur de 202 cm et hauteur de 240 cm.,,Encaustic,Concealed hinges,Pr_30_36_36_15,"Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages
1659,1659,2365,2365,a48b24cd-9f91-4ed0-adb6-22341a03abcc,Porte enroulable,Porte de garage rue berenger. Dimensions approximatives à vérifier sur demande.,damaged,lift_and_rolling_doors,B.20.30.04.3a,LYON--6E--ARRONDISSEMENT,2022-09-22,300.0,300.0,0.0,"['f06db175-ee32-421f-98f1-a07de8ca1860.jpeg', '17a74550-1828-472c-ad39-af8360eac7c6.jpeg']",used,0.0,133.65,1.0,1.0,2023-05-04,FR,1.0,224.0,,,,,"{'score': 0.023211073130369186, 'start': 0, 'end': 29, 'answer': 'Porte de garage rue berenger.'}",,,,,,,,,,,,,,,,,,,,,,,,Encaustic,Concealed hinges,Pr_30_36_36_15,"Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages
1716,1716,2427,2427,bec065fc-327a-4879-acfd-b5c8c3b8e7a6,Porte enroulable,Porte de garage rue berenger. Dimensions approximatives à vérifier sur demande.,damaged,lift_and_rolling_doors,B.20.30.04.3a,LYON--6E--ARRONDISSEMENT,2022-09-22,300.0,300.0,0.0,"['4580b5ae-c0d0-48e7-b571-8997c018633d.jpeg', 'a40d9f44-8f19-4711-8dbb-de8cabf61ba8.jpeg']",used,0.0,93.75,1.0,1.0,2023-05-04,FR,1.0,224.0,,,,,"{'score': 0.023211073130369186, 'start': 0, 'end': 29, 'answer': 'Porte de garage rue berenger.'}",,,,,,,,,,,,,,,,,,,,,,,,Encaustic,Concealed hinges,Pr_30_36_36_15,"Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages
1902,1902,2636,2636,0ced83ad-76ed-483d-b713-37ae470102b8,Portiques de levage,Dispositif de levage,correct,metal_construction_system,F.10.10.01,EPERNAY,2022-11-04,0.0,0.0,0.0,"['d1a67f27-96a6-444f-8d1e-0d5af3d010f7.jpeg', '553011dd-b688-4c47-ae1a-3dea57d29e5e.jpeg']",used,0.0,0.0,1.0,1.0,2023-03-26,FR,1.0,142.0,,,,,"{'score': 0.009058923460543156, 'start': 0, 'end': 20, 'answer': 'Dispositif de levage'}",,,,,,,,,,,,,,,,,,,,Dispositif de levage,,,,Encaustic,Concealed hinges,Pr_30_36_36_15,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Glass blocks and panels
2043,2043,2801,2801,35aee3e8-0089-4d0b-b459-8a359e3dc441,Portiques de levage,Dispositif de levage,correct,metal_construction_system,F.10.10.01,EPERNAY,2022-11-04,0.0,0.0,0.0,"['8c73064b-5c5f-4b5d-9b7b-eaad09e77795.jpeg', '2397b6ee-3ade-410f-9b9c-0bf0e389d263.jpeg', '8d64d58a-d389-4fc0-88bc-f9c1864ae1b5.jpeg', 'a3305c8a-4d15-4b8a-8a15-8165baeb419a.jpeg']",used,0.0,0.0,2.0,2.0,2023-03-26,FR,1.0,142.0,,,,,"{'score': 0.009058923460543156, 'start': 0, 'end': 20, 'answer': 'Dispositif de levage'}",,,,,,,,,,,,,,,,,,,,Dispositif de levage,,,,Encaustic,Concealed hinges,Pr_30_36_36_15,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Glass blocks and panels
3152,3152,4074,4074,5b8beee6-8213-460c-a296-a48d065fe440,Porte enroulable,Porte enroulable automatique de marque Nergeco de couleur grise en matière plastique de 150 cm de large et 250 cm de haut.,verygood,lift_and_rolling_doors,B.20.30.04.3e,PARIS-9E-ARRONDISSEMENT,2022-12-14,250.0,250.0,0.0,"['ff2e52ff-bf10-4a55-a5e7-25731c4f93b9.jpeg', '3c8e3eb0-a779-43d6-afa2-b25cb67d8af6.jpeg']",used,0.0,84.38,4.0,3.0,2023-04-11,FR,1.0,118.0,,,,,"{'score': 4.393220297060907e-05, 'start': 57, 'end': 63, 'answer': ' grise'}",,,,,,,,,,,,,,,,,,,,, plastique, 150 cm de large et 250 cm de haut.,,Encaustic,Concealed hinges,Pr_30_36_36_15,"Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages
3162,3162,4084,4084,6ea44639-c20a-4044-b24a-663619c4472e,Porte enroulable,"Porte enroulable en aluminium avec grille de protection/fixation au-dessus. Hauteur totale 370 cm, epaisseur structure 10 cm, s'active par une clé.",correct,lift_and_rolling_doors,B.20.30.04.3b,PARIS-9E-ARRONDISSEMENT,2022-12-14,250.0,250.0,0.0,"['dd9a1b1a-91d1-44ec-b190-da3f64e9fcfe.jpeg', '85800419-a5ab-4b31-b0f7-553cc097294d.jpeg']",used,0.0,378.0,1.0,1.0,2023-04-11,FR,1.0,118.0,,,,,"{'score': 1.1382702723494731e-05, 'start': 0, 'end': 29, 'answer': 'Porte enroulable en aluminium'}",,,,,,,,,,,,,,,,,,,,Porte enroulable, aluminium,,,Encaustic,Concealed hinges,Pr_30_36_36_15,"Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages
