,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n,material_emb,French_Raw,French_Code,first_level,second_level,third_level
351,351,550,550,4ca5ecbb-8b69-4d40-ab53-5015308b8844,Bureau,Bureau en bois massif finition du bois vernis et revêtement du plateau en cuir. Légèrement incurvé en partie avant et droit à l'arrière.,verygood,desc,E.20.20.10.2c,PARIS-8E-ARRONDISSEMENT,2022-05-17,120.0,120.0,0.0,"['0f3282e8-0d7b-448f-8170-52d567b09eb6.jpeg', '6e872b38-d9ac-42ca-89ca-83caa1c36696.jpeg', '61a8126c-3762-4537-b010-ef6efd6bcf31.jpeg']",used,,,1.0,1.0,2023-03-26,FR,1.0,313.0,,,,,"{'score': 6.3408292589883786e-06, 'start': 0, 'end': 21, 'answer': 'Bureau en bois massif'}",,,,,,,,,,,,,,,,,,,,Bureau, bois massif,,,Fir,Bureaux,Pr_40_50_21_10,Other,Other,Other
1244,1244,1894,1894,a813f1c9-ceae-4e15-8751-510d5d388cf9,Bureau,Bureau d'angle en bois reconstitué. Revêtement blanc et tranche noire. Mudule de 4 tiroires bôe état d'ensemble. B,correct,desc,E.20.20.10.2c,SAINT-ETIENNE,2022-09-07,20.0,20.0,0.0,"['5a7222d2-5a55-4682-a051-9cf0d50ab06b.jpeg', '58d2c291-f5b4-4e82-80a4-f6798292ef20.jpeg']",reconditioned,,,1.0,1.0,2023-04-11,FR,1.0,216.0,,,,,"{'score': 7.913260560599156e-06, 'start': 70, 'end': 91, 'answer': ' Mudule de 4 tiroires'}",,,,,,,,,,,,,,,,,,,,,,,,Fir,Bureaux,Pr_40_50_21_10,Other,Other,Other
1266,1266,1920,1920,cf7f3003-8da8-494b-93e6-3fa2904187bc,Bureau,Bureau en bois reconstitué avec 4 trous pour faire passer les cables.,correct,desc,E.20.20.10.2c,SAINT-ETIENNE,2022-09-07,10.0,10.0,0.0,"['7fe99936-5d5d-4eb2-b567-f57e4f1866f6.jpeg', '563ad541-596f-4543-acd2-5e1a053070bd.jpeg', 'cafa1ef3-56f7-41e7-a413-4861e263fa92.jpeg']",reconditioned,,,1.0,1.0,2023-04-11,FR,1.0,216.0,,,,,"{'score': 1.3620694971905323e-06, 'start': 0, 'end': 6, 'answer': 'Bureau'}",,,,,,,,,,,,,,,,,,,,, bois,,,Fir,Bureaux,Pr_40_50_21_10,Other,Other,Other
2035,2035,2793,2793,3360da16-d24b-459e-a787-e025bbe90a80,Bureau,Bureau en bois avec pied métallique,verygood,desc,E.20.20.10.3c,PARIS-8E-ARRONDISSEMENT,2022-10-07,55.0,55.0,0.0,['fcd51dfb-9c3f-40a4-9c5e-c61dc1e7babb.jpeg'],used,39.46,72.0,1.0,1.0,2022-12-30,FR,1.0,84.0,,,,,"{'score': 0.0007147298310883343, 'start': 0, 'end': 35, 'answer': 'Bureau en bois avec pied métallique'}",,,,,,,,,,,,,,,,,,,,Bureau, bois,,,Fir,Bureaux,Pr_40_50_21_10,Other,Other,Other
2294,2294,3069,3069,831b863f-ae2e-4bd8-a44c-b332a06a0e36,Bureau,"Mobilier de bureau : 2 bureaux et une commode, métal et bois",damaged,desc,E.20.20.10.2c,EPERNAY,2022-11-04,0.0,0.0,0.0,"['1a858a49-f011-4e76-9403-ce86fe9b948e.jpeg', '8a691b9d-32c4-4dbe-ba0e-0b5d1f052e73.jpeg', 'e08ea9ee-7ff5-4a84-8f80-26cce2f65601.jpeg']",used,0.0,25.2,2.0,2.0,2023-03-26,FR,1.0,142.0,,,,,"{'score': 0.0008516996167600155, 'start': 20, 'end': 46, 'answer': ' 2 bureaux et une commode,'}",,,,,,,,,,,,,,,,,,,,Mobilier de bureau, métal et bois,," 2 bureaux et une commode,",Fir,Bureaux,Pr_40_50_21_10,Other,Other,Other
2366,2366,3149,3149,9cbd3b98-4a10-46ec-8e79-7d8d5478cc9c,Bureau,Bureau d'angle,damaged,desc,E.20.20.10.2c,EPERNAY,2022-11-04,0.0,0.0,0.0,"['19be0a19-8dff-41e0-86fd-fc0ee352fa49.jpeg', '20186997-fa2e-4b68-b2a4-abcb800ec93a.jpeg', '60a5f34c-2224-42a0-a842-ae25dffffd1f.jpeg']",used,0.0,25.2,1.0,1.0,2023-03-26,FR,1.0,142.0,,,,,"{'score': 0.03936290368437767, 'start': 0, 'end': 14, 'answer': ""Bureau d'angle""}",,,,,,,,,,,,,,,,,,,,Bureau d'angle,,,,Fir,Bureaux,Pr_40_50_21_10,Other,Other,Other
2392,2392,3176,3176,a41c121b-ca6e-4654-85cc-db32899c47f9,Bureau,*Photo non contractuelle* Bureau en bois avec pied métallique gris,verygood,desc,E.20.20.10.3c,PARIS-8E-ARRONDISSEMENT,2022-10-07,55.0,55.0,0.0,"['ea682902-bb77-458b-9035-0836fb3d9374.jpeg', '9b583b2c-008e-4bcc-ae05-a8d0b55cb302.jpeg']",used,39.46,72.0,1.0,1.0,2022-12-30,FR,1.0,84.0,,,,,"{'score': 0.005208171904087067, 'start': 25, 'end': 66, 'answer': ' Bureau en bois avec pied métallique gris'}",,,,,,,,,,,,,,,,,,,, Bureau en bois avec pied métallique gris, bois,,,Fir,Bureaux,Pr_40_50_21_10,Other,Other,Other
2466,2466,3260,3260,bcf97d48-7560-4bbe-a33d-1b9529b2a2a0,Bureau,Bureau d'angle avec tiroirs métalliques,damaged,desc,E.20.20.10.2c,EPERNAY,2022-11-04,0.0,0.0,0.0,"['21608d47-b361-4fde-871c-359565c81f6a.jpeg', '877ee182-83a1-4bdf-862c-4594f2224c8c.jpeg']",used,0.0,25.2,1.0,1.0,2023-03-26,FR,1.0,142.0,,,,,"{'score': 0.001024563447572291, 'start': 0, 'end': 39, 'answer': ""Bureau d'angle avec tiroirs métalliques""}",,,,,,,,,,,,,,,,,,,,, métalliques,,,Fir,Bureaux,Pr_40_50_21_10,Other,Other,Other
2500,2500,3296,3296,c83c0971-ed36-4236-92c5-4e1490767307,Bureau,Mobilier de bureau métal et bois,damaged,desc,E.20.20.10.2c,EPERNAY,2022-11-04,0.0,0.0,0.0,['721c90e6-a4a4-491d-b7dc-8ec12bb363c4.jpeg'],used,0.0,25.2,1.0,1.0,2023-03-26,FR,1.0,142.0,,,,,"{'score': 0.0013768586795777082, 'start': 0, 'end': 18, 'answer': 'Mobilier de bureau'}",,,,,,,,,,,,,,,,,,,,Mobilier de bureau, métal et bois,,,Fir,Bureaux,Pr_40_50_21_10,Other,Other,Other
2615,2615,3417,3417,176ef484-e46a-4642-aa55-c80e351dbd90,Bureau,Bureau en Bois,correct,desc,E.20.20.10.2c,CHOLET,2022-11-24,45.0,45.0,0.0,['29c52ff7-46d9-4057-8c0b-6fab43565614.jpeg'],used,0.0,25.2,1.0,1.0,2023-03-26,FR,1.0,122.0,,,,,"{'score': 0.06479749083518982, 'start': 0, 'end': 14, 'answer': 'Bureau en Bois'}",,,,,,,,,,,,,,,,,,,,Bureau en Bois,Bureau en Bois,,,Fir,Bureaux,Pr_40_50_21_10,Other,Other,Other
2629,2629,3432,3432,229f807d-4ceb-4322-9233-f95dd44b5ac2,Bureau,Bureau en Autre,correct,desc,E.20.20.10.2g,CHOLET,2022-11-24,45.0,45.0,0.0,"['b37bc81b-7625-4bc9-9f21-ff0fd7ff4803.jpeg', '0071c0f3-0ffd-48c4-a5c1-84216ac4e8b9.jpeg']",used,0.0,25.03,1.0,1.0,2023-03-26,FR,1.0,122.0,,,,,"{'score': 0.00960873905569315, 'start': 0, 'end': 15, 'answer': 'Bureau en Autre'}",,,,,,,,,,,,,,,,,,,,Bureau en Autre,,,,Fir,Bureaux,Pr_40_50_21_10,Other,Other,Other
2638,2638,3441,3441,2d39278e-3c9d-47b4-8616-6d0eac7d299f,Bureau,Bureau en Bois,correct,desc,E.20.20.10.2c,CHOLET,2022-11-24,45.0,45.0,0.0,"['1ebaf4db-9d9c-44c4-8563-26c2c577c953.jpeg', 'c7aca1f7-528b-4c2a-a402-46fe5245b379.jpeg']",used,0.0,25.2,1.0,1.0,2023-03-26,FR,1.0,122.0,,,,,"{'score': 0.06479749083518982, 'start': 0, 'end': 14, 'answer': 'Bureau en Bois'}",,,,,,,,,,,,,,,,,,,,Bureau en Bois,Bureau en Bois,,,Fir,Bureaux,Pr_40_50_21_10,Other,Other,Other
2641,2641,3444,3444,2ea5b74d-1dfa-47a3-9059-f60c681e6efb,Bureau,Bureau en Bois,correct,desc,E.20.20.10.2c,CHOLET,2022-11-24,45.0,45.0,0.0,"['0d44b2c6-ec18-44ee-9148-b09637480eef.jpeg', 'c44e9b96-5942-4bbd-bf13-7a41e04691d6.jpeg']",used,0.0,25.2,2.0,2.0,2023-03-26,FR,1.0,122.0,,,,,"{'score': 0.06479749083518982, 'start': 0, 'end': 14, 'answer': 'Bureau en Bois'}",,,,,,,,,,,,,,,,,,,,Bureau en Bois,Bureau en Bois,,,Fir,Bureaux,Pr_40_50_21_10,Other,Other,Other
2651,2651,3455,3455,3607c0d7-77d1-4ba5-9c0f-fd071a103623,Bureau,extension bureau,correct,desc,E.20.20.10.2c,CHOLET,2022-11-24,50.0,50.0,0.0,['9921b2b9-bfea-4f23-bd4a-82fa3ccd9fc1.jpg'],used,0.0,25.2,1.0,1.0,2023-03-26,FR,1.0,122.0,,,,,"{'score': 0.007640897296369076, 'start': 0, 'end': 16, 'answer': 'extension bureau'}",,,,,,,,,,,,,,,,,,,,extension bureau,,,,Fir,Bureaux,Pr_40_50_21_10,Other,Other,Other
2656,2656,3460,3460,3ace3bf5-7d1c-402b-9000-a17cf93b5f36,Bureau,Bureau en Acier,correct,desc,E.20.20.10.2a,CHOLET,2022-11-24,45.0,45.0,0.0,"['1ebf7bba-4f68-4d66-9168-95cd45b7665d.jpeg', '73368fad-9b37-4ec2-886a-9aa983f8a6dd.jpeg']",used,0.0,29.0,1.0,1.0,2023-03-26,FR,1.0,122.0,,,,,"{'score': 0.04675433412194252, 'start': 0, 'end': 15, 'answer': 'Bureau en Acier'}",,,,,,,,,,,,,,,,,,,,Bureau en Acier,Bureau en Acier,,,Fir,Bureaux,Pr_40_50_21_10,Other,Other,Other
2703,2703,3508,3508,638005da-8a7e-4111-8a47-2e4ebeb1d077,Bureau,Bureau en Inox,correct,desc,E.20.20.10.2d,CHOLET,2022-11-24,45.0,45.0,0.0,['4f6eaeef-81a4-4856-af88-f26480811bdb.jpeg'],used,0.0,22.0,1.0,1.0,2023-03-26,FR,1.0,122.0,,,,,"{'score': 0.033296506851911545, 'start': 0, 'end': 14, 'answer': 'Bureau en Inox'}",,,,,,,,,,,,,,,,,,,,Bureau en Inox,,,,Fir,Bureaux,Pr_40_50_21_10,Other,Other,Other
2712,2712,3517,3517,6a0ae59e-f184-4fb0-8f62-ce7553000062,Bureau,Tiroir en Bois,correct,desc,E.20.20.10.2c,CHOLET,2022-11-24,45.0,45.0,0.0,['740f9384-6d36-4555-b0c3-1f35d9668626.jpeg'],used,0.0,25.2,1.0,1.0,2023-03-26,FR,1.0,122.0,,,,,"{'score': 0.07794331014156342, 'start': 0, 'end': 14, 'answer': 'Tiroir en Bois'}",,,,,,,,,,,,,,,,,,,,Tiroir en Bois,Tiroir en Bois,,,Fir,Bureaux,Pr_40_50_21_10,Other,Other,Other
2717,2717,3523,3523,6eef638c-06aa-4f08-8a20-5d523622f341,Bureau,Bureau en Bois,correct,desc,E.20.20.10.2c,CHOLET,2022-11-24,45.0,45.0,0.0,"['41bfd9af-24fc-4509-bc50-31d54522b5ec.jpeg', 'ee524c75-4997-4b2f-960a-e5b58ed62928.jpeg']",used,0.0,25.2,1.0,1.0,2023-03-26,FR,1.0,122.0,,,,,"{'score': 0.06479749083518982, 'start': 0, 'end': 14, 'answer': 'Bureau en Bois'}",,,,,,,,,,,,,,,,,,,,Bureau en Bois,Bureau en Bois,,,Fir,Bureaux,Pr_40_50_21_10,Other,Other,Other
2720,2720,3526,3526,6ff33c52-7f0d-40bb-bf20-29c73e2a3895,Bureau,Bureau en Bois,correct,desc,E.20.20.10.2c,CHOLET,2022-11-24,45.0,45.0,0.0,"['61a3d73e-5993-4209-bf8f-a0770383471b.jpeg', '508ddc79-5db5-4b02-9154-f3a57d748622.jpeg']",used,0.0,25.2,1.0,1.0,2023-03-26,FR,1.0,122.0,,,,,"{'score': 0.06479749083518982, 'start': 0, 'end': 14, 'answer': 'Bureau en Bois'}",,,,,,,,,,,,,,,,,,,,Bureau en Bois,Bureau en Bois,,,Fir,Bureaux,Pr_40_50_21_10,Other,Other,Other
2743,2743,3550,3550,81a2b8bd-e75f-469e-8191-c280343a1a36,Bureau,Bureau en Bois,correct,desc,E.20.20.10.2c,CHOLET,2022-11-24,45.0,45.0,0.0,"['c22636de-184c-43c9-b127-a540b191fae7.jpeg', '8da6af1d-0e7a-4538-8e45-7daca473d859.jpeg']",used,0.0,25.2,1.0,1.0,2023-03-26,FR,1.0,122.0,,,,,"{'score': 0.06479749083518982, 'start': 0, 'end': 14, 'answer': 'Bureau en Bois'}",,,,,,,,,,,,,,,,,,,,Bureau en Bois,Bureau en Bois,,,Fir,Bureaux,Pr_40_50_21_10,Other,Other,Other
2746,2746,3553,3553,8466b8e4-aeca-4b71-a5f2-cd4eb36c6912,Bureau,Bureau en Bois,correct,desc,E.20.20.10.2c,CHOLET,2022-11-24,45.0,45.0,0.0,"['6b8c340f-ad56-4de2-bb2d-568dcb5ea69b.jpeg', '8529dad2-8d43-4c3f-b2cb-c855bd1fe461.jpeg']",used,0.0,25.2,1.0,1.0,2023-03-26,FR,1.0,122.0,,,,,"{'score': 0.06479749083518982, 'start': 0, 'end': 14, 'answer': 'Bureau en Bois'}",,,,,,,,,,,,,,,,,,,,Bureau en Bois,Bureau en Bois,,,Fir,Bureaux,Pr_40_50_21_10,Other,Other,Other
2775,2775,3583,3583,9d94748c-7e56-4eff-bfdf-21f9d66ee889,Bureau,Bureau en Bois,correct,desc,E.20.20.10.2c,CHOLET,2022-11-24,45.0,45.0,0.0,"['ac4005dc-baf0-468f-a56d-f4f16a97240f.jpeg', '2269d048-073f-40cf-9d5e-48472f765b27.jpeg']",used,0.0,25.2,1.0,1.0,2023-03-26,FR,1.0,122.0,,,,,"{'score': 0.06479749083518982, 'start': 0, 'end': 14, 'answer': 'Bureau en Bois'}",,,,,,,,,,,,,,,,,,,,Bureau en Bois,Bureau en Bois,,,Fir,Bureaux,Pr_40_50_21_10,Other,Other,Other
2792,2792,3600,3600,a8ade191-f8b4-4fa4-b62d-714da3e06669,Bureau,Bureau en Bois,correct,desc,E.20.20.10.2c,CHOLET,2022-11-24,45.0,45.0,0.0,"['bcfda234-20e3-4cbb-a25f-9e7fed4688fd.jpeg', '8975e3a8-8771-4ca0-9ff9-5cfb825ebf0a.jpeg']",used,0.0,25.2,1.0,1.0,2023-03-26,FR,1.0,122.0,,,,,"{'score': 0.06479749083518982, 'start': 0, 'end': 14, 'answer': 'Bureau en Bois'}",,,,,,,,,,,,,,,,,,,,Bureau en Bois,Bureau en Bois,,,Fir,Bureaux,Pr_40_50_21_10,Other,Other,Other
2821,2821,3631,3631,bd005fe9-d581-468e-87c3-b9bfe7434ab1,Bureau,Bureau en Bois,correct,desc,E.20.20.10.2c,CHOLET,2022-11-24,45.0,45.0,0.0,"['073eb425-3772-476a-9ff0-16542e35bc56.jpeg', 'b4e724ba-2093-4169-8868-67ad32b1acb9.jpeg']",used,0.0,25.2,2.0,2.0,2023-03-26,FR,1.0,122.0,,,,,"{'score': 0.06479749083518982, 'start': 0, 'end': 14, 'answer': 'Bureau en Bois'}",,,,,,,,,,,,,,,,,,,,Bureau en Bois,Bureau en Bois,,,Fir,Bureaux,Pr_40_50_21_10,Other,Other,Other
3329,3329,4256,4256,2e1b6fe7-dee2-44ec-8e77-f6a29f81cf10,Bureau,"Bureau en bois aggloméré finition mélaminé blanc satiné, avec rangements en périphérie",correct,desc,E.20.20.10.2c,RUNGIS,2023-01-04,45.0,45.0,0.0,['a6eadcfb-e8b7-47e9-a851-5f13ab7fe0e2.jpeg'],used,0.0,25.2,26.0,26.0,2023-09-24,FR,0.0,263.0,,,,,"{'score': 0.0010717317927628756, 'start': 0, 'end': 56, 'answer': 'Bureau en bois aggloméré finition mélaminé blanc satiné,'}",,,,,,,,,,,,,,,,,,,,Bureau, bois aggloméré,,,Fir,Bureaux,Pr_40_50_21_10,Other,Other,Other
3369,3369,4298,4298,425fae3b-79a8-42fc-96a6-bbcdc07fefa6,Bureau,Bureau en Bois,verygood,desc,E.20.20.10.2c,CHEVILLY-LARUE,2022-12-16,45.0,45.0,0.0,['8ec1a35f-60b4-43a2-8b8a-57350320d71a.jpeg'],used,0.0,25.2,1.0,1.0,2023-03-26,FR,1.0,100.0,,,,,"{'score': 0.06479749083518982, 'start': 0, 'end': 14, 'answer': 'Bureau en Bois'}",,,,,,,,,,,,,,,,,,,,Bureau en Bois,Bureau en Bois,,,Fir,Bureaux,Pr_40_50_21_10,Other,Other,Other
3893,3893,4866,4866,03763a1a-b6b7-4ff5-acef-4d77f9ce6cd6,Bureau,Lot de bureaux en bois d'accueil de salle de conférence. Bureau 1 : 200x90 cm / Bureau 2 : 150x70 cm,correct,desc,E.20.20.10.2c,PARIS-9E-ARRONDISSEMENT,2023-02-15,45.0,45.0,0.0,"['529f21ae-5bcf-4c1b-b223-58096afcfe8b.jpeg', '314d2b70-e806-4526-b715-cb6f95deb6ed.jpeg', '27cc60a1-35dc-41a1-8208-779dcec37566.jpeg']",used,0.0,25.2,2.0,2.0,2023-04-11,FR,1.0,55.0,,,,,"{'score': 1.848940519266762e-05, 'start': 0, 'end': 22, 'answer': 'Lot de bureaux en bois'}",,,,,,,,,,,,,,,,,,,,, bois,,,Fir,Bureaux,Pr_40_50_21_10,Other,Other,Other
3897,3897,4870,4870,04e2a3b7-9e70-4b08-87d8-c74de6956917,Bureau,Bureau avec console de rangement intégrée.,correct,desc,E.20.20.10.2c,PARIS-15E-ARRONDISSEMENT,2023-01-30,60.0,60.0,0.0,['477aefa7-ec2f-4326-a763-33033e6f5b4c.png'],used,0.0,25.2,1.0,1.0,2023-04-11,FR,1.0,71.0,,,,,"{'score': 0.00017108622705563903, 'start': 0, 'end': 42, 'answer': 'Bureau avec console de rangement intégrée.'}",,,,,,,,,,,,,,,,,,,,Bureau,,,,Fir,Bureaux,Pr_40_50_21_10,Other,Other,Other
