,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n,material_emb,French_Raw,French_Code,first_level,second_level,third_level
81,81,129,129,12919d57-d4d3-4a64-9cb5-df58d5b4de95,Porte intérieure pleine,"Dimensions à confirmer, plusieurs largeurs disponibles. 
Les portes sont vendues sans bâti.",correct,simple_solid_doors,C.10.20.01.1e,PARIS-10E-ARRONDISSEMENT,2022-08-26,50.0,50.0,0.0,['b4ffdaf4-c7d2-4805-a88b-351df4671af6.png'],reconditioned,,,350.0,350.0,2022-09-26,FR,1.0,31.0,,,,,"{'score': 2.4714709070394747e-05, 'start': 56, 'end': 92, 'answer': '\r\nLes portes sont vendues sans bâti.'}",,,,,,,,,,,,,,,,,,,,,,,,Encaustic,Door hinges,Pr_30_36_36_21,Openings,"Door, Windows, Gates",Safety cages
357,357,560,560,4df60be5-3bda-435c-86d0-d3c7076da067,Porte intérieure pleine,Porte en bois pleine avec laquage marron,verygood,simple_solid_doors,C.10.20.01.1d,CHAURAY,2022-03-08,60.0,60.0,0.0,"['cefeb215-d206-40d9-ba53-a134894a052c.png', '9e1115b7-4a01-4170-8514-77ffd9d18e1b.png']",used,,,23.0,23.0,2022-08-30,FR,1.0,175.0,,,,,"{'score': 0.001958510372787714, 'start': 0, 'end': 40, 'answer': 'Porte en bois pleine avec laquage marron'}",,,,,,,,,,,,,,,,,,,,, bois,,,Encaustic,Door hinges,Pr_30_36_36_21,Openings,"Door, Windows, Gates",Safety cages
465,465,730,730,68395661-456e-4d56-88df-bc452b060c0d,Ouvrant porte pleine - cm,Ouvrant sans cadre de porte,damaged,simple_solid_doors,C.10.20.01.1e,CLERMONT-FERRAND,2022-02-25,40.0,40.0,0.0,['14889183-7f64-49ab-a72d-604240b27c53.jpeg'],used,,,12.0,12.0,2023-09-24,FR,0.0,576.0,,,,,"{'score': 2.520226189517416e-05, 'start': 0, 'end': 27, 'answer': 'Ouvrant sans cadre de porte'}",,,,,,,,,,,,,,,,,,,,Ouvrant sans cadre de porte,,,,Sitka spruce,Door hinges,Pr_30_36_36_21,Openings,"Door, Windows, Gates",Openings and opening component products
559,559,877,877,80d15569-6ee4-41de-9ec5-7b2fc50ba667,Porte intérieure vitrée,Hauteurs variables min. 250,correct,glass_interior_door,C.10.20.02.1g,PARIS-16E-ARRONDISSEMENT,2022-08-16,40.0,40.0,0.0,"['c8b7a666-43f2-4e50-9c36-144dd7a093a1.png', '077e4ac7-e7fe-4731-9615-96c784fa2d36.png']",used,,,120.0,120.0,2022-09-26,FR,1.0,41.0,,,,,"{'score': 6.950074021006003e-05, 'start': 18, 'end': 27, 'answer': ' min. 250'}",,,,,,,,,,,,,,,,,,,,,,,,Architectural glass,Door hinges,Pr_30_36_36_21,Openings,"Door, Windows, Gates",Glass blocks and panels
565,565,884,884,821dbbf0-93b8-44ca-ba23-e4e936432d8a,Poignée de porte,Poignée de porte avec serrure,correct,exterior_door_ironsmith,B.20.30.08.5,RENNES,2022-07-28,15.0,15.0,0.0,"['03815741-ef97-4266-b4dc-964e321d6ba9.jpeg', '5aeebee4-baed-483e-ba3e-6e9a2cb7e13a.jpeg']",used,,,12.0,12.0,2022-10-03,FR,1.0,67.0,,,,,"{'score': 0.050323788076639175, 'start': 0, 'end': 29, 'answer': 'Poignée de porte avec serrure'}",,,,,,,,,,,,,,,,,,,,Poignée de porte avec serrure,,,,Pisé,Door hinges,Pr_30_36_36_21,"Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings
643,643,1008,1008,9457c19b-4bd5-4a45-ac5f-5d40081423a2,Porte intérieure pleine,"Porte intérieur gauche Acier, serrure à clé",correct,simple_solid_doors,C.10.20.01.1a,PARIS-12E-ARRONDISSEMENT,2022-07-08,97.5,97.5,0.0,['38be337f-b0b5-4d52-965b-a180418387df.jpg'],used,,,50.0,50.0,2022-08-30,FR,1.0,53.0,,,,,"{'score': 0.0005357425543479621, 'start': 29, 'end': 43, 'answer': ' serrure à clé'}",,,,,,,,,,,,,,,,,,,,," Acier,",,,Encaustic,Door hinges,Pr_30_36_36_21,Openings,"Door, Windows, Gates",Safety cages
781,781,1225,1225,b20c12f5-b0db-4912-8098-ab4e386afdf9,Ouvrant porte pleine - cm,"Ouvrant sans cadre de porte.
Poussant gauche et poussant droit.
Issu d'erreur de commande.",new,simple_solid_doors,C.10.20.01.1e,CLERMONT-FERRAND,2022-02-25,40.0,40.0,0.0,['48c2517d-4153-42ee-a011-2ec46961e5db.jpg'],new,,,6.0,6.0,2023-09-24,FR,0.0,576.0,,,,,"{'score': 6.98159851708624e-07, 'start': 64, 'end': 92, 'answer': ""\r\nIssu d'erreur de commande.""}",,,,,,,,,,,,,,,,,,,,,,,,Sitka spruce,Door hinges,Pr_30_36_36_21,Openings,"Door, Windows, Gates",Openings and opening component products
987,987,1542,1542,de0eb043-ad03-4408-8e51-8ac39d3493a4,Porte intérieure pleine,Traces d'humidité,correct,simple_solid_doors,C.10.20.01.1d,SAINT-OUEN,2022-03-24,20.0,20.0,0.0,['e88ed606-a2a3-4206-bb8e-f365c062a296.png'],used,,,1.0,1.0,2023-03-26,FR,1.0,367.0,,,,,"{'score': 0.0017012034077197313, 'start': 0, 'end': 17, 'answer': ""Traces d'humidité""}",,,,,,,,,,,,,,,,,,,,Traces d'humidité,Traces d'humidité,,Traces d'humidité,Encaustic,Door hinges,Pr_30_36_36_21,Openings,"Door, Windows, Gates",Safety cages
1040,1040,1623,1623,ea4140fe-5305-4e32-8219-a0d521e120cb,Ouvrant porte pleine - cm,"Ouvrant sans cadre de porte.
Poussant gauche
Issu d'erreur de commande.",new,simple_solid_doors,C.10.20.01.1e,CLERMONT-FERRAND,2022-02-25,40.0,40.0,0.0,['c4f8f59e-6b96-466d-b083-2d1107829f8c.jpg'],new,,,3.0,3.0,2023-09-24,FR,0.0,576.0,,,,,"{'score': 7.495586373806873e-08, 'start': 45, 'end': 73, 'answer': ""\r\nIssu d'erreur de commande.""}",,,,,,,,,,,,,,,,,,,,,,,,Sitka spruce,Door hinges,Pr_30_36_36_21,Openings,"Door, Windows, Gates",Openings and opening component products
1076,1076,1688,1688,f2d59632-d77f-4f10-b7fe-c84b33bf5e29,Ferme porte,Ferme porte en laiton.,verygood,other_built_in_accessory,C.10.30.90.1,PARIS-8E-ARRONDISSEMENT,2022-05-17,30.0,30.0,0.0,"['02c3bd0f-c654-4f98-8e9e-cf8090be1a17.jpeg', '52637732-7320-49f1-a174-04f9a2df0987.jpeg']",used,,,3.0,3.0,2023-03-26,FR,1.0,313.0,,,,,"{'score': 0.0007902890793047845, 'start': 0, 'end': 22, 'answer': 'Ferme porte en laiton.'}",,,,,,,,,,,,,,,,,,,,Ferme porte en laiton., laiton.,,,Encaustic,Door hinges,Pr_30_36_36_21,Openings,"Door, Windows, Gates",Safety cages
1125,1125,1758,1758,fbf9b59f-4c6c-4cca-8907-7bb024e89af3,Porte intérieure vitrée,Porte simple vitrée sans bâti - Dimension 0.83*2.03m.,verygood,glass_interior_door,C.10.20.02.1i,PARIS-10E-ARRONDISSEMENT,2022-08-26,70.0,70.0,0.0,"['41bd148e-bf09-44f9-906b-2206d1dc97b0.png', 'ab8916f0-b4c9-43f6-a961-8f0395770101.png']",reconditioned,,,20.0,20.0,2022-09-26,FR,1.0,31.0,,,,,"{'score': 0.00025320632266812027, 'start': 0, 'end': 29, 'answer': 'Porte simple vitrée sans bâti'}",,,,,,,,,,,,,,,,,,,,,, 0.83*2.03m.,,Architectural glass,Door hinges,Pr_30_36_36_21,Openings,"Door, Windows, Gates",Glass blocks and panels
1167,1167,1811,1811,26a0d110-4ad2-4545-a3b5-8f927d646b35,Porte intérieure vitrée,Hauteurs variables min. 250,correct,glass_interior_door,C.10.20.02.1g,PARIS-16E-ARRONDISSEMENT,2022-09-14,40.0,40.0,0.0,"['95820996-8bc1-4825-99ea-7c9fa7605959.png', '433e3120-5455-4f23-a10b-aec2f50cae93.png']",used,,,120.0,120.0,2022-09-12,FR,1.0,-2.0,,,,,"{'score': 6.950074021006003e-05, 'start': 18, 'end': 27, 'answer': ' min. 250'}",,,,,,,,,,,,,,,,,,,,,,,,Architectural glass,Door hinges,Pr_30_36_36_21,Openings,"Door, Windows, Gates",Glass blocks and panels
1288,1288,1943,1943,00796a28-9a39-436c-bd78-4424c3c8342f,Porte intérieure vitrée,"Portes en verre affleurantes double verre, faites en Italie, neuves jamais servies, emballées dans cartons d'origine, cadre aluminium blanc, poignées blanches, qualité luxe
Ref: www.doal.com/swing-doors/just-rasomuro",new,glass_interior_door,C.10.20.02.1b,PANTIN,2022-09-15,820.0,820.0,0.0,"['b7c49bed-2d66-4272-b7b1-f0d16ecf2481.jpg', '8e275649-5f38-4795-8d84-0bb95bcbfcdb.jpg', 'c50fee7d-806f-4b97-95e7-90025ddf89be.jpg']",new,68.77,50.15,2.0,2.0,2023-01-19,FR,1.0,126.0,,," neuves jamais servies,",,"{'score': 0.0003077113360632211, 'start': 9, 'end': 42, 'answer': ' verre affleurantes double verre,'}",,,,,,,,,,,,,,,,,,,,, verre,,,Architectural glass,Door hinges,Pr_30_36_36_21,Openings,"Door, Windows, Gates",Glass blocks and panels
1333,1333,1999,1999,154ee75c-47ca-4430-a156-b2b3b653bef6,Porte intérieure vitrée,"Porte vitrée simple manuelle en Cadre Bois peinte aspect blanc
Dimension du bloc porte : 216*79,5*3,8 ",correct,glass_interior_door,C.10.20.02.1c,RENNES,2022-09-16,40.0,40.0,0.0,"['1e2fa0f8-0369-4499-bcec-d4fa06a1c08c.png', 'd67e307e-c902-48e2-990d-73d3f7ec531a.png', '862abe7a-f615-4301-ae87-4a6626097111.png', '014b697f-2882-4204-a40b-262882099689.png', 'c236635c-1cec-41d1-93fb-62e310ab6dab.png']",used,170.16,62.2,136.0,136.0,2022-10-03,FR,1.0,17.0,,,,,"{'score': 0.00283564580604434, 'start': 0, 'end': 62, 'answer': 'Porte vitrée simple manuelle en Cadre Bois peinte aspect blanc'}",,,,,,,,,,,,,,,,,,,,, Bois," 216*79,5*3,8",,Architectural glass,Door hinges,Pr_30_36_36_21,Openings,"Door, Windows, Gates",Glass blocks and panels
1362,1362,2031,2031,20b87e41-3ace-425c-ae2f-53a7027e907b,Porte intérieure vitrée,"Porte vitrée simple en bois, de couleur blanche
Dimension du bloc porte : 237,5*88*3,8 cm3.",correct,glass_interior_door,C.10.20.02.1c,RENNES,2022-09-16,40.0,40.0,0.0,"['8ed3d741-58eb-4007-9b46-6485b7f866b7.png', '0f5cbfb3-b16d-4acc-95dc-f851c289b52e.png', 'a519be03-c181-484f-9713-6842ad720660.png', '6ffae244-58f4-434c-b094-05bc18376ee4.png', '501390bb-6f1c-4d17-bdfa-36acc081ece3.png']",used,0.0,0.0,136.0,136.0,2022-10-03,FR,1.0,17.0,,,,,"{'score': 2.4874885639292188e-05, 'start': 39, 'end': 47, 'answer': ' blanche'}",,,,,,,,,,,,,,,,,,,,," bois,"," 237,5*88*3,8 cm3.",,Architectural glass,Door hinges,Pr_30_36_36_21,Openings,"Door, Windows, Gates",Glass blocks and panels
