,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n,material_emb,French_Raw,French_Code,first_level,second_level,third_level
203,203,325,325,2fae2fb9-8fab-475e-b2f2-1c3200d0402c,Porte simple bois aggloméré,Porte simple en bois aggloméré avec finition stratifié gris anthracite. Poignée de porte métallique et serrure à clé. Bloc porte en aluminium. (Absence de clés lors de l'audit serrurerie sûrement à changer),correct,simple_solid_doors,C.10.20.01.1e,CHAMPS-SUR-MARNE,2022-04-05,70.0,70.0,0.0,"['4f9984be-e596-440e-9e37-b63e785952fd.jpg', '336ca0ef-ffe1-41d7-8896-72baa9450b4a.jpg', '3d7458d9-b582-4b6f-b088-895756733af9.jpg']",used,,,193.0,93.0,2023-09-24,FR,0.0,537.0,,,,,"{'score': 2.47467909275656e-07, 'start': 35, 'end': 71, 'answer': ' finition stratifié gris anthracite.'}",,,,,,,,,,,,,,,,,,,,, bois aggloméré,,,Wood,Wood veneers,Pr_25_71_94_98,Furnishings,"Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories
265,265,416,416,3d4a6faf-c160-43e6-bc39-820508dab219,Charpente de mezzanine en bois massif,"L’ensemble de la structure, constituée de poutres et solives, s'étend sur une surface de 100m².  Très bon état, comprend escalier d'accès, et les gardes corps. Le plancher avoisine une hauteur de 250cm. Dimensions et détails sur demande.",verygood,frame,B.10.20.01.3a,CHATILLON,2022-08-10,90.0,0.0,-90.0,"['f9a06374-d487-4d07-bb99-b24ce10fe068.JPG', 'c1f0e73b-b721-436c-ad71-ad22cf1acc45.JPG', '6be83da4-91b2-4e72-ace8-148664d9fb93.JPG', '50eb235f-e757-4a4b-acaf-9d8ea08fe55a.JPG', 'a1fe840c-6ead-45e0-bed1-1a8d52c42a83.jpg']",used,,,126.0,126.0,2023-09-24,FR,0.0,410.0,,,,,"{'score': 1.6671430103087914e-07, 'start': 0, 'end': 10, 'answer': 'L’ensemble'}",,,,,,,,,,,,,,,,,,,,," poutres et solives,",,,Wood,Wood veneers,Pr_25_71_94_98,Furnishings,Furnishings,"Lighting columns, brackets and bollards"
508,508,798,798,72cc57a9-c799-473b-88f7-83b526416269,Porte simple en bois stratifié,"Porte simple en bois stratifié marron toute hauteur avec une poignée en métal et une serrure
pour locaux sanitaires par exemple",verygood,simple_solid_doors,C.10.20.01.1e,CHAURAY,2022-03-08,60.0,60.0,0.0,"['f539ba83-1e5f-4856-ba06-30b0b5425aa2.png', 'e5b3bac9-f776-4f22-ae2e-13bd9a1fb08a.png', '89687642-6a62-4976-923b-eb6722351853.png']",used,,,26.0,26.0,2022-08-30,FR,1.0,175.0,,,,,"{'score': 1.154483834397979e-05, 'start': 0, 'end': 12, 'answer': 'Porte simple'}",,,,,,,,,,,,,,,,,,,,Porte simple,,,,Wood,Wood veneers,Pr_25_71_94_98,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories
2040,2040,2798,2798,34785552-a35f-4082-b7fb-2d816d7fb9fc,Portes isoplanes peintes avec bâtit en bois,"LOT 
- 73xH200cm (cuisine, bon état)
- 83xH200cm (chambre 1, bon état)
- 83xH200cm (chambre 2, bon état)
- 63xH200cm (buanderie, bon état)
- 63xH200cm (sdb, bon état)
- 63xH200cm (wc, bon état). avec verrou
- 73xH200cm (entrée, bon état)",verygood,other_special_interior_furnishings,E.20.10.90.1,PARIS-6E-ARRONDISSEMENT,2022-11-04,30.0,30.0,0.0,"['5c5d4c70-291f-450a-80af-1c3040952fcc.png', '1a4a4ef1-c667-4240-8faf-c35d6369c8cf.png', '0a37e5ed-d9a3-480b-ab5f-d90331fa2118.png', 'd70a8f8c-2348-4c8f-9fe1-ec653c7d8f5e.png']",used,0.0,39.18,7.0,7.0,2022-11-20,FR,1.0,16.0,,,,,"{'score': 2.785141987260431e-05, 'start': 200, 'end': 212, 'answer': ' avec verrou'}",,,,,,,,,,,,,,,,,,,,,,,,Wood,Wood veneers,Pr_25_71_94_98,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Glass blocks and panels
3347,3347,4274,4274,37a7e235-f88a-4951-8281-7135fce0f8d5,Armoire en bois,Armoire en bois à deux portes de placard,correct,desc,E.20.20.10.1c,CHAVILLE,2022-12-28,60.0,60.0,0.0,['bc0de2bc-9f40-45d8-b65a-ad6ad972db4a.jpeg'],used,510.19,145.0,2.0,2.0,2023-09-24,FR,0.0,270.0,,,,,"{'score': 0.0024259041529148817, 'start': 0, 'end': 15, 'answer': 'Armoire en bois'}",,,,,,,,,,,,,,,,,,,,, bois,,,Wood,Wood veneers,Pr_25_71_94_98,Furnishings,Furnishings,Furnishings
4090,4090,5084,5084,36230c8a-14bb-4d6e-b5fa-603132eedc79,Armoire en bois,Armoire à portes battantes,correct,desc,E.20.20.10.1c,PARIS-9E-ARRONDISSEMENT,2023-02-15,105.0,105.0,0.0,['8e4236ca-f53d-47a9-9e5e-1cd0d281bca9.jpeg'],used,510.19,145.0,1.0,1.0,2023-04-11,FR,1.0,55.0,,,,,"{'score': 0.015305176377296448, 'start': 0, 'end': 26, 'answer': 'Armoire à portes battantes'}",,,,,,,,,,,,,,,,,,,,Armoire à portes battantes,,,,Wood,Wood veneers,Pr_25_71_94_98,Furnishings,Furnishings,Furnishings
