,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n,material_emb,French_Raw,French_Code,first_level,second_level,third_level
72,72,108,108,0fad29f7-de3a-4b94-998e-bc68f2f52ff1,.,W.C. sur pied en céramique marque GEBERIT,correct,WC,D.20.10.02.1a,CHAMPS-SUR-MARNE,2022-04-05,38.33,38.33,0.0,['9fdf8ccb-f8d3-494c-bd45-107c88dd6c3d.png'],used,,,80.0,80.0,2023-09-24,FR,0.0,537.0,,,,,"{'score': 0.00025596522027626634, 'start': 0, 'end': 26, 'answer': 'W.C. sur pied en céramique'}",,,,,,,,,,,,,,,,,,,,, céramique,,,Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish",Other
92,92,143,143,1419affd-802d-4477-8f22-41cf2e7dda9e,Vasque,Vasque simple encastrée en Céramique,correct,lavatories,D.20.10.04.1b,RENNES,2022-07-18,56.0,56.0,0.0,"['cb29c598-2b38-41d4-8a60-79e219098fc8.jpeg', '07d67fb5-6951-4bdc-af17-3e4ec7ee7e34.jpeg']",used,,,1.0,1.0,2022-09-26,FR,1.0,70.0,,,,,"{'score': 0.026819467544555664, 'start': 0, 'end': 36, 'answer': 'Vasque simple encastrée en Céramique'}",,,,,,,,,,,,,,,,,,,,Vasque simple encastrée en Céramique, Céramique,,,Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish",Headwall and swale inlet products
110,110,173,173,1757a82b-ebb7-4148-81bb-989b50d9b1b3,Mitigeur,"Mitigeur en inox, de la marque Grohe, de hauteur de 15 cm, longueur de 5 cm et largeur de 12 cm.",correct,faucets,D.20.10.09.2a,ORLEANS,2022-04-15,14.0,14.0,0.0,['8f1a4876-e0ab-44d0-b9b9-de697ebde61b.jpeg'],used,,,2.0,2.0,2023-01-19,FR,1.0,279.0,,,,,"{'score': 6.455605762312189e-05, 'start': 0, 'end': 17, 'answer': 'Mitigeur en inox,'}",,,,,,,,,,,,,,,,,,,,Mitigeur," inox,",,,Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish",Masonry walling units
158,158,251,251,246499f2-41c6-4fd2-b732-e33cee3e10a3,Vasque,Vasques doubles avec mitigeur et évacuations (bondes et siphons),correct,lavatories,D.20.10.04.5b,LYON--3E--ARRONDISSEMENT,2022-07-01,70.0,70.0,0.0,['f1851a72-1d90-417b-a51e-ce45bc44cc8e.jpg'],used,,,36.0,36.0,2022-09-26,FR,1.0,87.0,,,,,"{'score': 2.6958208763971925e-05, 'start': 0, 'end': 44, 'answer': 'Vasques doubles avec mitigeur et évacuations'}",,,,,,,,,,,,,,,,,,,,,,,,Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish",Headwall and swale inlet products
239,239,382,382,37e4c93b-197b-444a-83e8-c9e1b08f26a5,Mitigeur,Mitigeur mélangeur en inox,correct,faucets,D.20.10.09.2a,CHAMPS-SUR-MARNE,2022-04-05,12.5,12.5,0.0,['ce6160e7-d31b-4c08-937d-7f8f09d50a53.jpg'],used,,,87.0,87.0,2023-09-24,FR,0.0,537.0,,,,,"{'score': 0.022675707936286926, 'start': 0, 'end': 26, 'answer': 'Mitigeur mélangeur en inox'}",,,,,,,,,,,,,,,,,,,,Mitigeur mélangeur en inox, inox,,,Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish",Masonry walling units
251,251,398,398,3a93e6c4-b716-4f42-8521-3064d267772e,Vasque,Vasque simple sur colonne en Céramique,correct,lavatories,D.20.10.04.4b,RENNES,2022-07-18,75.0,75.0,0.0,"['1f79e56f-95f2-4cff-a746-b4960aad8903.jpeg', '1a96a3c8-8c2a-4af7-aaf2-4e0bd24475f4.jpeg', 'af61f3d7-4bab-4cee-94a5-b1529977ceec.jpeg']",used,,,2.0,2.0,2022-09-26,FR,1.0,70.0,,,,,"{'score': 0.13504281640052795, 'start': 0, 'end': 38, 'answer': 'Vasque simple sur colonne en Céramique'}",,,,,,,,,,,,,,,,,,,,, Céramique,,,Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish",Headwall and swale inlet products
276,276,441,441,3f6e3c4f-d617-41a3-9c41-e2c751fd6118,Dalle,Dalle gravillonnée,correct,other_floor_finish,C.30.20.90.2,CHATILLON,2022-07-06,8.0,8.0,0.0,"['4c689a77-be81-45d4-a05e-a471e80e09ec.jpeg', '9d5ae3ff-1d5e-450f-94e8-3e18fb931112.jpeg']",used,,,100.0,100.0,2023-02-21,FR,1.0,230.0,,,,,"{'score': 0.043202053755521774, 'start': 0, 'end': 18, 'answer': 'Dalle gravillonnée'}",,,,,,,,,,,,,,,,,,,,Dalle gravillonnée,Dalle gravillonnée,,,Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
301,301,477,477,43e954a7-6882-45d6-96a8-4d15f01fb6fc,Vasque,Vasque simple suspendue en Céramique,correct,lavatories,D.20.10.04.7b,RENNES,2022-07-18,75.0,75.0,0.0,"['dc074907-a75f-4339-9a24-a28fc9b0edfb.jpeg', '81a7c901-40ae-4c00-9b3d-f305ee6e92c2.jpeg', '81d53491-3d7f-4baa-a280-cf8db00d7a25.jpeg']",used,,,3.0,3.0,2022-09-26,FR,1.0,70.0,,,,,"{'score': 0.06641850620508194, 'start': 0, 'end': 36, 'answer': 'Vasque simple suspendue en Céramique'}",,,,,,,,,,,,,,,,,,,,, Céramique,,,Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish",Headwall and swale inlet products
304,304,481,481,443cfd29-bc1f-437a-8a59-543c6af75b9b,Mitigeur,Mitigeur,correct,faucets,D.20.10.09.2d,VILLENEUVE-SAINT-GEORGES,2022-04-01,15.0,15.0,0.0,['52d6ea3a-26d6-457f-83af-0faa3eb48520.jpeg'],used,,,1.0,1.0,2023-05-04,FR,1.0,398.0,,,,,"{'score': 0.20943789184093475, 'start': 0, 'end': 8, 'answer': 'Mitigeur'}",,,,,,,,,,,,,,,,,,,,Mitigeur,,,,Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish",Masonry walling units
307,307,484,484,446cd2b6-aaaa-41c5-8ba1-42ab15b41a10,Dalle,Dalle gravillonnée,correct,other_floor_finish,C.30.20.90.2,CHATILLON,2022-07-06,8.0,8.0,0.0,['b97f7076-6177-4276-824e-22691c600bdd.jpeg'],used,,,140.0,140.0,2023-02-21,FR,1.0,230.0,,,,,"{'score': 0.043202053755521774, 'start': 0, 'end': 18, 'answer': 'Dalle gravillonnée'}",,,,,,,,,,,,,,,,,,,,Dalle gravillonnée,Dalle gravillonnée,,,Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
428,428,670,670,5f2ae1c3-2cd2-4022-a357-11189da4c6d1,Vasque,Vasque simple suspendue en Céramique,correct,lavatories,D.20.10.04.7b,RENNES,2022-07-18,75.0,75.0,0.0,"['512a8640-fa92-4f59-8edb-dc0f95dc2471.jpeg', 'd7acbc70-2042-47f1-afcb-7ab30bc210a4.jpeg', 'c7ae364a-5703-47e0-82e7-1ef3a9dbf9fa.jpeg']",used,,,1.0,1.0,2022-09-26,FR,1.0,70.0,,,,,"{'score': 0.06641850620508194, 'start': 0, 'end': 36, 'answer': 'Vasque simple suspendue en Céramique'}",,,,,,,,,,,,,,,,,,,,, Céramique,,,Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish",Headwall and swale inlet products
429,429,672,672,5f5b504b-04bf-4fa7-8880-61354171c0e1,Dalle,Dalle LED lumineuse pour faux-plafond.,verygood,lighting_general_equipment,D.50.20.02.3,CHAMPS-SUR-MARNE,2022-04-05,33.75,33.75,0.0,"['f32d27f3-0c0f-4dfa-b17d-c0f903adce46.jpg', 'd632b84a-e8f3-4d17-aaf3-c93f9cf0deab.jpg']",used,,,52.0,52.0,2023-09-24,FR,0.0,537.0,,,,,"{'score': 0.0031614084728062153, 'start': 0, 'end': 38, 'answer': 'Dalle LED lumineuse pour faux-plafond.'}",,,,,,,,,,,,,,,,,,,,,,,,Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
498,498,780,780,706ab863-8ade-455d-a7de-cd5ea2d0d79e,/,"BAES / BES, de la marque Luminox,  référence du produit UNILED+45CES, de longueur de 23 cm, largeur de 8 cm et hauteur de 9 cm.",correct,fire_alarm_device,D.40.10.01.2,PARIS-13E-ARRONDISSEMENT,2022-08-11,10.0,10.0,0.0,"['aa895c0c-3920-48b2-9e98-08ce2a3b495b.jpeg', 'f30def86-0e6c-4ee3-bce0-504c66b8d76c.jpeg']",used,,,4.0,4.0,2023-09-24,FR,0.0,409.0,,,,,"{'score': 1.8011338625001372e-06, 'start': 0, 'end': 33, 'answer': 'BAES / BES, de la marque Luminox,'}",,,,,,,,,,,,,,,,,,,,,,,,Pisé,Sedge,Pr_45_31_63_76,Other,"Covering, Finish",Other
626,626,985,985,90df3055-8996-4f6b-ab8f-5f875edad338,/,BAES Ura. Dernière verification: 2020,verygood,fire_alarm_device,D.40.10.01.2,NANTES,2022-01-21,15.0,15.0,0.0,"['23301530-7fa9-4090-8fbe-b735ef5e3000.jpeg', 'd284b1f3-c8a0-45cd-a8c3-c324ade5b426.jpeg', 'ef934df6-8421-4fce-afbe-3fe0529c61c1.jpeg']",used,,,18.0,18.0,2022-10-03,FR,1.0,255.0,,,,,"{'score': 0.00011807771807070822, 'start': 0, 'end': 9, 'answer': 'BAES Ura.'}",,,,,,,,,,,,,,,,,,,,,,,,Pisé,Sedge,Pr_45_31_63_76,Other,"Covering, Finish",Other
697,697,1098,1098,9f4a6384-f39f-41ed-9a48-8d875a53a3d2,Dalle,Dalle gravillonée de longueur de 50 cm et largeur de 50 cm posé sur plot.,correct,paved_surfaces,G.20.30.01.2a,PARIS-13E-ARRONDISSEMENT,2022-08-11,7.0,7.0,0.0,['4a8220ef-7aa0-4038-8071-587169b470c6.jpg'],used,,,336.0,336.0,2023-09-24,FR,0.0,409.0,,,,,"{'score': 0.00022633087064605206, 'start': 0, 'end': 17, 'answer': 'Dalle gravillonée'}",,,,,,,,,,,,,,,,,,,,Dalle gravillonée,Dalle gravillonée, longueur de 50 cm et largeur de 50 cm,,Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
731,731,1148,1148,a4ad29a0-91d7-48ef-87d7-c1f7815d0ae2,Tole ondulée,Tole ondulée,correct,other_type_of_coverage,B.30.10.02.1,VILLENEUVE-SAINT-GEORGES,2022-04-01,10.0,10.0,0.0,['4ce5e512-685d-4213-ac5f-2099658f862f.jpeg'],used,,,9.0,9.0,2023-05-04,FR,1.0,398.0,,,,,"{'score': 0.004699156619608402, 'start': 0, 'end': 12, 'answer': 'Tole ondulée'}",,,,,,,,,,,,,,,,,,,,Tole ondulée,Tole ondulée,,,Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings"
815,815,1273,1273,b811b6da-27fa-454e-8d53-5bc5af9d2ada,Pavé,Pavé extérieur 10x10 cm,verygood,other_floor_finish,C.30.20.90.2,CHATILLON,2022-07-06,8.0,0.0,-8.0,"['d57be05d-1feb-4287-a630-40fe851a35b6.jpeg', 'a1a0e736-cb99-4afc-81db-695eff8afd23.jpeg']",used,,,50.0,50.0,2023-09-24,FR,0.0,445.0,,,,,"{'score': 0.10369002819061279, 'start': 14, 'end': 23, 'answer': ' 10x10 cm'}",,,,,,,,,,,,,,,,,,,,Pavé extérieur,, 10x10 cm, 10x10 cm,Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings"
