,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n,material_emb,French_Raw,French_Code,first_level,second_level,third_level
63,63,98,98,0e898d35-04fe-4598-82dd-41c617d7915a,Dalle de faux plafond suspendu,Dalles de faux plafond suspendu 140x40 en laine minérale,correct,gypsum_wallboard_ceiling_finishes,C.30.30.01.1g,NANTES,2022-01-21,5.0,5.0,0.0,"['2bb4a7b2-5de6-4cc7-910b-e89095288cfa.jpeg', '2cff3afc-68ab-4151-a89d-d4e4dc0c7dca.jpeg']",used,,,160.0,160.0,2022-10-03,FR,1.0,255.0,,,,,"{'score': 7.386309880530462e-05, 'start': 31, 'end': 38, 'answer': ' 140x40'}",,,,,,,,,,,,,,,,,,,,, laine minérale,,,Sitka spruce,Metal suspended ceiling hangers,Pr_20_85_47_51,"Roof, Slabs, Stairs","Floors, Ceiling",Structural roofing units
170,170,271,271,27b712c4-9e0b-4dd3-afe2-ca2d4a6f65e4,Dalles de faux plafond suspendu,Dalles de faux plafond suspendu 60x60 en laine minérale,correct,gypsum_wallboard_ceiling_finishes,C.30.30.01.1g,NANTES,2022-01-21,5.0,5.0,0.0,"['0b6d464c-e2d8-405a-8828-595edf52e62f.jpeg', '2e23e640-5dbb-4ac0-b8d7-f32c64a62d4e.jpeg']",used,,,1225.0,1225.0,2022-10-03,FR,1.0,255.0,,,,,"{'score': 0.0006902000750415027, 'start': 31, 'end': 37, 'answer': ' 60x60'}",,,,,,,,,,,,,,,,,,,,, laine minérale,, 60x60,Sitka spruce,Metal suspended ceiling hangers,Pr_20_85_47_51,"Roof, Slabs, Stairs","Floors, Ceiling",Structural roofing units
172,172,275,275,2810a4ff-23f6-4da9-afa4-13b1b7526f32,Autre dalle de plafond suspendu,Dalle de plafond suspendu,correct,gypsum_wallboard_ceiling_finishes,C.30.30.01.2,ARGENTEUIL,2022-06-23,6.5,6.5,0.0,['d47eec1f-7cd4-46d7-82e0-87bc9dabeb44.jpeg'],used,,,105.0,105.0,2022-09-26,FR,1.0,95.0,,,,,"{'score': 0.00433836504817009, 'start': 0, 'end': 25, 'answer': 'Dalle de plafond suspendu'}",,,,,,,,,,,,,,,,,,,,Dalle de plafond suspendu,,,,Pisé,Metal suspended ceiling hangers,Pr_20_85_47_51,"Roof, Slabs, Stairs","Floors, Ceiling",Structural roofing units
421,421,663,663,5e7bd2ba-6cd5-44a7-8993-293937304146,Dalle de plafond suspendu,"Il y a plusieurs type de dalles, à voir selon les photos!",correct,gypsum_wallboard_ceiling_finishes,C.30.30.01.2,VILLERS-LE-LAC,2021-11-23,1.0,1.0,0.0,"['57726c71-e49d-41da-9579-61f214c5efcf.png', 'f2e33921-28d4-4719-a9bc-c76681c1ef5c.jpeg']",used,,,600.0,600.0,2023-01-19,FR,1.0,422.0,,,,,"{'score': 4.937468929711031e-06, 'start': 0, 'end': 32, 'answer': 'Il y a plusieurs type de dalles,'}",,,,,,,,,,,,,,,,,,,," dalles,",,,,Silt,Metal suspended ceiling hangers,Pr_20_85_47_51,"Roof, Slabs, Stairs","Floors, Ceiling",Structural roofing units
510,510,800,800,731949e5-7b19-4cf4-b1fb-0780f811b544,Dalle de plafond suspendu,Dalle de faux plafond suspendu en laine de roche avec voile décoratif (avec relief) sur face apparente et renforcée par un voile de verre naturel en contreface.,verygood,gypsum_wallboard_ceiling_finishes,C.30.30.01.2,RENNES,2022-08-11,3.0,3.0,0.0,"['1d105762-b882-402b-9713-f89a46a0d7f0.jpeg', 'b869adba-74d1-4b0d-a723-055195a0d6f5.png']",used,,,2628.0,2628.0,2022-11-30,FR,1.0,111.0,,,,,"{'score': 1.563116143188381e-07, 'start': 33, 'end': 48, 'answer': ' laine de roche'}",,,,,,,,,,,,,,,,,,,,Dalle de faux plafond, laine de roche,,,Silt,Metal suspended ceiling hangers,Pr_20_85_47_51,"Roof, Slabs, Stairs","Floors, Ceiling",Structural roofing units
524,524,825,825,781d01f9-3e68-4247-ae25-33aec4286a5e,Dalle de plafond suspendu,Dalles de faux plafond Armstrong Sahara.,verygood,gypsum_wallboard_ceiling_finishes,C.30.30.01.2,CLICHY,2022-02-16,12.0,12.0,0.0,['cbbf64e8-07fc-4a16-80ea-f515d76bc202.jpg'],used,,,13000.0,13000.0,2022-08-31,FR,1.0,196.0,,,,,"{'score': 2.827394382620696e-06, 'start': 0, 'end': 40, 'answer': 'Dalles de faux plafond Armstrong Sahara.'}",,,,,,,,,,,,,,,,,,,,,,,,Silt,Metal suspended ceiling hangers,Pr_20_85_47_51,"Roof, Slabs, Stairs","Floors, Ceiling",Structural roofing units
1237,1237,1887,1887,92532a4e-d2c4-419d-8c4a-52a7961bcbbe,Dalle de plafond suspendu,Dalle de faux plafond suspendu. Très bonne état,verygood,gypsum_wallboard_ceiling_finishes,C.30.30.01.2,SAINT-ETIENNE,2022-09-07,7.0,7.0,0.0,['c8bad932-e4bc-46dc-8968-b8fce7b52f5a.jpeg'],reconditioned,,,104.0,104.0,2023-04-11,FR,1.0,216.0,,,,,"{'score': 0.00013171292084734887, 'start': 31, 'end': 47, 'answer': ' Très bonne état'}",,,,,,,,,,,,,,,,,,,,Dalle de faux plafond suspendu.,,,,Silt,Metal suspended ceiling hangers,Pr_20_85_47_51,"Roof, Slabs, Stairs","Floors, Ceiling",Structural roofing units
1707,1707,2417,2417,bba7d05e-2684-4bdd-b710-c6bb4af6264a,Dalle de faux plafond suspendu,"Dalle de faux plafond blanche, texture moucheté.",correct,gypsum_wallboard_ceiling_finishes,C.30.30.01.1g,LYON--6E--ARRONDISSEMENT,2022-09-22,4.0,4.0,0.0,"['1a6c7780-1a09-43a2-accf-0e3adb35af89.jpeg', '444e7661-847b-418d-94d2-7db5d1e12292.jpeg', '37b42c5f-2a4b-40ce-8e4c-950d39146389.jpeg', 'f6a468c5-1a37-4a29-8d95-b536bc80292b.jpeg']",used,4.49,2.2,104.0,104.0,2023-05-04,FR,1.0,224.0,,,,,"{'score': 5.309856715030037e-05, 'start': 21, 'end': 30, 'answer': ' blanche,'}",,,,,,,,,,,,,,,,,,,,"Dalle de faux plafond blanche,",,,,Sitka spruce,Metal suspended ceiling hangers,Pr_20_85_47_51,"Roof, Slabs, Stairs","Floors, Ceiling",Structural roofing units
1745,1745,2461,2461,ca367b41-564b-40d3-8823-174a5ca74dc4,Dalle de faux plafond suspendu,"Dalle de faux plafond blanche, perforée carré. Faux plafond suspendu sur rail alu.",correct,gypsum_wallboard_ceiling_finishes,C.30.30.01.1g,LYON--6E--ARRONDISSEMENT,2022-09-22,4.0,4.0,0.0,"['8f287e72-d461-4668-9320-9b65ea09a849.jpeg', '236826cb-ea9a-4010-ac52-f861c6f286c6.jpeg', '34c4d1da-404f-4318-bf36-5dadfdb86917.jpeg']",used,4.49,2.2,28.0,28.0,2023-05-04,FR,1.0,224.0,,,,,"{'score': 9.56315216171788e-06, 'start': 0, 'end': 30, 'answer': 'Dalle de faux plafond blanche,'}",,,,,,,,,,,,,,,,,,,,,,,,Sitka spruce,Metal suspended ceiling hangers,Pr_20_85_47_51,"Roof, Slabs, Stairs","Floors, Ceiling",Structural roofing units
1811,1811,2535,2535,ea4a17d0-802a-4206-b34f-2ff7d32ecafc,Dalle de faux plafond suspendu,Dalle de faux plafond perforé carré blanc.,correct,gypsum_wallboard_ceiling_finishes,C.30.30.01.1h,LYON--6E--ARRONDISSEMENT,2022-09-22,4.0,4.0,0.0,"['89ae196e-2270-4333-822f-b431d7a3e58a.jpeg', '6bf459c1-c1dd-4903-9691-12bec4e972d6.jpeg']",used,3.29,2.5,30.0,30.0,2023-05-04,FR,1.0,224.0,,,,,"{'score': 0.00011509239993756637, 'start': 0, 'end': 42, 'answer': 'Dalle de faux plafond perforé carré blanc.'}",,,,,,,,,,,,,,,,,,,,Dalle de faux plafond perforé carré blanc.,,,,Sitka spruce,Metal suspended ceiling hangers,Pr_20_85_47_51,"Roof, Slabs, Stairs","Floors, Ceiling",Structural roofing units
