,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n,material_emb,French_Raw,French_Code,first_level,second_level,third_level
325,325,513,513,48b204b7-5b29-4865-83f3-5b18299a3429,Moquette rouleau grise claire tachetée,"Moquette rouleau de 100 cm de large, grise claire tachetée de bleu clair, de marron clair et de gris foncé. Moquette rouleau en Synthétique / Polyamide",correct,linoleum_pvc_vinyl,C.30.20.04.3e,BORDEAUX,2022-06-14,7.5,7.5,0.0,"['4b9cb9c5-bd5a-4586-bf22-494f9a1d71d2.jpeg', '1113e793-0aef-4c64-b5cc-dcfd123a023a.jpeg', '09f93cfc-b4c4-4347-bf8d-2b77a34061db.jpeg', '0c7615bd-db7e-4f9b-9aa8-cf4e74db1762.jpeg']",used,,,19.0,19.0,2022-09-26,FR,1.0,104.0,,,,,"{'score': 5.926684934820514e-06, 'start': 0, 'end': 49, 'answer': 'Moquette rouleau de 100 cm de large, grise claire'}",,,,,,,,,,,,,,,,,,,,Moquette rouleau, Synthétique / Polyamide,,,Sitka spruce,Scagliola,Pr_35_31_64_76,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings"
377,377,589,589,5208ae09-8070-41b6-9aff-309e4ccbc51f,Panneaux de stratifié,"Hauteurs variables, de 250 à 280cm. Largeur 100cm environ.",correct,other_partition,C.10.10.90,PARIS-16E-ARRONDISSEMENT,2022-08-16,15.0,15.0,0.0,"['5d95696a-428e-4bc2-89ca-6f456df2355b.png', '49b7f6b3-a938-4e76-8396-e3285d17a182.png']",used,,,350.0,350.0,2022-09-26,FR,1.0,41.0,,,,,"{'score': 1.779531970669268e-07, 'start': 22, 'end': 35, 'answer': ' 250 à 280cm.'}",,,,,,,,,,,,,,,,,,,,,,,,Lignite,Scagliola,Pr_35_31_64_76,"Wall, Barriers, Pannels",Other,"Floor plates, gratings and edgings"
641,641,1005,1005,9407065c-6a93-4e2b-8410-b9d6877afd50,Lot de caillebotis,Les caillebotis sont découpés et ont des dimensions variables.,verygood,other_layout,G.20.40.99.5a,SAINT-OUEN,2022-04-14,20.0,20.0,0.0,"['2fbe5e2e-297a-43ac-a8fb-1dbc8f5f7d19.JPG', '9d7b2e83-ce04-4b98-8c0d-48e2f5bbe9a9.JPG', '3b934290-df26-4dcb-bcde-13dab55bc64e.JPG', '6cc856e7-9cf8-4389-ba22-dca4c17f096f.JPG']",used,,,8.0,6.0,2023-09-24,FR,0.0,528.0,,,,,"{'score': 7.058066785248229e-06, 'start': 3, 'end': 15, 'answer': ' caillebotis'}",,,,,,,,,,,,,,,,,,,,,, variables.,,Pisé,Scagliola,Pr_35_31_64_76,"Wall, Barriers, Pannels",Other,"Floor plates, gratings and edgings"
709,709,1111,1111,a100f9d1-9a5d-44d8-b289-75b07f9542f9,Châssis vitrée fixe,"Châssis fixe vitrée, châssis en bois, H110 x L211 cm, accompagné d'un store manuel adapté.",verygood,glass_interior_door,C.10.20.02.56,RENNES,2022-08-11,40.0,40.0,0.0,['0be5414e-47be-478c-9208-a1c9b5ed88f8.jpg'],used,,,1.0,1.0,2022-09-26,FR,1.0,46.0,,,,,"{'score': 4.018928302684799e-05, 'start': 0, 'end': 37, 'answer': 'Châssis fixe vitrée, châssis en bois,'}",,,,,,,,,,,,,,,,,,,,," bois,"," H110 x L211 cm,",,Sitka spruce,Scagliola,Pr_35_31_64_76,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Glass blocks and panels
957,957,1501,1501,d90707d0-d713-4b1f-ab77-c421f13c6e0c,Echelle à crinoline,"Echelle à crinoline, hauteur garde corps 200.",correct,exterior_building_stair,C.20.10.01.1,RENNES,2022-07-15,150.0,150.0,0.0,"['dbed269f-3c58-4a54-8573-35ba11f29703.jpeg', 'a61ffc73-3be0-4788-a6a3-3dfed44cec24.jpeg']",used,,,1.0,1.0,2022-10-03,FR,1.0,80.0,,,,,"{'score': 4.581463144859299e-05, 'start': 0, 'end': 45, 'answer': 'Echelle à crinoline, hauteur garde corps 200.'}",,,,,,,,,,,,,,,,,,,,"Echelle à crinoline,",, hauteur garde corps 200.,,Lignite,Scagliola,Pr_35_31_64_76,"Wall, Barriers, Pannels",Other,"Floor plates, gratings and edgings"
974,974,1527,1527,dc16d648-052a-48fa-a75c-cd69442a25f1,Boisseau en terre cuite,"Boisseau en terre cuite
Dimensions estimées, merci de contacter le service client pour obtenir des informations précises",verygood,general_construction_element,D.30.90.01,CRAS,2020-12-01,5.0,5.0,0.0,"['b369691d-391e-4d37-9db9-f85506a0a721.jpg', '22b059ca-36b9-4f11-92d5-bd2196fb02f1.jpg', '51835d78-ec6a-4d98-b6b7-a6c19a824790.jpg']",used,,,3.0,3.0,2023-09-24,FR,0.0,1027.0,,,,,"{'score': 0.003491727402433753, 'start': 0, 'end': 23, 'answer': 'Boisseau en terre cuite'}",,,,,,,,,,,,,,,,,,,,Boisseau en terre cuite, terre cuite,"
Dimensions estimées,",Boisseau en terre cuite,Granule,Scagliola,Pr_35_31_64_76,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings"
1035,1035,1614,1614,e92bebf4-bb7e-4995-bc96-ee131bdd47bb,Caisson de soufflage,Caisson de soufflage,correct,air_handling_unit,D.30.40.08.2,RENNES,2022-07-18,114.0,114.0,0.0,['4d92257d-2a2f-4346-b33d-f3ba6c4c859a.jpeg'],used,,,6.0,6.0,2022-09-26,FR,1.0,70.0,,,,,"{'score': 0.01137265283614397, 'start': 0, 'end': 20, 'answer': 'Caisson de soufflage'}",,,,,,,,,,,,,,,,,,,,Caisson de soufflage,,,,Pisé,Scagliola,Pr_35_31_64_76,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings"
1268,1268,1922,1922,d87d54e8-5751-4632-a7f6-8cfb0e669511,Panneaux de stratifié,"Hauteurs variables, de 250 à 280cm. Largeur 100cm environ.",correct,other_partition,C.10.10.90,PARIS-16E-ARRONDISSEMENT,2022-09-14,15.0,15.0,0.0,"['e49aae1e-2051-4ae5-ab6c-f2c4843c3668.png', '4bbdbda0-5e0b-4799-82b2-c8aca1f135c4.png']",used,,,350.0,350.0,2022-09-12,FR,1.0,-2.0,,,,,"{'score': 1.779531970669268e-07, 'start': 22, 'end': 35, 'answer': ' 250 à 280cm.'}",,,,,,,,,,,,,,,,,,,,,,,,Lignite,Scagliola,Pr_35_31_64_76,"Wall, Barriers, Pannels",Other,"Floor plates, gratings and edgings"
1743,1743,2459,2459,c977ecac-05ab-42af-9574-ffc105c8eba5,Fauteuil vissé au sol,Chaise d'auditorium,correct,chairs_and_armchairs,E.20.10.03.2,PARIS-8E-ARRONDISSEMENT,2022-09-16,40.0,40.0,0.0,['06b91c6d-d6d2-48bd-aabb-0117804ee7b6.jpeg'],used,0.0,4.5,24.0,24.0,2023-01-19,FR,1.0,125.0,,,,,"{'score': 0.31338098645210266, 'start': 0, 'end': 19, 'answer': ""Chaise d'auditorium""}",,,,,,,,,,,,,,,,,,,,Chaise d'auditorium,,,,Pisé,Scagliola,Pr_35_31_64_76,"Wall, Barriers, Pannels","Floors, Ceiling","Floor plates, gratings and edgings"
2221,2221,2992,2992,70d1dd51-885b-4870-8bc5-6a8b1d157f9c,Fauteuil vissé au sol,Fauteuil d'auditorium tissu type feutre bleu,correct,chairs_and_armchairs,E.20.10.03.2,PARIS-15E-ARRONDISSEMENT,2022-10-31,51.6,51.6,0.0,"['97ecd051-db05-4f84-8ecf-541f01716eee.jpeg', '84bc1bee-be9c-4d66-9aff-7dca7107974d.jpeg']",used,0.0,4.5,83.0,83.0,2023-09-24,FR,0.0,328.0,,,,,"{'score': 0.015952447429299355, 'start': 0, 'end': 44, 'answer': ""Fauteuil d'auditorium tissu type feutre bleu""}",,,,,,,,,,,,,,,,,,,,, tissu type feutre bleu,,,Pisé,Scagliola,Pr_35_31_64_76,"Wall, Barriers, Pannels","Floors, Ceiling","Floor plates, gratings and edgings"
