,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n,material_emb,French_Raw,French_Code,first_level,second_level,third_level
48,48,72,72,0afdd5ca-692f-4659-a4b2-4fb6278d9e2a,Porte vitrée simple manuelle,Porte vitrée simple manuelle avec cadre en aluminium. Sans bâti : 83*204.,correct,glass_interior_door,C.10.20.02.1b,ARGENTEUIL,2022-06-23,75.0,75.0,0.0,['0c3c8f71-c22b-4dc8-8036-d591e199ba7f.jpeg'],used,,,1.0,1.0,2022-09-26,FR,1.0,95.0,,,,,"{'score': 6.051312539057108e-06, 'start': 0, 'end': 53, 'answer': 'Porte vitrée simple manuelle avec cadre en aluminium.'}",,,,,,,,,,,,,,,,,,,,, aluminium.,,,Sitka spruce,Sliding shutter doorsets,Pr_30_59_24_84,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
279,279,448,448,40016d59-0ff3-4753-8f44-3e396d19ff6f,Porte vitrée tierce manuelle,"Battant de porte, vitré cadre alu, serrurerie à clé et béquille",verygood,glass_interior_door,C.10.20.02.3a,PARIS-12E-ARRONDISSEMENT,2021-07-20,75.0,75.0,0.0,['5c04b8ba-fb07-4530-9ffa-4be94bc3cdf3.jpeg'],used,,,1.0,1.0,2022-08-30,FR,1.0,406.0,,,,,"{'score': 3.1619289075024426e-05, 'start': 34, 'end': 63, 'answer': ' serrurerie à clé et béquille'}",,,,,,,,,,,,,,,,,,,,"Battant de porte,",,,,Sitka spruce,Sliding shutter doorsets,Pr_30_59_24_84,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels
312,312,489,489,4545aabe-f3f7-4217-94d7-bed462ff9743,Porte vitrée double manuelle,Largeur des ouvrants 100cm et 47cm. Dimensions du cadre h204 l714 e10. Porte vitrée double manuelle en Cadre Aluminium,damaged,glass_interior_door,C.10.20.02.2b,RENNES,2022-07-18,90.0,90.0,0.0,"['709eb579-a0e3-45d2-b5ca-b4482d829756.jpeg', '455b169d-2e3e-467a-9cd8-72d5eb6c892e.jpeg', '5dd7bb2e-99ea-417c-9dd3-00a031f76179.jpeg', 'afd4fdc9-a7fe-447c-b59e-994f8dc536a5.jpeg']",used,,,1.0,1.0,2022-09-26,FR,1.0,70.0,,,,,"{'score': 3.647220728453249e-05, 'start': 70, 'end': 118, 'answer': ' Porte vitrée double manuelle en Cadre Aluminium'}",,,,,,,,,,,,,,,,,,,,, Aluminium,,,Sitka spruce,Sliding shutter doorsets,Pr_30_59_24_84,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels
316,316,494,494,45de24e0-c5e0-4e68-9fce-39b02ee7e63f,Porte vitrée simple manuelle,"Hauteurs variables, min. 250 cm",correct,glass_interior_door,C.10.20.02.1i,PARIS-16E-ARRONDISSEMENT,2022-08-16,40.0,40.0,0.0,"['b2b10cb4-e6da-4820-b772-13b35dca4a40.png', '07e42bbc-f14b-4a19-8651-b1e05fb1f689.png']",used,,,7.0,7.0,2022-09-26,FR,1.0,41.0,,,,,"{'score': 6.888511734359781e-07, 'start': 19, 'end': 31, 'answer': ' min. 250 cm'}",,,,,,,,,,,,,,,,,,,,,,,,Sitka spruce,Sliding shutter doorsets,Pr_30_59_24_84,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
686,686,1079,1079,9c8b8915-a11c-4bab-81e0-58e7a063a7a5,Porte simple vitrée manuelle,Porte simple manuelle en Aluminium. Sans bâti : 204*93.,correct,simple_solid_doors,C.10.20.01.1b,ARGENTEUIL,2022-06-23,75.0,75.0,0.0,['9da412e0-4df4-42c2-90d0-cc31eb47cdeb.jpeg'],used,,,1.0,1.0,2022-09-26,FR,1.0,95.0,,,,,"{'score': 0.0002501067647244781, 'start': 35, 'end': 55, 'answer': ' Sans bâti : 204*93.'}",,,,,,,,,,,,,,,,,,,,Porte simple manuelle, Aluminium., 204*93.,,Sitka spruce,Sliding shutter doorsets,Pr_30_59_24_84,Technical elements,"Door, Windows, Gates",Glass blocks and panels
727,727,1136,1136,a36f50c9-1adc-4bdc-8e13-c81caa66fe37,Porte vitrée simple manuelle,"Valeur porte sans bâti. Porte vitrée simple manuelle, cadre Aluminium",correct,glass_interior_door,C.10.20.02.1b,ARGENTEUIL,2022-06-23,75.0,75.0,0.0,['61052f92-b285-44a7-8ab0-f6ae9c588ee0.jpeg'],used,,,1.0,1.0,2022-09-26,FR,1.0,95.0,,,,,"{'score': 0.0036660614423453808, 'start': 0, 'end': 23, 'answer': 'Valeur porte sans bâti.'}",,,,,,,,,,,,,,,,,,,,, Aluminium,,,Sitka spruce,Sliding shutter doorsets,Pr_30_59_24_84,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
806,806,1260,1260,b5bacf0c-b4a8-4dde-91c7-be903ded401a,Porte vitrée simple manuelle,Porte vitrée simple manuelle,correct,glass_interior_door,C.10.20.02.1a,PARIS-12E-ARRONDISSEMENT,2021-07-21,75.0,75.0,0.0,['f97237ea-bc03-439a-9bcd-390623137a53.JPG'],used,,,1.0,1.0,2022-08-30,FR,1.0,405.0,,,,,"{'score': 0.004393154289573431, 'start': 0, 'end': 28, 'answer': 'Porte vitrée simple manuelle'}",,,,,,,,,,,,,,,,,,,,Porte vitrée simple manuelle,,,,Sitka spruce,Sliding shutter doorsets,Pr_30_59_24_84,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
885,885,1380,1380,c8db74ea-1bcf-4295-86fc-dad114e23e39,Porte simple vitrée manuelle,Porte simple manuelle en bois avec vitrage au milieu,correct,simple_solid_doors,C.10.20.01.1e,ARGENTEUIL,2022-06-23,50.0,50.0,0.0,"['85fdc398-05fd-440a-a785-f01f3ddee3ab.jpeg', '31b92225-47b0-422c-90ce-34a817096d90.jpeg']",used,,,1.0,1.0,2022-09-26,FR,1.0,95.0,,,,,"{'score': 0.00021428543550428003, 'start': 0, 'end': 52, 'answer': 'Porte simple manuelle en bois avec vitrage au milieu'}",,,,,,,,,,,,,,,,,,,,, bois,,,Sitka spruce,Sliding shutter doorsets,Pr_30_59_24_84,Technical elements,"Door, Windows, Gates",Glass blocks and panels
951,951,1489,1489,d76b31d2-c5e8-405f-88b6-dfd6f920af6e,Porte vitrée simple manuelle,Valeur porte sans bâti. Porte vitrée simple manuelle avec cadre en aluminium,correct,glass_interior_door,C.10.20.02.1b,ARGENTEUIL,2022-06-23,75.0,75.0,0.0,['6164745c-710d-4ee3-87f9-a774a06c0f4f.jpeg'],used,,,1.0,1.0,2022-09-26,FR,1.0,95.0,,,,,"{'score': 0.0031957514584064484, 'start': 23, 'end': 76, 'answer': ' Porte vitrée simple manuelle avec cadre en aluminium'}",,,,,,,,,,,,,,,,,,,,,,,,Sitka spruce,Sliding shutter doorsets,Pr_30_59_24_84,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
1241,1241,1891,1891,9d4c9412-957b-4202-be18-b823c405c29c,Porte vitrée simple manuelle,"Hauteurs variables, min. 250 cm",correct,glass_interior_door,C.10.20.02.1i,PARIS-16E-ARRONDISSEMENT,2022-09-14,40.0,40.0,0.0,"['773b3f56-84d2-40bb-8c02-e620e8887b45.png', 'b4c7c034-59c8-400d-90e1-cb05fd6c665c.png']",used,,,7.0,7.0,2022-09-12,FR,1.0,-2.0,,,,,"{'score': 6.888511734359781e-07, 'start': 19, 'end': 31, 'answer': ' min. 250 cm'}",,,,,,,,,,,,,,,,,,,,,,,,Sitka spruce,Sliding shutter doorsets,Pr_30_59_24_84,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
1299,1299,1954,1954,03086b25-96e6-4521-891f-b40f784c3434,Porte vitrée simple manuelle,Un fixe et un battant . Porte vitrée simple manuelle avec cadre bois,correct,glass_interior_door,C.10.20.02.1c,PUTEAUX,2022-09-22,50.0,50.0,0.0,['4ab80ef6-77a1-4356-871e-d4bc7067107d.jpeg'],used,226.53,82.8,2.0,2.0,2022-10-03,FR,1.0,11.0,,,,,"{'score': 4.854055441683158e-05, 'start': 23, 'end': 68, 'answer': ' Porte vitrée simple manuelle avec cadre bois'}",,,,,,,,,,,,,,,,,,,,,,,,Sitka spruce,Sliding shutter doorsets,Pr_30_59_24_84,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
