,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n,material_emb,French_Raw,French_Code,first_level,second_level,third_level
123,123,188,188,1abf7ba0-de8d-4715-a2f8-2c5617ecae39,/ unité de climatisation,Fluide frigo R410A / Installé en 2015 / Très bon état.,verygood,autonomous_piece,D.30.50.06.2,PARIS-10E-ARRONDISSEMENT,2022-08-25,250.0,250.0,0.0,"['4f127d1a-3686-4019-8fba-035fff8ef33c.png', '562f35e6-01f2-4ce3-acbc-f1d8b55c8f83.png']",reconditioned,,,3.0,3.0,2022-09-26,FR,1.0,32.0,,, Très bon,,"{'score': 0.00011242620530538261, 'start': 0, 'end': 18, 'answer': 'Fluide frigo R410A'}",,,,,,,,,,,,,,,,,,,,Fluide frigo R410A,,,,Compressed air,Air conditioning units,Pr_70_65_03,Technical elements,"Floors, Ceiling",Space heating and cooling products
171,171,274,274,27d1a76d-ab15-4f79-af22-c417a9062e06,Unité interne de climatisation Mitsubichi,pkfy-p50vhm-e,new,fan,D.30.50.01.1,SAINT-OUEN,2022-03-31,300.0,300.0,0.0,"['651ed47e-8562-4a99-bd88-f9bc2730d24c.JPG', '7949dcbe-e970-47af-8388-cb814908cb05.PNG', '1f4f924e-b96a-44c1-baa8-111ac3ea9bf1.JPG', '7f469e6d-5333-45f8-8598-dcef1c0daf0b.JPG', '1d0db55d-28be-42b4-989e-a4b76b79e2b1.JPG']",new,,,1.0,1.0,2023-09-24,FR,0.0,542.0,,,,,"{'score': 0.015436801128089428, 'start': 0, 'end': 13, 'answer': 'pkfy-p50vhm-e'}",,,,,,,,,,,,,,,,,,,,pkfy-p50vhm-e,,,,Compressed air,Air conditioning units,Pr_70_65_03,Other,"Floors, Ceiling",Space heating and cooling products
217,217,348,348,331ccfca-8440-4858-a2df-bda0e00bd0c5,"Distribution de l'air , chauffage , refroidissement","Ventilo-convecteurs 2 tubes, neufs de la marque Trane, achetés (450€HT) lors d'une rénovation partielle d'un bâtiment. Ils n'ont servi que pour 2 chauffe/froid, car le bâtiment a été complètement rénové. Ils n'attendent qu'une seconde vie !",verygood,air_heating_cooling_distribution,D.30.40.01.7,MONTAUBAN,2022-07-06,150.0,150.0,0.0,['7083617a-d2c8-4cf4-a8d6-06f40f64f1e5.png'],used,,,88.0,88.0,2023-01-19,FR,1.0,197.0,,,,,"{'score': 0.7384730577468872, 'start': 62, 'end': 71, 'answer': ' (450€HT)'}",,,,,,,,,,,,,,,,,,,,"Ventilo-convecteurs 2 tubes,",,,,Compressed air,Air conditioning units,Pr_70_65_03,"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products
496,496,778,778,706899f1-3be5-4ac9-8173-5f31970bb7e9,Unité de climatisation Mitsubishi mfz-kjve,"Poids (Kg)	15
Consommation d'énergie (kW)	3,4
Puissance sonore (dB)	49
Pression acoustique (dB)	41",new,fan,D.30.50.01.1,SAINT-OUEN,2022-03-31,750.0,750.0,0.0,"['e04438aa-44f0-4bd2-944b-e570f4d4a051.jpeg', '1315863d-98bc-41c6-85b6-f8e2cefdfcc5.jpeg', 'f2e1ff7f-8c4c-47df-a916-eca2d1c6bcfc.jpeg']",new,,,1.0,1.0,2023-09-24,FR,0.0,542.0,,,,,"{'score': 1.0396418304026156e-07, 'start': 10, 'end': 13, 'answer': '\t15'}",,,,,,,,,,,,,,,,,,,,,,,,Compressed air,Air conditioning units,Pr_70_65_03,Other,Other,Space heating and cooling products
547,547,861,861,7eb14ca9-52c6-4d16-aaa5-fe5b4a804655,"Distribution de l'air , chauffage , refroidissement",Conduits d'aération,correct,air_heating_cooling_distribution,D.30.40.01.3,AUBERVILLIERS,2022-08-10,0.5,0.5,0.0,['7e985556-7ffd-4717-8b2c-6ba9d803fd7f.jpg'],used,,,30.0,30.0,2022-08-30,FR,1.0,20.0,,,,,"{'score': 0.3136000335216522, 'start': 0, 'end': 19, 'answer': ""Conduits d'aération""}",,,,,,,,,,,,,,,,,,,,Conduits d'aération,Conduits d'aération,Conduits d'aération,,Compressed air,Air conditioning units,Pr_70_65_03,"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products
797,797,1246,1246,b34a0563-90f7-4c00-80fe-26856fa0aead,Armoire de climatisation,"Armoire de climatisation, de largeur de 85 cm, de longueur 100 cm et hauteur de 217 cm.",correct,air_heating_cooling_distribution,D.30.40.01.7,PARIS-13E-ARRONDISSEMENT,2022-08-11,100.0,100.0,0.0,"['2b2e6eb9-bf9d-4e3c-906a-ddedf3ba7485.jpg', '32045148-db6a-45ff-8b4d-85916da711d4.jpg']",used,,,3.0,3.0,2023-09-24,FR,0.0,409.0,,,,,"{'score': 4.2865678551606834e-05, 'start': 0, 'end': 25, 'answer': 'Armoire de climatisation,'}",,,,,,,,,,,,,,,,,,,,"Armoire de climatisation,",,,,Compressed air,Air conditioning units,Pr_70_65_03,Furnishings,"Floors, Ceiling",Space heating and cooling products
1078,1078,1690,1690,f312f740-c798-4145-958c-7325b76a1e3f,Unité interne de climatisation,AWSI-HZD009-N11,new,fan,D.30.50.01.1,SAINT-OUEN,2022-03-31,300.0,300.0,0.0,"['cc2b8e3e-6a7e-4261-99c2-dd45dc0f9741.png', '8cd40b1d-2033-4fc7-873d-38dc1de46bac.JPG', '4e91c830-1a9d-4baf-ac3f-d17b657f3c5c.JPG', '6386a02e-a007-4a63-86df-99899dbd62e6.JPG']",new,,,2.0,2.0,2023-09-24,FR,0.0,542.0,,,,,"{'score': 0.0005455936188809574, 'start': 0, 'end': 15, 'answer': 'AWSI-HZD009-N11'}",,,,,,,,,,,,,,,,,,,,AWSI-HZD009-N11,,,,Compressed air,Air conditioning units,Pr_70_65_03,Furnishings,"Floors, Ceiling",Space heating and cooling products
1327,1327,1992,1992,12c5cfaa-3626-4372-97f5-676ff40c0805,_ unité de climatisation,Fluide frigo R410A / Installé en 2015 / Très bon état.,verygood,autonomous_piece,D.30.50.06.2,PARIS-10E-ARRONDISSEMENT,2022-09-27,250.0,250.0,0.0,"['b872aa87-d070-4d7f-b411-1ed3d1d24d10.png', '19bfee4e-4ea9-4d7d-928c-c03ece971814.png']",reconditioned,0.0,160.0,3.0,3.0,2023-03-26,FR,1.0,180.0,,, Très bon,,"{'score': 0.00011242620530538261, 'start': 0, 'end': 18, 'answer': 'Fluide frigo R410A'}",,,,,,,,,,,,,,,,,,,,Fluide frigo R410A,,,,Compressed air,Air conditioning units,Pr_70_65_03,Technical elements,"Floors, Ceiling",Space heating and cooling products
3144,3144,4066,4066,4769f03c-6ddd-46eb-b9de-12d603f57dd4,Réglage de climatisation,Réglage de la climatisation/chauffage,correct,other_special_control_instrument,F.10.50.90,CHEVILLY-LARUE,2022-12-14,20.0,20.0,0.0,"['90213f0f-b2a3-45fa-971a-426fc495bf21.jpeg', 'bc00f897-a1d6-45fa-830b-b07eb1a6f1d0.jpeg']",used,0.0,0.13,18.0,18.0,2023-03-26,FR,1.0,102.0,,,,,"{'score': 6.97933355695568e-05, 'start': 0, 'end': 37, 'answer': 'Réglage de la climatisation/chauffage'}",,,,,,,,,,,,,,,,,,,,Réglage de la climatisation/chauffage,,,,Compressed air,Air conditioning units,Pr_70_65_03,"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products
5126,5126,6228,6228,79129c5d-a5e8-4b80-ad60-e56aebdabbe7,Climatiseur Airwell,Voir la référence et le nom du modèle en photo,correct,fan_coil,D.30.50.03.4,PARIS-15E-ARRONDISSEMENT,2023-03-30,80.0,80.0,0.0,"['b2795084-269a-4092-bd43-03fba2f979c7.jpeg', 'b37b27dd-260a-4d99-b30d-7f63425c40e2.png']",used,0.0,26.33,30.0,30.0,2023-05-04,FR,1.0,35.0,,,,,"{'score': 3.919515074812807e-05, 'start': 0, 'end': 46, 'answer': 'Voir la référence et le nom du modèle en photo'}",,,,,,,,,,,,,,,,,,,,,,,,Compressed air,Air conditioning units,Pr_70_65_03,Other,Other,Space heating and cooling products
