,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n,material_emb,French_Raw,French_Code,first_level,second_level,third_level
533,533,835,835,78c3a45b-cf26-4638-8ac4-097d85603777,Moteurs d'ascenseurs,3 moteurs d'ascenseurs avec documentation disponible,verygood,elevators,D.10.10.02.3,SAINT-OUEN,2021-04-20,2500.0,2500.0,0.0,"['ec126c63-0d2c-41e1-bcb0-28c76bd9dfc9.jpg', '0f160aa3-abc3-4fb1-9733-226be51dc627.jpg', '891731a5-83ee-4f2b-9119-15bd9b350a1f.jpg', '3c4dadeb-9d3d-4425-bcaa-525565301f71.jpg', '8f5ffc45-4dc0-49f3-99cb-6514f3e3638f.jpg']",used,,,3.0,3.0,2023-09-24,FR,0.0,887.0,,,,,"{'score': 1.153334687842289e-05, 'start': 0, 'end': 52, 'answer': ""3 moteurs d'ascenseurs avec documentation disponible""}",,,,,,,,,,,,,,,,,,,,,,,,Air-entrained concrete,Elevator bolts,Pr_20_29_08_26,"Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Handrails
811,811,1267,1267,b7456bbf-cacd-4cb7-a949-b069548f4431,Cabine ascenseur,"Cabine ascenseur 8 personnes, 630 kg, Référence 45 NP 0527, mise en service 1987",damaged,elevators,D.10.10.02.2,RENNES,2022-07-15,8000.0,8000.0,0.0,"['129c7e70-fb3a-4ee9-8b82-a0a009b64a74.jpeg', '9ed7a790-39a5-4b14-8fdc-316232249c65.jpeg', '9ff302e8-3a59-4a85-a1e4-82e6c4a66c35.jpeg', 'ed6aaf6b-d2e9-4aa0-95ac-9449f54cc851.jpeg', '4d65d1e1-20e0-4a9b-8354-775cbc0725a3.jpeg']",used,,,1.0,1.0,2022-09-26,FR,1.0,73.0,,,,,"{'score': 7.464127975254087e-06, 'start': 0, 'end': 16, 'answer': 'Cabine ascenseur'}",,,,,,,,,,,,,,,,,,,,Cabine ascenseur,,,,Lodgepole pine,Elevator bolts,Pr_20_29_08_26,"Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Handrails
1447,1447,2126,2126,44528b99-c4d1-410f-9005-72f0180b6b51,Cabine ascenseur,"Cabine d'ascenseur de marque OTIS, modèle GEN2. Capacité de charge maximale 1900kg, revêtement intérieur bois et acier inoxydable, miroir frameless. 220x190x117cm.",verygood,elevators,D.10.10.02.2,PUTEAUX,2022-09-22,3000.0,3000.0,0.0,"['d0895d4d-dbfb-49d6-a2dd-eed2eb45eeac.jpeg', 'fa260492-5d84-408a-b01b-5c84974d0429.jpeg', '8505f474-610f-42e5-a423-0d56984beaa3.jpeg', 'f61ce54d-e67c-456a-ada6-537a63867caa.jpeg']",used,13307.34,500.0,5.0,5.0,2022-10-03,FR,1.0,11.0,,,,,"{'score': 4.390035712731333e-07, 'start': 0, 'end': 47, 'answer': ""Cabine d'ascenseur de marque OTIS, modèle GEN2.""}",,,,,,,,,,,,,,,,,,,,Cabine d'ascenseur,, 220x190x117cm.,,Lodgepole pine,Elevator bolts,Pr_20_29_08_26,"Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Handrails
3937,3937,4915,4915,0df62709-ec4f-4597-8c8d-2aaa0838634e,Cabine d'ascenseur,"Cabine d'ascenseur. Capacité 630kg, 8 personnes.",correct,elevators,D.10.10.02.2,PARIS-1ER-ARRONDISSEMENT,2023-03-08,8000.0,8000.0,0.0,"['adbb1023-47b4-46cf-928d-a1c32728e2b5.jpeg', '939487d3-052a-42f9-81bb-d2ac41a97898.jpeg', 'e146d935-3dd7-477a-922c-2f3ec431b525.jpeg', 'b380e224-7cef-4cbc-8aa4-bb7e4fa98996.jpeg', 'a3fc5e43-6f96-4b6d-88e6-0fb6d084d384.jpeg']",used,13307.34,500.0,1.0,1.0,2023-09-24,FR,0.0,200.0,,,,,"{'score': 3.237391013044544e-07, 'start': 0, 'end': 19, 'answer': ""Cabine d'ascenseur.""}",,,,,,,,,,,,,,,,,,,,Cabine d'ascenseur.,,,,Architectural glass,Elevator bolts,Pr_20_29_08_26,"Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Handrails
4028,4028,5013,5013,2525ba98-2ae6-4138-8de9-1d92a88f0e46,Cabine d'ascenseur,Cabine d'ascenseur.,verygood,elevators,D.10.10.02.2,PARIS-1ER-ARRONDISSEMENT,2023-03-08,8000.0,8000.0,0.0,"['977b2a9e-7f03-4eab-a5bc-c58497a31187.jpeg', 'f808dc67-6b25-414c-b98e-0fc157201605.jpeg', '07a959ae-e89a-46d7-9a07-fe5598d2063f.jpeg', '7118273c-33db-406e-b4a9-fb9afbfcd4cf.jpeg', '7da609b7-ae2f-4327-b7a3-3314285b6e37.jpeg']",used,13307.34,500.0,3.0,3.0,2023-09-24,FR,0.0,200.0,,,,,"{'score': 0.00019203877309337258, 'start': 0, 'end': 19, 'answer': ""Cabine d'ascenseur.""}",,,,,,,,,,,,,,,,,,,,Cabine d'ascenseur.,,,,Architectural glass,Elevator bolts,Pr_20_29_08_26,"Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Handrails
4363,4363,5391,5391,82e97c01-56e9-45b1-ad8a-75a5cebe5769,Cabine d'ascenseur,Cabine d'ascenseur.,correct,elevators,D.10.10.02.2,PARIS-1ER-ARRONDISSEMENT,2023-03-08,8000.0,8000.0,0.0,"['55fab0a1-b812-4463-9276-1c2b9d459d80.jpeg', '782dc041-1902-45fe-85de-8dbb4475f890.jpeg', '45560bb2-d317-4877-9def-532454dc9eb9.jpeg', '634a208a-cc34-4854-ad87-4ddbdc34dac5.jpeg', 'ac48fc05-b53c-4a9d-a458-49ea70eca788.jpeg']",used,13307.34,500.0,1.0,1.0,2023-09-24,FR,0.0,200.0,,,,,"{'score': 0.00019203877309337258, 'start': 0, 'end': 19, 'answer': ""Cabine d'ascenseur.""}",,,,,,,,,,,,,,,,,,,,Cabine d'ascenseur.,,,,Architectural glass,Elevator bolts,Pr_20_29_08_26,"Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Handrails
4551,4551,5597,5597,bfed8cf4-fa5b-4be2-95b1-2cc20a7497a3,Equipement d'ascenseur,Ascenseur,correct,elevators,D.10.10.02.2,LYON--6E--ARRONDISSEMENT,2023-02-28,4000.0,4000.0,0.0,"['3df20cce-0e05-427a-a9e9-0b59807dfc6f.jpeg', 'b3f2c34a-f77f-4763-bfb7-87ed18cb9519.jpeg', 'ed4e6bbb-6be3-4519-8c79-ab72ae6e0297.jpeg', '1242b343-d3ba-4480-b7ec-06812ab6c813.jpeg', '191cc275-0f7e-4a84-8bf0-c12a569e7d5e.jpeg']",used,13307.34,500.0,3.0,3.0,2023-09-24,FR,0.0,208.0,,,,,"{'score': 0.10947510600090027, 'start': 0, 'end': 9, 'answer': 'Ascenseur'}",,,,,,,,,,,,,,,,,,,,Ascenseur,,,,Gravel,Elevator bolts,Pr_20_29_08_26,"Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Handrails
4693,4693,5752,5752,e7ac8c22-4932-4b39-a98e-7894cc8d0eea,Cabine d'ascenseur,"Cabine d'ascenseur. Capacité 630kg, 8 personnes.",correct,elevators,D.10.10.02.2,PARIS-1ER-ARRONDISSEMENT,2023-03-08,8000.0,8000.0,0.0,"['9e57ab7a-6d29-4690-aadd-b534000f0a7f.jpeg', 'b7be537a-791e-4811-ae6e-556214796f49.jpeg', '3ab5b03e-a5f3-46bb-a4a1-d20c3d4bdad0.jpeg', '091c5b42-5fa6-4cf5-a31f-51ca138c9bcf.jpeg']",used,13307.34,500.0,1.0,1.0,2023-09-24,FR,0.0,200.0,,,,,"{'score': 3.237391013044544e-07, 'start': 0, 'end': 19, 'answer': ""Cabine d'ascenseur.""}",,,,,,,,,,,,,,,,,,,,Cabine d'ascenseur.,,,,Architectural glass,Elevator bolts,Pr_20_29_08_26,"Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Handrails
