,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n,material_emb,French_Raw,French_Code,first_level,second_level,third_level
85,85,134,134,1314506d-4998-4dde-98b6-815a15bce353,Porte blindée,Porte simple manuelle en acier.,correct,solid_exterior_door,B.20.30.01.1a,ARGENTEUIL,2022-06-23,110.0,110.0,0.0,"['f5f4d294-146e-4c1c-bf0b-afa550921c1d.jpeg', '264e096e-2bd1-4066-b5c1-eb7632344e92.jpeg']",used,,,2.0,2.0,2022-09-26,FR,1.0,95.0,,,,,"{'score': 0.00017539807595312595, 'start': 0, 'end': 31, 'answer': 'Porte simple manuelle en acier.'}",,,,,,,,,,,,,,,,,,,,, acier.,,,Encaustic,High-security doorsets,Pr_30_59_24_37,"Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages
99,99,153,153,1524cc60-001d-47c9-8a74-a3299259a326,Porte blindée,Porte tierce manuelle en acier,correct,solid_exterior_door,B.20.30.01.1a,ARGENTEUIL,2022-06-23,140.0,140.0,0.0,['53094905-22e3-4963-b6d4-9ca95064f8b0.jpeg'],used,,,1.0,1.0,2022-09-26,FR,1.0,95.0,,,,,"{'score': 0.0029251801315695047, 'start': 0, 'end': 30, 'answer': 'Porte tierce manuelle en acier'}",,,,,,,,,,,,,,,,,,,,Porte tierce manuelle en acier, acier,,,Encaustic,High-security doorsets,Pr_30_59_24_37,"Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages
401,401,633,633,588bc59d-babe-4153-ba6b-323a68414b31,Porte blindée,Porte simple manuelle en acier.,correct,solid_exterior_door,B.20.30.01.1a,ARGENTEUIL,2022-06-23,110.0,110.0,0.0,"['6c4626e8-c42e-44d7-a7fc-21a0723bb6d1.jpeg', '1c8d65ae-cf48-4f37-bee1-cbc5f68098e4.jpeg']",used,,,3.0,3.0,2022-09-26,FR,1.0,95.0,,,,,"{'score': 0.00017539807595312595, 'start': 0, 'end': 31, 'answer': 'Porte simple manuelle en acier.'}",,,,,,,,,,,,,,,,,,,,, acier.,,,Encaustic,High-security doorsets,Pr_30_59_24_37,"Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages
650,650,1022,1022,958ea1a3-776d-42ea-a728-de7f055119bc,Portiques de sécurité,1 ensemble de couloir de passage / portiques de sécurité avec 3 portiques. Largeur de passage environ 65cm.,correct,other_special_equipment,E.10.90.90.2,PARIS-16E-ARRONDISSEMENT,2022-08-16,250.0,250.0,0.0,['8857f881-2cf1-4b69-ad50-686b0f07f14d.JPG'],used,,,1.0,1.0,2022-09-26,FR,1.0,41.0,,,,,"{'score': 1.2678404345933814e-05, 'start': 0, 'end': 32, 'answer': '1 ensemble de couloir de passage'}",,,,,,,,,,,,,,,,,,,,,,,,Safety glass,High-security doorsets,Pr_30_59_24_37,"Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages
1189,1189,1836,1836,4a72c90d-0147-43c6-bf30-a26285c7f49c,Portiques de sécurité,1 ensemble de couloir de passage / portiques de sécurité avec 3 portiques. Largeur de passage environ 65cm.,correct,other_special_equipment,E.10.90.90.2,PARIS-16E-ARRONDISSEMENT,2022-09-14,250.0,250.0,0.0,['f16b58db-0ed1-4bfa-90b4-66047c4f68a7.JPG'],used,,,1.0,1.0,2022-09-12,FR,1.0,-2.0,,,,,"{'score': 1.2678404345933814e-05, 'start': 0, 'end': 32, 'answer': '1 ensemble de couloir de passage'}",,,,,,,,,,,,,,,,,,,,,,,,Safety glass,High-security doorsets,Pr_30_59_24_37,"Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages
1921,1921,2656,2656,128641ba-1587-415f-a939-d7680f527322,Porte blindée,Porte blindée,correct,other_interior_special_door,C.10.20.90.1,AUBAGNE,2022-10-27,160.0,160.0,0.0,"['000dca56-1ccd-4b4e-8666-a8c754a66406.jpeg', 'a3efb087-d591-4ebc-b3e5-99ca4a725320.jpeg']",used,0.0,40.46,1.0,1.0,2023-02-21,FR,1.0,117.0,,,,,"{'score': 0.12657906115055084, 'start': 0, 'end': 13, 'answer': 'Porte blindée'}",,,,,,,,,,,,,,,,,,,,Porte blindée,Porte blindée,,,Encaustic,High-security doorsets,Pr_30_59_24_37,"Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages
1985,1985,2732,2732,251115d7-a5b0-47a6-bf32-1791431411c8,Porte blindée,Porte blindée en bois et métal,damaged,other_interior_special_door,C.10.20.90.1,EPERNAY,2022-11-04,0.0,0.0,0.0,['c9ad4d76-44ca-4bc5-aa49-bf5749de0eba.jpeg'],used,0.0,46.13,1.0,1.0,2023-03-26,FR,1.0,142.0,,,,,"{'score': 0.05722607672214508, 'start': 0, 'end': 30, 'answer': 'Porte blindée en bois et métal'}",,,,,,,,,,,,,,,,,,,,Porte blindée, bois et métal,,,Encaustic,High-security doorsets,Pr_30_59_24_37,"Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages
2093,2093,2855,2855,46d28506-3ea3-453a-b51f-fc8e492b29fd,Porte blindée,Porte blindée,correct,other_interior_special_door,C.10.20.90.1,AUBAGNE,2022-10-27,160.0,160.0,0.0,['ac973444-534d-4271-8715-74925da5f10b.jpeg'],used,0.0,42.33,1.0,1.0,2023-02-21,FR,1.0,117.0,,,,,"{'score': 0.12657906115055084, 'start': 0, 'end': 13, 'answer': 'Porte blindée'}",,,,,,,,,,,,,,,,,,,,Porte blindée,Porte blindée,,,Encaustic,High-security doorsets,Pr_30_59_24_37,"Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages
2185,2185,2953,2953,64e32ce1-7f73-4934-bb72-1b38d02ed9fb,Porte blindée,Porte blindée,correct,other_interior_special_door,C.10.20.90.1,AUBAGNE,2022-10-27,160.0,160.0,0.0,"['6f729897-1e59-4205-9b8b-ff87c7983069.jpeg', 'de9f5b9e-9e3e-47d0-97d6-4651dcc698e6.jpeg', '39f3d30f-7ce1-4ce0-b58f-7e0ff59f27d7.jpeg', '8e985044-70f5-4b9e-9702-15fb44714ebd.jpeg']",used,0.0,49.5,1.0,1.0,2023-02-21,FR,1.0,117.0,,,,,"{'score': 0.12657906115055084, 'start': 0, 'end': 13, 'answer': 'Porte blindée'}",,,,,,,,,,,,,,,,,,,,Porte blindée,Porte blindée,,,Encaustic,High-security doorsets,Pr_30_59_24_37,"Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages
2227,2227,2998,2998,7210ab99-9a8b-4697-8baf-4c5c832148e4,Portiques de sécurité,"Portique de sécurité en inox, bois et verre",correct,security_system,D.50.30.05.2,PARIS-15E-ARRONDISSEMENT,2022-11-02,1890.0,1890.0,0.0,['9823fdc1-c713-4e73-806c-618e653292a8.jpeg'],used,0.0,52.0,2.0,2.0,2023-09-24,FR,0.0,326.0,,,,,"{'score': 0.0002117012336384505, 'start': 0, 'end': 43, 'answer': 'Portique de sécurité en inox, bois et verre'}",,,,,,,,,,,,,,,,,,,,Portique de sécurité,,,,Safety glass,High-security doorsets,Pr_30_59_24_37,"Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages
