,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n,material_emb,French_Raw,French_Code,first_level,second_level,third_level
190,190,305,305,2d0832c6-5ea5-43b9-8a30-6a109f0e29bb,Pompe à Chaleur,Pompe à chaleur individuelle en air - eaun marque DAIKIN,damaged,other_production_of_heat,D.30.20.90.7a,RENNES,2022-07-18,200.0,200.0,0.0,"['c83f732d-11d2-4aa6-bf5a-fde4800386bc.jpeg', 'c4d1c112-e14f-4591-bae1-d0733276253f.jpeg']",used,,,1.0,1.0,2022-10-03,FR,1.0,77.0,,,,,"{'score': 0.01708703488111496, 'start': 49, 'end': 56, 'answer': ' DAIKIN'}",,,,,,,,,,,,,,,,,,,,, air,,,Pisé,Sprigs,Pr_20_29_56_82,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
225,225,363,363,34ad624a-1519-468c-a2db-5b10d43e8e98,Pompe à Chaleur,Pompe à chaleur individuelle en air - eau marque DAIKIN,damaged,other_production_of_heat,D.30.20.90.8a,RENNES,2022-07-18,220.0,220.0,0.0,"['522fb042-f521-4bf5-9eb2-3dfb4513986c.jpeg', '9ffe325f-0e6f-4bb5-80d0-78f8f7d98aab.jpeg', '829c7412-b201-48ea-b3a6-e1a0b023aa87.jpeg', '9f20b77e-bbc8-44bc-9247-d97a41f04b7d.jpeg']",used,,,1.0,1.0,2022-10-03,FR,1.0,77.0,,,,,"{'score': 0.008202348835766315, 'start': 48, 'end': 55, 'answer': ' DAIKIN'}",,,,,,,,,,,,,,,,,,,,, air - eau,,,Pisé,Sprigs,Pr_20_29_56_82,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
277,277,442,442,3f82ff82-92cf-4968-a5cd-0ccae5642d3e,Dalle de moquette,"Dalle de moquette en Synthétique / Polyamide. Aspect Noir, gris",verygood,linoleum_pvc_vinyl,C.30.20.04.3e,RENNES,2022-07-18,8.12,8.12,0.0,"['aa847bd0-486a-481e-858c-b1f2a9e0b2d6.jpeg', '687a306a-3634-42fc-9161-eff6eab87c8a.jpeg']",used,,,989.0,989.0,2022-09-26,FR,1.0,70.0,,,,,"{'score': 0.00012240500655025244, 'start': 0, 'end': 45, 'answer': 'Dalle de moquette en Synthétique / Polyamide.'}",,,,,,,,,,,,,,,,,,,,Dalle de moquette, Polyamide.,,,Pisé,Sprigs,Pr_20_29_56_82,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings"
330,330,521,521,4977c8da-41e4-4231-b88a-1f12ee488e86,Poubelle,Poubelle métallique d’une capacité de 110L,correct,other_built_in_accessory,C.10.30.90.5a,RENNES,2022-07-28,30.0,30.0,0.0,['3e1921af-d9c1-4c77-9333-1c0a08f7c7af.jpeg'],used,,,12.0,12.0,2022-10-03,FR,1.0,67.0,,,,,"{'score': 0.00910800788551569, 'start': 0, 'end': 42, 'answer': 'Poubelle métallique d’une capacité de 110L'}",,,,,,,,,,,,,,,,,,,,Poubelle métallique, métallique,, 110L,Pisé,Sprigs,Pr_20_29_56_82,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings"
416,416,653,653,5d4e41d7-c9ee-4158-bb9c-d3c2c134d9c4,Pompe à Chaleur,Pompe à chaleur individuelle en air - eaun marque DAIKIN,damaged,other_production_of_heat,D.30.20.90.7a,RENNES,2022-07-18,200.0,200.0,0.0,"['52daead9-52e4-452c-a363-696cdc4b3fc5.jpeg', '5685d441-8c93-4bd7-8cba-fd091ced5dc4.jpeg']",used,,,2.0,2.0,2022-10-03,FR,1.0,77.0,,,,,"{'score': 0.01708703488111496, 'start': 49, 'end': 56, 'answer': ' DAIKIN'}",,,,,,,,,,,,,,,,,,,,, air,,,Pisé,Sprigs,Pr_20_29_56_82,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
738,738,1158,1158,a6642d19-2b8f-4de8-b3af-3ad885438b4d,Dalle de moquette,Dalle de moquette de bureau à motif violet,verygood,linoleum_pvc_vinyl,C.30.20.04.3e,CHAMPS-SUR-MARNE,2022-04-05,5.0,5.0,0.0,"['2dafc4f2-25b0-4d76-a02a-1319f0d46aa3.jpg', '38935e5f-0680-4c12-a2d4-054b5f565a69.jpg']",used,,,360.0,360.0,2023-09-24,FR,0.0,537.0,,,,,"{'score': 0.0006234223255887628, 'start': 0, 'end': 42, 'answer': 'Dalle de moquette de bureau à motif violet'}",,,,,,,,,,,,,,,,,,,,Dalle de moquette de bureau à motif violet,,,,Pisé,Sprigs,Pr_20_29_56_82,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings"
949,949,1483,1483,d6d7fd70-8928-4c60-aac4-4bb0acb9cc5a,Poubelle,Poubelle revêtement bois,correct,exterior_furnishings,G.20.40.03.2b,CHATILLON,2022-07-06,15.0,15.0,0.0,['7976706e-41a8-4ef2-801e-51ee9c76586a.jpeg'],used,,,5.0,5.0,2022-09-26,FR,1.0,82.0,,,,,"{'score': 0.15253682434558868, 'start': 0, 'end': 24, 'answer': 'Poubelle revêtement bois'}",,,,,,,,,,,,,,,,,,,,Poubelle revêtement bois, bois,,,Pisé,Sprigs,Pr_20_29_56_82,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings"
991,991,1550,1550,dfa49c8c-8def-4e92-aba3-53d05b4a1796,Pompe à Chaleur,PAC air air / rooftop de marque Daikinn modèle VRV III Inverter,damaged,autonomous_piece,D.30.50.06.1,RENNES,2022-07-18,2348.0,2348.0,0.0,"['1fce7128-96a7-41ea-91b5-c83d6bcae11e.jpeg', 'dce604ff-bcf8-47aa-b5f4-96d9e74e8b4a.jpeg', '5d8d83e6-cc20-45b0-8b2b-90eb944b0f0e.jpeg', 'bf2cd95c-4368-416b-bf78-437c50c0526f.jpeg', 'f9f9ebce-5d5f-4e99-930c-fb0c700be907.jpeg']",used,,,1.0,1.0,2022-10-03,FR,1.0,77.0,,,,,"{'score': 0.0002590526710264385, 'start': 0, 'end': 39, 'answer': 'PAC air air / rooftop de marque Daikinn'}",,,,,,,,,,,,,,,,,,,,,,,,Pisé,Sprigs,Pr_20_29_56_82,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
993,993,1553,1553,dff595d9-1c7c-42a8-bd8d-a72f77b305ca,Poubelle,"Support sac mural avec couvercle 110 L, Ouverture: Basculante, Matériau: Métal 
Couleur : verte",correct,other_built_in_accessory,C.10.30.90.5a,CHATILLON,2022-07-06,10.0,0.0,-10.0,"['0b5d7d9d-74f3-48cf-a3c7-3b0948caeb47.jpeg', '5d02ad42-5f3a-4c2a-a8b1-c2032bdd9cfa.jpeg']",used,,,13.0,13.0,2023-09-24,FR,0.0,445.0,,,,,"{'score': 0.0011800447246059775, 'start': 32, 'end': 39, 'answer': ' 110 L,'}",,,,,,,,,,,,,,,,,,,,Support sac mural, Métal,," 110 L,",Pisé,Sprigs,Pr_20_29_56_82,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings"
1010,1010,1576,1576,e2e4e5ec-e820-4c5b-bfe7-383113c33cbc,Pompe à Chaleur,Pompe à chaleur individuelle en air - eaun marque DAIKIN,damaged,other_production_of_heat,D.30.20.90.7a,RENNES,2022-07-18,200.0,200.0,0.0,"['56b72c35-64b7-4c14-a2a2-88e8c5f558e0.jpeg', 'cdd0feba-d886-41c4-bffb-e9b14ae4106f.jpeg', 'ca21d8be-dbab-4ff7-b0f8-54569208095b.jpeg', 'ece29fee-35f9-47f0-a155-42436db81116.jpeg']",used,,,2.0,2.0,2022-10-03,FR,1.0,77.0,,,,,"{'score': 0.01708703488111496, 'start': 49, 'end': 56, 'answer': ' DAIKIN'}",,,,,,,,,,,,,,,,,,,,, air,,,Pisé,Sprigs,Pr_20_29_56_82,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
1134,1134,1772,1772,fe64ecf6-3989-41a7-ae33-07fd062e78c1,Dalle de moquette,Dalle de moquette touffetée blanche.,verygood,linoleum_pvc_vinyl,C.30.20.04.3d,PARIS-8E-ARRONDISSEMENT,2022-05-17,5.64,5.64,0.0,"['4c9f9526-4fa8-47ad-b541-609bd3cc3780.jpeg', 'f88be316-32ee-4d31-86af-bcda4a79d383.png', '81e3c574-144b-4aa7-8580-269b990050ea.png']",used,,,183.0,183.0,2023-03-26,FR,1.0,313.0,,,,,"{'score': 0.00263611669652164, 'start': 0, 'end': 36, 'answer': 'Dalle de moquette touffetée blanche.'}",,,,,,,,,,,,,,,,,,,,Dalle de moquette touffetée blanche.,,,,Pisé,Sprigs,Pr_20_29_56_82,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings"
1159,1159,1803,1803,1169e6a5-591f-4568-ace1-91cdabf68bee,Poubelle,Poubelle métallique suspendue par attache murale,damaged,other_built_in_accessory,C.10.30.90.5a,PARIS-20E-ARRONDISSEMENT,2022-09-14,6.0,6.0,0.0,['b53296f2-32f2-4014-a296-2bbee23f0db9.jpg'],used,,,4.0,4.0,2022-09-12,FR,1.0,-2.0,,,,,"{'score': 0.008103462867438793, 'start': 0, 'end': 48, 'answer': 'Poubelle métallique suspendue par attache murale'}",,,,,,,,,,,,,,,,,,,,,,,,Pisé,Sprigs,Pr_20_29_56_82,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings"
1291,1291,1946,1946,016aa5c2-351c-48e6-ae77-fbbfd8e239d1,Eplucheuse,Eplucheuse T15E de la marque Electrolux,correct,ovens,E.10.90.02.52,PUTEAUX,2022-09-22,20.0,20.0,0.0,"['40d1d0c5-4b2c-41b2-8c36-54c59da030b3.jpeg', '2a409103-f650-4d49-8594-d9154f0ea890.jpeg']",used,0.0,58.66,1.0,1.0,2022-10-03,FR,1.0,11.0,,,,,"{'score': 0.2869141697883606, 'start': 28, 'end': 39, 'answer': ' Electrolux'}",,,,,,,,,,,,,,,,,,,,Eplucheuse T15E,,,,Pisé,Sprigs,Pr_20_29_56_82,"Wall, Barriers, Pannels","Covering, Finish",Trim products
1322,1322,1986,1986,0fe1c2b9-1fdd-46dc-bc90-b1c2a56bbf4a,Dalle de moquette,Dalle de moquette vert/bleu motif carré rectangle. Mixte Laine / polyamide. Aspect vert et bleu.,damaged,linoleum_pvc_vinyl,C.30.20.04.3d,LYON--6E--ARRONDISSEMENT,2022-09-22,7.5,7.5,0.0,"['fe698865-0809-424d-b0b7-2b8e9c75dd73.jpeg', '90635555-b35e-4c3d-8701-d9afaa4b0ece.jpeg', '2c03d3aa-20ef-4562-a5f5-d7c730bf9f62.jpeg']",used,0.0,2.2,7.0,7.0,2023-05-04,FR,1.0,224.0,,,,,"{'score': 5.811385562992655e-05, 'start': 0, 'end': 27, 'answer': 'Dalle de moquette vert/bleu'}",,,,,,,,,,,,,,,,,,,,Dalle de moquette, Laine / polyamide.,,,Pisé,Sprigs,Pr_20_29_56_82,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings"
1339,1339,2006,2006,17cb3e2c-d72b-4c6c-8840-4323feb860d8,Dalle de moquette,Dalle de moquette rouge unie. Mixte Laine / polyamide.,verygood,linoleum_pvc_vinyl,C.30.20.04.3d,LYON--6E--ARRONDISSEMENT,2022-09-22,7.5,7.5,0.0,"['e2d9d360-1562-404b-95c2-eb344e21f309.jpeg', '786aa1e7-eab5-4ddf-8083-e91161583465.jpeg']",used,0.0,2.2,360.0,360.0,2023-05-04,FR,1.0,224.0,,,,,"{'score': 2.1024929083068855e-05, 'start': 0, 'end': 23, 'answer': 'Dalle de moquette rouge'}",,,,,,,,,,,,,,,,,,,,, Mixte Laine / polyamide.,,,Pisé,Sprigs,Pr_20_29_56_82,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings"
