,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n,material_emb,French_Raw,French_Code,first_level,second_level,third_level
515,515,808,808,74837a67-6b29-42d0-b8c2-bda6a4137f1b,Dalle gravillonnée,"Prix de ~1,8€ le m²",correct,other_layout,G.20.40.99.3,SAINT-OUEN,2022-07-19,1.0,1.0,0.0,"['98cd1d77-3c52-4b2c-9d34-8d0137a2f654.JPG', '177088cd-3963-4b81-82dd-29b9b52cb363.JPG', 'fdd6f64f-97f4-469b-8603-696f5e1ad1d8.JPG', '8ee7b2db-936b-4579-ae6f-a2e570818322.JPG', 'b470511f-6072-4dab-8104-eb3553e6767d.JPG']",used,,,541.0,211.0,2023-09-24,FR,0.0,432.0,,,,,"{'score': 0.40301933884620667, 'start': 7, 'end': 19, 'answer': ' ~1,8€ le m²'}",,,,,,,,,,,,,,,,,,,,,,,,Gravel,Grommets,Pr_20_29_60_34,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings"
1141,1141,1784,1784,10efc8cd-eeb7-497b-9f45-4c6f50818ac0,Dalle gravillonnée,Dalles gravillonnées de dimensions standard,correct,paved_surfaces,G.20.30.01.2a,CHAMPS-SUR-MARNE,2022-09-01,5.0,5.0,0.0,"['d83387de-bf44-44db-a185-6216c6c7d199.JPG', '04dd9c30-5e6b-49df-9c2c-6ccd1d89ae70.jpg']",used,,,452.0,452.0,2023-03-26,FR,1.0,206.0,,,,,"{'score': 0.025266775861382484, 'start': 0, 'end': 43, 'answer': 'Dalles gravillonnées de dimensions standard'}",,,,,,,,,,,,,,,,,,,,Dalles gravillonnées,Dalles gravillonnées, standard,,Gravel,Grommets,Pr_20_29_60_34,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings"
1144,1144,1788,1788,f4843f73-bf56-4cf0-b0cb-448a734e2057,Gravier d'étanchéité,Gravier d'étanchéité pour revêtement de toiture terrasse (bâtiment de bureau). Hypothèse de l'épaisseur de remplissage sur 3 cm.,correct,other_layout,G.20.40.99.6,CHAMPS-SUR-MARNE,2022-09-01,7.0,7.0,0.0,['280a0f7c-4a57-49e8-9608-2ecaada32b9e.jpg'],used,,,45.0,45.0,2023-09-24,FR,0.0,388.0,,,,,"{'score': 3.972210379288299e-06, 'start': 0, 'end': 20, 'answer': ""Gravier d'étanchéité""}",,,,,,,,,,,,,,,,,,,,Gravier d'étanchéité,Gravier d'étanchéité,,,Gravel,Grommets,Pr_20_29_60_34,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings"
1206,1206,1853,1853,5cae944c-18b8-4484-b976-785ccda5b904,Dalle gravillonnée,"Dalles gravillonnées - 300 unités
A l'origine posées sur plots.",correct,paved_surfaces,G.20.30.01.2d,CHARENTON-LE-PONT,2022-09-14,5.0,5.0,0.0,"['7b8612f3-9e53-4138-9fae-71545b01654f.jpg', 'a1a93b4e-a86c-4cf3-b313-122a39394ab7.jpg', '0c75d0cb-53e8-439b-9788-ffc607a32159.jpg']",used,,,80.0,80.0,2022-09-12,FR,1.0,-2.0,,,,,"{'score': 0.09104988723993301, 'start': 22, 'end': 33, 'answer': ' 300 unités'}",,,,,,,,,,,,,,,,,,,,Dalles gravillonnées,Dalles gravillonnées,, 300 unités,Gravel,Grommets,Pr_20_29_60_34,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings"
1634,1634,2336,2336,99cd29b1-4b8a-4c4b-9c67-8948f439173d,Dalle gravillonnée,dalles gravillonnées en béton désactivé. 150 m² sont posées sur plot et 115m² sont sur gravier.,correct,roof_slab,B.10.20.03,LYON--6E--ARRONDISSEMENT,2022-09-22,1.5,1.5,0.0,"['71d17d49-61ad-4d80-8480-e2f208f638e0.jpeg', '00fad7c1-de71-4cc0-8e45-fb2180d7f2c4.jpeg']",used,0.0,0.0,247.0,247.0,2023-03-26,FR,1.0,185.0,,,,,"{'score': 1.2485547813412268e-06, 'start': 0, 'end': 40, 'answer': 'dalles gravillonnées en béton désactivé.'}",,,,,,,,,,,,,,,,,,,,,,,,Gravel,Grommets,Pr_20_29_60_34,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings"
3362,3362,4291,4291,40aca664-1d32-4833-80c0-3241bc209f81,Dalles gravillonnées,Dalles gravillonnées,damaged,false_floor,C.30.20.01.1b,PARIS-13E-ARRONDISSEMENT,2023-01-17,8.0,8.0,0.0,"['2b2303e2-4b48-4d2c-8a4e-766a74eaa623.jpeg', '54fc2ae8-fc3c-4406-892e-5ba52cc7ab53.jpeg']",used,0.0,88.0,32.0,32.0,2023-04-11,FR,1.0,84.0,,,,,"{'score': 0.019652720540761948, 'start': 0, 'end': 20, 'answer': 'Dalles gravillonnées'}",,,,,,,,,,,,,,,,,,,,Dalles gravillonnées,Dalles gravillonnées,,,Grog,Grommets,Pr_20_29_60_34,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings"
3588,3588,4526,4526,97ba433f-579a-40b9-aba2-8e967e7bec75,Bac de salage,Bac de salage marque ELECTROLUX modèle PNC 39109801 référence 304490 // Comptoir Grillade,correct,ovens,E.10.90.02.32,LEVALLOIS-PERRET,2022-12-29,150.0,150.0,0.0,"['b0922b39-295b-499d-b2aa-b3658b0b2cbf.jpg', '95e2bf99-1e7c-46f4-9c87-c735e714fbaf.jpg']",used,0.0,141.5,1.0,1.0,2023-03-26,FR,1.0,87.0,,,,,"{'score': 0.0006131863337941468, 'start': 0, 'end': 13, 'answer': 'Bac de salage'}",,,,,,,,,,,,,,,,,,,,Bac de salage,,,,Lignite,Grommets,Pr_20_29_60_34,"Wall, Barriers, Pannels","Covering, Finish",Headwall and swale inlet products
3688,3688,4631,4631,bdc9f22d-7407-462f-a7e0-4d882244eeb4,Caisson de rangement neuf,Meuble de rangement (3 portes) neuf avec emballage,new,storage_unit,E.20.20.05.1a,CHAVILLE,2022-12-28,60.0,60.0,0.0,['120fc613-808e-4af6-9499-a17bbad3ded6.jpeg'],new,0.0,26.0,1.0,1.0,2023-09-24,FR,0.0,270.0,,, neuf,,"{'score': 0.008764773607254028, 'start': 0, 'end': 50, 'answer': 'Meuble de rangement (3 portes) neuf avec emballage'}",,,,,,,,,,,,,,,,,,,,Meuble de rangement,,,,Lignite,Grommets,Pr_20_29_60_34,"Wall, Barriers, Pannels",Furnishings,Sanitary fittings and accessories
3986,3986,4967,4967,182a9538-8bb6-449b-9123-b391936d6ec6,Dalle gravillonnée, Dalle gravillonnée,correct,paved_surfaces,G.20.30.01.2a,PARIS-1ER-ARRONDISSEMENT,2023-03-08,25.0,25.0,0.0,"['025a7212-559a-4938-aea5-c92162b703a6.jpeg', '037c18be-dfc8-4a39-ad9f-13bbca2b1e85.jpeg', '9fa9aa28-707a-4287-9311-8b0274c8cf7d.jpeg', '83d10af9-f628-4cc7-a40a-9f4d19512766.jpeg']",used,20.65,30.0,48.0,48.0,2023-09-24,FR,0.0,200.0,,,,,"{'score': 0.043202053755521774, 'start': 1, 'end': 19, 'answer': 'Dalle gravillonnée'}",,,,,,,,,,,,,,,,,,,,Dalle gravillonnée,Dalle gravillonnée,,,Gravel,Grommets,Pr_20_29_60_34,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings"
4267,4267,5282,5282,6790d401-0444-4565-8cda-58dabe38d1a1,Dalle gravillonnée,Dalle gravillonnée en béton.,correct,paved_surfaces,G.20.30.01.2a,PARIS-1ER-ARRONDISSEMENT,2023-03-08,25.0,25.0,0.0,"['b6b81f96-72eb-402f-b400-834ac88b08d3.jpeg', '804c0f91-3757-4047-8b19-cabe7adfa00d.jpeg', 'cfcf6e35-8666-43c7-adc1-263a948f5233.jpeg']",used,20.65,30.0,9.0,9.0,2023-09-24,FR,0.0,200.0,,,,,"{'score': 7.913508306955919e-05, 'start': 0, 'end': 18, 'answer': 'Dalle gravillonnée'}",,,,,,,,,,,,,,,,,,,,Dalle gravillonnée en béton., béton.,,,Gravel,Grommets,Pr_20_29_60_34,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings"
