,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n,material_emb,French_Raw,French_Code,first_level,second_level,third_level
76,76,117,117,10b0634d-5845-4234-a14e-14783310cc1d,Armoire électrique,Armoire électrique en métal gestion du réseau central de l'étage.,correct,interior_distribution_transformeur,D.50.10.03.1a,PARIS-8E-ARRONDISSEMENT,2022-05-17,47.32,47.32,0.0,"['4d5385c6-c6d9-4908-b56f-1f3cc7120d91.jpeg', 'e03fa2c4-dccb-41fa-9cdd-2c0e8e7627d4.jpeg']",used,,,2.0,2.0,2022-09-26,FR,1.0,132.0,,,,,"{'score': 0.0014844624092802405, 'start': 0, 'end': 27, 'answer': 'Armoire électrique en métal'}",,,,,,,,,,,,,,,,,,,,Armoire électrique, métal,,,Encaustic,Built-in electric hobs,Pr_40_70_24_07,Furnishings,Furnishings,Power and lighting outlet products
112,112,175,175,1766211d-b487-4654-913e-d7850a41c6d4,Armoire électrique,Armoire électrique,correct,interior_distribution_transformeur,D.50.10.03.1a,VILLENEUVE-SAINT-GEORGES,2022-04-01,50.0,50.0,0.0,['e174e047-b4a3-4e8c-b294-4b6169d6412e.jpeg'],used,,,1.0,1.0,2023-05-04,FR,1.0,398.0,,,,,"{'score': 0.10332072526216507, 'start': 0, 'end': 18, 'answer': 'Armoire électrique'}",,,,,,,,,,,,,,,,,,,,Armoire électrique,,,,Encaustic,Built-in electric hobs,Pr_40_70_24_07,Furnishings,Furnishings,Power and lighting outlet products
115,115,179,179,18615d60-4956-4dc7-83bc-c4a14e2d715f,Armoire électrique,Armoire électrique en Métal,damaged,interior_distribution_transformeur,D.50.10.03.1a,RENNES,2022-07-15,100.0,100.0,0.0,"['2c644e43-d9a5-4826-8400-109580371976.jpeg', '5d30b095-ca68-41b6-ba52-a361b53c32db.jpeg', 'ba0d0a40-5ff0-4005-b407-46068cf3feb1.jpeg']",used,,,1.0,1.0,2022-09-26,FR,1.0,73.0,,,,,"{'score': 0.060241904109716415, 'start': 0, 'end': 27, 'answer': 'Armoire électrique en Métal'}",,,,,,,,,,,,,,,,,,,,, Métal,,,Encaustic,Built-in electric hobs,Pr_40_70_24_07,Furnishings,Furnishings,Power and lighting outlet products
168,168,268,268,27277d2f-1e87-4db1-8a28-118e3da3c0bb,Armoire électrique,"Armoire électrique TGBT centrale pour la gestion des équipement de technique générale du bâtiment (centrale traitement d'air, eau glacé, pompe à chaleur, sécurité incendie...) . Deux portes à clé et porte centrale avec voyants lumineux et bouton d'arrêt d'urgence.",verygood,interior_distribution_transformeur,D.50.10.03.1a,CHAMPS-SUR-MARNE,2022-04-05,1000.0,1000.0,0.0,"['e6b86bcd-8fab-40b2-8de4-247111914d57.jpg', '3703024d-fbe5-4e57-9241-d77d381c27a9.jpg', 'd8d82d17-2068-44a2-9516-4fdb17523a14.jpg']",used,,,1.0,1.0,2022-10-03,FR,1.0,181.0,,,,,"{'score': 9.772531484486535e-06, 'start': 0, 'end': 32, 'answer': 'Armoire électrique TGBT centrale'}",,,,,,,,,,,,,,,,,,,,,,,,Encaustic,Built-in electric hobs,Pr_40_70_24_07,Furnishings,Furnishings,Power and lighting outlet products
221,221,356,356,34205fec-6a0f-4e02-966b-7004d27caa52,Armoire électrique,Armoire électrique,correct,interior_distribution_transformeur,D.50.10.03.1a,VILLENEUVE-SAINT-GEORGES,2022-04-01,50.0,50.0,0.0,['dad5bb58-a4be-4033-bebe-e2532ca138f0.jpeg'],used,,,1.0,1.0,2023-05-04,FR,1.0,398.0,,,,,"{'score': 0.10332072526216507, 'start': 0, 'end': 18, 'answer': 'Armoire électrique'}",,,,,,,,,,,,,,,,,,,,Armoire électrique,,,,Encaustic,Built-in electric hobs,Pr_40_70_24_07,Furnishings,Furnishings,Power and lighting outlet products
305,305,482,482,44577c30-1243-4cf8-92d4-13c36f471bfd,Armoire électrique,"Armoire électrique en métal avec serrure, de la marque Energie, de longueur de 80 cm, largeur de 32 cm et hauteur de 145 cm.",correct,interior_distribution_transformeur,D.50.10.03.1a,PARIS-13E-ARRONDISSEMENT,2022-08-11,100.0,100.0,0.0,['9d4fef1f-908d-40e4-ab88-51d058369b79.jpeg'],used,,,2.0,2.0,2023-09-24,FR,0.0,409.0,,,,,"{'score': 0.0007505204412154853, 'start': 54, 'end': 63, 'answer': ' Energie,'}",,,,,,,,,,,,,,,,,,,,Armoire électrique, métal,,,Encaustic,Built-in electric hobs,Pr_40_70_24_07,Furnishings,Furnishings,Power and lighting outlet products
486,486,763,763,6df845f5-4e00-4e59-b740-e892701f3f72,Armoire électrique,Armoire électrique en Métal,damaged,interior_distribution_transformeur,D.50.10.03.1a,RENNES,2022-07-15,100.0,100.0,0.0,"['8b9efea8-e3ae-4555-9c6d-20251c99c7b0.jpeg', '26559718-10f5-4b4c-a881-69910c8c493b.jpeg', '0039c3f4-7075-431b-af1d-6ac0bbe7ab65.jpeg', '114d1cb7-60c5-4161-a067-f9d9077373f2.jpeg', '37b8dbbd-0fff-4519-b097-bb34b8ddde00.jpeg']",used,,,1.0,1.0,2022-09-26,FR,1.0,73.0,,,,,"{'score': 0.060241904109716415, 'start': 0, 'end': 27, 'answer': 'Armoire électrique en Métal'}",,,,,,,,,,,,,,,,,,,,, Métal,,,Encaustic,Built-in electric hobs,Pr_40_70_24_07,Furnishings,Furnishings,Power and lighting outlet products
702,702,1103,1103,9fcbd909-b7d6-47e6-ab40-309ef6166420,Armoire électrique,Armoire électrique en Métal,correct,interior_distribution_transformeur,D.50.10.03.1a,PARIS-8E-ARRONDISSEMENT,2022-08-03,60.0,60.0,0.0,"['b6035df6-1d03-4cd2-ab47-4a3788775633.jpeg', 'aad9f292-128d-4c73-ad9b-b2ef062fb2a6.jpeg']",used,,,1.0,1.0,2022-09-26,FR,1.0,54.0,,,,,"{'score': 0.060241904109716415, 'start': 0, 'end': 27, 'answer': 'Armoire électrique en Métal'}",,,,,,,,,,,,,,,,,,,,, Métal,,,Encaustic,Built-in electric hobs,Pr_40_70_24_07,Furnishings,Furnishings,Power and lighting outlet products
714,714,1120,1120,a1cd5f6f-befb-4bfc-8556-ebe00a63e78e,Armoire électrique,"Armoire électrique en métal avec serrure, quelque traces sur le devant, de longueur de 60 cm, largeur de 25 cm et hauteur de 79 cm.",correct,interior_distribution_transformeur,D.50.10.03.1a,PARIS-13E-ARRONDISSEMENT,2022-08-11,100.0,100.0,0.0,['58112143-ade4-4b59-94bf-d0f50f9ef0ac.jpg'],used,,,1.0,1.0,2023-09-24,FR,0.0,409.0,,,,,"{'score': 0.0002273136778967455, 'start': 0, 'end': 18, 'answer': 'Armoire électrique'}",,,,,,,,,,,,,,,,,,,,Armoire électrique, métal,,,Encaustic,Built-in electric hobs,Pr_40_70_24_07,Furnishings,Furnishings,Power and lighting outlet products
868,868,1355,1355,c32e8983-a077-4d31-bbf8-63e4c78d2d5c,Armoire électrique,"Armoire électrique en métal avec serrure, de longueur de 99 cm, largeur de 40 cm et hauteur de 202 cm.",correct,interior_distribution_transformeur,D.50.10.03.1a,PARIS-13E-ARRONDISSEMENT,2022-08-11,100.0,100.0,0.0,['53da3c8e-773d-46e0-975b-2ed236e69b6f.jpg'],used,,,1.0,1.0,2023-09-24,FR,0.0,409.0,,,,,"{'score': 0.0010375864803791046, 'start': 0, 'end': 41, 'answer': 'Armoire électrique en métal avec serrure,'}",,,,,,,,,,,,,,,,,,,,Armoire électrique, métal,,,Encaustic,Built-in electric hobs,Pr_40_70_24_07,Furnishings,Furnishings,Power and lighting outlet products
