,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n,material_emb,French_Raw,French_Code,first_level,second_level,third_level
37,37,59,59,082142cb-edac-42fd-a02e-c74c8d4dfdb6,Vasque simple encastrée,Vasque simple en céramique encastrée dans un plan vasque en marbre de carrare vert. Dimension du plan vasque : 166 cm longueur / 58 cm de largeur / 15 cm de hauteur.  Vendu sans robinet et bonde.,verygood,lavatories,D.20.10.04.1d,PARIS-8E-ARRONDISSEMENT,2022-05-17,100.0,100.0,0.0,"['15677621-7bc9-460e-8df8-32af78713896.jpeg', '29f82826-3472-4033-8825-225291497063.jpeg', '6ec2b808-836a-4c05-9946-f247a98291b3.jpeg', 'aedf4a5b-2ed3-480a-b46c-6c3022ee6be8.jpeg', 'a66418a7-2039-41f0-97d7-c78a4d0c176b.jpeg']",used,,,2.0,2.0,2022-10-03,FR,1.0,139.0,,,,,"{'score': 0.06803631037473679, 'start': 172, 'end': 195, 'answer': ' sans robinet et bonde.'}",,,,,,,,,,,,,,,,,,,,, marbre de carrare vert.,,,Sitka spruce,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories
50,50,77,77,0bda68c4-b7bc-4e56-ba24-0e66bf48065b,Moquette dalle,"Moquette bleue rayée en dalle
INTERFACE HEUGA",correct,linoleum_pvc_vinyl,C.30.20.04.3c,CHAURAY,2022-03-08,5.0,5.0,0.0,['50d9e8d5-a9e7-485b-ba99-d6624952cb7a.png'],used,,,729.0,729.0,2022-08-30,FR,1.0,175.0,,,,,"{'score': 0.00048437833902426064, 'start': 0, 'end': 29, 'answer': 'Moquette bleue rayée en dalle'}",,,,,,,,,,,,,,,,,,,,,,,,Granule,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings"
87,87,138,138,135a781a-431d-4307-a50e-e63f75e52af7,Dalles moquette,"Dalles de moquette.
Matériaux: Fibres synthétiques (probablement polypropylène).
Couleur: Bleue",correct,other_floor_finish,C.30.20.90.2,LYON--3E--ARRONDISSEMENT,2022-07-01,3.0,3.0,0.0,['6f39e483-a2ba-436b-9d73-a5e67288e1d5.jpg'],used,,,540.0,540.0,2022-09-26,FR,1.0,87.0,,,,,"{'score': 2.935584052465856e-05, 'start': 0, 'end': 19, 'answer': 'Dalles de moquette.'}",,,,,,,,,,,,,,,,,,,,Dalles de moquette.,,,,Granule,Lacquers,Pr_35_31_68_46,"Roof, Slabs, Stairs","Covering, Finish","Floor plates, gratings and edgings"
136,136,212,212,1db4ed95-5c22-47a3-9788-e5cf11b0d83f,Moquette dalle,"Moquette rayée grise en dalle
INTERFACE HEUGA",correct,linoleum_pvc_vinyl,C.30.20.04.3c,CHAURAY,2022-03-08,5.0,5.0,0.0,['af993a14-5465-4b0b-a87b-890604ede7ab.png'],used,,,465.0,465.0,2022-08-30,FR,1.0,175.0,,,,,"{'score': 0.0012334388447925448, 'start': 0, 'end': 20, 'answer': 'Moquette rayée grise'}",,,,,,,,,,,,,,,,,,,,,,,,Granule,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings"
393,393,613,613,54e887f8-7cfe-449a-9046-02c28194ae8d,Dalles moquette,"Dalles de moquette.
Matériaux: Fibres synthétiques (probablement polypropylène).    
couleur: Gris",correct,other_floor_finish,C.30.20.90.2,LYON--3E--ARRONDISSEMENT,2022-07-01,3.0,3.0,0.0,['52ab5060-ea38-4de7-be6e-2124e27d9805.jpg'],used,,,5500.0,5500.0,2022-09-26,FR,1.0,87.0,,,,,"{'score': 1.7437758287996985e-05, 'start': 0, 'end': 19, 'answer': 'Dalles de moquette.'}",,,,,,,,,,,,,,,,,,,,Dalles de moquette.,,,,Granule,Lacquers,Pr_35_31_68_46,"Roof, Slabs, Stairs","Covering, Finish","Floor plates, gratings and edgings"
512,512,805,805,73ead773-597d-4c4c-9536-602224a41e8c,Vasque simple encastrée,Lavabo encastré,correct,lavatories,D.20.10.04.1b,CHATILLON,2022-07-06,15.0,35.0,20.0,['28964173-0f60-4546-9b32-1de6d6da77fa.jpeg'],used,,,1.0,1.0,2023-02-21,FR,1.0,230.0,,,,,"{'score': 0.019339675083756447, 'start': 0, 'end': 15, 'answer': 'Lavabo encastré'}",,,,,,,,,,,,,,,,,,,,Lavabo encastré,,,,Sitka spruce,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories
537,537,842,842,7a490ff9-1c30-409f-8b21-52678e564543,jumelée avec,2 IPE jumelées. Considéré 1ml = 1 poutre pour la commande. Poutre / Solive / Poutrelle en Acier,verygood,sub_flooring_cones,B.10.10.01.2a,SAINT-OUEN,2021-08-03,650.0,650.0,0.0,"['2548a79f-ef2f-4eda-a984-59c950ff5ff0.jfif', '459bf981-5d59-4c22-8ceb-73f8fb09e8f4.jfif']",used,,,2.0,2.0,2023-09-24,FR,0.0,782.0,,,,,"{'score': 4.577650088322116e-06, 'start': 25, 'end': 29, 'answer': ' 1ml'}",,,,,,,,,,,,,,,,,,,,,,,,Encaustic,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Covering, Finish",Trim products
562,562,880,880,8171b43c-3f5c-4525-9b15-9686537f57a4,Vasque posée,Vasque en céramique avec trop plein. Dimensions variables,correct,lavatories,D.20.10.04.1b,PARIS-8E-ARRONDISSEMENT,2022-01-24,30.0,30.0,0.0,"['49027274-3706-47c9-9364-8847f753e27f.jpg', 'c06c2e2e-e835-4c14-ad47-225cdb860d86.jpg', '97299389-6951-4b62-8360-df1964bd9226.jpg']",used,,,5.0,5.0,2023-05-04,FR,1.0,465.0,,,,,"{'score': 0.0015334577765315771, 'start': 0, 'end': 36, 'answer': 'Vasque en céramique avec trop plein.'}",,,,,,,,,,,,,,,,,,,,, céramique, Dimensions variables, trop plein.,Pisé,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Covering, Finish",Sanitary fittings and accessories
690,690,1085,1085,9cf6fa6d-0d31-49aa-b6a1-d18e68aaf5ce,Sol souples - lames plombantes type,"Sol stratifié en lames plombantes type LVT, issu de la déconstruction d'un bâtiment de bureaux.Très résistant.

Type équivalent : Lifestyle cover 55, couleur marron foncé
Dimensions : 17x120 cm

Lames déposées et stockées à Lyon 1",correct,linoleum_pvc_vinyl,C.30.20.04.4,VILLEURBANNE,2022-08-19,9.0,9.0,0.0,"['b4928dc4-50cb-4c3b-b0c8-fcde10a196d0.png', '0c5c5555-8cc6-457a-9007-adcff3fb1ff0.png', '56706861-feab-4501-b5d7-340d64fdb250.png', '705b59b0-8d37-4d22-bedc-7c36f1d08c1e.jpeg', '13e17de5-ff94-459c-b0b6-90afd5a172a2.jpeg']",used,,,105.0,105.0,2022-09-26,FR,1.0,38.0,,,,,"{'score': 8.051979989431857e-07, 'start': 0, 'end': 33, 'answer': 'Sol stratifié en lames plombantes'}",,,,,,,,,,,,,,,,,,,,,, 17x120 cm,,Lignite,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Fastener products
716,716,1123,1123,a1fa4dc3-db66-46cf-8ccd-83999cb61237,Vasque simple encastrée,Vasque simple encastrée en céramique de marque Porcher,damaged,lavatories,D.20.10.04.1b,ARGENTEUIL,2022-06-23,35.0,35.0,0.0,['2b4a76f3-f9fe-4ef3-8bcc-6b21ff26cd99.jpeg'],used,,,3.0,3.0,2022-09-26,FR,1.0,95.0,,,,,"{'score': 0.0018737338250502944, 'start': 0, 'end': 54, 'answer': 'Vasque simple encastrée en céramique de marque Porcher'}",,,,,,,,,,,,,,,,,,,,, céramique,,,Sitka spruce,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories
846,846,1327,1327,bf9d6006-28a4-438e-bd4d-5fd183342202,Armoire à extincteurs,"Armoire à extincteurs de la marque Desautel, de largeur de 38 cm, hauteur de 82 cm et profondeur de 24 cm.",correct,fire_extinguisher_cabinet,C.10.30.07,PARIS-13E-ARRONDISSEMENT,2022-08-11,25.0,25.0,0.0,['f0f599a0-90c6-4147-906a-efc81e11dcbe.jpeg'],used,,,3.0,3.0,2023-09-24,FR,0.0,409.0,,,,,"{'score': 9.21880200621672e-05, 'start': 0, 'end': 44, 'answer': 'Armoire à extincteurs de la marque Desautel,'}",,,,,,,,,,,,,,,,,,,,Armoire à extincteurs,,,,Encaustic,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Covering, Finish",Sanitary fittings and accessories
875,875,1363,1363,c4b3a599-e73f-46d5-b1e1-ca1331abc1e8,Sèche-cheveux,Sèche cheveux,correct,bath_and_toilet_accessories,C.10.30.02.9,CHATILLON,2022-07-06,15.0,35.0,20.0,"['db5a534d-0ebc-4676-8049-e3ac244dbc74.jpeg', 'e99123e9-add4-4916-91a0-bbea853c1aef.jpeg']",used,,,6.0,6.0,2023-02-21,FR,1.0,230.0,,,,,"{'score': 0.5882413983345032, 'start': 0, 'end': 13, 'answer': 'Sèche cheveux'}",,,,,,,,,,,,,,,,,,,,Sèche cheveux,Sèche cheveux,,,Sitka spruce,Lacquers,Pr_35_31_68_46,"Roof, Slabs, Stairs","Covering, Finish",Sanitary fittings and accessories
886,886,1381,1381,c8ef003c-dd6e-44b3-a0f9-42189d43b23a,Vasque simple encastrée,Vasque simple encastrée en céramique de marque Porcher,damaged,lavatories,D.20.10.04.1b,ARGENTEUIL,2022-06-23,35.0,35.0,0.0,['9e851561-4a26-4825-bbb1-4c6d0e251b4d.jpeg'],used,,,2.0,2.0,2022-09-26,FR,1.0,95.0,,,,,"{'score': 0.0018737338250502944, 'start': 0, 'end': 54, 'answer': 'Vasque simple encastrée en céramique de marque Porcher'}",,,,,,,,,,,,,,,,,,,,, céramique,,,Sitka spruce,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories
916,916,1429,1429,ceb535c4-f005-4a6a-982a-ff37473e7bff,Vasque simple encastrée,Vasque simple encastrée dans le meuble. Marque et référence inconnues,correct,lavatories,D.20.10.04.1b,CHATEAUROUX,2022-07-26,50.0,50.0,0.0,['5421c992-44af-4b46-a883-7a0a9f2ca3e2.png'],used,,,36.0,10.0,2022-11-30,FR,1.0,127.0,,,,,"{'score': 0.0001668270560912788, 'start': 39, 'end': 69, 'answer': ' Marque et référence inconnues'}",,,,,,,,,,,,,,,,,,,,,,,,Sitka spruce,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories
1004,1004,1568,1568,e224a80b-5085-4ea0-9660-f553f7fcd1b9,Etagère en aggloméré,Etagère / bibliothèque en aggloméré.,correct,storage_unit,E.20.20.05.4a,PARIS-16E-ARRONDISSEMENT,2022-08-16,30.0,30.0,0.0,"['8394bf68-be14-4d80-b288-407efd17b712.png', 'a10b73ae-f127-43b2-9d6e-80ffa088283b.png']",used,,,10.0,10.0,2022-09-26,FR,1.0,41.0,,,,,"{'score': 0.00012273693573661149, 'start': 0, 'end': 36, 'answer': 'Etagère / bibliothèque en aggloméré.'}",,,,,,,,,,,,,,,,,,,,, aggloméré.,,,Lignite,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards"
1061,1061,1662,1662,eea78bed-91b4-4735-a8a1-b296ab5baa26,Sèche-cheveux,Sèche cheveux,correct,bath_and_toilet_accessories,C.10.30.02.9,CHATILLON,2022-07-06,15.0,35.0,20.0,"['1d5316fc-99ba-40e7-b1ff-10344ef252d5.jpeg', '10d55e61-4f45-41dc-b6b0-a16ddf1f8fae.jpeg']",used,,,3.0,3.0,2023-02-21,FR,1.0,230.0,,,,,"{'score': 0.5882413983345032, 'start': 0, 'end': 13, 'answer': 'Sèche cheveux'}",,,,,,,,,,,,,,,,,,,,Sèche cheveux,Sèche cheveux,,,Sitka spruce,Lacquers,Pr_35_31_68_46,"Roof, Slabs, Stairs","Covering, Finish",Sanitary fittings and accessories
1084,1084,1700,1700,f5194765-f76f-4ef4-808b-41a4b4063a95,Moquette dalle,Moquette en dalle bleue vert INTERFACE HEUGA,correct,linoleum_pvc_vinyl,C.30.20.04.3c,CHAURAY,2022-03-08,5.0,5.0,0.0,"['d05e4fd2-2214-4fb7-81d0-d87ad321dafc.png', '7d147c7c-51f8-434b-a3fb-7812d173e5b4.png']",used,,,2408.0,2408.0,2022-08-30,FR,1.0,175.0,,,,,"{'score': 0.00022698867542203516, 'start': 0, 'end': 28, 'answer': 'Moquette en dalle bleue vert'}",,,,,,,,,,,,,,,,,,,,,,,,Granule,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings"
1118,1118,1750,1750,fb275375-5714-4281-b8b9-ea9a6b9577de,Joint pour cloison,Disponible immédiatement,verygood,demountable_partitions,C.10.10.02.9,SAINT-OUEN,2022-07-22,0.5,0.5,0.0,['221b1277-da79-48be-ae57-6ae857926fc4.png'],used,,,100.0,100.0,2023-09-24,FR,0.0,429.0,,,,,"{'score': 0.006865722127258778, 'start': 0, 'end': 24, 'answer': 'Disponible immédiatement'}",,,,,,,,,,,,,,,,,,,,,,,,Encaustic,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings"
1214,1214,1861,1861,67f299cd-1fdf-486b-a831-50bec4834f5d,Vasque simple encastrée,Lave-mais d'angle avec mitigeur. Vasque simple encastrée en Céramique Simple,verygood,lavatories,D.20.10.04.1b,SAINT-ETIENNE,2022-09-07,30.0,30.0,0.0,['f4cb298b-fc61-499c-a810-ca414ae2c0f2.jpeg'],reconditioned,,,1.0,1.0,2023-03-26,FR,1.0,200.0,,,,,"{'score': 4.260472906025825e-06, 'start': 32, 'end': 76, 'answer': ' Vasque simple encastrée en Céramique Simple'}",,,,,,,,,,,,,,,,,,,,,,,,Sitka spruce,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories
1220,1220,1868,1868,71734981-6549-4839-b75d-3833c32695ff,Vasque simple encastrée,Lave-mais d'angle avec robinet à commande fémorale. Vasque simple encastrée en céramique,verygood,lavatories,D.20.10.04.1b,SAINT-ETIENNE,2022-09-07,30.0,30.0,0.0,"['d59a3ffe-7a00-43f3-8188-d64c26a7b81b.jpeg', '934466c4-bab4-4246-9826-6c9bd1d658d0.jpeg', 'e667ed82-5ebf-4e2f-9bf4-23e1af84c3af.jpeg']",reconditioned,,,1.0,1.0,2023-04-11,FR,1.0,216.0,,,,,"{'score': 1.2005293683614582e-05, 'start': 0, 'end': 17, 'answer': ""Lave-mais d'angle""}",,,,,,,,,,,,,,,,,,,,,,,,Sitka spruce,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories
1281,1281,1936,1936,f7b5a3d1-5447-4b26-8369-436fe9afd5ae,Etagère en aggloméré,Etagère / bibliothèque en aggloméré.,correct,storage_unit,E.20.20.05.4a,PARIS-16E-ARRONDISSEMENT,2022-09-14,30.0,30.0,0.0,"['ce5fddc0-bd8a-4534-8078-df8e31cce0d1.png', '1a28ddfa-b93b-4ca3-a4c2-d9f0e08c209b.png']",used,,,10.0,10.0,2022-09-12,FR,1.0,-2.0,,,,,"{'score': 0.00012273693573661149, 'start': 0, 'end': 36, 'answer': 'Etagère / bibliothèque en aggloméré.'}",,,,,,,,,,,,,,,,,,,,, aggloméré.,,,Lignite,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards"
1346,1346,2013,2013,1bf5bf9c-1be2-4a07-8e74-1ca3f07a8c31,Cloison coulissante _ Cloison pliante,"1 panneau=110cm - 4 panneaux en tout 
Cloison coulissante / Cloison pliante en PVC",correct,restractable_partitions,C.10.10.03.2g,PUTEAUX,2022-09-22,80.0,80.0,0.0,"['3242d0cc-0962-4440-9c7d-47d1462b74bd.jpeg', '34a31f1c-3b95-4244-9d34-0e36cf13cbea.jpeg']",used,0.0,33.31,3.0,3.0,2022-10-03,FR,1.0,11.0,,,,,"{'score': 8.277396409539506e-05, 'start': 0, 'end': 15, 'answer': '1 panneau=110cm'}",,,,,,,,,,,,,,,,,,,,, PVC,,,Lignite,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings"
1395,1395,2068,2068,2d9cd390-49cf-45e5-93b0-7f0b87e78966,Vasque simple encastrée,Vasque simple encastrée en Céramique Simple,correct,lavatories,D.20.10.04.1b,LYON--6E--ARRONDISSEMENT,2022-09-22,52.0,52.0,0.0,"['be1e624f-a7e5-40fe-ac58-b4ed21aabbb4.jpeg', '3282313f-8bd5-4d67-84d3-9f28300f4082.jpeg', '696fbcfb-00f8-43f9-bb78-1df879ae779a.jpeg']",used,107.14,16.0,4.0,4.0,2023-05-04,FR,1.0,224.0,,,,,"{'score': 0.03443234786391258, 'start': 0, 'end': 43, 'answer': 'Vasque simple encastrée en Céramique Simple'}",,,,,,,,,,,,,,,,,,,,, Céramique Simple,,,Sitka spruce,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories
1462,1462,2142,2142,4a1c02e7-0e4d-46da-a7d2-7e868928b2d0,Cloison fixe épaisse,Cloison fixe épaisse en plastique et cuir avec éclairage et prises intégrées,correct,other_partition,C.10.10.90,PARIS-8E-ARRONDISSEMENT,2022-09-15,80.0,80.0,0.0,"['4e695c43-4d6f-4557-ba75-e0e646650578.jpeg', '5fa31887-147d-46c0-a511-e531f4d86c36.jpeg', '9e6ea664-8685-4e6f-bdce-4a42dcb339a2.jpeg']",used,0.0,32.81,6.0,6.0,2023-01-19,FR,1.0,126.0,,,,,"{'score': 0.00023618878913111985, 'start': 0, 'end': 41, 'answer': 'Cloison fixe épaisse en plastique et cuir'}",,,,,,,,,,,,,,,,,,,,, plastique et cuir,,,Encaustic,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
1519,1519,2204,2204,617fb506-3579-41ed-9282-8460468b91d1,Vasque simple encastrée,Vasque simple encastrée en Céramique Simple,verygood,lavatories,D.20.10.04.1b,LYON--6E--ARRONDISSEMENT,2022-09-22,52.0,52.0,0.0,"['293274cf-c4cb-47fe-8a0b-e50978f3eb5f.jpeg', '186591b5-00fc-487b-9352-7433622eb9fb.jpeg']",used,107.14,16.0,1.0,1.0,2023-05-04,FR,1.0,224.0,,,,,"{'score': 0.03443234786391258, 'start': 0, 'end': 43, 'answer': 'Vasque simple encastrée en Céramique Simple'}",,,,,,,,,,,,,,,,,,,,, Céramique Simple,,,Sitka spruce,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories
1547,1547,2236,2236,6d721f83-f59d-4a50-aade-e3dc11d094df,Sols souples en Vinyle,Sol souple en vinyle en rouleaux. Cisaillement et usure de façon homogène. Vinyle. Aspect fibre naturelle,correct,linoleum_pvc_vinyl,C.30.20.04.5,LYON--6E--ARRONDISSEMENT,2022-09-22,5.3,5.3,0.0,"['1a17368a-8b30-4df5-b719-e4dc23b2ec22.jpeg', '21fc30c5-cddc-401b-9c84-c99d203e155b.jpeg', '849c145c-fdd2-4fc6-b357-133fdb44e04c.jpeg']",used,8.69,1.3,74.0,74.0,2023-05-04,FR,1.0,224.0,,,,,"{'score': 2.441972583255847e-06, 'start': 0, 'end': 33, 'answer': 'Sol souple en vinyle en rouleaux.'}",,,,,,,,,,,,,,,,,,,,,,,,Vinyl ester resin,Lacquers,Pr_35_31_68_46,Technical elements,"Covering, Finish","Non-rigid sheet, mat and strip covering and finish products"
1591,1591,2289,2289,86124ed6-ec01-4eda-886d-b703e94cbd66,Moquette dalle,Moquette à bouclette en dalle à motif gris clair/gris moyen. 50x50cm.,correct,linoleum_pvc_vinyl,C.30.20.04.3e,PUTEAUX,2022-09-22,5.0,5.0,0.0,"['322ae60b-022c-44bc-987d-b2583d645df3.jpeg', 'e6bccbc7-6376-470c-966a-c2237c49e614.jpeg', 'beeef47c-f322-4ca9-af16-dc68d965e989.jpeg', '7178d8f4-2696-4924-9540-3a108a3c6b35.jpeg']",used,8.02,4.2,192.0,192.0,2022-10-03,FR,1.0,11.0,,,,,"{'score': 0.0025882625486701727, 'start': 37, 'end': 60, 'answer': ' gris clair/gris moyen.'}",,,,,,,,,,,,,,,,,,,,Moquette à bouclette,, 50x50cm., 50x50cm.,Granule,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings"
