,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n,material_emb,French_Raw,French_Code,first_level,second_level,third_level
4784,4784,5858,5858,00579af9-9b69-4f40-aaab-cf7103b565ad,Finition de sol intérieur,"Moquette dalle / rouleau en Ne sais pas. Aspect Noir, gris",correct,linoleum_pvc_vinyl,C.30.20.04.3e,NEUILLY-SUR-SEINE,2023-03-14,7.0,7.0,0.0,"['2ee1f5c2-9cf8-4b36-901b-bdf447880bda.jpeg', 'c05d7b42-2938-467c-8e44-07461b35b699.jpeg', '7982c233-4254-41d4-b4a9-b3bc03ba199c.jpeg', '36b68974-b275-4a96-85b8-a7d1d6908798.jpeg']",used,8.02,4.2,480.0,480.0,2023-09-24,FR,0.0,194.0,,,,,"{'score': 0.04413357377052307, 'start': 27, 'end': 40, 'answer': ' Ne sais pas.'}",,,,,,,,,,,,,,,,,,,,,,,,Gravel,Excavated earth and fill materials,Pr_15_31_26,"Wall, Barriers, Pannels","Floors, Ceiling","Floor plates, gratings and edgings"
4841,4841,5919,5919,1452133a-f0ec-4c87-ad75-d860ce559dd1,Finition de sol intérieur,Parquet contrcollé clair collé,correct,wood_flooring,C.30.20.03.2,NEUILLY-SUR-SEINE,2023-03-14,30.0,30.0,0.0,"['a1e85d0f-bb54-423a-88db-b488ebfd30f7.jpeg', 'a79f4da2-c563-4a24-adb4-55d08c6a21a3.jpeg', 'f64ebd1a-fbb7-4c8e-ac28-24f48f56ace8.jpeg']",used,6.1,8.6,18.0,18.0,2023-09-24,FR,0.0,194.0,,,,,"{'score': 0.009546748362481594, 'start': 0, 'end': 30, 'answer': 'Parquet contrcollé clair collé'}",,,,,,,,,,,,,,,,,,,,,Parquet contrcollé clair collé,,,Gravel,Excavated earth and fill materials,Pr_15_31_26,"Wall, Barriers, Pannels","Floors, Ceiling","Floor plates, gratings and edgings"
4886,4886,5966,5966,23876f71-463c-4599-b631-f4dfb1706c13,Finition de sol intérieur,Parquet contrcollé clair collé,verygood,wood_flooring,C.30.20.03.2,NEUILLY-SUR-SEINE,2023-03-14,30.0,30.0,0.0,"['ee2242c9-6f31-412a-8cf6-4e7b9f80ba9f.jpeg', 'ca7da650-b7cc-4901-bfca-17dd22edfc20.jpeg', 'fab53b2f-4864-420f-be41-5e02acdd0d8d.jpeg', '4022b7b4-16ba-4c2d-a7fe-00a87f2c6674.jpeg']",used,6.1,8.6,60.0,60.0,2023-09-24,FR,0.0,194.0,,,,,"{'score': 0.009546748362481594, 'start': 0, 'end': 30, 'answer': 'Parquet contrcollé clair collé'}",,,,,,,,,,,,,,,,,,,,,Parquet contrcollé clair collé,,,Gravel,Excavated earth and fill materials,Pr_15_31_26,"Wall, Barriers, Pannels","Floors, Ceiling","Floor plates, gratings and edgings"
4893,4893,5974,5974,26543a72-6621-4dbb-aeaf-f809add1bed5,Finition de sol intérieur,"Carrelage aspect brillant, rouge, rose, type rectangulaire.",correct,terracotta_faience_natural_stone,C.30.20.05.1a,NEUILLY-SUR-SEINE,2023-03-14,20.0,20.0,0.0,"['e588e724-bcba-4e1c-905f-7cd8b7e1e108.jpeg', '8c4c6937-53d8-4964-8a3b-9dbb637137ab.jpeg', 'fefd1d52-3b30-4208-b894-ad1b99400be9.jpeg']",used,12.95,21.0,20.0,20.0,2023-09-24,FR,0.0,194.0,,,,,"{'score': 1.2524226349341916e-06, 'start': 0, 'end': 9, 'answer': 'Carrelage'}",,,,,,,,,,,,,,,,,,,,Carrelage,Carrelage,,,Gravel,Excavated earth and fill materials,Pr_15_31_26,"Wall, Barriers, Pannels","Floors, Ceiling","Floor plates, gratings and edgings"
4904,4904,5985,5985,2b25520f-ddcf-432f-b75d-e68d28309669,Finition de sol intérieur,Carrelage à motif type carreau de céramique décoratif,verygood,terracotta_faience_natural_stone,C.30.20.05.1a,NEUILLY-SUR-SEINE,2023-03-14,20.0,20.0,0.0,"['6cfe5e0f-0652-4532-9acc-fffa8569c1c7.jpeg', '724297da-cc73-4bfa-9339-64a078bf2221.jpeg']",used,12.95,21.0,10.0,10.0,2023-09-24,FR,0.0,194.0,,,,,"{'score': 0.00012655489263124764, 'start': 0, 'end': 9, 'answer': 'Carrelage'}",,,,,,,,,,,,,,,,,,,,,,,,Gravel,Excavated earth and fill materials,Pr_15_31_26,"Wall, Barriers, Pannels","Floors, Ceiling","Floor plates, gratings and edgings"
4916,4916,5997,5997,2f0a408e-1959-4b2b-8f09-5c7ccb5b49ee,Finition de sol intérieur,"Moquette dalle. Aspect Noir, gris  mis en oeuvre en 2019.",correct,linoleum_pvc_vinyl,C.30.20.04.3e,NEUILLY-SUR-SEINE,2023-03-14,7.0,7.0,0.0,"['85b9bc1f-fd07-48a8-9aee-c07bbe0fa563.jpeg', 'e3374b34-e95e-41c4-b965-4571da9838d3.jpeg', 'ae464118-63bc-40b5-8730-8c8d8f2541c2.jpeg', '8183412b-8cae-4549-83dd-79f19ecb0c78.jpeg', 'b28e28d8-a1fb-423b-8cb7-cce7662f7385.jpeg']",used,8.02,4.2,4393.0,4393.0,2023-09-24,FR,0.0,194.0,,,,,"{'score': 0.0005634365952573717, 'start': 0, 'end': 15, 'answer': 'Moquette dalle.'}",,,,,,,,,,,,,,,,,,,,Moquette dalle.,Moquette dalle.,,,Gravel,Excavated earth and fill materials,Pr_15_31_26,"Wall, Barriers, Pannels","Floors, Ceiling","Floor plates, gratings and edgings"
4921,4921,6002,6002,3089a2e5-39df-481e-a91b-4f2c3a5751a5,Finition de sol intérieur,Parquet stratifié  mis en oeuvre en 2019,correct,wood_flooring,C.30.20.03.5,NEUILLY-SUR-SEINE,2023-03-14,25.0,25.0,0.0,"['c6273bd4-c48f-4f21-96ea-5141f35d8332.jpeg', '8e3e860a-e9a4-491b-9806-079bea97d5ca.jpeg', '208e6fd6-9d6a-4747-b828-eca8ca3a2727.jpeg']",used,9.1,10.8,37.0,37.0,2023-09-24,FR,0.0,194.0,,,,,"{'score': 0.0020489676389843225, 'start': 0, 'end': 40, 'answer': 'Parquet stratifié  mis en oeuvre en 2019'}",,,,,,,,,,,,,,,,,,,,Parquet stratifié,Parquet stratifié,,,Gravel,Excavated earth and fill materials,Pr_15_31_26,"Wall, Barriers, Pannels","Floors, Ceiling","Floor plates, gratings and edgings"
4976,4976,6059,6059,41584113-bc55-4e79-b9e9-1def792bf1a7,Finition de sol intérieur,Parquet stratifié gris.,damaged,wood_flooring,C.30.20.03.5,NEUILLY-SUR-SEINE,2023-03-14,25.0,25.0,0.0,"['23b7869d-03dd-48eb-b13d-8d8b68bbb22a.jpeg', '41a91f0d-7246-431f-83b9-e45914dec2ac.jpeg', '2700049d-5e50-4747-a675-b5107f25768d.jpeg', '47b0a5ac-ae5b-4e70-920d-5d2bbefafd3e.jpeg']",used,9.1,10.8,18.0,18.0,2023-09-24,FR,0.0,194.0,,,,,"{'score': 0.01006608922034502, 'start': 0, 'end': 23, 'answer': 'Parquet stratifié gris.'}",,,,,,,,,,,,,,,,,,,,Parquet stratifié gris.,Parquet stratifié gris.,,,Gravel,Excavated earth and fill materials,Pr_15_31_26,"Wall, Barriers, Pannels","Floors, Ceiling","Floor plates, gratings and edgings"
4977,4977,6060,6060,41feba50-7cb5-432b-a2b0-73e05164cbbb,Finition de sol intérieur,"Moquette dalle. Aspect Beige, écru",damaged,linoleum_pvc_vinyl,C.30.20.04.3e,NEUILLY-SUR-SEINE,2023-03-14,7.0,7.0,0.0,"['fbf13baf-86da-4c87-a60a-d91cfb0dcd4e.jpeg', '578a5f12-8a80-4564-a11b-124735f80a94.jpeg', 'f369ad28-7f97-440a-8809-9258ed81ee9d.jpeg']",used,8.02,4.2,320.0,320.0,2023-09-24,FR,0.0,194.0,,,,,"{'score': 0.006701764650642872, 'start': 0, 'end': 15, 'answer': 'Moquette dalle.'}",,,,,,,,,,,,,,,,,,,,Moquette dalle.,Moquette dalle.,,,Gravel,Excavated earth and fill materials,Pr_15_31_26,"Wall, Barriers, Pannels","Floors, Ceiling","Floor plates, gratings and edgings"
4979,4979,6062,6062,421bfce5-6945-47e5-9735-f086ca85c710,Finition de sol intérieur,Carrelage blanc mat.,correct,terracotta_faience_natural_stone,C.30.20.05.1a,NEUILLY-SUR-SEINE,2023-03-14,20.0,20.0,0.0,"['25545296-e5fa-4385-ba6d-91185b40d94d.jpeg', '290b2769-284c-46d9-9ced-3cf77d592482.jpeg']",used,12.95,21.0,6.0,6.0,2023-09-24,FR,0.0,194.0,,,,,"{'score': 0.0036312155425548553, 'start': 0, 'end': 20, 'answer': 'Carrelage blanc mat.'}",,,,,,,,,,,,,,,,,,,,,Carrelage blanc mat.,,,Gravel,Excavated earth and fill materials,Pr_15_31_26,"Wall, Barriers, Pannels","Floors, Ceiling","Floor plates, gratings and edgings"
5010,5010,6097,6097,4aff15bb-d02f-4935-9fe6-952e17372150,Finition de sol intérieur,Moquette dalle striée orange et rouge sur fond gris.,damaged,linoleum_pvc_vinyl,C.30.20.04.3e,NEUILLY-SUR-SEINE,2023-03-14,7.0,7.0,0.0,"['c29b8e0a-4f11-46c5-ae15-e84a83564ba8.jpeg', '10e1301f-7dce-4d33-9157-d8978c9d0984.jpeg', '4cd5849e-d27a-41a2-be39-c4c83d1d91c9.jpeg']",used,8.02,4.2,936.0,936.0,2023-09-24,FR,0.0,194.0,,,,,"{'score': 0.0013257674872875214, 'start': 0, 'end': 52, 'answer': 'Moquette dalle striée orange et rouge sur fond gris.'}",,,,,,,,,,,,,,,,,,,,,Moquette,,,Gravel,Excavated earth and fill materials,Pr_15_31_26,"Wall, Barriers, Pannels","Floors, Ceiling","Floor plates, gratings and edgings"
5033,5033,6123,6123,53c93ad1-a0a8-4804-96d4-6164cb017ce3,Finition de sol intérieur,Parquet contrcollé clair collé,damaged,wood_flooring,C.30.20.03.2,NEUILLY-SUR-SEINE,2023-03-14,30.0,30.0,0.0,"['32112973-7edd-4398-b940-f9eb72099d13.jpeg', 'f7d7834c-b431-4d14-9c0d-ba1d40087b61.jpeg']",used,6.1,8.6,4.0,4.0,2023-09-24,FR,0.0,194.0,,,,,"{'score': 0.009546748362481594, 'start': 0, 'end': 30, 'answer': 'Parquet contrcollé clair collé'}",,,,,,,,,,,,,,,,,,,,,Parquet contrcollé clair collé,,,Gravel,Excavated earth and fill materials,Pr_15_31_26,"Wall, Barriers, Pannels","Floors, Ceiling","Floor plates, gratings and edgings"
5083,5083,6178,6178,650455e2-600d-4fab-8166-57c361ebd5d2,Finition de sol intérieur,Parquet semie-massif collé,damaged,wood_flooring,C.30.20.03.4,NEUILLY-SUR-SEINE,2023-03-14,25.0,25.0,0.0,"['5b7e8b92-3995-455b-8e33-7eec9a7b7411.jpeg', 'f47656b4-9f16-4afb-8df8-2c8df44601af.jpeg', '55ca1718-4dac-4ca2-9fe0-b000b820eb1a.jpeg', '708460e9-e816-4a1d-8bb5-e6570f2840a6.jpeg', 'a82aa7b9-ed91-47e8-bb15-ee5d9e100f7d.jpeg']",used,0.0,11.0,45.0,45.0,2023-09-24,FR,0.0,194.0,,,,,"{'score': 0.0006265921983867884, 'start': 0, 'end': 26, 'answer': 'Parquet semie-massif collé'}",,,,,,,,,,,,,,,,,,,,Parquet semie-massif collé,Parquet semie-massif collé,,,Gravel,Excavated earth and fill materials,Pr_15_31_26,"Wall, Barriers, Pannels","Floors, Ceiling","Floor plates, gratings and edgings"
