,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n,material_emb,French_Raw,French_Code,first_level,second_level,third_level
446,446,703,703,63d1fcd2-e6d0-4203-b1c4-3ee2777d225f,Store,Store enrouleur textile,verygood,indoor_sun_protection_device,B.20.20.05.2d,NANTES,2022-01-21,15.0,15.0,0.0,"['ba96e4b1-cd37-4293-ade8-1bf34119e206.jpeg', '26afac1e-3e42-4a51-b5e6-022d75160c04.jpeg', '9edf1582-b498-409c-8b10-41f83f351297.jpeg']",used,,,14.0,14.0,2022-10-03,FR,1.0,255.0,,,,,"{'score': 0.0036900050472468138, 'start': 0, 'end': 23, 'answer': 'Store enrouleur textile'}",,,,,,,,,,,,,,,,,,,,Store enrouleur textile, textile,,,Fir,Bin stores,Pr_40_50_07_07,Other,Other,Other
453,453,713,713,65b22687-4edf-44b8-8551-b3b77c12d30e,Store,Store en Textile,correct,indoor_sun_protection_device,B.20.20.05.2d,ARGENTEUIL,2022-06-23,10.0,10.0,0.0,['6680cb4f-f8fb-4988-b6d9-fb3d6c68df54.jpeg'],used,,,15.0,15.0,2022-09-26,FR,1.0,95.0,,,,,"{'score': 0.008694061078131199, 'start': 0, 'end': 16, 'answer': 'Store en Textile'}",,,,,,,,,,,,,,,,,,,,Store en Textile, Textile,,,Fir,Bin stores,Pr_40_50_07_07,Other,Other,Other
677,677,1067,1067,9af730c2-1f0c-4f76-adaa-f1cf24476d5c,Store,Store enrouleur textile,verygood,indoor_sun_protection_device,B.20.20.05.2d,NANTES,2022-01-21,15.0,15.0,0.0,"['4219e409-5838-44a6-8de4-114b1e6e2e83.jpeg', '871e0df2-bbf1-4dd8-84ff-065bfd56c4d6.jpeg', '2fbfe849-e987-434a-a751-81f15dae516b.jpeg']",used,,,4.0,4.0,2022-09-26,FR,1.0,248.0,,,,,"{'score': 0.0036900050472468138, 'start': 0, 'end': 23, 'answer': 'Store enrouleur textile'}",,,,,,,,,,,,,,,,,,,,Store enrouleur textile, textile,,,Fir,Bin stores,Pr_40_50_07_07,Other,Other,Other
787,787,1232,1232,b292c0f5-8f76-4747-ae6a-57426a78a968,Store,Store enrouleur textile,verygood,indoor_sun_protection_device,B.20.20.05.2d,NANTES,2022-01-21,15.0,15.0,0.0,"['68e4c1a7-5dd9-4fd0-9e80-d79528e63a2f.jpeg', '9debdf42-5f62-4f05-a27e-9fe809378e49.jpeg', '0bcec115-b3c6-4193-8685-fab62bb54ddf.jpeg']",used,,,29.0,23.0,2022-10-03,FR,1.0,255.0,,,,,"{'score': 0.0036900050472468138, 'start': 0, 'end': 23, 'answer': 'Store enrouleur textile'}",,,,,,,,,,,,,,,,,,,,Store enrouleur textile, textile,,,Fir,Bin stores,Pr_40_50_07_07,Other,Other,Other
1311,1311,1974,1974,0d690699-1dd3-47d0-8fa6-5cf83b3d75ea,Store,"Store intérieur enroulable. Store en Plastique. Aspect Noir, gris de marque Griesser",correct,indoor_sun_protection_device,B.20.20.05.2c,LYON--6E--ARRONDISSEMENT,2022-09-22,10.0,10.0,0.0,"['2f4e0034-5cac-4351-93b4-8f9b4a33096a.jpeg', '2e12d821-8915-40a2-8bd9-20ab41f2c909.jpeg', '49f5a812-1b93-4426-860b-8e5cfad83147.jpeg']",used,0.0,1.52,90.0,90.0,2023-05-04,FR,1.0,224.0,,,,,"{'score': 3.8397047319449484e-05, 'start': 36, 'end': 65, 'answer': ' Plastique. Aspect Noir, gris'}",,,,,,,,,,,,,,,,,,,,, Plastique.,,,Fir,Bin stores,Pr_40_50_07_07,Other,Other,Other
1537,1537,2225,2225,6963c5f6-72a2-406c-8b03-f42e374c51bd,Store,"Store intérieur enroulable. Store en Plastique. Aspect Noir, gris de marque Griesser",correct,indoor_sun_protection_device,B.20.20.05.2c,LYON--6E--ARRONDISSEMENT,2022-09-22,10.0,10.0,0.0,"['f924f090-70dc-4730-ad5c-9f97a25be301.jpeg', '1535ffb0-ed7d-4dcf-b538-7efffccad52b.jpeg', 'c1b45f8a-fb42-4285-b69c-4d5f329fbf8e.jpeg']",used,0.0,1.76,81.0,81.0,2023-05-04,FR,1.0,224.0,,,,,"{'score': 3.8397047319449484e-05, 'start': 36, 'end': 65, 'answer': ' Plastique. Aspect Noir, gris'}",,,,,,,,,,,,,,,,,,,,, Plastique.,,,Fir,Bin stores,Pr_40_50_07_07,Other,Other,Other
1892,1892,2624,2624,0af8aad2-6b90-4557-814e-1f5a820f60d1,Store,Store en Plastique,damaged,indoor_sun_protection_device,B.20.20.05.2c,EPERNAY,2022-11-04,0.0,0.0,0.0,['2a9dade1-6220-4795-a19d-3a089aac745a.jpeg'],used,0.0,12.0,1.0,1.0,2023-03-26,FR,1.0,142.0,,,,,"{'score': 0.08463232964277267, 'start': 0, 'end': 18, 'answer': 'Store en Plastique'}",,,,,,,,,,,,,,,,,,,,Store en Plastique,Store en Plastique,,,Fir,Bin stores,Pr_40_50_07_07,Other,Other,Other
2006,2006,2759,2759,2bc6bf0f-80c7-43fb-b6d3-9bc68276a6a8,Store,Store en toile mini perforations blanche occultante,correct,indoor_sun_protection_device,B.20.20.05.2d,PARIS-15E-ARRONDISSEMENT,2022-11-02,40.0,40.0,0.0,"['075a9561-a40f-4263-b9ae-4315da4535db.jpeg', 'f486dff3-9467-41cc-b73b-c5359fe30db6.jpeg', '6eee7323-4a47-47d1-951a-4c5c747a8592.jpeg']",used,259.45,56.25,102.0,102.0,2023-09-24,FR,0.0,326.0,,,,,"{'score': 0.0004913161392323673, 'start': 0, 'end': 51, 'answer': 'Store en toile mini perforations blanche occultante'}",,,,,,,,,,,,,,,,,,,,,,,,Fir,Bin stores,Pr_40_50_07_07,Other,Other,Other
2262,2262,3034,3034,7b17740a-18a9-4691-a6c6-bb5556c70208,Store,Store en Plastique,damaged,indoor_sun_protection_device,B.20.20.05.2c,EPERNAY,2022-11-04,0.0,0.0,0.0,['03619794-1cf3-4101-98f5-e0037f533613.jpeg'],used,0.0,4.64,1.0,1.0,2023-03-26,FR,1.0,142.0,,,,,"{'score': 0.08463232964277267, 'start': 0, 'end': 18, 'answer': 'Store en Plastique'}",,,,,,,,,,,,,,,,,,,,Store en Plastique,Store en Plastique,,,Fir,Bin stores,Pr_40_50_07_07,Other,Other,Other
2411,2411,3197,3197,aa508c86-b49e-49c0-bd87-43ffb5b8edda,Store,"Store enrouleur triple en textile, avec une  manivelle à commande manuelle de couleur grise",correct,indoor_sun_protection_device,B.20.20.05.2d,EPERNAY,2022-11-04,0.0,0.0,0.0,['72e9b01d-9350-429a-82c9-a34e4d8a6253.jpeg'],used,170.72,37.01,9.0,9.0,2023-03-26,FR,1.0,142.0,,,,,"{'score': 0.0003879790019709617, 'start': 85, 'end': 91, 'answer': ' grise'}",,,,,,,,,,,,,,,,,,,,Store enrouleur," textile,",,,Fir,Bin stores,Pr_40_50_07_07,Other,Other,Other
2753,2753,3561,3561,895f84e4-f442-4dec-bb65-48f40fb5e2f3,Store,"Store type persionne en bois, de marque Luxmader wood blinds",verygood,indoor_sun_protection_device,B.20.20.05.2a,LEVALLOIS-PERRET,2022-11-23,20.0,20.0,0.0,"['b62f91cb-a73b-4f65-9173-53a74f8be61d.jpeg', 'a73dae84-b11e-4932-9f47-167fc7b22d3b.jpeg']",used,0.0,1.09,26.0,26.0,2023-01-07,FR,1.0,45.0,,,,,"{'score': 0.00012272491585463285, 'start': 39, 'end': 60, 'answer': ' Luxmader wood blinds'}",,,,,,,,,,,,,,,,,,,,," persionne en bois,",,,Fir,Bin stores,Pr_40_50_07_07,Other,Other,Other
2763,2763,3571,3571,91dc22ed-e065-4e4c-916f-f91555b20fe8,Store,"Store type persionne en bois, de marque Luxmader wood blinds",verygood,indoor_sun_protection_device,B.20.20.05.2a,LEVALLOIS-PERRET,2022-11-23,20.0,20.0,0.0,"['358a617d-aa6a-4ba5-aaf3-c1d9da04a781.jpeg', 'a7d03d96-3a14-447e-9f9b-3632e0110acd.jpeg']",used,0.0,0.42,8.0,8.0,2023-01-07,FR,1.0,45.0,,,,,"{'score': 0.00012272491585463285, 'start': 39, 'end': 60, 'answer': ' Luxmader wood blinds'}",,,,,,,,,,,,,,,,,,,,," persionne en bois,",,,Fir,Bin stores,Pr_40_50_07_07,Other,Other,Other
2936,2936,3753,3753,f2eefea2-6e85-4fef-a9b9-924f0588ef70,Store,Store en Métal,correct,indoor_sun_protection_device,B.20.20.05.2b,LEVALLOIS-PERRET,2022-11-23,20.0,20.0,0.0,['ac7909e6-c52c-4d2e-8386-d02edd197047.jpeg'],used,0.0,0.6,1080.0,1080.0,2023-01-07,FR,1.0,45.0,,,,,"{'score': 0.0684766173362732, 'start': 0, 'end': 14, 'answer': 'Store en Métal'}",,,,,,,,,,,,,,,,,,,,Store en Métal,Store en Métal,,,Fir,Bin stores,Pr_40_50_07_07,Other,Other,Other
