,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n,material_emb,French_Raw,French_Code,first_level,second_level,third_level
198,198,316,316,2ee0ec0a-8c22-47a0-a07d-bfffcf5d5ad3,Sèche botte et casque de chantier,2 lots de 3 éléments de sèche botte et casque de chantier,verygood,locker,C.10.30.05.4,SAINT-OUEN,2021-06-15,75.0,75.0,0.0,['78b65e69-630d-44d7-ae45-e6d77bc23275.jpg'],used,,,2.0,2.0,2023-09-24,FR,0.0,831.0,,,,,"{'score': 4.056704347021878e-05, 'start': 23, 'end': 57, 'answer': ' sèche botte et casque de chantier'}",,,,,,,,,,,,,,,,,,,, sèche botte et casque de chantier,,,,Gravel,Bidets,Pr_40_20_06_11,"Wall, Barriers, Pannels","Covering, Finish",Sanitary fittings and accessories
222,222,358,358,3455668f-9858-4788-bdd3-6f808813c83c,Barreaudage de fen,Barreaudage de fenêtre. Largeur 200 cm,correct,railing,B.20.20.06.g,VILLENEUVE-SAINT-GEORGES,2022-04-01,20.0,20.0,0.0,['e8f7ee24-719e-4f57-9cb4-56de62fb5ec1.jpeg'],used,,,2.0,2.0,2023-05-04,FR,1.0,398.0,,,,,"{'score': 0.0017613056115806103, 'start': 0, 'end': 38, 'answer': 'Barreaudage de fenêtre. Largeur 200 cm'}",,,,,,,,,,,,,,,,,,,,Barreaudage de fenêtre.,,,,Gravel,Bidets,Pr_40_20_06_11,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Walling units
268,268,425,425,3e298e7a-c370-441c-b1d9-f4e903609438,Baie fixe,"Baie cadre métallique avec ouvrants coulissants, de hauteur de 100 cm et largeur de 120 cm.",correct,windows,B.20.20.01.2a,ORLEANS,2022-04-15,70.0,70.0,0.0,['616a79b0-7146-492c-8afd-d0ed890b56e4.jpeg'],used,,,1.0,1.0,2023-09-24,FR,0.0,527.0,,,,,"{'score': 8.24203638671861e-08, 'start': 0, 'end': 10, 'answer': 'Baie cadre'}",,,,,,,,,,,,,,,,,,,,Baie cadre métallique,,,,Silt,Bidets,Pr_40_20_06_11,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Headwall and swale inlet products
337,337,534,534,4ae709f9-2e8b-4812-9c6c-bc620b3f0ebd,Lavabo double vasque encastré,"Double vasque encastré
Marbre
Conditionnement : Palette",correct,lavatories,D.20.10.04.2g,PARIS-12E-ARRONDISSEMENT,2022-08-02,80.0,80.0,0.0,['c9c496c2-567a-4c35-8b5d-024a831eb717.png'],used,,,45.0,45.0,2023-01-19,FR,1.0,170.0,,,,,"{'score': 0.00019325732137076557, 'start': 0, 'end': 57, 'answer': 'Double vasque encastré\r\nMarbre\r\nConditionnement : Palette'}",,,,,,,,,,,,,,,,,,,,Double vasque encastré,"
Marbre",,,Sitka spruce,Bidets,Pr_40_20_06_11,"Wall, Barriers, Pannels","Floors, Ceiling",Headwall and swale inlet products
400,400,628,628,580792c0-7899-4106-ba73-c84235564ae5,Baie fixe,Baie fixe en verre148cm 98cm avec bâti laqué rouge.,correct,windows,B.20.20.01.2a,ARGENTEUIL,2022-06-23,80.0,80.0,0.0,['30fedb61-3a7a-47e7-a976-59968bb39e12.jpeg'],used,,,2.0,2.0,2022-09-26,FR,1.0,95.0,,,,,"{'score': 0.00018476728291716427, 'start': 12, 'end': 28, 'answer': ' verre148cm 98cm'}",,,,,,,,,,,,,,,,,,,,Baie fixe en verre148cm, verre148cm,,,Silt,Bidets,Pr_40_20_06_11,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Headwall and swale inlet products
1149,1149,1793,1793,08293578-ae33-4588-b166-b36ed656d53f,Baie fixe,Menuiserie interieur très bon état. Baie fixe simple vitrage. Menuiserie bois massif section 11×6 cm. 1 baie comporte 2 vitrages.,verygood,windows,B.20.20.01.2a,SAINT-ETIENNE,2022-09-07,90.0,90.0,0.0,"['d044d94d-7a63-4a88-bb1f-8dbaea2384de.jpeg', 'c5061e36-4065-48c1-84c3-26f860c00de1.jpeg', '4e3191c2-46f7-45f6-86e0-c0f75be9bd7e.jpeg']",reconditioned,,,7.0,7.0,2023-04-11,FR,1.0,216.0,,,,,"{'score': 2.682234662643168e-05, 'start': 0, 'end': 35, 'answer': 'Menuiserie interieur très bon état.'}",,,,,,,,,,,,,,,,,,,,, bois massif,,,Silt,Bidets,Pr_40_20_06_11,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Headwall and swale inlet products
1153,1153,1797,1797,0d994761-400f-422d-ad71-f5752b68cd5c,Baie fixe,Baie vitrée composé de 3 grandes fenêtres et 3 petites en haut. Un vantail battant sur l'une des petites fenêtres. Cadre en PVC.,correct,windows,B.20.20.01.2a,PARIS-20E-ARRONDISSEMENT,2022-09-07,165.0,165.0,0.0,['da358d78-a376-49f2-abc0-2853f7ad672c.jpg'],used,,,29.0,29.0,2022-09-12,FR,1.0,5.0,,,,,"{'score': 7.468616303185627e-08, 'start': 0, 'end': 19, 'answer': 'Baie vitrée composé'}",,,,,,,,,,,,,,,,,,,,Baie vitrée,,,,Silt,Bidets,Pr_40_20_06_11,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Headwall and swale inlet products
1222,1222,1870,1870,73f7b858-5de7-4234-b2f6-8f2ccaa5ec59,Baie fixe,Baie vitrée composé de 3 grandes fenêtres et 3 petites en haut. Un vantail battant sur l'une des petites fenêtres. Cadre en PVC.,correct,windows,B.20.20.01.2a,PARIS-20E-ARRONDISSEMENT,2022-09-07,165.0,165.0,0.0,['6d25773d-742e-40d0-93ca-b8f9c13bcda4.png'],used,,,12.0,12.0,2022-09-12,FR,1.0,5.0,,,,,"{'score': 7.468616303185627e-08, 'start': 0, 'end': 19, 'answer': 'Baie vitrée composé'}",,,,,,,,,,,,,,,,,,,,Baie vitrée,,,,Silt,Bidets,Pr_40_20_06_11,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Headwall and swale inlet products
1761,1761,2477,2477,d23032b6-819c-4857-85ba-4496bea20f0e,Baie fixe,Baie fixe dans armature aluminium thermolaqué anthracite. Double vitarge transparent. Très bon état.,correct,windows,B.20.20.01.2a,PONTCHARRA,2022-09-19,250.0,250.0,0.0,"['faaaf56b-6e81-49dd-8799-688768cb53e4.jpeg', 'cad02515-62f5-495b-a049-d6947727ac0f.jpeg', 'aabd2f3b-9fcf-4bbe-ac3b-8b62401764dc.jpeg']",used,6.12,7.0,3.0,3.0,2023-09-24,FR,0.0,370.0,,, Très bon,,"{'score': 1.4714626558998134e-05, 'start': 23, 'end': 57, 'answer': ' aluminium thermolaqué anthracite.'}",,,,,,,,,,,,,,,,,,,,Baie fixe,,,,Silt,Bidets,Pr_40_20_06_11,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Headwall and swale inlet products
2300,2300,3075,3075,85fbe090-741e-4269-b72c-ac91c4eed05a,Baie fixe,Baie fixe en verre (devanture),correct,windows,B.20.20.01.2a,AUBAGNE,2022-10-26,100.0,100.0,0.0,"['9e487e39-6467-49f0-a487-6125b17dbb60.jpeg', '159396fb-9034-479f-8c45-4b0c78e38037.jpeg']",used,142.23,162.75,3.0,3.0,2023-02-21,FR,1.0,118.0,,,,,"{'score': 0.00566439563408494, 'start': 0, 'end': 18, 'answer': 'Baie fixe en verre'}",,,,,,,,,,,,,,,,,,,,Baie fixe en verre,,,,Silt,Bidets,Pr_40_20_06_11,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Headwall and swale inlet products
