,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n,material_emb,French_Raw,French_Code,first_level,second_level,third_level
152,152,242,242,22c7ebed-f83e-4aae-8c0d-cfa50222e9c6,Console,Meuble de rangement en bois noir lacqué. Deux portes battantes avec poignées chromées.,verygood,storage_unit,E.20.20.05.2,PARIS-8E-ARRONDISSEMENT,2022-05-17,45.0,45.0,0.0,"['e3e5b271-2821-4a8a-a5ff-7f077bf8ccbe.jpeg', '1f7cca02-ff19-49be-8763-002da7872f7b.jpeg', '642d537a-039c-44b1-acd1-df1c14679d4c.jpeg']",used,,,1.0,1.0,2023-03-26,FR,1.0,313.0,,,,,"{'score': 0.000426168815465644, 'start': 0, 'end': 40, 'answer': 'Meuble de rangement en bois noir lacqué.'}",,,,,,,,,,,,,,,,,,,,Meuble de rangement, bois,,,Net,Paging consoles,Pr_60_75_06_60,Technical elements,Other,Hardware products
229,229,368,368,3574e782-d480-41eb-87f4-e14274d7681a,Console,"Meuble de rangement en bois massif vernis. Poignées métalliques dorées, serrure à clé.",verygood,storage_unit,E.20.20.05.2,PARIS-8E-ARRONDISSEMENT,2022-05-17,30.0,30.0,0.0,"['195ecc9b-7c72-498b-a3a3-2ed372341a06.jpeg', '6de716f7-f653-4691-9ba1-405affd4d820.jpeg', '1a225255-c6d2-464f-ab83-7650d1775e89.jpeg']",used,,,1.0,1.0,2022-09-26,FR,1.0,132.0,,,,,"{'score': 9.823899017646909e-05, 'start': 0, 'end': 42, 'answer': 'Meuble de rangement en bois massif vernis.'}",,,,,,,,,,,,,,,,,,,,Meuble de rangement, bois massif vernis.,,,Net,Paging consoles,Pr_60_75_06_60,Technical elements,Other,Hardware products
780,780,1221,1221,b1571830-cca1-4db7-9722-5158d53c5886,Console,Meuble de rangement en bois finition noir mat. 4 portes de placard à fermetures aimantées et casier de rangement en partie haute.,verygood,storage_unit,E.20.20.05.2,PARIS-8E-ARRONDISSEMENT,2022-05-17,149.0,149.0,0.0,"['fc3db823-2281-46b4-ac98-f2ee14a36f2a.jpeg', '1a6d46d8-ee5e-442e-915f-a1e7e32478a1.jpeg', '9a01a4dd-accf-49ad-bdd6-374d80739281.jpeg']",used,,,1.0,1.0,2023-03-26,FR,1.0,313.0,,,,,"{'score': 5.4090734920464456e-05, 'start': 0, 'end': 46, 'answer': 'Meuble de rangement en bois finition noir mat.'}",,,,,,,,,,,,,,,,,,,,, bois,,,Net,Paging consoles,Pr_60_75_06_60,Technical elements,Other,Hardware products
892,892,1390,1390,c95b9ee0-e6bb-4bd9-85f8-59931d2f52fb,Console,Meuble de rangement à deux tiroirs. Couleur blanc et noir.,verygood,storage_unit,E.20.20.05.2,PARIS-8E-ARRONDISSEMENT,2022-05-17,85.0,85.0,0.0,"['fef9a84b-d558-4297-8fd5-6353d0cf8f58.jpeg', 'de45b544-7a49-4ee2-a154-4587f2a16417.jpeg']",used,,,1.0,1.0,2022-12-17,FR,1.0,214.0,,,,,"{'score': 9.400270209880546e-05, 'start': 0, 'end': 35, 'answer': 'Meuble de rangement à deux tiroirs.'}",,,,,,,,,,,,,,,,,,,,,,,,Net,Paging consoles,Pr_60_75_06_60,Technical elements,Other,Hardware products
1039,1039,1621,1621,e9ea3b3e-a91a-4459-92bb-79c21bb0bc3d,Console,"Meuble de rangement en bois finition noir mat. Plusieurs tiroirs à clés, porte battante et casier de rangement.",verygood,storage_unit,E.20.20.05.2,PARIS-8E-ARRONDISSEMENT,2022-05-17,85.0,85.0,0.0,"['2ff5eeef-a9fe-4a0d-b708-d3f37e802b44.jpeg', '22dea2ef-375d-4220-8698-46230cdf0ea2.jpeg', '3745ef99-4579-4614-809a-cc4bcffdc6e6.jpeg']",used,,,1.0,1.0,2023-03-26,FR,1.0,313.0,,,,,"{'score': 8.106182212941349e-05, 'start': 0, 'end': 46, 'answer': 'Meuble de rangement en bois finition noir mat.'}",,,,,,,,,,,,,,,,,,,,Meuble de rangement, bois,,,Net,Paging consoles,Pr_60_75_06_60,Technical elements,Other,Hardware products
1996,1996,2746,2746,28edf28b-5747-4b89-9aed-e73314481381,Console,Console,correct,storage_unit,E.20.20.05.2,AUBAGNE,2022-10-27,40.0,40.0,0.0,"['b4ea620f-85e4-4afa-925f-01b95e24659b.jpeg', '32c87c2a-3cfd-47ad-8791-3bcd7a394360.jpeg', 'f9acca1b-eb4a-4bfa-aec6-2ae2536db2a8.jpeg']",used,0.0,19.0,2.0,2.0,2023-02-21,FR,1.0,117.0,,,,,"{'score': 0.1378118395805359, 'start': 0, 'end': 7, 'answer': 'Console'}",,,,,,,,,,,,,,,,,,,,Console,,,,Net,Paging consoles,Pr_60_75_06_60,Technical elements,Other,Hardware products
2253,2253,3025,3025,7a0fc8ee-5a28-44f6-a9ed-a971de76d5b7,Console,Console,correct,storage_unit,E.20.20.05.2,AUBAGNE,2022-10-27,50.0,50.0,0.0,"['8734bba3-16a6-4dd1-8e3b-c71b3e7861cf.jpeg', '5540450b-18c4-4591-bded-b0ac04b3ed7f.jpeg']",used,0.0,19.0,1.0,1.0,2023-02-21,FR,1.0,117.0,,,,,"{'score': 0.1378118395805359, 'start': 0, 'end': 7, 'answer': 'Console'}",,,,,,,,,,,,,,,,,,,,Console,,,,Net,Paging consoles,Pr_60_75_06_60,Technical elements,Other,Hardware products
2310,2310,3086,3086,88ad6335-3ce1-4cc7-aa99-50b88335d0bc,Console,Console,damaged,storage_unit,E.20.20.05.2,AUBAGNE,2022-10-27,50.0,50.0,0.0,['6608eeaf-f275-427a-a227-3b810b6d2b4d.jpeg'],used,0.0,19.0,1.0,1.0,2023-02-21,FR,1.0,117.0,,,,,"{'score': 0.1378118395805359, 'start': 0, 'end': 7, 'answer': 'Console'}",,,,,,,,,,,,,,,,,,,,Console,,,,Net,Paging consoles,Pr_60_75_06_60,Technical elements,Other,Hardware products
2646,2646,3450,3450,335c7cda-eb1c-4e4b-9288-b6e78ae81a13,Console,Console,correct,storage_unit,E.20.20.05.2,CHOLET,2022-11-24,50.0,50.0,0.0,['a27e3503-7fc0-4081-92cb-67ae8bfc52af.jpeg'],used,0.0,19.0,1.0,1.0,2023-03-26,FR,1.0,122.0,,,,,"{'score': 0.1378118395805359, 'start': 0, 'end': 7, 'answer': 'Console'}",,,,,,,,,,,,,,,,,,,,Console,,,,Net,Paging consoles,Pr_60_75_06_60,Technical elements,Other,Hardware products
2673,2673,3477,3477,4c305c1f-37c7-4bc2-9288-f7ea43813bda,Console,Console,correct,storage_unit,E.20.20.05.2,CHOLET,2022-11-24,30.0,30.0,0.0,['d527ad3e-04c5-41cc-aa80-a60268183ba7.jpeg'],used,0.0,19.0,1.0,1.0,2023-03-26,FR,1.0,122.0,,,,,"{'score': 0.1378118395805359, 'start': 0, 'end': 7, 'answer': 'Console'}",,,,,,,,,,,,,,,,,,,,Console,,,,Net,Paging consoles,Pr_60_75_06_60,Technical elements,Other,Hardware products
3161,3161,4083,4083,6ae2c91e-a278-4c8c-83e8-4290392f1684,Console,Pupitre en bois avec tablette en plexi. la plaque en plexi est très usée,damaged,storage_unit,E.20.20.05.2,CHEVILLY-LARUE,2022-12-14,50.0,50.0,0.0,"['63064056-33ca-48f4-8f6d-6d134c651bf7.jpeg', 'a2f5b5ae-20bc-42ed-83cb-8687fa5fae2b.jpeg']",used,0.0,19.0,1.0,1.0,2023-03-26,FR,1.0,102.0,,,,,"{'score': 0.0002118120901286602, 'start': 0, 'end': 39, 'answer': 'Pupitre en bois avec tablette en plexi.'}",,,,,,,,,,,,,,,,,,,,, plexi.,,,Net,Paging consoles,Pr_60_75_06_60,Technical elements,Other,Hardware products
3175,3175,4097,4097,8479a679-f3b0-4394-a24e-b0ca313e8339,Console,Console d'exposition pour magasin. Tiroirs sur la partie basse. Structure en acier et facade en mélaminé blanc.Plans supérieurs 40 cm large.,correct,storage_unit,E.20.20.05.2,PARIS-9E-ARRONDISSEMENT,2022-12-14,50.0,50.0,0.0,"['f485a436-0138-4949-8b69-8a17e4ea37b5.jpeg', '70f055e2-37a4-43f8-a15a-dcc7ef21bd70.jpeg', 'c54d3253-3678-454c-beb4-399ef43cac90.jpeg', '249d81ba-55f1-4b6f-9496-b4a2fef35fdb.jpeg']",used,0.0,19.0,14.0,14.0,2023-04-11,FR,1.0,118.0,,,,,"{'score': 8.351052201760467e-06, 'start': 0, 'end': 34, 'answer': ""Console d'exposition pour magasin.""}",,,,,,,,,,,,,,,,,,,,Console d'exposition pour magasin., mélaminé,,,Net,Paging consoles,Pr_60_75_06_60,Technical elements,Other,Hardware products
3203,3203,4125,4125,ccbbc895-9b08-47f8-9d0e-30694efc8d61,Console,Console d'exposition pour magasin. Tiroirs sur la partie basse. Structure en acier et facade en mélaminé blanc,correct,storage_unit,E.20.20.05.2,PARIS-9E-ARRONDISSEMENT,2022-12-14,50.0,50.0,0.0,['302e858a-90ca-40f5-8e70-7d6abe7cfc5c.jpeg'],used,0.0,19.0,34.0,34.0,2023-04-11,FR,1.0,118.0,,,,,"{'score': 7.674269909330178e-06, 'start': 0, 'end': 34, 'answer': ""Console d'exposition pour magasin.""}",,,,,,,,,,,,,,,,,,,,Console d'exposition pour magasin., mélaminé,,,Net,Paging consoles,Pr_60_75_06_60,Technical elements,Other,Hardware products
3204,3204,4126,4126,d05bde7e-69e1-48ca-98ab-51460ef5d78c,Console,Console d'exposition pour magasin. Tiroirs sur la partie basse. Structure en acier et facade en mélaminé blanc.Plans supérieurs 40 cm large. Plan supérieur 80cm large.,correct,storage_unit,E.20.20.05.2,PARIS-9E-ARRONDISSEMENT,2022-12-14,50.0,50.0,0.0,"['4be96578-b313-4761-beb4-2070bc768921.jpeg', '6f80890e-7316-423c-990a-60011b127c69.jpeg', '1f60b353-e782-4ff5-8154-a136805f32f6.jpeg', '7a5fe48f-4a5f-4198-baa1-86df4e9b8e0d.jpeg']",used,0.0,19.0,24.0,24.0,2023-04-11,FR,1.0,118.0,,,,,"{'score': 2.1047611880931072e-05, 'start': 104, 'end': 133, 'answer': ' blanc.Plans supérieurs 40 cm'}",,,,,,,,,,,,,,,,,,,,Console d'exposition pour magasin., mélaminé,,,Net,Paging consoles,Pr_60_75_06_60,Technical elements,Other,Hardware products
3211,3211,4133,4133,ecfbc6ed-1a14-48af-a0ce-19be1e0636d7,Console,Console d'exposition pour magasin. Tiroirs sur la partie basse.  Facade en mélaminé blanc. Plan supérieur 80cm.,correct,storage_unit,E.20.20.05.2,PARIS-9E-ARRONDISSEMENT,2022-12-14,50.0,50.0,0.0,"['32450a4b-f295-445b-bb8a-5ec714aebd23.jpeg', '748b82d2-f238-4100-9705-a79acc1627a5.jpeg', 'f355f6c9-91bf-4ff6-93a6-978639e7a99f.jpeg']",used,0.0,19.0,14.0,14.0,2023-04-11,FR,1.0,118.0,,,,,"{'score': 0.0013987332349643111, 'start': 0, 'end': 34, 'answer': ""Console d'exposition pour magasin.""}",,,,,,,,,,,,,,,,,,,,Console d'exposition pour magasin., mélaminé,,,Net,Paging consoles,Pr_60_75_06_60,Technical elements,Other,Hardware products
3215,3215,4137,4137,f1e82955-5c84-4f76-8076-78ffd0539c28,Console,Console d'exposition pour magasin. Tiroirs sur la partie basse. Structure en acier et facade en mélaminé blanc,correct,storage_unit,E.20.20.05.2,PARIS-9E-ARRONDISSEMENT,2022-12-14,50.0,50.0,0.0,"['2ef8bbfd-5984-40f3-a060-5cd00c88ef5a.jpeg', '7cf93f11-b0e8-40ac-8867-6edc7ec34af8.jpeg', 'e6de5587-07d8-44f6-bb0f-8545ef9b45d2.jpeg', '63a9bcde-c2b0-43ef-a8e7-756f3d85d1f7.jpeg']",used,0.0,19.0,14.0,14.0,2023-04-11,FR,1.0,118.0,,,,,"{'score': 7.674269909330178e-06, 'start': 0, 'end': 34, 'answer': ""Console d'exposition pour magasin.""}",,,,,,,,,,,,,,,,,,,,Console d'exposition pour magasin., mélaminé,,,Net,Paging consoles,Pr_60_75_06_60,Technical elements,Other,Hardware products
3218,3218,4140,4140,f45880fd-45ff-4363-b6bb-4b621957c59f,Console,"Meuble de cuisine comprenant un plan de travail en bois massif et une strucutre en bois aggloméré finiton mélaminé blanc. Deux portes dont une double, trois compartiments de rangement dont deux avec étagère amovible. Poignées en aluminium.",correct,storage_unit,E.20.20.05.2,RUNGIS,2022-12-15,50.0,50.0,0.0,['bf01ad43-b97a-4f77-b6a4-4293ec4a591c.jpeg'],used,0.0,19.0,1.0,1.0,2023-04-20,FR,1.0,126.0,,,,,"{'score': 9.920411230268655e-07, 'start': 97, 'end': 105, 'answer': ' finiton'}",,,,,,,,,,,,,,,,,,,,Meuble de cuisine,,,,Net,Paging consoles,Pr_60_75_06_60,Technical elements,Other,Hardware products
3772,3772,4720,4720,df4bfe4a-49d7-4d19-a2f6-fe92362709f8,Console,Etagère de rangement basse en bois aggloméré mélaminé blanc satiné. Deux portes coulissantes et de multiples compartiments de rangement. Très bon état.,correct,storage_unit,E.20.20.05.2,RUNGIS,2023-01-04,50.0,50.0,0.0,['64371fb2-b7ce-47f1-8520-84c9d49b2ca0.jpeg'],used,0.0,19.0,3.0,3.0,2023-09-24,FR,0.0,263.0,,, Très bon,,"{'score': 0.0007773934630677104, 'start': 0, 'end': 26, 'answer': 'Etagère de rangement basse'}",,,,,,,,,,,,,,,,,,,,Etagère de rangement basse, bois aggloméré mélaminé,,,Net,Paging consoles,Pr_60_75_06_60,Technical elements,Other,Hardware products
3926,3926,4903,4903,0afea855-e15c-4cce-a4f7-aa39be1e4e46,Console,"Console de bureau, structure en mélaminé blanc, porte en bleu ciel.",verygood,storage_unit,E.20.20.05.2,PARIS-9E-ARRONDISSEMENT,2023-02-14,35.0,35.0,0.0,['12208704-8c90-4e64-bdc3-5563194e39f7.jpeg'],used,0.0,19.0,2.0,2.0,2023-04-11,FR,1.0,56.0,,,,,"{'score': 1.9188732039765455e-05, 'start': 0, 'end': 18, 'answer': 'Console de bureau,'}",,,,,,,,,,,,,,,,,,,,"Console de bureau,", mélaminé,,,Net,Paging consoles,Pr_60_75_06_60,Technical elements,Other,Hardware products
