,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n,material_emb,French_Raw,French_Code,first_level,second_level,third_level
463,463,726,726,67cdec33-119f-4f3c-834a-c55551824af9,Ventilo-convecteur allège,Plastique. Ventilo-convecteur allège,correct,fan_coil,D.30.50.03.1,PARIS-8E-ARRONDISSEMENT,2022-08-03,40.0,40.0,0.0,"['a9073c52-ebf2-414b-ae36-4d1c408802df.jpeg', 'ac4482d8-1cd1-46bd-a51c-f11795e86f06.jpeg']",used,,,8.0,4.0,2022-10-03,FR,1.0,61.0,,,,,"{'score': 0.00014719578030053526, 'start': 0, 'end': 10, 'answer': 'Plastique.'}",,,,,,,,,,,,,,,,,,,,Plastique.,Plastique.,,,Compressed air,Strip ventilators,Pr_30_59_29_82,Technical elements,"Floors, Ceiling",Sanitary fittings and accessories
1070,1070,1678,1678,f102b9ad-ad02-4f31-a16e-de322cb738e8,Ventilo-convecteur gainable,Ventilo-convecteur gainable,damaged,fan_coil,D.30.50.03.3,RENNES,2022-07-18,102.0,102.0,0.0,"['b7e11f73-5e42-4e5d-b6cc-a2271c80460d.jpeg', '07fd42e1-9952-450f-93c6-eb6f08368822.jpeg', 'c5f3275b-16e5-494a-9916-41b464103def.jpeg']",used,,,3.0,3.0,2022-09-26,FR,1.0,70.0,,,,,"{'score': 0.004766057711094618, 'start': 0, 'end': 27, 'answer': 'Ventilo-convecteur gainable'}",,,,,,,,,,,,,,,,,,,,Ventilo-convecteur gainable, gainable,,,Air-cooled steel slag,Strip ventilators,Pr_30_59_29_82,Technical elements,Other,Power and lighting outlet products
1369,1369,2038,2038,25b27538-314b-447f-96a6-158f12ac9fcd,Ventilo-convecteur allège,Ventilo-convecteur allège de marque Carrier. Caractéristiques techniques disponibles dans les photos,verygood,fan_coil,D.30.50.03.1,LYON--6E--ARRONDISSEMENT,2022-09-22,300.0,300.0,0.0,"['f6064e13-71aa-4ed6-bbb7-5af299876ef5.jpeg', 'f864c9a8-c1b6-4526-8571-e03fced888ec.jpeg', '8eb6d6d5-7379-4167-9393-f96e0bf49604.jpeg', 'f00d8b3b-a5ef-43bd-867a-53afd94f7f5a.jpeg', '3fbf9733-bc52-443b-9488-0e954359ccb4.jpeg']",used,0.0,36.0,180.0,180.0,2023-05-04,FR,1.0,224.0,,,,,"{'score': 0.0006607159739360213, 'start': 35, 'end': 44, 'answer': ' Carrier.'}",,,,,,,,,,,,,,,,,,,,Ventilo-convecteur allège, allège,,,Compressed air,Strip ventilators,Pr_30_59_29_82,Technical elements,"Floors, Ceiling",Sanitary fittings and accessories
1387,1387,2059,2059,2c25742a-7023-42fb-821c-780f0b96e964,Ventilo-convecteur allège,Ventilo-convecteur allège de marque Carrier. Caractéristiques techniques disponibles dans les photos,verygood,fan_coil,D.30.50.03.1,LYON--6E--ARRONDISSEMENT,2022-09-22,300.0,300.0,0.0,"['f1fbe5d8-b750-4401-9c46-58a180d7abdd.jpeg', 'c1f6cff2-23be-475c-bb36-b1a4f5d95391.jpeg', 'ece5a109-4267-41e0-9924-71e6cfee09c1.jpeg', 'c43dcad6-3282-4824-8fc7-7deb61755ad0.jpeg', 'f51c88d2-a92f-4b16-8644-57b8bd965b25.jpeg']",used,0.0,36.0,328.0,328.0,2023-05-04,FR,1.0,224.0,,,,,"{'score': 0.0006607159739360213, 'start': 35, 'end': 44, 'answer': ' Carrier.'}",,,,,,,,,,,,,,,,,,,,Ventilo-convecteur allège, allège,,,Compressed air,Strip ventilators,Pr_30_59_29_82,Technical elements,"Floors, Ceiling",Sanitary fittings and accessories
1457,1457,2137,2137,48a57eaf-7133-4a0a-9f32-f302dff50322,Ventilo-convecteur gainable,Ventiloconvecteur gainable UTV,correct,fan_coil,D.30.50.03.3,PARIS-8E-ARRONDISSEMENT,2022-09-16,70.0,70.0,0.0,"['da6a0bd0-fbd9-409a-98e1-18b237866698.jpeg', '849d73c2-52a3-44d0-b1dc-6803f4ae049c.jpeg']",used,0.0,25.0,122.0,122.0,2023-01-19,FR,1.0,125.0,,,,,"{'score': 0.0017368864500895143, 'start': 0, 'end': 30, 'answer': 'Ventiloconvecteur gainable UTV'}",,,,,,,,,,,,,,,,,,,,, UTV,,,Air-cooled steel slag,Strip ventilators,Pr_30_59_29_82,Technical elements,Other,Power and lighting outlet products
1825,1825,2551,2551,f08f6617-ead3-4f66-aa65-27c18567b836,Ventilo-convecteur allège,Ventilo-convecteur allège de marque Carrier. Caractéristiques techniques disponibles dans les photos,verygood,fan_coil,D.30.50.03.1,LYON--6E--ARRONDISSEMENT,2022-09-22,300.0,300.0,0.0,"['4bee2014-3607-4d45-9e15-2d2a6ec444b7.jpeg', '4ccea49d-53f0-433f-8ddf-2fc4fc4357fe.jpeg', '657166f9-512e-4a2c-8c0d-0a44782e2ed2.png', '90a0d75b-4498-4563-9b45-058a541cac1d.jpeg', '59c8bef9-d0d7-4d18-a4a1-4a80763805c8.jpeg']",used,0.0,36.0,180.0,180.0,2023-05-04,FR,1.0,224.0,,,,,"{'score': 0.0006607159739360213, 'start': 35, 'end': 44, 'answer': ' Carrier.'}",,,,,,,,,,,,,,,,,,,,Ventilo-convecteur allège, allège,,,Compressed air,Strip ventilators,Pr_30_59_29_82,Technical elements,"Floors, Ceiling",Sanitary fittings and accessories
1877,1877,2609,2609,07c95981-b497-4765-a5f5-b2e6f39d4233,Ventilo-convecteur,Ventilo-convecteur gainable de la marque Daikin ,correct,fan_coil,D.30.50.03.3,PARIS-8E-ARRONDISSEMENT,2022-10-07,70.0,70.0,0.0,"['09c396a0-72ce-43e8-8485-eb5e9819ac4f.jpeg', 'a31b25bb-1597-48b9-8a32-459db99c4191.jpeg', 'fd61b8c3-8094-464a-809c-dd33221c4333.jpeg']",used,0.0,25.0,1.0,1.0,2022-12-30,FR,1.0,84.0,,,,,"{'score': 0.09597361087799072, 'start': 40, 'end': 47, 'answer': ' Daikin'}",,,,,,,,,,,,,,,,,,,,Ventilo-convecteur gainable, gainable,,,Compressed air,Strip ventilators,Pr_30_59_29_82,Technical elements,"Floors, Ceiling",Power and lighting outlet products
2348,2348,3129,3129,9847bf4b-9fc9-4169-8bca-98cb59260422,Ventilo-convecteur allège,Equipements de CVC,damaged,fan_coil,D.30.50.03.1,EPERNAY,2022-11-04,0.0,0.0,0.0,"['ff5875f2-ee7f-46c7-a18c-affbfafba0fc.jpeg', '6b30d344-5e13-45d0-aa3c-317191a31741.jpeg']",used,0.0,36.0,3.0,3.0,2023-03-26,FR,1.0,142.0,,,,,"{'score': 0.02999207377433777, 'start': 0, 'end': 18, 'answer': 'Equipements de CVC'}",,,,,,,,,,,,,,,,,,,,Equipements de CVC,,,,Compressed air,Strip ventilators,Pr_30_59_29_82,Technical elements,"Floors, Ceiling",Sanitary fittings and accessories
2425,2425,3214,3214,afb8b631-4c43-4447-af86-5a5de8549e6f,Ventilo-convecteur allège,Divers équipements de CVC,damaged,fan_coil,D.30.50.03.1,EPERNAY,2022-11-04,0.0,0.0,0.0,"['993a8690-f473-43fa-919c-9d07b92e2ecd.jpeg', 'c236466c-b329-41cb-ab1a-0d3793722812.jpeg', 'db3f225d-1f00-4435-b9d9-06ceb4507dfa.jpeg', 'e9eac6a6-d80f-4676-b28e-f139f1d6dd49.jpeg', 'e54906a2-3938-493f-a005-72938fc715a2.jpeg']",used,0.0,36.0,4.0,4.0,2023-03-26,FR,1.0,142.0,,,,,"{'score': 0.021598676219582558, 'start': 21, 'end': 25, 'answer': ' CVC'}",,,,,,,,,,,,,,,,,,,,,,,,Compressed air,Strip ventilators,Pr_30_59_29_82,Technical elements,"Floors, Ceiling",Sanitary fittings and accessories
3358,3358,4286,4286,3ce30d12-21be-4248-a0f0-412e2595d562,Ventilo-convecteur allège,"Ventilo-convecteur a intégrer dans système d'allège creuse, de marque STIFAB FAREX, gamme HWA. Primaire d'entrée 15,0 L/s.",correct,fan_coil,D.30.50.03.1,RUNGIS,2023-01-04,35.0,35.0,0.0,['cb31ca52-9065-4d2a-b8b3-a0dd174d61d4.jpeg'],used,0.0,36.0,742.0,742.0,2023-09-24,FR,0.0,263.0,,,,,"{'score': 1.0620500461300253e-06, 'start': 112, 'end': 117, 'answer': ' 15,0'}",,,,,,,,,,,,,,,,,,,,Ventilo-convecteur,,,,Compressed air,Strip ventilators,Pr_30_59_29_82,Technical elements,"Floors, Ceiling",Sanitary fittings and accessories
3578,3578,4516,4516,94c6fbf8-e141-4d42-88af-bba1c35c86a2,Ventilo-convecteur allège,Marque ciat. Ventilo-convecteur allège,correct,fan_coil,D.30.50.03.1,CHEVILLY-LARUE,2022-12-16,70.0,70.0,0.0,"['54777bae-aeb2-4ae2-ba05-e8c96c39f3c8.jpeg', 'e2f500ca-ca83-43e7-a2df-b7b89503ae65.jpeg', '280ce4bf-6aaf-4bc4-b5fc-a43379880e11.jpeg']",used,0.0,36.0,8.0,8.0,2023-03-26,FR,1.0,100.0,,,,,"{'score': 0.00017240970919374377, 'start': 6, 'end': 12, 'answer': ' ciat.'}",,,,,,,,,,,,,,,,,,,, Ventilo-convecteur allège, allège,,,Compressed air,Strip ventilators,Pr_30_59_29_82,Technical elements,"Floors, Ceiling",Sanitary fittings and accessories
