,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n,material_emb,French_Raw,French_Code,first_level,second_level,third_level
10,10,18,18,0336db1a-535c-4f50-b0dd-f1717c4c0245,suspendu,WC suspendu marque Idéal Standard en céramique avec bâti support.,correct,WC,D.20.10.02.2a,NANTES,2022-01-21,40.0,40.0,0.0,"['462eade4-9655-4b5c-9d5b-c0954aae0e3f.jpeg', '11d9e6cc-d8ef-4bc9-b792-4e48ccfbfb07.jpeg', '9fcdc7e3-78c3-42f3-b3f4-68c2e243aa70.jpeg']",used,,,8.0,4.0,2022-10-03,FR,1.0,255.0,,,,,"{'score': 0.0031896280124783516, 'start': 0, 'end': 33, 'answer': 'WC suspendu marque Idéal Standard'}",,,,,,,,,,,,,,,,,,,,WC suspendu, céramique,,,Pisé,Suspended luminaires,Pr_70_70_48_86,Other,"Covering, Finish",Support and restraint products
57,57,90,90,0da007eb-bd8e-4b45-a1ad-8ac846a4c6cd,suspendu,WC suspendu en céramique avec bâti support.,correct,WC,D.20.10.02.2a,NANTES,2022-01-21,40.0,40.0,0.0,"['0782f5c5-69de-40a1-bee6-1e681407e6a4.jpeg', '09fbdd88-8adb-4cad-87c7-aec5e902bf5a.jpeg']",used,,,4.0,4.0,2022-10-03,FR,1.0,255.0,,,,,"{'score': 0.00023707719810772687, 'start': 0, 'end': 43, 'answer': 'WC suspendu en céramique avec bâti support.'}",,,,,,,,,,,,,,,,,,,,, céramique,,,Pisé,Suspended luminaires,Pr_70_70_48_86,Other,"Covering, Finish",Support and restraint products
236,236,377,377,36753448-aabd-4960-9eb7-f86c72053408,Luminaire suspendu,Luminaire suspendu composé de 2 spots pour éclairage de couloir. Longueur : 400 cm / Largeur : 30 cm,correct,lighting_general_equipment,D.50.20.02.9,CHAMPS-SUR-MARNE,2022-04-05,22.8,22.8,0.0,"['3915d585-b99c-4f72-8d0e-3bd40ac9deaa.jpg', '3dffbe97-ba26-4a17-a6d9-0cea56606a57.jpg']",used,,,4.0,4.0,2023-09-24,FR,0.0,537.0,,,,,"{'score': 0.0009599970071576536, 'start': 0, 'end': 37, 'answer': 'Luminaire suspendu composé de 2 spots'}",,,,,,,,,,,,,,,,,,,,Luminaire suspendu,, Longueur : 400 cm / Largeur : 30 cm,,Lignite,Suspended luminaires,Pr_70_70_48_86,Other,Other,Support and restraint products
504,504,790,790,71439ab1-48ab-43c2-a6ca-95f97dc56c39,suspendu,"Bâti support universel mur et/ou sol. Réservoir mécanique 3/6 L. Plaque de commande rectangulaire effet chromé. H. 121,8 x L. 36 X P. 28 cm.

Cuvette 
H. 36,5 x L. 36,3 x P. 54 cm. Abattant thermodur à frein de chute. WC sans bride.

Abattant thermodur déclipsable avec frein de chute",new,other_special_plumbing_system,D.20.90.90,MAISONS-ALFORT,2022-06-16,200.0,200.0,0.0,['0672b985-6e7e-4c71-b5ef-51f992fa01b1.jpg'],new,,,10.0,10.0,2022-09-26,FR,1.0,102.0,,,,,"{'score': 6.795081048949214e-07, 'start': 237, 'end': 289, 'answer': '\r\nAbattant thermodur déclipsable avec frein de chute'}",,,,,,,,,,,,,,,,,,,,,,, 3/6 L.,Pisé,Suspended luminaires,Pr_70_70_48_86,Other,"Covering, Finish",Support and restraint products
586,586,921,921,883e5cb2-dc09-4b34-9c17-351049c9bea8,suspendu,"W.C. suspendu en céramique, de hauteur de 50 cm, longueur de 35 et largeur de 60 cm, avec bloc Geberit.",correct,WC,D.20.10.02.2a,ORLEANS,2022-04-15,44.0,44.0,0.0,['362e52f5-0bd9-450e-a60b-cc79e5020e49.jpeg'],used,,,2.0,2.0,2023-01-19,FR,1.0,279.0,,,,,"{'score': 4.352253029082931e-07, 'start': 0, 'end': 4, 'answer': 'W.C.'}",,,,,,,,,,,,,,,,,,,,,,,,Pisé,Suspended luminaires,Pr_70_70_48_86,Other,"Covering, Finish",Support and restraint products
691,691,1086,1086,9d0058dd-edac-442f-8885-fc699c23216d,Luminaire suspendu,Luminaire suspendu,correct,lighting_general_equipment,D.50.20.02.6,VILLENEUVE-SAINT-GEORGES,2022-03-31,20.0,20.0,0.0,['5166342c-5e70-47d5-9494-36e3fcb95ed1.jpeg'],used,,,24.0,24.0,2023-05-04,FR,1.0,399.0,,,,,"{'score': 0.024652471765875816, 'start': 0, 'end': 18, 'answer': 'Luminaire suspendu'}",,,,,,,,,,,,,,,,,,,,Luminaire suspendu,,,,Lignite,Suspended luminaires,Pr_70_70_48_86,Other,Other,Support and restraint products
703,703,1104,1104,9ff94e05-6cde-4e1c-9b3a-5ad1d743790c,Luminaire suspendu,Luminaire suspendu,correct,lighting_general_equipment,D.50.20.02.6,VILLENEUVE-SAINT-GEORGES,2022-04-01,20.0,20.0,0.0,['08835470-f458-4932-b1be-3e9b4a88793e.jpeg'],used,,,1.0,1.0,2023-05-04,FR,1.0,398.0,,,,,"{'score': 0.024652471765875816, 'start': 0, 'end': 18, 'answer': 'Luminaire suspendu'}",,,,,,,,,,,,,,,,,,,,Luminaire suspendu,,,,Lignite,Suspended luminaires,Pr_70_70_48_86,Other,Other,Support and restraint products
722,722,1131,1131,a2c6f4ab-fdda-4d2a-8c5e-72ceeeff0a78,Luminaire suspendu,Luminaire suspendu,correct,lighting_general_equipment,D.50.20.02.6,VILLENEUVE-SAINT-GEORGES,2022-03-31,20.0,20.0,0.0,['5952f579-fc84-43ee-b6bb-fcdb86aab701.jpeg'],used,,,5.0,5.0,2023-05-04,FR,1.0,399.0,,,,,"{'score': 0.024652471765875816, 'start': 0, 'end': 18, 'answer': 'Luminaire suspendu'}",,,,,,,,,,,,,,,,,,,,Luminaire suspendu,,,,Lignite,Suspended luminaires,Pr_70_70_48_86,Other,Other,Support and restraint products
955,955,1497,1497,d858cb02-600c-46aa-9b0d-cfde3816359d,suspendu,W.C. suspendu en céramique de la marque Geberit. Plaque de commande chromé. Vendu sans la lunette.,verygood,WC,D.20.10.02.2a,PARIS-8E-ARRONDISSEMENT,2022-05-17,31.39,31.39,0.0,"['6362a797-c256-4342-9c1d-e996349bea1a.jpeg', '43a4d455-8bdc-4116-bf6a-273e64e5bc91.jpeg', '46437ebe-4752-4769-b63f-c17cd20c3cbd.jpeg']",used,,,2.0,2.0,2022-10-03,FR,1.0,139.0,,,,,"{'score': 5.540987694985233e-05, 'start': 75, 'end': 98, 'answer': ' Vendu sans la lunette.'}",,,,,,,,,,,,,,,,,,,,W.C. suspendu, céramique,,,Pisé,Suspended luminaires,Pr_70_70_48_86,Other,"Covering, Finish",Support and restraint products
1082,1082,1694,1694,f3bcc7c7-1513-4535-a17a-15ae85d43768,Luminaire suspendu,Luminaire suspendu,correct,lighting_general_equipment,D.50.20.02.6,VILLENEUVE-SAINT-GEORGES,2022-04-01,20.0,20.0,0.0,['2f819122-301f-48df-8eba-6d76bf2ec2a0.JPG'],used,,,11.0,11.0,2023-05-04,FR,1.0,398.0,,,,,"{'score': 0.024652471765875816, 'start': 0, 'end': 18, 'answer': 'Luminaire suspendu'}",,,,,,,,,,,,,,,,,,,,Luminaire suspendu,,,,Lignite,Suspended luminaires,Pr_70_70_48_86,Other,Other,Support and restraint products
