,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n,material_emb,French_Raw,French_Code,first_level,second_level,third_level
145,145,232,232,2100dca6-162c-4109-a1b8-c3fca4afa7f9,Chauffe eau à accumulation électrique,"Chauffe eau
Marque de dietrich.",correct,hot_water_supply,D.30.10.04.5,ARGENTEUIL,2022-06-23,90.0,90.0,0.0,['e062eb6f-87f9-4639-9f83-eeb0250aac0a.jpeg'],used,,,1.0,1.0,2022-09-26,FR,1.0,95.0,,,,,"{'score': 0.09544316679239273, 'start': 0, 'end': 32, 'answer': 'Chauffe eau\r\nMarque de dietrich.'}",,,,,,,,,,,,,,,,,,,,Chauffe eau,,,,Potable water,Water strainers,Pr_65_57_95_96,"Wall, Barriers, Pannels",Other,Power and lighting outlet products
664,664,1045,1045,98d980dc-0f60-43fd-9587-2ed4c4baece7,Extincteur à eau,"Extincteur à eau 6L, de la marque Desautel, mis en service en 2017 et vérification en juin 2022, de diamètre de 16 cm et hauteur de 45 cm.",correct,fire_extinguishing_device,D.40.50.01.2,PARIS-13E-ARRONDISSEMENT,2022-08-11,23.0,23.0,0.0,"['d53bbdba-212e-4788-9d63-262905f365ae.jpeg', 'b259ba22-4584-45f1-8fab-465c6d657e14.jpeg']",used,,,3.0,3.0,2023-09-24,FR,0.0,409.0,,,,,"{'score': 0.0002843603724613786, 'start': 16, 'end': 20, 'answer': ' 6L,'}",,,,,,,,,,,,,,,,,,,,"Extincteur à eau 6L,",,," 6L,",Potable water,Water strainers,Pr_65_57_95_96,"Wall, Barriers, Pannels",Other,Headwall and swale inlet products
1249,1249,1900,1900,b285a324-0a35-4d32-9486-791c681a1615,Extincteur à eau,Extincteur révisé en 2020. Extincteur à eau de marque Desautel,correct,fire_extinguishing_device,D.40.50.01.2,SAINT-ETIENNE,2022-09-07,15.0,15.0,0.0,['a5863cbc-a7c8-4a16-a3ef-a6625a83f1d2.jpeg'],reconditioned,,,4.0,4.0,2023-04-11,FR,1.0,216.0,,,,,"{'score': 2.0884262994513847e-05, 'start': 26, 'end': 62, 'answer': ' Extincteur à eau de marque Desautel'}",,,,,,,,,,,,,,,,,,,, Extincteur à eau,,,,Potable water,Water strainers,Pr_65_57_95_96,"Wall, Barriers, Pannels",Other,Headwall and swale inlet products
1317,1317,1980,1980,0ed98189-359a-4ed1-853f-655851051b27,Extincteur à eau,Extincteur à eau,correct,fire_extinguishing_device,D.40.50.01.2,LYON--6E--ARRONDISSEMENT,2022-09-22,10.0,10.0,0.0,"['727d3874-99c8-4656-a719-3b3978bc7e63.jpeg', '0added3a-93f5-425b-b588-b88d5bbf44ba.jpeg', '7cc256f7-c41a-4b9e-b12b-23395cc05bb8.jpeg', '86d6be15-9b99-4010-b153-c2dc3d493e46.jpeg']",used,0.0,14.6,7.0,7.0,2022-10-03,FR,1.0,11.0,,,,,"{'score': 0.007241928484290838, 'start': 0, 'end': 16, 'answer': 'Extincteur à eau'}",,,,,,,,,,,,,,,,,,,,Extincteur à eau,,,,Potable water,Water strainers,Pr_65_57_95_96,"Wall, Barriers, Pannels",Other,Headwall and swale inlet products
1377,1377,2046,2046,27a56c27-1987-43a9-8eaa-1f36df79527d,Extincteur à eau,"Extincteur à eau, capacité 6L. Système d'actionnement à gachette et lance en caoutchouc.",correct,fire_extinguishing_device,D.40.50.01.2,PUTEAUX,2022-09-22,15.0,15.0,0.0,"['205e84f7-12f1-4cc2-9c98-aac3eb46385b.jpeg', 'f220b8b2-ea49-4333-83cb-5fafe1d1efcd.jpeg']",used,0.0,14.6,129.0,129.0,2022-10-03,FR,1.0,11.0,,,,,"{'score': 1.1895471061507124e-06, 'start': 0, 'end': 17, 'answer': 'Extincteur à eau,'}",,,,,,,,,,,,,,,,,,,,"Extincteur à eau,", caoutchouc.,, 6L.,Potable water,Water strainers,Pr_65_57_95_96,"Wall, Barriers, Pannels",Other,Headwall and swale inlet products
1936,1936,2671,2671,14e52fcd-2a90-49b0-88b8-072c9890b269,Extincteur à eau,Extincteur à eau de 6L.,verygood,fire_extinguishing_device,D.40.50.01.2,GENNEVILLIERS,2022-10-24,23.0,23.0,0.0,"['a716be72-e012-492f-9396-db3abafbaa7f.jpeg', 'd460ed1a-5f35-47d3-be99-fe8221474ac0.jpeg', 'acde0de8-3072-43a8-b5bd-537267cf1f22.jpeg', 'e9a8954e-5c19-46e7-b98b-a7ea21a015a8.jpeg']",reconditioned,0.0,14.6,2.0,2.0,2023-09-24,FR,0.0,335.0,,,,,"{'score': 0.00022906079539097846, 'start': 19, 'end': 23, 'answer': ' 6L.'}",,,,,,,,,,,,,,,,,,,,,,, 6L.,Potable water,Water strainers,Pr_65_57_95_96,"Wall, Barriers, Pannels",Other,Headwall and swale inlet products
2237,2237,3008,3008,7508f510-57c3-4389-8955-62471c8897e9,Chauffe eau à accumulation électrique,Avec robinet : H91cm. Chauffe eau à accumulation électrique,correct,hot_water_supply,D.30.10.04.5,AUBAGNE,2022-10-26,100.0,100.0,0.0,"['97c1ac77-88f7-4f48-8b83-1373e190301a.jpeg', '2f04c4e2-2e7a-42b6-94ff-57b63b8fc5ab.jpeg']",used,194.25,49.0,1.0,1.0,2023-02-21,FR,1.0,118.0,,,,,"{'score': 0.0012017007684335113, 'start': 21, 'end': 59, 'answer': ' Chauffe eau à accumulation électrique'}",,,,,,,,,,,,,,,,,,,, Chauffe eau à accumulation électrique,,,,Potable water,Water strainers,Pr_65_57_95_96,"Wall, Barriers, Pannels",Other,Power and lighting outlet products
2323,2323,3101,3101,8da86c6a-83e6-48a1-b7a3-35b8b40f1361,Chauffe eau à accumulation électrique,H125 cm avec syphon. Chauffe eau à accumulation électrique,correct,hot_water_supply,D.30.10.04.5,AUBAGNE,2022-10-26,100.0,100.0,0.0,"['57492a4b-1c9c-4df2-b01f-9d0f44b6eeab.jpeg', '74606e9c-7956-4731-9196-6c71e94904f4.jpeg']",used,194.25,49.0,3.0,3.0,2023-02-21,FR,1.0,118.0,,,,,"{'score': 3.8740367017453536e-05, 'start': 20, 'end': 58, 'answer': ' Chauffe eau à accumulation électrique'}",,,,,,,,,,,,,,,,,,,, Chauffe eau à accumulation électrique,,,,Potable water,Water strainers,Pr_65_57_95_96,"Wall, Barriers, Pannels",Other,Power and lighting outlet products
2907,2907,3721,3721,ec8f9837-d041-4c63-b0db-3c61a19c506a,Chauffe eau à accumulation électrique,Chauffe eau à accumulation électrique,correct,hot_water_supply,D.30.10.04.5,AUBAGNE,2022-10-26,100.0,100.0,0.0,"['85f450cc-3a69-4e58-87a1-bcf52bd4d399.jpeg', '6021b7dd-8346-4831-83ad-1fd2a1c1f87a.jpeg', 'acaa2d45-b30b-4662-afcf-5d66548aa337.jpeg']",used,194.25,49.0,1.0,1.0,2023-02-21,FR,1.0,118.0,,,,,"{'score': 0.06527543067932129, 'start': 0, 'end': 37, 'answer': 'Chauffe eau à accumulation électrique'}",,,,,,,,,,,,,,,,,,,,Chauffe eau à accumulation électrique,,,,Potable water,Water strainers,Pr_65_57_95_96,"Wall, Barriers, Pannels",Other,Power and lighting outlet products
2924,2924,3739,3739,f03567e3-c237-48ac-92e1-63242f95a03e,Chauffe eau à accumulation électrique,Avec syphon H105cm . Chauffe eau à accumulation électrique,correct,hot_water_supply,D.30.10.04.5,AUBAGNE,2022-10-26,100.0,100.0,0.0,"['35fda787-25d4-4ebc-862f-d35288a3162c.jpeg', '6a4133ff-c706-4e03-8014-5a508ef20be7.jpeg']",used,194.25,49.0,2.0,2.0,2023-02-21,FR,1.0,118.0,,,,,"{'score': 0.0008290297701023519, 'start': 20, 'end': 58, 'answer': ' Chauffe eau à accumulation électrique'}",,,,,,,,,,,,,,,,,,,,,,,,Potable water,Water strainers,Pr_65_57_95_96,"Wall, Barriers, Pannels",Other,Power and lighting outlet products
