,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n,material_emb,French_Raw,French_Code,first_level,second_level,third_level
32,32,52,52,072fc35a-418d-46aa-96fb-f08df6eb74fb,Distributeur de savon,"Distributeur de savon, en métal.",verygood,bath_and_toilet_accessories,C.10.30.02.7,PARIS-13E-ARRONDISSEMENT,2022-08-11,15.0,15.0,0.0,"['2c29b06f-520f-4942-a42c-b5908405a8b9.JPG', '9504e027-e051-42c1-82c8-adf0c61069e7.JPG']",used,,,1.0,1.0,2023-05-04,FR,1.0,266.0,,,,,"{'score': 0.001866591745056212, 'start': 0, 'end': 32, 'answer': 'Distributeur de savon, en métal.'}",,,,,,,,,,,,,,,,,,,,"Distributeur de savon,", métal.,,,Soap,Soap dispensers,Pr_40_70_22_81,Other,Other,Sanitary fittings and accessories
350,350,548,548,4c7fb7ab-90ff-43f9-9603-886d14e5b8e4,Distributeur de savon,"Distributeur de savon, de la marque Initial, en plastique blanc, de longueur de 12 cm, largeur de 10 cm et hauteur de 26 cm.",correct,bath_and_toilet_accessories,C.10.30.02.7,PARIS-13E-ARRONDISSEMENT,2022-08-11,10.0,10.0,0.0,['808111f5-0f6d-4477-9cab-c04008b76d19.jpg'],used,,,5.0,5.0,2023-05-04,FR,1.0,266.0,,,,,"{'score': 0.0006137641030363739, 'start': 35, 'end': 44, 'answer': ' Initial,'}",,,,,,,,,,,,,,,,,,,,"Distributeur de savon,",,,,Soap,Soap dispensers,Pr_40_70_22_81,Other,Other,Sanitary fittings and accessories
434,434,679,679,60fc50fa-40e1-47e7-aab9-71b3ff7472b4,Distributeur de savon,"Distributeur de savon, de la marque Initial, en métal.",verygood,bath_and_toilet_accessories,C.10.30.02.7,PARIS-13E-ARRONDISSEMENT,2022-08-11,15.0,15.0,0.0,"['63715cf3-1ed0-469f-a066-727f248a2cde.JPG', 'ed31bdc2-7959-4419-ac3a-b678758f4859.JPG']",used,,,1.0,1.0,2023-05-04,FR,1.0,266.0,,,,,"{'score': 5.9288406191626564e-05, 'start': 35, 'end': 44, 'answer': ' Initial,'}",,,,,,,,,,,,,,,,,,,,"Distributeur de savon,", métal.,,,Soap,Soap dispensers,Pr_40_70_22_81,Other,Other,Sanitary fittings and accessories
1037,1037,1618,1618,e978bf36-7e4e-4b1c-b22f-0d40f8e0fc2d,Distributeur de savon,"Distributeur de savon, de la marque Initial, en métal.",verygood,bath_and_toilet_accessories,C.10.30.02.7,PARIS-13E-ARRONDISSEMENT,2022-08-11,15.0,15.0,0.0,"['2de27d33-35fa-4a04-b40a-acfa0edef6a2.JPG', '1b11f38b-a5cc-440d-94aa-ad7f12142a61.JPG']",used,,,4.0,4.0,2023-05-04,FR,1.0,266.0,,,,,"{'score': 5.9288406191626564e-05, 'start': 35, 'end': 44, 'answer': ' Initial,'}",,,,,,,,,,,,,,,,,,,,"Distributeur de savon,", métal.,,,Soap,Soap dispensers,Pr_40_70_22_81,Other,Other,Sanitary fittings and accessories
1202,1202,1849,1849,59b61047-5e91-436a-9b8e-c3d7d0da3fb4,Distributeur poussoir à savon rechargeable,Vendu sans poche de savon,correct,bath_and_toilet_accessories,C.10.30.02.7,LOIRE-SUR-RHONE,2022-09-14,8.0,8.0,0.0,"['46ef114c-8b95-4b89-b5b5-1046be927239.jpg', '11c0159e-7eb7-4919-b9ff-2c504fc4efb2.jpg', 'b8e6dab0-c2aa-4309-9dad-34efb9099ca3.jpg']",reconditioned,,,14.0,14.0,2023-01-19,FR,1.0,127.0,,,,,"{'score': 0.0034664939157664776, 'start': 5, 'end': 25, 'answer': ' sans poche de savon'}",,,,,,,,,,,,,,,,,,,,,,,,Soap,Soap dispensers,Pr_40_70_22_81,Other,Other,Sanitary fittings and accessories
1358,1358,2027,2027,1f64b2d1-ea4c-483e-a143-1f87da8a2f66,"Porte savon , distributeur de savon",Distributeur de savon en libre service par détection automatique.,verygood,bath_and_toilet_accessories,C.10.30.02.7,PARIS-8E-ARRONDISSEMENT,2022-09-16,10.0,10.0,0.0,"['3e445756-aa90-402c-85e6-82ebe90ca867.jpeg', 'c3e14211-672b-403a-aef0-6da8a01e21a3.jpeg']",used,0.0,0.5,9.0,9.0,2022-10-03,FR,1.0,17.0,,,,,"{'score': 0.00010655457299435511, 'start': 0, 'end': 21, 'answer': 'Distributeur de savon'}",,,,,,,,,,,,,,,,,,,,Distributeur de savon, savon,,,Soap,Soap dispensers,Pr_40_70_22_81,Other,Other,Sanitary fittings and accessories
1367,1367,2036,2036,236a3d1b-0630-42ee-84df-c95117a8f343,"Porte savon , distributeur de savon","Porte savon, distributeur de savon de marque Elis 1.000000",damaged,bath_and_toilet_accessories,C.10.30.02.7,LYON--6E--ARRONDISSEMENT,2022-09-22,7.5,7.5,0.0,"['209aa1eb-a14c-4420-af4c-224628212deb.jpeg', '6a7e8dde-18b2-4ce4-9aa5-cdb8302d0574.jpeg']",used,0.0,0.5,40.0,40.0,2023-03-26,FR,1.0,185.0,,,,,"{'score': 0.9107456803321838, 'start': 49, 'end': 58, 'answer': ' 1.000000'}",,,,,,,,,,,,,,,,,,,,"Porte savon,","Porte savon,", 1.000000, 1.000000,Soap,Soap dispensers,Pr_40_70_22_81,Other,Other,Sanitary fittings and accessories
2127,2127,2890,2890,51fff96e-588a-4381-8a00-9f40bc188909,"Porte savon , distributeur de savon",Porte savon en céramique,correct,bath_and_toilet_accessories,C.10.30.02.7,GENNEVILLIERS,2022-10-27,7.0,7.0,0.0,"['e5806ac0-2a2f-4b9b-8e25-505e3d511985.jpeg', '222ce43b-a46b-4397-8846-c841aef47f90.jpeg']",reconditioned,0.0,0.5,1.0,1.0,2023-09-24,FR,0.0,332.0,,,,,"{'score': 0.0012978450395166874, 'start': 0, 'end': 24, 'answer': 'Porte savon en céramique'}",,,,,,,,,,,,,,,,,,,,Porte savon, céramique,,,Soap,Soap dispensers,Pr_40_70_22_81,Other,Other,Sanitary fittings and accessories
3221,3221,4143,4143,fe874083-7daf-401d-803a-58ebcb074dfc,"Porte savon , distributeur de savon","Distributeur de savon poussoir de marque INITIAL. Boitier en ABS blanc, contrôle de niveau sur le côté.",correct,bath_and_toilet_accessories,C.10.30.02.7,RUNGIS,2022-12-15,8.0,8.0,0.0,['74a3586f-9073-4751-ad63-cff6e2a93551.jpeg'],used,0.0,0.5,11.0,11.0,2023-09-24,FR,0.0,283.0,,,,,"{'score': 2.13273847293749e-06, 'start': 40, 'end': 49, 'answer': ' INITIAL.'}",,,,,,,,,,,,,,,,,,,,Distributeur de savon poussoir, ABS,,,Soap,Soap dispensers,Pr_40_70_22_81,Other,Other,Sanitary fittings and accessories
3659,3659,4600,4600,b3669dae-762d-44b0-b550-f3797b1ebf1e,"Porte savon , distributeur de savon","Porte savon, distributeur de savon de marque Initial",correct,bath_and_toilet_accessories,C.10.30.02.7,CHEVILLY-LARUE,2022-12-16,7.0,7.0,0.0,['02024a9c-9b18-4dbe-bc49-a35d6ee16cf1.jpeg'],used,0.0,0.5,6.0,6.0,2023-03-26,FR,1.0,100.0,,,,,"{'score': 0.0006149939144961536, 'start': 0, 'end': 52, 'answer': 'Porte savon, distributeur de savon de marque Initial'}",,,,,,,,,,,,,,,,,,,,"Porte savon,","Porte savon,",,,Soap,Soap dispensers,Pr_40_70_22_81,Other,Other,Sanitary fittings and accessories
4157,4157,5161,5161,47c093f5-c5c1-4bfa-943f-28c3b802eb12,Distributeur de savon,"Porte savon, distributeur de savon de marque Katrin",correct,bath_and_toilet_accessories,C.10.30.02.7,LYON--6E--ARRONDISSEMENT,2023-02-23,10.0,10.0,0.0,"['487f7e87-0ff7-4b0e-9bcc-4a1ac30dd41b.jpeg', '1c32708b-4441-4502-afcb-4fa2433fd57e.jpeg']",used,0.0,0.5,1.0,1.0,2023-09-24,FR,0.0,213.0,,,,,"{'score': 0.001604299759492278, 'start': 44, 'end': 51, 'answer': ' Katrin'}",,,,,,,,,,,,,,,,,,,,"Porte savon,","Porte savon,",,,Soap,Soap dispensers,Pr_40_70_22_81,Other,Other,Sanitary fittings and accessories
4231,4231,5242,5242,5ccad456-73a2-41b7-970b-c96c3efa52e7,Distributeur de savon,"Porte savon, distributeur de savon",correct,bath_and_toilet_accessories,C.10.30.02.7,LYON--6E--ARRONDISSEMENT,2023-02-23,10.0,10.0,0.0,"['7df0fde1-fbb6-4aba-a83e-da21726c8ab1.jpeg', '426e18c1-788b-4e6c-94a3-5a30bef7fedf.jpeg']",used,0.0,0.5,6.0,6.0,2023-09-24,FR,0.0,213.0,,,,,"{'score': 0.007205285597592592, 'start': 0, 'end': 12, 'answer': 'Porte savon,'}",,,,,,,,,,,,,,,,,,,,"Porte savon,","Porte savon,",,,Soap,Soap dispensers,Pr_40_70_22_81,Other,Other,Sanitary fittings and accessories
4533,4533,5577,5577,b9794b5f-0f2d-4f27-94b0-f18b73c02ee1,Distributeur de savon,"Porte savon, distributeur de savon",correct,bath_and_toilet_accessories,C.10.30.02.7,LYON--6E--ARRONDISSEMENT,2023-02-23,10.0,10.0,0.0,"['490a7f76-b751-46a7-a609-d3338ff4813e.jpeg', '5c686a10-ed04-44aa-8af0-d7caa1b7ac9f.jpeg']",used,0.0,0.5,2.0,2.0,2023-09-24,FR,0.0,213.0,,,,,"{'score': 0.007205285597592592, 'start': 0, 'end': 12, 'answer': 'Porte savon,'}",,,,,,,,,,,,,,,,,,,,"Porte savon,","Porte savon,",,,Soap,Soap dispensers,Pr_40_70_22_81,Other,Other,Sanitary fittings and accessories
