,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n,material_emb,French_Raw,French_Code,first_level,second_level,third_level
176,176,285,285,2ab91b73-0b2d-4ea8-bd44-a004e81ce2b1,Porte tierce manuelle,Largeur du petit ouvrant 32. Dimensions avec bâti bois massif h209 l134 e20. Porte tierce manuelle en Bois reconstitué,damaged,simple_solid_doors,C.10.20.01.3e,RENNES,2022-07-18,70.0,70.0,0.0,"['0d266967-64c6-4acb-94e0-1c19fbd79720.jpeg', 'bb6b6e1f-240a-43ae-a223-a0ad1d68d0b3.jpeg', 'c610c73c-f6bd-4474-b89d-026a0722a2c7.jpeg']",used,,,3.0,3.0,2022-09-26,FR,1.0,70.0,,,,,"{'score': 1.8160881154472008e-06, 'start': 101, 'end': 118, 'answer': ' Bois reconstitué'}",,,,,,,,,,,,,,,,,,,,,, h209 l134 e20.,,Encaustic,Manual trapdoors,Pr_30_59_36_50,"Wall, Barriers, Pannels","Door, Windows, Gates",Sanitary fittings and accessories
638,638,1001,1001,932d531f-98c6-4905-8150-ac01e723816f,Porte tierce manuelle,Porte tierce manuelle en bois reconstitué. Sans bâti : 112*103.,correct,simple_solid_doors,C.10.20.01.3e,ARGENTEUIL,2022-06-23,70.0,70.0,0.0,['f273d113-a445-46b2-8a34-2d4f42ad5658.jpeg'],used,,,3.0,3.0,2022-09-26,FR,1.0,95.0,,,,,"{'score': 3.7957102904329076e-05, 'start': 42, 'end': 52, 'answer': ' Sans bâti'}",,,,,,,,,,,,,,,,,,,,Porte tierce manuelle,, 112*103.,,Encaustic,Manual trapdoors,Pr_30_59_36_50,"Wall, Barriers, Pannels","Door, Windows, Gates",Sanitary fittings and accessories
675,675,1065,1065,9aaa02e2-2e89-4ddb-8e4c-c7cb80b3d699,Porte tierce manuelle,Porte tierce manuelle en bois reconstitué. Sans bâti : 116*203.,correct,simple_solid_doors,C.10.20.01.3e,ARGENTEUIL,2022-06-23,70.0,70.0,0.0,"['6ba48bb3-000c-49a3-a337-8cd3ab87e908.jpeg', '405fceee-8394-4312-a41b-ee781309d25a.jpeg']",used,,,1.0,1.0,2022-09-26,FR,1.0,95.0,,,,,"{'score': 4.3547555833356455e-05, 'start': 42, 'end': 52, 'answer': ' Sans bâti'}",,,,,,,,,,,,,,,,,,,,Porte tierce manuelle,, 116*203.,,Encaustic,Manual trapdoors,Pr_30_59_36_50,"Wall, Barriers, Pannels","Door, Windows, Gates",Sanitary fittings and accessories
812,812,1269,1269,b79c4eed-ddff-466c-950b-e6bdf08298f9,Porte tierce manuelle,"Largeur du petit ouvrant 32, dimensions de la fenêtre 25*35. Dimensions avec bâti bois massif h209 l134 e20. Porte tierce manuelle en Bois reconstitué, avec vitre",damaged,simple_solid_doors,C.10.20.01.3e,RENNES,2022-07-18,75.0,75.0,0.0,"['88d96267-0e07-4da5-92cf-746148a15194.jpeg', '2e2c565e-b699-46b4-b9d6-370c97ecb69a.jpeg', '668df6c6-26c2-411f-ac08-a6c6df67e3e8.jpeg', '5041fb34-1fa6-4d9e-a9c2-fffb20205175.jpeg']",used,,,8.0,8.0,2022-09-26,FR,1.0,70.0,,,,,"{'score': 7.366467258407283e-08, 'start': 133, 'end': 162, 'answer': ' Bois reconstitué, avec vitre'}",,,,,,,,,,,,,,,,,,,,,,,,Encaustic,Manual trapdoors,Pr_30_59_36_50,"Wall, Barriers, Pannels","Door, Windows, Gates",Sanitary fittings and accessories
1353,1353,2021,2021,1d581dbd-0096-4398-bb6a-78b54e7f6b18,Porte simple pour cloison amovible,"Porte isoplane blanche pour Cloison amovible pleine,  dimension porte l: 237.5 cm L 92.5  cm ep. : 4 cm Peut varier d'un étage à l'autre (entre 220 et 250 de haut). Cadre alu avec verrous interrieur et clef extérieure.",verygood,simple_solid_doors,C.10.20.01.1e,LYON--6E--ARRONDISSEMENT,2022-09-22,50.0,50.0,0.0,"['843aeb06-23a7-4a28-99ea-311a527938ad.jpeg', '0040c380-8906-4ae8-91c3-48f28f2272f9.jpeg', '00ee1a5b-0788-4d02-a64c-a1402765cb49.jpeg']",used,0.0,0.0,76.0,76.0,2023-05-04,FR,1.0,224.0,,,,,"{'score': 5.037689334130846e-06, 'start': 0, 'end': 52, 'answer': 'Porte isoplane blanche pour Cloison amovible pleine,'}",,,,,,,,,,,,,,,,,,,,Porte isoplane blanche,,,,Sitka spruce,Manual trapdoors,Pr_30_59_36_50,"Wall, Barriers, Pannels","Door, Windows, Gates",Sanitary fittings and accessories
1705,1705,2415,2415,bb7c5b3a-7b91-4b5e-92f0-f0bb7d109002,Porte tierce manuelle,Porte tierce vitrée sur cadre métallique. Largeur de l'ouvrant : 95 cm,verygood,simple_solid_doors,C.10.20.01.3b,PARIS-8E-ARRONDISSEMENT,2022-09-16,80.0,80.0,0.0,"['df67e79b-e92a-4862-a480-19bd2626ee2f.jpeg', '70daf42d-b554-493c-a28e-3fb0cd18e520.jpeg']",used,2031.08,91.8,8.0,8.0,2023-01-19,FR,1.0,125.0,,,,,"{'score': 3.43892170349136e-05, 'start': 0, 'end': 41, 'answer': 'Porte tierce vitrée sur cadre métallique.'}",,,,,,,,,,,,,,,,,,,,,, Largeur de l'ouvrant : 95 cm,,Encaustic,Manual trapdoors,Pr_30_59_36_50,"Wall, Barriers, Pannels","Door, Windows, Gates",Sanitary fittings and accessories
1865,1865,2595,2595,02a0efea-35ea-4301-a01a-48a968afa910,Porte tierce manuelle,1 ouvrant : L83cm. Porte tierce manuelle en Acier,correct,solid_exterior_door,B.20.30.01.3a,AUBAGNE,2022-10-25,72.5,72.5,0.0,"['33edf834-94a6-4c9f-8947-e0c1dd203697.jpeg', '5078c67f-9c4d-4708-808c-246733d398b0.jpeg']",used,785.89,144.2,1.0,1.0,2023-02-21,FR,1.0,119.0,,,,,"{'score': 1.4355523489939515e-05, 'start': 18, 'end': 49, 'answer': ' Porte tierce manuelle en Acier'}",,,,,,,,,,,,,,,,,,,,,,,,Encaustic,Manual trapdoors,Pr_30_59_36_50,"Wall, Barriers, Pannels","Door, Windows, Gates",Sanitary fittings and accessories
2080,2080,2841,2841,40d245fd-b6ca-447a-8839-c854d7cc842a,Porte tierce manuelle,"Porte double 1/3 battant fixe, 2/3 ouvrant de 90cm avec hublot",correct,simple_solid_doors,C.10.20.01.3f,PARIS-15E-ARRONDISSEMENT,2022-11-02,65.0,65.0,0.0,['90a84f96-d5ea-4b16-925d-0a0e7570d2e7.jpeg'],used,0.0,106.66,9.0,9.0,2023-09-24,FR,0.0,326.0,,,,,"{'score': 0.0001191414485219866, 'start': 0, 'end': 50, 'answer': 'Porte double 1/3 battant fixe, 2/3 ouvrant de 90cm'}",,,,,,,,,,,,,,,,,,,,,, 90cm,,Encaustic,Manual trapdoors,Pr_30_59_36_50,"Wall, Barriers, Pannels","Door, Windows, Gates",Sanitary fittings and accessories
2276,2276,3049,3049,7e52acbb-8778-4072-b11d-413888384ced,Porte tierce manuelle,"Porte tierce manuelle en bois reconstitué, de largeur de 145 cm, hauteur de 204 cm et épaisseur de 4 cm, porte de 93 cm de largeur, sans serrure avec poignet en inox et groom.",correct,simple_solid_doors,C.10.20.01.3e,PARIS-9E-ARRONDISSEMENT,2022-10-05,100.0,100.0,0.0,"['dbf6979b-d36c-464e-a41e-87c6e76a6ae7.jpeg', '14d2a4cd-fc10-4ec2-8b68-3a1e2507f7f8.jpeg', '44e5d03f-4050-41ad-a455-2ffcf495e893.jpeg']",used,71.3,59.16,3.0,3.0,2023-09-24,FR,0.0,354.0,,,,,"{'score': 1.988954636544804e-06, 'start': 131, 'end': 144, 'answer': ' sans serrure'}",,,,,,,,,,,,,,,,,,,,Porte tierce manuelle," bois reconstitué,",,,Encaustic,Manual trapdoors,Pr_30_59_36_50,"Wall, Barriers, Pannels","Door, Windows, Gates",Sanitary fittings and accessories
2306,2306,3081,3081,87b6f268-16bc-4bf4-9b66-57159c000c43,Porte tierce manuelle,Porte tierce manuelle en Bois reconstitué : Ouvrant principal largeur : 92 / sans serrure / badge / poignet inox / porte coupe feu .,correct,simple_solid_doors,C.10.20.01.3e,PARIS-9E-ARRONDISSEMENT,2022-10-05,100.0,100.0,0.0,"['dd79a89f-0bf8-4769-b248-50ca8b81539c.jpeg', '41a71954-1da1-4104-9bb2-43db51a76280.jpeg', 'ce4747ca-128b-4556-a0e1-ff5501453c3c.jpeg']",used,81.93,67.98,9.0,9.0,2023-09-24,FR,0.0,354.0,,,,,"{'score': 8.392261224798858e-05, 'start': 0, 'end': 41, 'answer': 'Porte tierce manuelle en Bois reconstitué'}",,,,,,,,,,,,,,,,,,,,, Bois reconstitué,,,Encaustic,Manual trapdoors,Pr_30_59_36_50,"Wall, Barriers, Pannels","Door, Windows, Gates",Sanitary fittings and accessories
