,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n,material_emb,French_Raw,French_Code,first_level,second_level,third_level
44,44,68,68,0a3ab810-9ce9-43c1-87f9-a146e3980b90,Applique murale,Luminaire hublot,correct,lighting_general_equipment,D.50.20.02.1,CHATILLON,2022-07-06,10.0,10.0,0.0,['26870399-0e50-495b-b9e9-005de288edd2.png'],used,,,2.0,2.0,2023-02-21,FR,1.0,230.0,,,,,"{'score': 0.3205597698688507, 'start': 0, 'end': 16, 'answer': 'Luminaire hublot'}",,,,,,,,,,,,,,,,,,,,Luminaire hublot,,,,Decorative aggregates,Murals,Pr_40_50_05_55,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Walling units
71,71,107,107,0f7a8952-6270-4c5b-8e20-52329459fe44,Applique murale,Globe lumineux,correct,lighting_general_equipment,D.50.20.02.9,CHATILLON,2022-07-06,10.0,45.0,35.0,"['5e5e4060-79e5-4b93-8e47-e57cb69b6651.jpeg', '09387ae0-b8a4-4381-a83d-26972ee44964.jpeg']",used,,,6.0,6.0,2023-02-21,FR,1.0,230.0,,,,,"{'score': 0.035743311047554016, 'start': 0, 'end': 14, 'answer': 'Globe lumineux'}",,,,,,,,,,,,,,,,,,,,Globe lumineux,Globe lumineux,,,Decorative aggregates,Murals,Pr_40_50_05_55,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Walling units
102,102,159,159,15e0633d-f982-4644-b3e7-f8b1086a56b8,Applique murale extérieure,Applique murale extérieure,correct,lighting_general_equipment,D.50.20.02.1,VILLENEUVE-SAINT-GEORGES,2022-04-01,20.0,20.0,0.0,['9b9d5a4e-b77e-4c76-9767-5fe27fea2077.jpeg'],used,,,1.0,1.0,2023-05-04,FR,1.0,398.0,,,,,"{'score': 0.006776335649192333, 'start': 0, 'end': 26, 'answer': 'Applique murale extérieure'}",,,,,,,,,,,,,,,,,,,,Applique murale extérieure,,,,Loose surfacing decorative aggregates,Murals,Pr_40_50_05_55,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Walling units
127,127,196,196,1c0aa814-4011-4b99-8c3b-2d7dc6a33f29,Applique murale,Applique murale cache blanc. Ip55,correct,lighting_general_equipment,D.50.20.02.1,CHATEAUROUX,2022-07-26,25.0,25.0,0.0,['2a864d41-7fa1-461f-af95-0b784070b29d.png'],used,,,4.0,4.0,2022-11-30,FR,1.0,127.0,,,,,"{'score': 0.001479327562265098, 'start': 0, 'end': 33, 'answer': 'Applique murale cache blanc. Ip55'}",,,,,,,,,,,,,,,,,,,,, blanc.,,,Decorative aggregates,Murals,Pr_40_50_05_55,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Walling units
146,146,234,234,2153ea17-4ab2-4840-a922-1c257d93f543,Etagère murale,"Aggloméré bois plaqué blanc . Etagère murale en bois, divers plateaux de rangement.",verygood,storage_unit,E.20.20.05.3a,PARIS-8E-ARRONDISSEMENT,2022-05-17,35.0,35.0,0.0,"['cc04b8d1-271c-48e2-ada7-1b88ad446fbf.jpeg', '7f6d9bbe-6a56-4de6-9583-05d510312d9d.jpeg']",used,,,1.0,1.0,2023-03-26,FR,1.0,313.0,,,,,"{'score': 2.304273721165373e-06, 'start': 0, 'end': 29, 'answer': 'Aggloméré bois plaqué blanc .'}",,,,,,,,,,,,,,,,,,,," Etagère murale en bois,",Aggloméré bois plaqué blanc,,,Decorative aggregates,Murals,Pr_40_50_05_55,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Walling units
180,180,289,289,2b203562-62a8-4839-92f3-6caa596c9f6b,Applique murale,Applique murale cache noir,correct,lighting_general_equipment,D.50.20.02.1,CHATEAUROUX,2022-07-26,25.0,25.0,0.0,['f473c8eb-7eca-457c-b459-bb38f173bd52.png'],used,,,28.0,28.0,2022-11-30,FR,1.0,127.0,,,,,"{'score': 0.006346896290779114, 'start': 0, 'end': 26, 'answer': 'Applique murale cache noir'}",,,,,,,,,,,,,,,,,,,,Applique murale cache noir, noir,,,Decorative aggregates,Murals,Pr_40_50_05_55,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Walling units
293,293,466,466,428129a8-434d-4509-b99c-e78d6df03092,Dérouleur mural,Dérouleur mural,correct,bath_and_toilet_accessories,C.10.30.02.1,VILLENEUVE-SAINT-GEORGES,2022-04-01,6.0,6.0,0.0,['752eada6-abba-4922-afba-821bf876533d.jpeg'],used,,,1.0,1.0,2023-05-04,FR,1.0,398.0,,,,,"{'score': 0.003928777761757374, 'start': 0, 'end': 15, 'answer': 'Dérouleur mural'}",,,,,,,,,,,,,,,,,,,,Dérouleur mural,,,,Loose surfacing decorative aggregates,Murals,Pr_40_50_05_55,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Walling units
356,356,559,559,4df02cc9-2ef1-49ce-9d2a-9e45e5a0d69b,Applique murale,Applique murale,correct,lighting_general_equipment,D.50.20.02.1,ARGENTEUIL,2022-06-23,13.0,13.0,0.0,['ada676b0-5252-4104-bb3a-6470796ac53d.jpeg'],used,,,4.0,4.0,2022-09-26,FR,1.0,95.0,,,,,"{'score': 0.016188768669962883, 'start': 0, 'end': 15, 'answer': 'Applique murale'}",,,,,,,,,,,,,,,,,,,,Applique murale,,,,Decorative aggregates,Murals,Pr_40_50_05_55,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Walling units
358,358,562,562,4e2ab4f3-9ea1-4738-90d3-09dc5b3f2dd5,Applique murale,Hublot rond blanc,correct,lighting_general_equipment,D.50.20.02.1,CHATILLON,2022-07-06,10.0,10.0,0.0,['82c7b163-69a3-458a-ae96-6018e49935df.jpeg'],used,,,8.0,8.0,2023-02-21,FR,1.0,230.0,,,,,"{'score': 0.11144471168518066, 'start': 0, 'end': 17, 'answer': 'Hublot rond blanc'}",,,,,,,,,,,,,,,,,,,,Hublot rond blanc,,,,Decorative aggregates,Murals,Pr_40_50_05_55,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Walling units
405,405,637,637,59ba7a25-44e6-4301-a99d-9e130f63f4fa,Prise murale,Prise murale avec une largeur de 1 cm ou 4 cm,correct,wires_connections,D.50.20.01.5,RENNES,2022-07-28,5.5,5.5,0.0,"['341bf596-94ed-40d0-b02f-925446995bae.png', '223e71bc-3113-4459-8dbd-d0154c9a1603.png']",used,,,1000.0,1000.0,2022-09-26,FR,1.0,60.0,,,,,"{'score': 2.142093535439926e-06, 'start': 0, 'end': 12, 'answer': 'Prise murale'}",,,,,,,,,,,,,,,,,,,,Prise murale,,,,Decorative aggregates,Murals,Pr_40_50_05_55,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Walling units
