,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n,material_emb,French_Raw,French_Code,first_level,second_level,third_level
56,56,89,89,0d7c0737-72e0-4b93-9dd4-69930f987ae0,Chemin de câble,Chemin de câble,correct,cable_path,D.50.10.07.a,VILLENEUVE-SAINT-GEORGES,2022-04-01,3.0,3.0,0.0,['c685d762-a721-4e6d-9cf9-c2457148f1a4.jpeg'],used,,,35.0,35.0,2023-05-04,FR,1.0,398.0,,,,,"{'score': 0.07524897903203964, 'start': 0, 'end': 15, 'answer': 'Chemin de câble'}",,,,,,,,,,,,,,,,,,,,Chemin de câble,Chemin de câble,,,Encaustic,Cable troughs,Pr_65_70_11_16,Technical elements,"Stairs, Ramps, Lift, Hardware",Wire structure and general products
78,78,120,120,116803c7-ab5b-4fb8-a42d-2cece0146439,Chemin de câbles tôle perforée,"Chemin de câble en tôle perforée, acier galvanisé. Largeur et hauteur variable",correct,cable_path,D.50.10.07.a,PARIS-8E-ARRONDISSEMENT,2022-01-24,7.0,7.0,0.0,['03824cd9-4cab-4437-982b-3a279351c678.jpg'],used,,,483.0,483.0,2023-05-04,FR,1.0,465.0,,,,,"{'score': 1.2627547221200075e-06, 'start': 0, 'end': 15, 'answer': 'Chemin de câble'}",,,,,,,,,,,,,,,,,,,,Chemin de câble,,,,Gravel,Cable troughs,Pr_65_70_11_16,"Wall, Barriers, Pannels","Covering, Finish",Wire structure and general products
119,119,183,183,18e95217-67da-4948-a553-03be2ad44ff5,Chemin de câble,Chemin de câble,correct,cable_path,D.50.10.07.a,VILLENEUVE-SAINT-GEORGES,2022-04-01,3.0,3.0,0.0,['2171d63f-96b9-4c19-9628-1b868dfbf874.jpeg'],used,,,110.0,110.0,2023-05-04,FR,1.0,398.0,,,,,"{'score': 0.07524897903203964, 'start': 0, 'end': 15, 'answer': 'Chemin de câble'}",,,,,,,,,,,,,,,,,,,,Chemin de câble,Chemin de câble,,,Encaustic,Cable troughs,Pr_65_70_11_16,Technical elements,"Stairs, Ramps, Lift, Hardware",Wire structure and general products
131,131,205,205,1d1e36c3-0e9e-4f95-8495-1980ca41c607,Chemin de câble,Chemin de câble type cablofil largeur 30 cm,correct,cable_path,D.50.10.07.a,NANTES,2022-01-21,3.0,3.0,0.0,"['69471d15-1c42-4175-985a-f4f8b5926146.jpeg', 'c50f6eae-40e9-4475-83f7-d402c2a1afda.jpeg']",used,,,513.0,393.0,2022-10-03,FR,1.0,255.0,,,,,"{'score': 0.018793025985360146, 'start': 37, 'end': 43, 'answer': ' 30 cm'}",,,,,,,,,,,,,,,,,,,,Chemin de câble, cablofil,,,Encaustic,Cable troughs,Pr_65_70_11_16,Technical elements,"Stairs, Ramps, Lift, Hardware",Wire structure and general products
208,208,333,333,310da7d6-9817-4704-a0ec-e106f11cc3e4,Chemin de câble,Chemin de câble en acier,correct,cable_path,D.50.10.07.a,ARGENTEUIL,2022-06-23,10.0,10.0,0.0,['4e9d6762-197a-4873-ba18-e8dd92bf2fcc.jpeg'],used,,,158.0,158.0,2022-09-26,FR,1.0,95.0,,,,,"{'score': 0.0016046720556914806, 'start': 0, 'end': 24, 'answer': 'Chemin de câble en acier'}",,,,,,,,,,,,,,,,,,,,Chemin de câble en acier, acier,,,Encaustic,Cable troughs,Pr_65_70_11_16,Technical elements,"Stairs, Ramps, Lift, Hardware",Wire structure and general products
259,259,408,408,3c040566-6801-479c-af26-c34c7286fdb2,Chemin de câble,Chemin de câble,correct,cable_path,D.50.10.07.a,VILLENEUVE-SAINT-GEORGES,2022-04-01,3.0,3.0,0.0,['2bfe3086-e7da-4892-b01a-5f920238e2d3.jpeg'],used,,,17.0,17.0,2023-05-04,FR,1.0,398.0,,,,,"{'score': 0.07524897903203964, 'start': 0, 'end': 15, 'answer': 'Chemin de câble'}",,,,,,,,,,,,,,,,,,,,Chemin de câble,Chemin de câble,,,Encaustic,Cable troughs,Pr_65_70_11_16,Technical elements,"Stairs, Ramps, Lift, Hardware",Wire structure and general products
500,500,782,782,706fe09e-60f2-4522-aea9-6bf22cb3ca15,Chemin de câble,Chemin de câble de couleur aluminium,verygood,cable_path,D.50.10.07.a,VILLEURBANNE,2022-05-20,15.0,15.0,0.0,['e1967e0f-58a2-4722-98a3-1fbf9587f4d5.png'],used,,,14.0,14.0,2022-08-30,FR,1.0,102.0,,,,,"{'score': 0.0008852683822624385, 'start': 0, 'end': 36, 'answer': 'Chemin de câble de couleur aluminium'}",,,,,,,,,,,,,,,,,,,,Chemin de câble de couleur aluminium, aluminium,,,Encaustic,Cable troughs,Pr_65_70_11_16,Technical elements,"Stairs, Ramps, Lift, Hardware",Wire structure and general products
516,516,809,809,74e6d51f-859c-4655-94af-29ed12b20d53,Chemin de câble,Chemin de câble,correct,cable_path,D.50.10.07.a,VILLENEUVE-SAINT-GEORGES,2022-04-01,3.0,3.0,0.0,['3327e349-3eb8-4523-a428-69636c8bd2ea.jpeg'],used,,,20.0,20.0,2023-05-04,FR,1.0,398.0,,,,,"{'score': 0.07524897903203964, 'start': 0, 'end': 15, 'answer': 'Chemin de câble'}",,,,,,,,,,,,,,,,,,,,Chemin de câble,Chemin de câble,,,Encaustic,Cable troughs,Pr_65_70_11_16,Technical elements,"Stairs, Ramps, Lift, Hardware",Wire structure and general products
777,777,1215,1215,afa4e05f-c341-4978-a565-de7d3ead38f0,Chemin de câble dalle marine,chemin de câble de type dalle marine,verygood,cable_path,D.50.10.07.a,RENNES,2022-08-11,7.0,7.0,0.0,['aa2a7e9e-bfcf-49ff-97c8-4125ec13628c.jpg'],used,,,400.0,400.0,2022-08-30,FR,1.0,19.0,,,,,"{'score': 0.0003619567723944783, 'start': 0, 'end': 36, 'answer': 'chemin de câble de type dalle marine'}",,,,,,,,,,,,,,,,,,,,chemin de câble,,,,Maritime pine,Cable troughs,Pr_65_70_11_16,"Wall, Barriers, Pannels",Other,Wire structure and general products
779,779,1220,1220,b1161015-5c0d-4c14-9ceb-b8c0d3672c78,Chemin de câble,"Chemin de câble perforé, référence 623201, de largeur de 10 cm et hauteur de 5 cm.",correct,cable_path,D.50.10.07.a,PARIS-13E-ARRONDISSEMENT,2022-08-11,8.0,8.0,0.0,"['1fb1d120-7a2f-4fb2-b6f7-6703dd02d790.jpg', '5a8c3a86-c412-459d-9169-5f91ecaaaaf0.jpg', 'a904e3f9-2acb-44a2-8673-8d9cf04a967c.jpg']",used,,,49.0,49.0,2023-09-24,FR,0.0,409.0,,,,,"{'score': 3.422330701141618e-05, 'start': 34, 'end': 42, 'answer': ' 623201,'}",,,,,,,,,,,,,,,,,,,,"Chemin de câble perforé,",,,,Encaustic,Cable troughs,Pr_65_70_11_16,Technical elements,"Stairs, Ramps, Lift, Hardware",Wire structure and general products
