,Category,Category_1,Subcategory,URL,Title,ID,Imagefile,Bredde,Bredde_unit,Højde,Højde_unit,Tykkelse,Tykkelse_unit,Quantity,LastPrice,Saved,LastUpOn,Store,Country,Language,material_emb,Danish_Raw,Danish_Code,first_level,second_level,third_level,SoldAfterDays,Sold
989,Doors and  Windows,Brugte Vinduer,Sprossevinduer,/doere-vinduer/brugte-vinduer/sprossevinduer/266952/lille-2-fags-sprossevindue-med-forsatsrammer,Lille -fags sprossevindue med forsatsrammer,266952,"['/dyn/resources/Shop_Model_Product/image/2/266952/1688124116/old2columns/266952.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/348890/1688124104/old2columns/266952.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/348891/1688124107/old2columns/266952.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/348893/1688124109/old2columns/266952.jpg']",143.8,cm,116.0,cm,12.0,cm,1.0,1500.0,2023-03-02,2023-08-16,Genbyg,DK,dk,Sitka spruce,Window hinges,Pr_30_36_36_96,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,167.0,1.0
1001,Doors and  Windows,Brugte Vinduer,Sprossevinduer,/doere-vinduer/brugte-vinduer/sprossevinduer/264935/koblet-vindue-med-halvbue,Koblet vindue med halvbue,264935,"['/dyn/resources/Shop_Model_Product/image/5/264935/1673613891/old2columns/264935.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/340387/1673613757/old2columns/264935.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/340390/1673613763/old2columns/264935.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/340389/1673613760/old2columns/264935.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/340388/1673613758/old2columns/264935.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/340386/1673613745/old2columns/264935.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/340392/1673613766/old2columns/264935.jpg']",108.0,cm,187.0,cm,11.8,cm,2.0,3500.0,2023-03-02,2023-10-27,Genbyg,DK,dk,Prismatic glass,Window hinges,Pr_30_36_36_96,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,239.0,1.0
1027,Doors and  Windows,Brugte Vinduer,Termovinduer,/doere-vinduer/brugte-vinduer/termovinduer/267451/fastkarmsvindue-med-3-fag,Fastkarmsvindue med fag,267451,"['/dyn/resources/Shop_Model_Product/image/1/267451/1693476644/old2columns/267451.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/350775/1693476615/old2columns/267451.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/350774/1693476615/old2columns/267451.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/350776/1693476616/old2columns/267451.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/350772/1693476610/old2columns/267451.jpg']",175.8,cm,99.5,cm,10.0,cm,1.0,750.0,2023-03-02,2023-04-11,Genbyg,DK,dk,Encaustic,Window hinges,Pr_30_36_36_96,Openings,"Door, Windows, Gates",Glass blocks and panels,40.0,1.0
1031,Doors and  Windows,Brugte Vinduer,Termovinduer,/doere-vinduer/brugte-vinduer/termovinduer/267257/velfac-fastkarmsvindue,Velfac fastkarmsvindue,267257,"['/dyn/resources/Shop_Model_Product/image/7/267257/1691664515/old2columns/267257.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/350018/1691664518/old2columns/267257.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/350019/1691664520/old2columns/267257.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/350020/1691664522/old2columns/267257.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/350021/1691664524/old2columns/267257.jpg']",31.5,cm,235.0,cm,11.5,cm,1.0,800.0,2023-04-09,2023-04-13,Genbyg,DK,dk,Sitka spruce,Window hinges,Pr_30_36_36_96,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,4.0,1.0
1099,Doors and  Windows,Brugte Vinduer,Jernvinduer,/doere-vinduer/brugte-vinduer/jernvinduer/267552/fabriksvindue-med-bue,Fabriksvindue med bue,267552,"['/dyn/resources/Shop_Model_Product/image/2/267552/1694519448/old2columns/fabriksvindue-med-bue-267552.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/351191/1694419322/old2columns/267552.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/351190/1694419320/old2columns/267552.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/351195/1694419669/old2columns/fabriksvindue-med-bue-267552.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/351193/1694419327/old2columns/267552.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/351189/1694419304/old2columns/267552.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/351192/1694419324/old2columns/267552.jpg']",109.0,cm,186.0,cm,2.5,cm,1.0,5500.0,2023-03-02,2023-09-26,Genbyg,DK,dk,Sheet glass,Window hinges,Pr_30_36_36_96,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,208.0,1.0
1100,Doors and  Windows,Brugte Vinduer,Jernvinduer,/doere-vinduer/brugte-vinduer/jernvinduer/266445/fabriksvindue,Fabriksvindue,266445,"['/dyn/resources/Shop_Model_Product/image/5/266445/1684064511/old2columns/266445.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/346621/1683711992/old2columns/266445.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/346620/1683711986/old2columns/266445.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/346622/1683711993/old2columns/266445.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/346623/1683711995/old2columns/266445.jpg']",59.0,cm,192.0,cm,3.0,cm,1.0,5500.0,2023-03-02,2023-04-10,Genbyg,DK,dk,Architectural glass,Window hinges,Pr_30_36_36_96,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,39.0,1.0
1101,Doors and  Windows,Brugte Vinduer,Jernvinduer,/doere-vinduer/brugte-vinduer/jernvinduer/266368/fabriksvindue,Fabriksvindue,266368,"['/dyn/resources/Shop_Model_Product/image/8/266368/1682952640/old2columns/266368.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/346268/1682952647/old2columns/266368.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/346269/1682952649/old2columns/266368.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/346270/1682952651/old2columns/266368.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/346271/1682952653/old2columns/266368.jpg']",124.0,cm,182.0,cm,3.0,cm,1.0,4800.0,2023-03-02,2023-09-05,Genbyg,DK,dk,Architectural glass,Window hinges,Pr_30_36_36_96,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,187.0,1.0
1102,Doors and  Windows,Brugte Vinduer,Jernvinduer,/doere-vinduer/brugte-vinduer/jernvinduer/266366/fabriksvindue,Fabriksvindue,266366,"['/dyn/resources/Shop_Model_Product/image/6/266366/1682950481/old2columns/266366.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/346258/1682943521/old2columns/266366.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/346251/1682943505/old2columns/266366.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/346252/1682943511/old2columns/266366.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/346253/1682943512/old2columns/266366.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/346254/1682943513/old2columns/266366.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/346256/1682943516/old2columns/266366.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/346257/1682943519/old2columns/266366.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/346259/1682943522/old2columns/266366.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/346260/1682943525/old2columns/266366.jpg']",57.0,cm,192.0,cm,3.0,cm,9.0,2400.0,2023-03-02,2023-09-30,Genbyg,DK,dk,Architectural glass,Window hinges,Pr_30_36_36_96,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,212.0,1.0
1103,Doors and  Windows,Brugte Vinduer,Jernvinduer,/doere-vinduer/brugte-vinduer/jernvinduer/266367/fabriksvindue,Fabriksvindue,266367,"['/dyn/resources/Shop_Model_Product/image/7/266367/1682946802/old2columns/266367.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/346265/1682946811/old2columns/266367.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/346264/1682946810/old2columns/266367.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/346266/1682946812/old2columns/266367.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/346262/1682946806/old2columns/266367.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/346263/1682946808/old2columns/266367.jpg']",55.0,cm,193.0,cm,3.0,cm,2.0,2400.0,2023-03-02,2023-09-04,Genbyg,DK,dk,Architectural glass,Window hinges,Pr_30_36_36_96,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,186.0,1.0
1109,Doors and  Windows,Brugte Vinduer,Jernvinduer,/doere-vinduer/brugte-vinduer/jernvinduer/253624/lille-fabriksvindue,Lille fabriksvindue,253624,"['/dyn/resources/Shop_Model_Product/image/4/253624/1571216812/old2columns/lille-fabriksvindue-253624.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/294802/1571216772/old2columns/lille-fabriksvindue-253624.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/294803/1571216774/old2columns/lille-fabriksvindue-253624.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/294801/1571216765/old2columns/lille-fabriksvindue-253624.jpg']",44.0,cm,65.5,cm,3.4,cm,6.0,450.0,2023-03-02,2023-09-16,Genbyg,DK,dk,Sitka spruce,Window hinges,Pr_30_36_36_96,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,198.0,1.0
