,Category,Category_1,Subcategory,URL,Title,ID,Imagefile,Bredde,Bredde_unit,Højde,Højde_unit,Tykkelse,Tykkelse_unit,Quantity,LastPrice,Saved,LastUpOn,Store,Country,Language,material_emb,Danish_Raw,Danish_Code,first_level,second_level,third_level,SoldAfterDays,Sold
571,Doors and  Windows,Brugte Døre,BD30 / Brand og lyddøre,/doere-vinduer/brugte-doere/branddoere/bd30-branddoere/267417/bd30-branddoer-med-karm-m9-21,branddør med karm,267417,"['/dyn/resources/Shop_Model_Product/image/7/267417/1693304546/old2columns/267417.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/350640/1693304559/old2columns/267417.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/350639/1693304559/old2columns/267417.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/350641/1693304560/old2columns/267417.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/350637/1693304557/old2columns/267417.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/350638/1693304558/old2columns/267417.jpg']",89.0,cm,209.0,cm,10.0,cm,1.0,1400.0,2023-03-02,2023-03-18,Genbyg,DK,dk,Sitka spruce,Chute automatic fire doors,Pr_65_12_71_10,"Roof, Slabs, Stairs","Door, Windows, Gates",Safety cages,16.0,1.0
572,Doors and  Windows,Brugte Døre,BD30 / Brand og lyddøre,/doere-vinduer/brugte-doere/branddoere/bd30-branddoere/267430/bd30-branddoer-med-karm-m9-21,branddør med karm,267430,"['/dyn/resources/Shop_Model_Product/image/0/267430/1693384188/old2columns/267430.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/350689/1693384191/old2columns/267430.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/350690/1693384191/old2columns/267430.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/350691/1693384192/old2columns/267430.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/350692/1693384192/old2columns/267430.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/350693/1693384192/old2columns/267430.jpg']",88.6,cm,208.9,cm,9.2,cm,1.0,1400.0,2023-03-02,2023-09-07,Genbyg,DK,dk,Sitka spruce,Chute automatic fire doors,Pr_65_12_71_10,"Roof, Slabs, Stairs","Door, Windows, Gates",Safety cages,189.0,1.0
573,Doors and  Windows,Brugte Døre,BD30 / Brand og lyddøre,/doere-vinduer/brugte-doere/branddoere/bd30-branddoere/267084/branddoer-med-karm-m9,Branddør med karm,267084,"['/dyn/resources/Shop_Model_Product/image/4/267084/1690360551/old2columns/267084.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/349450/1690360555/old2columns/267084.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/349451/1690360556/old2columns/267084.jpg']",89.0,cm,208.0,cm,9.5,cm,1.0,800.0,2023-04-09,2023-04-14,Genbyg,DK,dk,Sitka spruce,Chute automatic fire doors,Pr_65_12_71_10,"Roof, Slabs, Stairs","Door, Windows, Gates",Safety cages,5.0,1.0
574,Doors and  Windows,Brugte Døre,BD30 / Brand og lyddøre,/doere-vinduer/brugte-doere/branddoere/bd30-branddoere/267081/branddoer-med-karm-m9,Branddør med karm,267081,"['/dyn/resources/Shop_Model_Product/image/1/267081/1690282878/old2columns/267081.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/349432/1690282883/old2columns/267081.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/349433/1690282884/old2columns/267081.jpg']",89.0,cm,209.0,cm,10.0,cm,1.0,800.0,2023-03-02,2023-09-09,Genbyg,DK,dk,Sitka spruce,Chute automatic fire doors,Pr_65_12_71_10,"Roof, Slabs, Stairs","Door, Windows, Gates",Safety cages,191.0,1.0
575,Doors and  Windows,Brugte Døre,BD30 / Brand og lyddøre,/doere-vinduer/brugte-doere/branddoere/bd30-branddoere/267070/bd30-branddoer-med-karm-m9,branddør med karm,267070,"['/dyn/resources/Shop_Model_Product/image/0/267070/1690197111/old2columns/267070.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/349398/1690197119/old2columns/267070.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/349397/1690197117/old2columns/267070.jpg']",88.5,cm,209.0,cm,15.0,cm,1.0,1200.0,2023-04-07,2023-09-04,Genbyg,DK,dk,Sitka spruce,Chute automatic fire doors,Pr_65_12_71_10,"Roof, Slabs, Stairs","Door, Windows, Gates",Safety cages,150.0,1.0
576,Doors and  Windows,Brugte Døre,BD30 / Brand og lyddøre,/doere-vinduer/brugte-doere/branddoere/bd30-branddoere/267068/bd30-branddoer-med-karm-m9,branddør med karm,267068,"['/dyn/resources/Shop_Model_Product/image/8/267068/1690193816/old2columns/267068.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/349391/1690193823/old2columns/267068.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/349392/1690193825/old2columns/267068.jpg']",89.0,cm,209.0,cm,15.0,cm,1.0,1200.0,2023-05-05,2023-06-25,Genbyg,DK,dk,Sitka spruce,Chute automatic fire doors,Pr_65_12_71_10,"Roof, Slabs, Stairs","Door, Windows, Gates",Safety cages,51.0,1.0
577,Doors and  Windows,Brugte Døre,BD30 / Brand og lyddøre,/doere-vinduer/brugte-doere/branddoere/bd30-branddoere/267069/bd30-branddoer-med-karm-m9,branddør med karm,267069,"['/dyn/resources/Shop_Model_Product/image/9/267069/1690195796/old2columns/267069.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/349394/1690195801/old2columns/267069.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/349395/1690195803/old2columns/267069.jpg']",89.0,cm,209.0,cm,15.0,cm,1.0,1200.0,2023-03-02,2023-10-25,Genbyg,DK,dk,Sitka spruce,Chute automatic fire doors,Pr_65_12_71_10,"Roof, Slabs, Stairs","Door, Windows, Gates",Safety cages,237.0,1.0
578,Doors and  Windows,Brugte Døre,BD30 / Brand og lyddøre,/doere-vinduer/brugte-doere/branddoere/bd30-branddoere/266998/bd30-branddoer-med-karm-m10,branddør med karm,266998,"['/dyn/resources/Shop_Model_Product/image/8/266998/1688981050/old2columns/266998.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/349071/1688561719/old2columns/266998.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/349072/1688561726/old2columns/266998.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/349074/1688561728/old2columns/266998.jpg']",98.5,cm,209.0,cm,15.0,cm,3.0,1500.0,2023-03-02,2023-04-01,Genbyg,DK,dk,Sitka spruce,Chute automatic fire doors,Pr_65_12_71_10,"Roof, Slabs, Stairs","Door, Windows, Gates",Safety cages,30.0,1.0
579,Doors and  Windows,Brugte Døre,BD30 / Brand og lyddøre,/doere-vinduer/brugte-doere/branddoere/bd30-branddoere/267012/bd30-branddoer-blaagraa-med-karm-m9,"branddør , blå/grå med karm",267012,"['/dyn/resources/Shop_Model_Product/image/2/267012/1688648222/old2columns/267012.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/349126/1688648179/old2columns/267012.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/349124/1688648178/old2columns/267012.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/349125/1688648179/old2columns/267012.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/349123/1688648178/old2columns/267012.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/349121/1688648174/old2columns/267012.jpg']",89.0,cm,209.0,cm,12.8,cm,4.0,1200.0,2023-04-03,2023-10-09,Genbyg,DK,dk,Sitka spruce,Chute automatic fire doors,Pr_65_12_71_10,"Roof, Slabs, Stairs","Door, Windows, Gates",Sanitary fittings and accessories,189.0,1.0
580,Doors and  Windows,Brugte Døre,BD30 / Brand og lyddøre,/doere-vinduer/brugte-doere/branddoere/bd30-branddoere/267013/bd30-branddoer-blaagraa-med-karm-m9,"branddør , blå/grå med karm",267013,"['/dyn/resources/Shop_Model_Product/image/3/267013/1688649051/old2columns/267013.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/349128/1688649038/old2columns/267013.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/349127/1688649035/old2columns/267013.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/349129/1688649038/old2columns/267013.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/349131/1688649039/old2columns/267013.jpg']",89.0,cm,209.0,cm,12.8,cm,5.0,1200.0,2023-04-15,2023-10-30,Genbyg,DK,dk,Sitka spruce,Chute automatic fire doors,Pr_65_12_71_10,"Roof, Slabs, Stairs","Door, Windows, Gates",Sanitary fittings and accessories,198.0,1.0
