,Category,Category_1,Subcategory,URL,Title,ID,Imagefile,Bredde,Bredde_unit,Højde,Højde_unit,Tykkelse,Tykkelse_unit,Quantity,LastPrice,Saved,LastUpOn,Store,Country,Language,material_emb,Danish_Raw,Danish_Code,first_level,second_level,third_level,SoldAfterDays,Sold
990,Doors and  Windows,Brugte Vinduer,Sprossevinduer,/doere-vinduer/brugte-vinduer/sprossevinduer/266835/sprossevindue-med-koblede-rammer,Sprossevindue med koblede rammer,266835,"['/dyn/resources/Shop_Model_Product/image/5/266835/1687180802/old2columns/266835.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/348373/1687180474/old2columns/266835.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/348369/1687180458/old2columns/266835.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/348371/1687180470/old2columns/266835.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/348372/1687180472/old2columns/266835.jpg']",118.0,cm,147.0,cm,14.0,cm,4.0,3000.0,2023-03-23,2023-10-13,Genbyg,DK,dk,Encaustic,Multi-movement pendants,Pr_70_55_51_55,Structural elements,"Blocks, Panels, Fences, Bricks",Wire structure and general products,204.0,1.0
991,Doors and  Windows,Brugte Vinduer,Sprossevinduer,/doere-vinduer/brugte-vinduer/sprossevinduer/266836/sprossevindue-med-koblede-rammer,Sprossevindue med koblede rammer,266836,"['/dyn/resources/Shop_Model_Product/image/6/266836/1687183137/old2columns/266836.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/348375/1687183144/old2columns/266836.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/348376/1687183146/old2columns/266836.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/348377/1687183149/old2columns/266836.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/348378/1687183456/old2columns/sprossevindue-med-koblede-rammer-266836.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/348379/1687183458/old2columns/sprossevindue-med-koblede-rammer-266836.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/348380/1687183460/old2columns/sprossevindue-med-koblede-rammer-266836.jpg']",189.5,cm,147.0,cm,14.0,cm,1.0,4500.0,2023-03-02,2023-10-30,Genbyg,DK,dk,Encaustic,Multi-movement pendants,Pr_70_55_51_55,Structural elements,"Blocks, Panels, Fences, Bricks",Wire structure and general products,242.0,1.0
3666,Doors and  Windows,Brugte Vinduer,Sprossevinduer,/doere-vinduer/brugte-vinduer/sprossevinduer/267736/sprossevindue-med-koblede-rammer,Sprossevindue med koblede rammer,267736,"['/dyn/resources/Shop_Model_Product/image/6/267736/1695705710/old2columns/267736.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/352063/1695704645/old2columns/267736.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/352062/1695704644/old2columns/267736.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/352068/1695704648/old2columns/267736.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/352057/1695704641/old2columns/267736.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/352060/1695704643/old2columns/267736.jpg']",148.5,cm,138.5,cm,10.5,cm,3.0,2500.0,2023-05-04,2023-10-04,Genbyg,DK,dk,Encaustic,Multi-movement pendants,Pr_70_55_51_55,Structural elements,"Blocks, Panels, Fences, Bricks",Wire structure and general products,153.0,1.0
3667,Doors and  Windows,Brugte Vinduer,Sprossevinduer,/doere-vinduer/brugte-vinduer/sprossevinduer/267732/sprossevindue-med-koblede-rammer,Sprossevindue med koblede rammer,267732,"['/dyn/resources/Shop_Model_Product/image/2/267732/1695644596/old2columns/267732.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/352044/1695644449/old2columns/267732.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/352036/1695644445/old2columns/267732.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/352037/1695644445/old2columns/267732.jpg']",109.0,cm,138.5,cm,10.5,cm,1.0,2000.0,2023-05-15,2023-07-29,Genbyg,DK,dk,Encaustic,Multi-movement pendants,Pr_70_55_51_55,Structural elements,"Blocks, Panels, Fences, Bricks",Wire structure and general products,75.0,1.0
3682,Doors and  Windows,Brugte Vinduer,Sprossevinduer,/doere-vinduer/brugte-vinduer/sprossevinduer/266912/sprossevindue-med-koblede-rammer,Sprossevindue med koblede rammer,266912,"['/dyn/resources/Shop_Model_Product/image/2/266912/1687960744/old2columns/266912.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/348729/1687960169/old2columns/266912.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/348724/1687960162/old2columns/266912.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/348722/1687960151/old2columns/266912.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/348725/1687960163/old2columns/266912.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/348723/1687960160/old2columns/266912.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/348726/1687960164/old2columns/266912.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/348727/1687960166/old2columns/266912.jpg']",109.0,cm,193.0,cm,11.5,cm,2.0,5200.0,2023-05-15,2023-08-07,Genbyg,DK,dk,Encaustic,Multi-movement pendants,Pr_70_55_51_55,Structural elements,"Blocks, Panels, Fences, Bricks",Wire structure and general products,84.0,1.0
5399,Doors and  Windows,Brugte Vinduer,Sprossevinduer,/doere-vinduer/brugte-vinduer/sprossevinduer/266835/sprossevindue-med-koblede-rammer,Sprossevindue med koblede rammer,266835,"['/dyn/resources/Shop_Model_Product/image/5/266835/1687180802/old2columns/266835.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/348373/1687180474/old2columns/266835.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/348369/1687180458/old2columns/266835.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/348371/1687180470/old2columns/266835.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/348372/1687180472/old2columns/266835.jpg']",118.0,cm,147.0,cm,14.0,cm,4.0,3000.0,2023-09-14,2023-10-18,Genbyg,DK,dk,Encaustic,Multi-movement pendants,Pr_70_55_51_55,Structural elements,"Blocks, Panels, Fences, Bricks",Wire structure and general products,34.0,1.0
5400,Doors and  Windows,Brugte Vinduer,Sprossevinduer,/doere-vinduer/brugte-vinduer/sprossevinduer/266836/sprossevindue-med-koblede-rammer,Sprossevindue med koblede rammer,266836,"['/dyn/resources/Shop_Model_Product/image/6/266836/1687183137/old2columns/266836.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/348375/1687183144/old2columns/266836.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/348376/1687183146/old2columns/266836.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/348377/1687183149/old2columns/266836.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/348378/1687183456/old2columns/sprossevindue-med-koblede-rammer-266836.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/348379/1687183458/old2columns/sprossevindue-med-koblede-rammer-266836.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/348380/1687183460/old2columns/sprossevindue-med-koblede-rammer-266836.jpg']",189.5,cm,147.0,cm,14.0,cm,1.0,4500.0,2023-09-13,2023-10-23,Genbyg,DK,dk,Encaustic,Multi-movement pendants,Pr_70_55_51_55,Structural elements,"Blocks, Panels, Fences, Bricks",Wire structure and general products,40.0,1.0
