,Category,Category_1,Subcategory,URL,Title,ID,Imagefile,Bredde,Bredde_unit,Højde,Højde_unit,Tykkelse,Tykkelse_unit,Quantity,LastPrice,Saved,LastUpOn,Store,Country,Language,material_emb,Danish_Raw,Danish_Code,first_level,second_level,third_level,SoldAfterDays,Sold
822,Doors and  Windows,Brugte Døre,Brugt Tilbehør,/doere-vinduer/brugte-doere/tilbehoer-til-doere/brugte-haengsler/259626/svingdoershaengsel-dobbelt,Svingdørshængsel - dobbelt,259626,[],,,,,,,1.0,350.0,2023-05-03,2023-05-20,Genbyg,DK,dk,Sitka spruce,Swing doorsets,Pr_30_59_24_86,"Roof, Slabs, Stairs","Door, Windows, Gates",Handrails,17.0,1.0
823,Doors and  Windows,Brugte Døre,Brugt Tilbehør,/doere-vinduer/brugte-doere/tilbehoer-til-doere/brugte-haengsler/259625/svingdoershaengsel-dobbelt,Svingdørshængsel - dobbelt,259625,[],,,,,,,1.0,275.0,2023-03-02,2023-07-14,Genbyg,DK,dk,Sitka spruce,Swing doorsets,Pr_30_59_24_86,"Roof, Slabs, Stairs","Door, Windows, Gates",Handrails,134.0,1.0
824,Doors and  Windows,Brugte Døre,Brugt Tilbehør,/doere-vinduer/brugte-doere/tilbehoer-til-doere/brugte-haengsler/259627/svingdoershaengsel-dobbelt,Svingdørshængsel - dobbelt,259627,[],,,,,,,1.0,425.0,2023-03-02,2023-04-07,Genbyg,DK,dk,Sitka spruce,Swing doorsets,Pr_30_59_24_86,"Roof, Slabs, Stairs","Door, Windows, Gates",Handrails,36.0,1.0
825,Doors and  Windows,Brugte Døre,Brugt Tilbehør,/doere-vinduer/brugte-doere/tilbehoer-til-doere/brugte-haengsler/259628/svingdoershaengsel-dobbelt,Svingdørshængsel - dobbelt,259628,[],,,,,,,3.0,275.0,2023-03-02,2023-05-21,Genbyg,DK,dk,Sitka spruce,Swing doorsets,Pr_30_59_24_86,"Roof, Slabs, Stairs","Door, Windows, Gates",Handrails,80.0,1.0
826,Doors and  Windows,Brugte Døre,Brugt Tilbehør,/doere-vinduer/brugte-doere/tilbehoer-til-doere/brugte-haengsler/259624/svingdoershaengsel-dobbelt,Svingdørshængsel - dobbelt,259624,[],,,,,,,1.0,175.0,2023-03-02,2023-04-27,Genbyg,DK,dk,Sitka spruce,Swing doorsets,Pr_30_59_24_86,"Roof, Slabs, Stairs","Door, Windows, Gates",Handrails,56.0,1.0
827,Doors and  Windows,Brugte Døre,Brugt Tilbehør,/doere-vinduer/brugte-doere/tilbehoer-til-doere/brugte-haengsler/259623/svingdoershaengsel-dobbelt,Svingdørshængsel - dobbelt,259623,[],,,,,,,1.0,175.0,2023-03-02,2023-07-05,Genbyg,DK,dk,Sitka spruce,Swing doorsets,Pr_30_59_24_86,"Roof, Slabs, Stairs","Door, Windows, Gates",Handrails,125.0,1.0
850,Doors and  Windows,Brugte Døre,Brugt Tilbehør,/doere-vinduer/brugte-doere/tilbehoer-til-doere/brugte-haengsler/256596/svingdoershaengsel-dobbelt,Svingdørshængsel - dobbelt,256596,[],,,,,,,2.0,275.0,2023-03-02,2023-06-27,Genbyg,DK,dk,Sitka spruce,Swing doorsets,Pr_30_59_24_86,"Roof, Slabs, Stairs","Door, Windows, Gates",Handrails,117.0,1.0
4948,Doors and  Windows,Brugte Døre,Brugt Tilbehør,/doere-vinduer/brugte-doere/tilbehoer-til-doere/brugte-haengsler/259626/svingdoershaengsel-dobbelt,Svingdørshængsel - dobbelt,259626,[],,,,,,,1.0,350.0,2023-09-02,2023-09-16,Genbyg,DK,dk,Sitka spruce,Swing doorsets,Pr_30_59_24_86,"Roof, Slabs, Stairs","Door, Windows, Gates",Handrails,14.0,1.0
4949,Doors and  Windows,Brugte Døre,Brugt Tilbehør,/doere-vinduer/brugte-doere/tilbehoer-til-doere/brugte-haengsler/259625/svingdoershaengsel-dobbelt,Svingdørshængsel - dobbelt,259625,[],,,,,,,1.0,275.0,2023-08-07,2023-08-18,Genbyg,DK,dk,Sitka spruce,Swing doorsets,Pr_30_59_24_86,"Roof, Slabs, Stairs","Door, Windows, Gates",Handrails,11.0,1.0
4950,Doors and  Windows,Brugte Døre,Brugt Tilbehør,/doere-vinduer/brugte-doere/tilbehoer-til-doere/brugte-haengsler/259627/svingdoershaengsel-dobbelt,Svingdørshængsel - dobbelt,259627,[],,,,,,,1.0,425.0,2023-08-15,2023-08-28,Genbyg,DK,dk,Sitka spruce,Swing doorsets,Pr_30_59_24_86,"Roof, Slabs, Stairs","Door, Windows, Gates",Handrails,13.0,1.0
4951,Doors and  Windows,Brugte Døre,Brugt Tilbehør,/doere-vinduer/brugte-doere/tilbehoer-til-doere/brugte-haengsler/259628/svingdoershaengsel-dobbelt,Svingdørshængsel - dobbelt,259628,[],,,,,,,3.0,275.0,2023-08-13,2023-08-17,Genbyg,DK,dk,Sitka spruce,Swing doorsets,Pr_30_59_24_86,"Roof, Slabs, Stairs","Door, Windows, Gates",Handrails,4.0,1.0
4952,Doors and  Windows,Brugte Døre,Brugt Tilbehør,/doere-vinduer/brugte-doere/tilbehoer-til-doere/brugte-haengsler/259624/svingdoershaengsel-dobbelt,Svingdørshængsel - dobbelt,259624,[],,,,,,,1.0,175.0,2023-07-24,2023-07-25,Genbyg,DK,dk,Sitka spruce,Swing doorsets,Pr_30_59_24_86,"Roof, Slabs, Stairs","Door, Windows, Gates",Handrails,1.0,1.0
4953,Doors and  Windows,Brugte Døre,Brugt Tilbehør,/doere-vinduer/brugte-doere/tilbehoer-til-doere/brugte-haengsler/259623/svingdoershaengsel-dobbelt,Svingdørshængsel - dobbelt,259623,[],,,,,,,1.0,175.0,2023-08-05,2023-08-09,Genbyg,DK,dk,Sitka spruce,Swing doorsets,Pr_30_59_24_86,"Roof, Slabs, Stairs","Door, Windows, Gates",Handrails,4.0,1.0
