,Category,Category_1,Subcategory,URL,Title,ID,Imagefile,Bredde,Bredde_unit,Højde,Højde_unit,Tykkelse,Tykkelse_unit,Quantity,LastPrice,Saved,LastUpOn,Store,Country,Language,material_emb,Danish_Raw,Danish_Code,first_level,second_level,third_level,SoldAfterDays,Sold
58,Doors and  Windows,Brugte Døre,Indvendige døre,/doere-vinduer/brugte-doere/indvendige-doere/267155/swedoor-vaadrumsdoer-uden-karm-m8,Swedoor vådrumsdør uden karm,267155,"['/dyn/resources/Shop_Model_Product/image/5/267155/1690543110/old2columns/267155.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/349565/1690543113/old2columns/267155.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/349563/1690543111/old2columns/267155.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/349564/1690543112/old2columns/267155.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/349566/1690543113/old2columns/267155.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/349567/1690543246/old2columns/indvendigdoer-267155.jpg']",72.5,cm,200.0,cm,4.0,cm,6.0,1200.0,2023-03-02,2023-09-20,Genbyg,DK,dk,Sitka spruce,Door dampers,Pr_30_36_59_23,"Wall, Barriers, Pannels","Door, Windows, Gates",Sanitary fittings and accessories,202.0,1.0
59,Doors and  Windows,Brugte Døre,Indvendige døre,/doere-vinduer/brugte-doere/indvendige-doere/267156/swedoor-vaadrumsdoer-uden-karm-m7,Swedoor vådrumsdør uden karm,267156,"['/dyn/resources/Shop_Model_Product/image/6/267156/1690549037/old2columns/267156.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/349569/1690549038/old2columns/267156.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/349571/1690549040/old2columns/267156.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/349572/1690549040/old2columns/267156.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/349573/1690549041/old2columns/267156.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/349570/1690549039/old2columns/267156.jpg']",62.5,cm,200.0,cm,4.0,cm,1.0,1200.0,2023-03-02,2023-09-19,Genbyg,DK,dk,Sitka spruce,Door dampers,Pr_30_36_59_23,"Wall, Barriers, Pannels","Door, Windows, Gates",Sanitary fittings and accessories,201.0,1.0
212,Doors and  Windows,Brugte Døre,Fyldningsdøre med karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-karm/82448/fyldningsdoer-med-karm-swedoor-m9,Fyldningsdør med karm - Swedoor -,82448,"['/dyn/resources/Shop_Model_Product/image/8/82448/1560403198/old2columns/ny-swedoor-fyldningsdoer-med-karm-m9-82448.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/189585/1560403196/old2columns/ny-swedoor-fyldningsdoer-med-karm-m9-82448.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/189586/1560403195/old2columns/ny-swedoor-fyldningsdoer-med-karm-m9-82448.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/189587/1560403193/old2columns/ny-swedoor-fyldningsdoer-med-karm-m9-82448.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/300345/1584017854/old2columns/ny-swedoor-fyldningsdoer-med-karm-m9-82448.jpg']",89.0,cm,208.0,cm,12.5,cm,1.0,800.0,2023-03-02,2023-03-20,Genbyg,DK,dk,Sitka spruce,Door dampers,Pr_30_36_59_23,"Wall, Barriers, Pannels","Door, Windows, Gates",Sanitary fittings and accessories,18.0,1.0
610,Doors and  Windows,Brugte Døre,BD30 / Brand og lyddøre,/doere-vinduer/brugte-doere/yderdoere/yderdoere/259775/db35-lyddoer-med-karm,dB lyddør med karm,259775,"['/dyn/resources/Shop_Model_Product/image/5/259775/1630677207/old2columns/259775.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/319015/1630677215/old2columns/259775.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/319014/1630677213/old2columns/259775.jpg']",99.0,cm,209.0,cm,15.0,cm,1.0,2500.0,2023-03-02,2023-04-30,Genbyg,DK,dk,Silt,Door dampers,Pr_30_36_59_23,"Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,59.0,1.0
617,Doors and  Windows,Brugte Døre,BD30 / Brand og lyddøre,/doere-vinduer/brugte-doere/yderdoere/yderdoere/60622/lyddoer-uden-karm,Lyddør uden karm,60622,"['/dyn/resources/Shop_Model_Product/image/2/60622/1557984623/old2columns/lyddoer-uden-karm-60622.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/147521/1557984623/old2columns/lyddoer-uden-karm-60622.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/147522/1557984624/old2columns/lyddoer-uden-karm-60622.jpg']",82.5,cm,239.0,cm,6.0,cm,1.0,500.0,2023-03-02,2023-10-30,Genbyg,DK,dk,Silt,Door dampers,Pr_30_36_59_23,"Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,242.0,1.0
912,Doors and  Windows,Brugte Døre,Brugt Tilbehør,/doere-vinduer/brugte-doere/tilbehoer-til-doere/brugte-haengsler/53841/doerstopper-med-boejle,Dørstopper med bøjle,53841,[],,,,,,,1.0,25.0,2023-03-02,2023-06-17,Genbyg,DK,dk,Sitka spruce,Door dampers,Pr_30_36_59_23,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories,107.0,1.0
3345,Doors and  Windows,Brugte Døre,Indvendige døre,/doere-vinduer/brugte-doere/indvendige-doere/267158/swedoor-vaadrumsdoer-uden-karm-m8,Swedoor vådrumsdør uden karm,267158,"['/dyn/resources/Shop_Model_Product/image/8/267158/1690555221/old2columns/267158.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/349583/1690555223/old2columns/267158.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/349584/1690555223/old2columns/267158.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/349585/1690555224/old2columns/267158.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/349586/1690555224/old2columns/267158.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/349587/1690555225/old2columns/267158.jpg']",72.5,cm,194.0,cm,4.0,cm,5.0,1200.0,2023-06-04,2023-08-05,Genbyg,DK,dk,Sitka spruce,Door dampers,Pr_30_36_59_23,"Wall, Barriers, Pannels","Door, Windows, Gates",Sanitary fittings and accessories,62.0,1.0
3346,Doors and  Windows,Brugte Døre,Indvendige døre,/doere-vinduer/brugte-doere/indvendige-doere/267157/swedoor-vaadrumsdoer-uden-karm-m7,Swedoor vådrumsdør uden karm,267157,"['/dyn/resources/Shop_Model_Product/image/7/267157/1690553777/old2columns/267157.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/349576/1690553779/old2columns/267157.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/349577/1690553779/old2columns/267157.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/349578/1690553780/old2columns/267157.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/349579/1690553780/old2columns/267157.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/349580/1690553781/old2columns/267157.jpg']",62.5,cm,194.0,cm,4.0,cm,3.0,1200.0,2023-05-17,2023-07-09,Genbyg,DK,dk,Sitka spruce,Door dampers,Pr_30_36_59_23,"Wall, Barriers, Pannels","Door, Windows, Gates",Sanitary fittings and accessories,53.0,1.0
3347,Doors and  Windows,Brugte Døre,Indvendige døre,/doere-vinduer/brugte-doere/indvendige-doere/267159/swedoor-vaadrumsdoer-uden-karm-m9,Swedoor vådrumsdør uden karm,267159,"['/dyn/resources/Shop_Model_Product/image/9/267159/1690557195/old2columns/267159.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/349589/1690557196/old2columns/267159.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/349590/1690557197/old2columns/267159.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/349591/1690557197/old2columns/267159.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/349592/1690557198/old2columns/267159.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/349593/1690557199/old2columns/267159.jpg']",82.5,cm,200.0,cm,4.0,cm,9.0,1500.0,2023-05-14,2023-07-02,Genbyg,DK,dk,Sitka spruce,Door dampers,Pr_30_36_59_23,"Wall, Barriers, Pannels","Door, Windows, Gates",Sanitary fittings and accessories,49.0,1.0
3638,Doors and  Windows,Brugte Døre,Fyldningsdøre med glas uden karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-glas/254972/fyldningsdoer-med-bue-uden-karm,Fyldningsdør med bue - uden karm,254972,"['/dyn/resources/Shop_Model_Product/image/2/254972/1583242975/old2columns/254972.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/299977/1583242302/old2columns/254972.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/299974/1583242293/old2columns/254972.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/299975/1583242299/old2columns/254972.jpg']",70.0,cm,195.0,cm,3.0,cm,1.0,900.0,2023-06-14,2023-07-13,Genbyg,DK,dk,Sitka spruce,Door dampers,Pr_30_36_59_23,"Wall, Barriers, Pannels","Door, Windows, Gates",Sanitary fittings and accessories,29.0,1.0
5033,Doors and  Windows,Brugte Døre,Brugt Tilbehør,/doere-vinduer/brugte-doere/tilbehoer-til-doere/brugte-haengsler/53841/doerstopper-med-boejle,Dørstopper med bøjle,53841,[],,,,,,,1.0,25.0,2023-08-31,2023-09-12,Genbyg,DK,dk,Sitka spruce,Door dampers,Pr_30_36_59_23,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories,12.0,1.0
5344,Doors and  Windows,Brugte Døre,BD30 / Brand og lyddøre,/doere-vinduer/brugte-doere/yderdoere/yderdoere/268102/35db-lyddoer-med-glas-og-karm-fra-swedoor,dB lyddør med glas og karm fra Swedoor,268102,"['/dyn/resources/Shop_Model_Product/image/2/268102/1698308266/old2columns/268102.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/353926/1698308092/old2columns/268102.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/353928/1698308093/old2columns/268102.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/353929/1698308094/old2columns/268102.jpg']",88.6,cm,208.8,cm,12.1,cm,1.0,3500.0,2023-09-25,2023-11-06,Genbyg,DK,dk,Architectural glass,Door dampers,Pr_30_36_59_23,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,,0.0
