,Category,Category_1,Subcategory,URL,Title,ID,Imagefile,Bredde,Bredde_unit,Højde,Højde_unit,Tykkelse,Tykkelse_unit,Quantity,LastPrice,Saved,LastUpOn,Store,Country,Language,material_emb,Danish_Raw,Danish_Code,first_level,second_level,third_level,SoldAfterDays,Sold
1045,Doors and  Windows,Brugte Vinduer,Termovinduer,/doere-vinduer/brugte-vinduer/termovinduer/266503/udestueelement-med-energiglas,Udestueelement med energiglas,266503,"['/dyn/resources/Shop_Model_Product/image/3/266503/1684151893/old2columns/266503.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/346879/1684151879/old2columns/266503.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/346878/1684151877/old2columns/266503.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/346876/1684151861/old2columns/266503.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/346877/1684151871/old2columns/266503.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/346881/1684151880/old2columns/266503.jpg']",116.5,cm,203.0,cm,13.0,cm,1.0,2500.0,2023-04-17,2023-04-19,Genbyg,DK,dk,Patterned glass,Glass panels,Pr_25_71_33_35,Technical elements,"Blocks, Panels, Fences, Bricks",Glass blocks and panels,2.0,1.0
1046,Doors and  Windows,Brugte Vinduer,Termovinduer,/doere-vinduer/brugte-vinduer/termovinduer/266504/udestueelement-med-energiglas,Udestueelement med energiglas,266504,"['/dyn/resources/Shop_Model_Product/image/4/266504/1684152054/old2columns/266504.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/346883/1684152038/old2columns/266504.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/346885/1684152040/old2columns/266504.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/346882/1684152032/old2columns/266504.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/346884/1684152039/old2columns/266504.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/346887/1684152042/old2columns/266504.jpg']",110.0,cm,203.0,cm,13.0,cm,1.0,2500.0,2023-03-13,2023-04-01,Genbyg,DK,dk,Patterned glass,Glass panels,Pr_25_71_33_35,Technical elements,"Blocks, Panels, Fences, Bricks",Glass blocks and panels,19.0,1.0
1047,Doors and  Windows,Brugte Vinduer,Termovinduer,/doere-vinduer/brugte-vinduer/termovinduer/266505/udestueelement-med-energiglas,Udestueelement med energiglas,266505,"['/dyn/resources/Shop_Model_Product/image/5/266505/1684152494/old2columns/266505.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/346888/1684152458/old2columns/266505.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/346889/1684152463/old2columns/266505.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/346890/1684152466/old2columns/266505.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/346892/1684152468/old2columns/266505.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/346893/1684152469/old2columns/266505.jpg']",116.5,cm,203.0,cm,13.0,cm,1.0,2200.0,2023-03-02,2023-03-29,Genbyg,DK,dk,Patterned glass,Glass panels,Pr_25_71_33_35,Technical elements,"Blocks, Panels, Fences, Bricks",Glass blocks and panels,27.0,1.0
1051,Doors and  Windows,Brugte Vinduer,Termovinduer,/doere-vinduer/brugte-vinduer/termovinduer/266525/topstyret-energivindue-3-lags-glas,"Topstyret energivindue , -lags glas",266525,"['/dyn/resources/Shop_Model_Product/image/5/266525/1684238143/old2columns/266525.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/346980/1684238107/old2columns/266525.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/346979/1684238106/old2columns/266525.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/346978/1684238106/old2columns/266525.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/346981/1684238108/old2columns/266525.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/346976/1684238102/old2columns/266525.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/346977/1684238105/old2columns/266525.jpg']",129.8,cm,135.0,cm,12.3,cm,59.0,1200.0,2023-03-02,2023-03-08,Genbyg,DK,dk,Structural glass,Glass panels,Pr_25_71_33_35,"Roof, Slabs, Stairs","Floors, Ceiling",Glass blocks and panels,6.0,1.0
1141,Doors and  Windows,Brugte Vinduer,Vinduesrammer,/doere-vinduer/brugte-vinduer/vinduesrammer/263048/vinduesramme-med-matteret-glas,Vinduesramme med matteret glas,263048,"['/dyn/resources/Shop_Model_Product/image/8/263048/1659869247/old2columns/263048.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/332404/1659101409/old2columns/263048.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/332403/1659101403/old2columns/263048.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/332405/1659101411/old2columns/263048.jpg']",56.0,cm,119.0,cm,3.5,cm,4.0,500.0,2023-03-08,2023-06-03,Genbyg,DK,dk,Prismatic glass,Glass panels,Pr_25_71_33_35,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,87.0,1.0
1142,Doors and  Windows,Brugte Vinduer,Vinduesrammer,/doere-vinduer/brugte-vinduer/vinduesrammer/263049/vinduesramme-med-matteret-glas,Vinduesramme med matteret glas,263049,"['/dyn/resources/Shop_Model_Product/image/9/263049/1659869198/old2columns/263049.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/332408/1659103629/old2columns/263049.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/332407/1659103624/old2columns/263049.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/332410/1659103632/old2columns/263049.jpg']",56.0,cm,128.0,cm,3.5,cm,8.0,500.0,2023-04-18,2023-04-26,Genbyg,DK,dk,Prismatic glass,Glass panels,Pr_25_71_33_35,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,8.0,1.0
3721,Doors and  Windows,Brugte Vinduer,Vinduesrammer,/doere-vinduer/brugte-vinduer/vinduesrammer/267871/vinduesramme-med-gule-glas,Vinduesramme med gule glas,267871,"['/dyn/resources/Shop_Model_Product/image/1/267871/1696318115/old2columns/267871.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/352696/1696318121/old2columns/267871.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/352698/1696318124/old2columns/267871.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/352764/1696342067/old2columns/vinduesramme-med-gule-glas-267871.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/352765/1696342069/old2columns/vinduesramme-med-gule-glas-267871.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/352697/1696318122/old2columns/267871.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/352695/1696318119/old2columns/267871.jpg']",65.5,cm,115.0,cm,3.5,cm,4.0,1100.0,2023-05-07,2023-07-20,Genbyg,DK,dk,Prismatic glass,Glass panels,Pr_25_71_33_35,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,74.0,1.0
3771,Doors and  Windows,Brugte Vinduer,Skillerumsvinduer,/doere-vinduer/brugte-vinduer/skillerumsvinduer/266020/vinduesramme-med-blyindfattede-glas,Vinduesramme med blyindfattede glas,266020,"['/dyn/resources/Shop_Model_Product/image/0/266020/1680082536/old2columns/266020.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/344786/1680006928/old2columns/266020.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/344785/1680006827/old2columns/266020.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/344782/1680006813/old2columns/266020.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/344784/1680006824/old2columns/266020.jpg']",53.0,cm,59.0,cm,3.5,cm,2.0,600.0,2023-05-22,2023-07-17,Genbyg,DK,dk,Lead glass,Glass panels,Pr_25_71_33_35,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,56.0,1.0
3779,Doors and  Windows,Brugte Vinduer,Skillerumsvinduer,/doere-vinduer/brugte-vinduer/skillerumsvinduer/264736/mahognivindue-med-blyindfattede-glas,Mahognivindue med blyindfattede glas,264736,"['/dyn/resources/Shop_Model_Product/image/6/264736/1671796771/old2columns/264736.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/339544/1671796178/old2columns/264736.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/339547/1671796188/old2columns/264736.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/339541/1671796169/old2columns/264736.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/339545/1671796182/old2columns/264736.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/339546/1671796186/old2columns/264736.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/339549/1671796194/old2columns/264736.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/339553/1671796269/old2columns/264736.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/339539/1671796157/old2columns/264736.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/339540/1671796167/old2columns/264736.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/339543/1671796175/old2columns/264736.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/339551/1671796263/old2columns/264736.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/340222/1673535515/old2columns/mahognivindue-med-blyindfattede-glas-264736.jpg']",210.5,cm,218.0,cm,2.5,cm,1.0,7500.0,2023-06-19,2023-07-22,Genbyg,DK,dk,Prismatic glass,Glass panels,Pr_25_71_33_35,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,33.0,1.0
5431,Doors and  Windows,Brugte Vinduer,Vinduesrammer,/doere-vinduer/brugte-vinduer/vinduesrammer/267871/vinduesramme-med-gule-glas,Vinduesramme med gule glas,267871,"['/dyn/resources/Shop_Model_Product/image/1/267871/1696318115/old2columns/267871.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/352696/1696318121/old2columns/267871.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/352698/1696318124/old2columns/267871.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/352764/1696342067/old2columns/vinduesramme-med-gule-glas-267871.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/352765/1696342069/old2columns/vinduesramme-med-gule-glas-267871.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/352697/1696318122/old2columns/267871.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/352695/1696318119/old2columns/267871.jpg']",65.5,cm,115.0,cm,3.5,cm,4.0,1100.0,2023-10-05,2023-10-16,Genbyg,DK,dk,Prismatic glass,Glass panels,Pr_25_71_33_35,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,11.0,1.0
