,Category,Category_1,Subcategory,URL,Title,ID,Imagefile,Bredde,Bredde_unit,Højde,Højde_unit,Tykkelse,Tykkelse_unit,Quantity,LastPrice,Saved,LastUpOn,Store,Country,Language,material_emb,Danish_Raw,Danish_Code,first_level,second_level,third_level,SoldAfterDays,Sold
2,Doors and  Windows,Brugte Døre,Yderdøre,/doere-vinduer/brugte-doere/yderdoere/yderdoere/267676/yderdoer-med-med-karm,Yderdør med med karm,267676,"['/dyn/resources/Shop_Model_Product/image/6/267676/1695038490/old2columns/267676.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/351676/1695038165/old2columns/267676.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/351677/1695038174/old2columns/267676.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/351678/1695038176/old2columns/267676.jpg']",99.0,cm,192.5,cm,14.0,cm,1.0,4200.0,2023-03-02,2023-11-02,Genbyg,DK,dk,Sitka spruce,Concealed hinges,Pr_30_36_36_15,"Wall, Barriers, Pannels","Door, Windows, Gates",Furnishings,245.0,1.0
9,Doors and  Windows,Brugte Døre,Yderdøre,/doere-vinduer/brugte-doere/yderdoere/yderdoere/267448/dobbelt-yderdoer-med-karm,Dobbelt yderdør med karm,267448,"['/dyn/resources/Shop_Model_Product/image/8/267448/1693399980/old2columns/267448.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/350753/1693399838/old2columns/267448.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/350754/1693399839/old2columns/267448.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/350757/1693399844/old2columns/267448.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/350756/1693399843/old2columns/267448.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/350755/1693399841/old2columns/267448.jpg']",153.5,cm,230.0,cm,11.0,cm,1.0,9500.0,2023-03-02,2023-03-07,Genbyg,DK,dk,Sitka spruce,Concealed hinges,Pr_30_36_36_15,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,5.0,1.0
36,Doors and  Windows,Brugte Døre,Dobbelte yderdøre,/doere-vinduer/brugte-doere/yderdoere/dobbelte-yderdoere/267583/dobbelte-yderdoer-med-karm,Dobbelte yderdør med karm,267583,"['/dyn/resources/Shop_Model_Product/image/3/267583/1694497759/old2columns/dobbelte-yderdoer-med-karm-267583.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/351281/1694440372/old2columns/267583.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/351282/1694440372/old2columns/267583.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/351283/1694440373/old2columns/267583.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/351285/1694440374/old2columns/267583.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/351280/1694440371/old2columns/267583.jpg']",122.0,cm,257.0,cm,12.1,cm,1.0,6500.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Sitka spruce,Concealed hinges,Pr_30_36_36_15,"Wall, Barriers, Pannels","Door, Windows, Gates",Walling units,214.0,1.0
37,Doors and  Windows,Brugte Døre,Dobbelte yderdøre,/doere-vinduer/brugte-doere/yderdoere/dobbelte-yderdoere/267593/dobbelt-yderdoer-med-karm,Dobbelt yderdør med karm,267593,"['/dyn/resources/Shop_Model_Product/image/3/267593/1694515729/old2columns/267593.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/351333/1694515063/old2columns/267593.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/351335/1694515068/old2columns/267593.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/351332/1694515052/old2columns/267593.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/351334/1694515065/old2columns/267593.jpg']",127.5,cm,215.0,cm,11.5,cm,1.0,5500.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Sitka spruce,Concealed hinges,Pr_30_36_36_15,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,214.0,1.0
43,Doors and  Windows,Brugte Døre,Dobbelte yderdøre,/doere-vinduer/brugte-doere/yderdoere/dobbelte-yderdoere/266670/dobbelt-yderdoer-uden-karm,Dobbelt yderdør uden karm,266670,"['/dyn/resources/Shop_Model_Product/image/0/266670/1686307919/old2columns/yderdoer-uden-karm-266670.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/347618/1685690779/old2columns/yderdoer-uden-karm-266670.jpg']",218.0,cm,215.5,cm,4.0,cm,1.0,1800.0,2023-03-02,2023-05-15,Genbyg,DK,dk,Sitka spruce,Concealed hinges,Pr_30_36_36_15,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,74.0,1.0
84,Doors and  Windows,Brugte Døre,Dobbeltdøre,/doere-vinduer/brugte-doere/dobbeltdoere/267296/dobbelt-fyldningsdoer-uden-karm,Dobbelt fyldningsdør uden karm,267296,"['/dyn/resources/Shop_Model_Product/image/6/267296/1692095984/old2columns/267296.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/350137/1692095629/old2columns/267296.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/350140/1692095639/old2columns/267296.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/350138/1692095636/old2columns/267296.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/350139/1692095638/old2columns/267296.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/350142/1692095642/old2columns/267296.jpg']",124.0,cm,224.0,cm,3.5,cm,1.0,4000.0,2023-03-02,2023-08-02,Genbyg,DK,dk,Sitka spruce,Concealed hinges,Pr_30_36_36_15,"Wall, Barriers, Pannels","Door, Windows, Gates",Sanitary fittings and accessories,153.0,1.0
312,Doors and  Windows,Brugte Døre,Fyldningsdøre uden karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-uden-karm/266921/afsyret-fyldningsdoer-uden-karm,Afsyret fyldningsdør uden karm,266921,"['/dyn/resources/Shop_Model_Product/image/1/266921/1688026498/old2columns/266921.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/348766/1688026448/old2columns/266921.jpg']",73.0,cm,197.5,cm,3.5,cm,1.0,800.0,2023-03-02,2023-04-15,Genbyg,DK,dk,Sitka spruce,Concealed hinges,Pr_30_36_36_15,"Wall, Barriers, Pannels","Door, Windows, Gates",Sanitary fittings and accessories,44.0,1.0
313,Doors and  Windows,Brugte Døre,Fyldningsdøre uden karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-uden-karm/266922/afsyret-fyldningsdoer-uden-karm,Afsyret fyldningsdør uden karm,266922,"['/dyn/resources/Shop_Model_Product/image/2/266922/1688374348/old2columns/266922.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/348768/1688026833/old2columns/266922.jpg']",83.0,cm,203.0,cm,3.5,cm,1.0,750.0,2023-03-02,2023-09-30,Genbyg,DK,dk,Sitka spruce,Concealed hinges,Pr_30_36_36_15,"Wall, Barriers, Pannels","Door, Windows, Gates",Sanitary fittings and accessories,212.0,1.0
395,Doors and  Windows,Brugte Døre,Fyldningsdøre uden karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-uden-karm/261624/afsyret-fyldningsdoer-uden-karm,Afsyret fyldningsdør uden karm,261624,"['/dyn/resources/Shop_Model_Product/image/4/261624/1646740638/old2columns/261624.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/326516/1646740643/old2columns/261624.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/326517/1646740648/old2columns/261624.jpg']",78.0,cm,202.5,cm,3.5,cm,1.0,700.0,2023-03-02,2023-03-19,Genbyg,DK,dk,Sitka spruce,Concealed hinges,Pr_30_36_36_15,"Wall, Barriers, Pannels","Door, Windows, Gates",Sanitary fittings and accessories,17.0,1.0
429,Doors and  Windows,Brugte Døre,Fyldningsdøre uden karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-uden-karm/259455/eksklusiv-fyldningsdoer-uden-karm,Eksklusiv fyldningsdør uden karm,259455,"['/dyn/resources/Shop_Model_Product/image/5/259455/1626954137/old2columns/259455.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/317785/1626954142/old2columns/259455.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/317786/1626954143/old2columns/259455.jpg']",83.5,cm,208.5,cm,3.5,cm,2.0,1500.0,2023-03-02,2023-09-19,Genbyg,DK,dk,Sitka spruce,Concealed hinges,Pr_30_36_36_15,"Wall, Barriers, Pannels","Door, Windows, Gates",Sanitary fittings and accessories,201.0,1.0
436,Doors and  Windows,Brugte Døre,Fyldningsdøre uden karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-uden-karm/258427/afsyret-fyldningsdoer-uden-karm,Afsyret fyldningsdør uden karm,258427,"['/dyn/resources/Shop_Model_Product/image/7/258427/1618141143/old2columns/258427.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/313976/1618141149/old2columns/258427.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/313977/1618141152/old2columns/258427.jpg']",83.5,cm,203.5,cm,3.5,cm,1.0,800.0,2023-03-02,2023-07-10,Genbyg,DK,dk,Sitka spruce,Concealed hinges,Pr_30_36_36_15,"Wall, Barriers, Pannels","Door, Windows, Gates",Sanitary fittings and accessories,130.0,1.0
