,Category,Category_1,Subcategory,URL,Title,ID,Imagefile,Bredde,Bredde_unit,Højde,Højde_unit,Tykkelse,Tykkelse_unit,Quantity,LastPrice,Saved,LastUpOn,Store,Country,Language,material_emb,Danish_Raw,Danish_Code,first_level,second_level,third_level,SoldAfterDays,Sold
3903,Masonry Materials,Granit,Granit,/murervarer/granit/267287/granit-kantstensoejler,Granit - kantsten/søjler,267287,"['/dyn/resources/Shop_Model_Product/image/7/267287/1691754566/old2columns/267287.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/350087/1691754572/old2columns/267287.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/350088/1691754574/old2columns/267287.jpg']",14.0,cm,,,18.0,cm,3.0,1200.0,2023-05-17,2023-10-15,Genbyg,DK,dk,Granite,Stone slabs,Pr_35_93_96_85,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Masonry walling units,151.0,1.0
3904,Masonry Materials,Granit,Granit,/murervarer/granit/267298/sandsten,Sandsten,267298,"['/dyn/resources/Shop_Model_Product/image/8/267298/1692099857/old2columns/267298.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/350145/1692099865/old2columns/267298.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/350146/1692099867/old2columns/267298.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/350147/1692099869/old2columns/267298.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/350148/1692099871/old2columns/267298.jpg']",30.0,cm,,,18.0,cm,3.0,750.0,2023-06-05,2023-10-15,Genbyg,DK,dk,Sandstone,Stone slabs,Pr_35_93_96_85,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",132.0,1.0
3905,Masonry Materials,Granit,Granit,/murervarer/granit/267307/sten-med-fordybning,Sten med fordybning,267307,"['/dyn/resources/Shop_Model_Product/image/7/267307/1692195592/old2columns/267307.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/350194/1692195599/old2columns/267307.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/350195/1692195601/old2columns/267307.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/350196/1692195604/old2columns/267307.jpg']",21.0,cm,,,17.0,cm,1.0,900.0,2023-05-26,2023-10-15,Genbyg,DK,dk,Sandstone,Stone slabs,Pr_35_93_96_85,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Walling units,142.0,1.0
3908,Masonry Materials,Granit,Granit,/murervarer/granit/267281/stolpe-i-granit,Stolpe i granit,267281,"['/dyn/resources/Shop_Model_Product/image/1/267281/1692088919/old2columns/havesten-267281.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/350124/1692088841/old2columns/havesten-267281.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/350125/1692088843/old2columns/havesten-267281.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/350126/1692088845/old2columns/havesten-267281.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/350127/1692088847/old2columns/havesten-267281.jpg']",16.0,cm,,,16.0,cm,6.0,1200.0,2023-05-20,2023-10-15,Genbyg,DK,dk,Sandstone,Stone slabs,Pr_35_93_96_85,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Prefabricated buildings and structures,148.0,1.0
3912,Masonry Materials,Granit,Granit,/murervarer/granit/261041/frontspids-i-sandsten,Frontspids i sandsten,261041,"['/dyn/resources/Shop_Model_Product/image/1/261041/1642433578/old2columns/261041.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/324130/1642433582/old2columns/261041.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/324131/1642433583/old2columns/261041.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/324132/1642433584/old2columns/261041.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/324133/1642433585/old2columns/261041.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/324134/1642433586/old2columns/261041.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/324182/1642535959/old2columns/frontspids-261041.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/324183/1642535986/old2columns/frontspids-261041.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/324184/1642536013/old2columns/frontspids-261041.jpg']",30.0,cm,,,63.0,cm,2.0,5995.0,2023-05-23,2023-10-15,Genbyg,DK,dk,Sedimentary rocks,Stone slabs,Pr_35_93_96_85,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",145.0,1.0
4435,Miscellaneous Used Items,Restpartier fra byggepladser,Restpartier fra byggepladser,/diverse-brugt/restpartier-fra-byggepladser/266326/staaltegl-facadeoverligger-5-sten-119-cm,Ståltegl facadeoverligger sten cm,266326,[],,,,,,,1.0,200.0,2023-06-10,2023-10-12,Genbyg,DK,dk,Coade stone,Stone slabs,Pr_35_93_96_85,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Walling units,124.0,1.0
5611,Miscellaneous Used Items,Restpartier fra byggepladser,Restpartier fra byggepladser,/diverse-brugt/restpartier-fra-byggepladser/268497/staaltegl-bagmuroverligger-8-sten-191-cm,Ståltegl bagmuroverligger sten cm,268497,[],,,,,,,5.0,200.0,2023-09-12,2023-11-06,Genbyg,DK,dk,Stone,Stone slabs,Pr_35_93_96_85,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Walling units,,0.0
