,Category,Category_1,Subcategory,URL,Title,ID,Imagefile,Bredde,Bredde_unit,Højde,Højde_unit,Tykkelse,Tykkelse_unit,Quantity,LastPrice,Saved,LastUpOn,Store,Country,Language,material_emb,Danish_Raw,Danish_Code,first_level,second_level,third_level,SoldAfterDays,Sold
593,Doors and  Windows,Brugte Døre,BD30 / Brand og lyddøre,/doere-vinduer/brugte-doere/yderdoere/yderdoere/266040/f30-db35-brand-lyddoer-med-karm-m11,/ dB brand- lyddør med karm,266040,"['/dyn/resources/Shop_Model_Product/image/0/266040/1680090179/old2columns/266040.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/344844/1680089952/old2columns/266040.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/344845/1680089954/old2columns/266040.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/344843/1680089936/old2columns/266040.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/344846/1680089957/old2columns/266040.jpg']",109.0,cm,208.0,cm,23.5,cm,1.0,3500.0,2023-03-02,2023-10-30,Genbyg,DK,dk,Silt,Pendant luminaires,Pr_70_70_48_62,"Wall, Barriers, Pannels","Door, Windows, Gates","Lighting columns, brackets and bollards",242.0,1.0
594,Doors and  Windows,Brugte Døre,BD30 / Brand og lyddøre,/doere-vinduer/brugte-doere/yderdoere/yderdoere/266045/f30-db35-brand-lyddoer-med-karm-m11,/ dB brand- lyddør med karm,266045,"['/dyn/resources/Shop_Model_Product/image/5/266045/1680258505/old2columns/266045.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/344870/1680096661/old2columns/266045.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/344871/1680096663/old2columns/266045.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/344872/1680096665/old2columns/266045.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/344873/1680096666/old2columns/266045.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/344875/1680096671/old2columns/266045.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/344876/1680096675/old2columns/266045.jpg']",109.0,cm,208.0,cm,23.5,cm,1.0,2200.0,2023-04-28,2023-10-17,Genbyg,DK,dk,Silt,Pendant luminaires,Pr_70_70_48_62,"Wall, Barriers, Pannels","Door, Windows, Gates","Lighting columns, brackets and bollards",172.0,1.0
595,Doors and  Windows,Brugte Døre,BD30 / Brand og lyddøre,/doere-vinduer/brugte-doere/yderdoere/yderdoere/266046/f30-db35-brand-lyddoer-med-karm-m11,/ dB brand- lyddør med karm,266046,"['/dyn/resources/Shop_Model_Product/image/6/266046/1680099171/old2columns/266046.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/344877/1680098679/old2columns/266046.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/344879/1680098691/old2columns/266046.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/344880/1680098693/old2columns/266046.jpg']",109.0,cm,208.0,cm,23.5,cm,2.0,3500.0,2023-03-14,2023-10-18,Genbyg,DK,dk,Silt,Pendant luminaires,Pr_70_70_48_62,"Wall, Barriers, Pannels","Door, Windows, Gates","Lighting columns, brackets and bollards",218.0,1.0
596,Doors and  Windows,Brugte Døre,BD30 / Brand og lyddøre,/doere-vinduer/brugte-doere/yderdoere/yderdoere/266047/f30-db35-brand-lyddoer-med-karm-m11,/ dB brand- lyddør med karm,266047,"['/dyn/resources/Shop_Model_Product/image/7/266047/1680258011/old2columns/f30-db35-brand-lyddoer-med-karm-m11-266047.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/344881/1680100566/old2columns/266047.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/344882/1680100575/old2columns/266047.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/344883/1680100576/old2columns/266047.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/344885/1680100728/old2columns/f30-db35-brand-lyddoer-med-karm-m11-266047.jpg']",109.0,cm,208.0,cm,23.5,cm,1.0,2900.0,2023-03-31,2023-10-26,Genbyg,DK,dk,Silt,Pendant luminaires,Pr_70_70_48_62,"Wall, Barriers, Pannels","Door, Windows, Gates","Lighting columns, brackets and bollards",209.0,1.0
3746,Doors and  Windows,Brugte Vinduer,Vinduesrammer,/doere-vinduer/brugte-vinduer/vinduesrammer/264415/koblet-vindusramme,Koblet vindusramme,264415,"['/dyn/resources/Shop_Model_Product/image/5/264415/1669902973/old2columns/264415.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/338026/1669900245/old2columns/264415.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/338027/1669900247/old2columns/264415.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/338028/1669900250/old2columns/264415.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/338030/1669900255/old2columns/264415.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/338029/1669900253/old2columns/264415.jpg']",50.0,cm,118.0,cm,7.0,cm,5.0,500.0,2023-05-04,2023-05-28,Genbyg,DK,dk,Sitka spruce,Pendant luminaires,Pr_70_70_48_62,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,24.0,1.0
4150,Miscellaneous Used Items,Kort & Skilte,Kort & Skilte,/diverse-brugt/kort-skilte/266183/lysskilt,Lysskilt,266183,[],,,,,,,1.0,4000.0,2023-05-12,2023-10-15,Genbyg,DK,dk,Silt,Pendant luminaires,Pr_70_70_48_62,Openings,"Blocks, Panels, Fences, Bricks",Power and lighting outlet products,156.0,1.0
4164,Miscellaneous Used Items,Kort & Skilte,Kort & Skilte,/diverse-brugt/kort-skilte/253854/noedbelysning-led-astris-4w-ny,"Nødbelysning , - ! !",253854,[],,,,,,,2.0,475.0,2023-05-20,2023-10-15,Genbyg,DK,dk,Silt,Pendant luminaires,Pr_70_70_48_62,Other,Other,Power and lighting outlet products,148.0,1.0
4347,Miscellaneous Used Items,Sjove ting,Sjove ting,/diverse-brugt/sjove-ting/64071/lysstofroer-18-w,Lysstofrør,64071,"['/dyn/resources/Shop_Model_Product/image/1/64071/1558425468/old2columns/lysstofroer-18-w-64071.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/157776/1558425468/old2columns/lysstofroer-18-w-64071.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/157777/1558425469/old2columns/lysstofroer-18-w-64071.jpg']",,,,,,,15.0,12.0,2023-05-20,2023-07-12,Genbyg,DK,dk,Filament,Pendant luminaires,Pr_70_70_48_62,Technical elements,Other,Power and lighting outlet products,53.0,1.0
4399,Miscellaneous Used Items,Restpartier fra byggepladser,Restpartier fra byggepladser,/diverse-brugt/restpartier-fra-byggepladser/267634/lysningssaet-til-doer,Lysningssæt til dør,267634,[],,,,,,,30.0,175.0,2023-05-07,2023-10-13,Genbyg,DK,dk,Sitka spruce,Pendant luminaires,Pr_70_70_48_62,Furnishings,"Door, Windows, Gates",Furnishings,159.0,1.0
4449,Miscellaneous Used Items,Restpartier fra byggepladser,Restpartier fra byggepladser,/diverse-brugt/restpartier-fra-byggepladser/265967/velux-moerklaegningsgardin-mk12-hvid,"Velux mørklægningsgardin , hvid",265967,[],,,,,,,2.0,475.0,2023-05-09,2023-07-15,Genbyg,DK,dk,Sitka spruce,Pendant luminaires,Pr_70_70_48_62,Furnishings,Furnishings,"Lighting columns, brackets and bollards",67.0,1.0
