,Category,Category_1,Subcategory,URL,Title,ID,Imagefile,Bredde,Bredde_unit,Højde,Højde_unit,Tykkelse,Tykkelse_unit,Quantity,LastPrice,Saved,LastUpOn,Store,Country,Language,material_emb,Danish_Raw,Danish_Code,first_level,second_level,third_level,SoldAfterDays,Sold
4007,Miscellaneous Used Items,Borde & Stole,Borde & Stole,/diverse-brugt/borde-stole/267667/boernestol,Børnestol,267667,"['/dyn/resources/Shop_Model_Product/image/7/267667/1694781328/old2columns/boernestol-267667.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/351619/1694781341/old2columns/boernestol-267667.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/351620/1694781343/old2columns/boernestol-267667.jpg']",31.0,cm,59.0,cm,,,14.0,200.0,2023-05-10,2023-07-11,Genbyg,DK,dk,Sitka spruce,Play chairs,Pr_40_50_12_63,Furnishings,Furnishings,Furnishings,62.0,1.0
4008,Miscellaneous Used Items,Borde & Stole,Borde & Stole,/diverse-brugt/borde-stole/267670/boernestol,Børnestol,267670,"['/dyn/resources/Shop_Model_Product/image/0/267670/1694784130/old2columns/267670.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/351626/1694784139/old2columns/267670.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/351627/1694784142/old2columns/267670.jpg']",28.0,cm,47.0,cm,,,6.0,200.0,2023-05-13,2023-07-03,Genbyg,DK,dk,Sitka spruce,Play chairs,Pr_40_50_12_63,Furnishings,Furnishings,Furnishings,51.0,1.0
4016,Miscellaneous Used Items,Borde & Stole,Borde & Stole,/diverse-brugt/borde-stole/256341/boernestol,Børnestol,256341,"['/dyn/resources/Shop_Model_Product/image/1/256341/1597907000/old2columns/boernetaburet-hoej-model-256341.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/305686/1597907007/old2columns/boernetaburet-hoej-model-256341.jpg']",32.0,cm,63.0,cm,,,2.0,250.0,2023-06-01,2023-10-09,Genbyg,DK,dk,Sitka spruce,Play chairs,Pr_40_50_12_63,Furnishings,Furnishings,Furnishings,130.0,1.0
5509,Miscellaneous Used Items,Borde & Stole,Borde & Stole,/diverse-brugt/borde-stole/267667/boernestol,Børnestol,267667,"['/dyn/resources/Shop_Model_Product/image/7/267667/1694781328/old2columns/boernestol-267667.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/351619/1694781341/old2columns/boernestol-267667.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/351620/1694781343/old2columns/boernestol-267667.jpg']",31.0,cm,59.0,cm,,,12.0,200.0,2023-09-21,2023-10-02,Genbyg,DK,dk,Sitka spruce,Play chairs,Pr_40_50_12_63,Furnishings,Furnishings,Furnishings,11.0,1.0
5510,Miscellaneous Used Items,Borde & Stole,Borde & Stole,/diverse-brugt/borde-stole/267670/boernestol,Børnestol,267670,"['/dyn/resources/Shop_Model_Product/image/0/267670/1694784130/old2columns/267670.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/351626/1694784139/old2columns/267670.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/351627/1694784142/old2columns/267670.jpg']",28.0,cm,47.0,cm,,,6.0,200.0,2023-09-15,2023-09-16,Genbyg,DK,dk,Sitka spruce,Play chairs,Pr_40_50_12_63,Furnishings,Furnishings,Furnishings,1.0,1.0
5527,Miscellaneous Used Items,Borde & Stole,Borde & Stole,/diverse-brugt/borde-stole/256341/boernestol,Børnestol,256341,"['/dyn/resources/Shop_Model_Product/image/1/256341/1597907000/old2columns/boernetaburet-hoej-model-256341.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/305686/1597907007/old2columns/boernetaburet-hoej-model-256341.jpg']",32.0,cm,63.0,cm,,,2.0,250.0,2023-10-02,2023-10-04,Genbyg,DK,dk,Sitka spruce,Play chairs,Pr_40_50_12_63,Furnishings,Furnishings,Furnishings,2.0,1.0
