,Category,Category_1,Subcategory,URL,Title,ID,Imagefile,Bredde,Bredde_unit,Højde,Højde_unit,Tykkelse,Tykkelse_unit,Quantity,LastPrice,Saved,LastUpOn,Store,Country,Language,material_emb,Danish_Raw,Danish_Code,first_level,second_level,third_level,SoldAfterDays,Sold
953,Doors and  Windows,Brugte Døre,Dørhængsler,/doere-vinduer/brugte-doere/nye-haengsler/250161/doerhaengsel-hoejrehaengt-120mm-galvaniseret,"Dørhængsel , mm , galv . Højre/Venstre",250161,[],,,,,,,6.0,85.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Encaustic,Mesh anodes,Pr_65_70_13_50,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings",214.0,1.0
954,Doors and  Windows,Brugte Døre,Dørhængsler,/doere-vinduer/brugte-doere/nye-haengsler/250163/doerhaengsel-hoejrehaengt-138mm-galvaniseret,"Dørhængsel , mm , galv . Højre/Venstre",250163,[],,,,,,,9.0,135.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Encaustic,Mesh anodes,Pr_65_70_13_50,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings",214.0,1.0
1454,Doors and  Windows,Brugte Vinduer,Brugte Vinkelhængsler,/doere-vinduer/brugte-vinduer/tilbehoer-til-vinduer/brugte-vinkelhaengsler/36046/hoejrehaengt-52-mm,Højrehængt mm,36046,[],,,,,,,4.0,17.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Granule,Mesh anodes,Pr_65_70_13_50,Technical elements,"Covering, Finish","Floor plates, gratings and edgings",214.0,1.0
1459,Doors and  Windows,Brugte Vinduer,Brugte Vinkelhængsler,/doere-vinduer/brugte-vinduer/tilbehoer-til-vinduer/brugte-vinkelhaengsler/36034/hoejrehaengt-193-mm,Højrehængt mm,36034,[],,,,,,,6.0,17.0,2023-05-05,2023-10-02,Genbyg,DK,dk,Granule,Mesh anodes,Pr_65_70_13_50,Technical elements,"Covering, Finish","Floor plates, gratings and edgings",150.0,1.0
1460,Doors and  Windows,Brugte Vinduer,Brugte Vinkelhængsler,/doere-vinduer/brugte-vinduer/tilbehoer-til-vinduer/brugte-vinkelhaengsler/36035/hoejrehaengt-123-mm,Højrehængt mm,36035,[],,,,,,,85.0,17.0,2023-03-20,2023-10-02,Genbyg,DK,dk,Granule,Mesh anodes,Pr_65_70_13_50,Technical elements,"Covering, Finish","Floor plates, gratings and edgings",196.0,1.0
1461,Doors and  Windows,Brugte Vinduer,Brugte Vinkelhængsler,/doere-vinduer/brugte-vinduer/tilbehoer-til-vinduer/brugte-vinkelhaengsler/36040/venstrehaengt-194-mm,Venstrehængt mm,36040,[],,,,,,,6.0,17.0,2023-03-09,2023-10-02,Genbyg,DK,dk,Sitka spruce,Mesh anodes,Pr_65_70_13_50,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings",207.0,1.0
1462,Doors and  Windows,Brugte Vinduer,Brugte Vinkelhængsler,/doere-vinduer/brugte-vinduer/tilbehoer-til-vinduer/brugte-vinkelhaengsler/36041/hoejrehaengt-123-mm,Højrehængt mm,36041,[],,,,,,,23.0,17.0,2023-04-28,2023-10-02,Genbyg,DK,dk,Granule,Mesh anodes,Pr_65_70_13_50,Technical elements,"Covering, Finish","Floor plates, gratings and edgings",157.0,1.0
1463,Doors and  Windows,Brugte Vinduer,Brugte Vinkelhængsler,/doere-vinduer/brugte-vinduer/tilbehoer-til-vinduer/brugte-vinkelhaengsler/36045/venstrehaengt-52-mm,Venstrehængt mm,36045,[],,,,,,,3.0,17.0,2023-04-16,2023-10-02,Genbyg,DK,dk,Sitka spruce,Mesh anodes,Pr_65_70_13_50,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings",169.0,1.0
2901,Timber and Floors,Gulve,Opskårede Fyrretræsgulvbrædder,/trae_og_gulve/gulve/opskaarede-fyrretraes-gulvbraedder/259706/opskaarne-fyrretraesgulvbraedder-60-cm,Opskårne Fyrretræsgulvbrædder - cm,259706,"['/dyn/resources/Shop_Model_Product/image/6/259706/1630058690/old2columns/259706.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/318716/1630058503/old2columns/259706.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/318718/1630058507/old2columns/259706.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/318717/1630058505/old2columns/259706.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/318714/1630058495/old2columns/259706.jpg']",,,,,,,145.0,200.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Granule,Mesh anodes,Pr_65_70_13_50,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",214.0,1.0
2902,Timber and Floors,Gulve,Opskårede Fyrretræsgulvbrædder,/trae_og_gulve/gulve/opskaarede-fyrretraes-gulvbraedder/259704/opskaarne-fyrretraesgulvbraedder-100-cm,Opskårne Fyrretræsgulvbrædder - cm,259704,"['/dyn/resources/Shop_Model_Product/image/4/259704/1630057263/old2columns/259704.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/318705/1630057076/old2columns/259704.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/318708/1630057110/old2columns/259704.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/318704/1630057066/old2columns/259704.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/318707/1630057080/old2columns/259704.jpg']",,,,,,,56.0,200.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Granule,Mesh anodes,Pr_65_70_13_50,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",214.0,1.0
