,Category,Category_1,Subcategory,URL,Title,ID,Imagefile,Bredde,Bredde_unit,Højde,Højde_unit,Tykkelse,Tykkelse_unit,Quantity,LastPrice,Saved,LastUpOn,Store,Country,Language,material_emb,Danish_Raw,Danish_Code,first_level,second_level,third_level,SoldAfterDays,Sold
838,Doors and  Windows,Brugte Døre,Brugt Tilbehør,/doere-vinduer/brugte-doere/tilbehoer-til-doere/brugte-haengsler/258259/dorma-svingdoershaengsler-i-messing,Dorma svingdørshængsler i messing,258259,[],,,,,,,1.0,450.0,2023-04-28,2023-05-02,Genbyg,DK,dk,Sitka spruce,Stainless steel balusters and newel posts,Pr_20_76_06_83,"Roof, Slabs, Stairs","Door, Windows, Gates",Sanitary fittings and accessories,4.0,1.0
847,Doors and  Windows,Brugte Døre,Brugt Tilbehør,/doere-vinduer/brugte-doere/tilbehoer-til-doere/brugte-haengsler/257498/svingdoershaengsler-i-messing-125-mm,Svingdørshængsler i messing - mm .,257498,[],,,,,,,1.0,325.0,2023-03-20,2023-06-15,Genbyg,DK,dk,Metal,Stainless steel balusters and newel posts,Pr_20_76_06_83,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories,87.0,1.0
853,Doors and  Windows,Brugte Døre,Brugt Tilbehør,/doere-vinduer/brugte-doere/tilbehoer-til-doere/brugte-haengsler/255015/haengsel-messing-venstrehaengt,Hængsel - messing - venstrehængt,255015,[],,,,,,,1.0,125.0,2023-03-02,2023-05-25,Genbyg,DK,dk,Metal,Stainless steel balusters and newel posts,Pr_20_76_06_83,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",84.0,1.0
4964,Doors and  Windows,Brugte Døre,Brugt Tilbehør,/doere-vinduer/brugte-doere/tilbehoer-til-doere/brugte-haengsler/258259/dorma-svingdoershaengsler-i-messing,Dorma svingdørshængsler i messing,258259,[],,,,,,,1.0,450.0,2023-08-06,2023-08-18,Genbyg,DK,dk,Sitka spruce,Stainless steel balusters and newel posts,Pr_20_76_06_83,"Roof, Slabs, Stairs","Door, Windows, Gates",Sanitary fittings and accessories,12.0,1.0
4973,Doors and  Windows,Brugte Døre,Brugt Tilbehør,/doere-vinduer/brugte-doere/tilbehoer-til-doere/brugte-haengsler/257498/svingdoershaengsler-i-messing-125-mm,Svingdørshængsler i messing - mm .,257498,[],,,,,,,1.0,325.0,2023-08-28,2023-09-09,Genbyg,DK,dk,Metal,Stainless steel balusters and newel posts,Pr_20_76_06_83,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories,12.0,1.0
4978,Doors and  Windows,Brugte Døre,Brugt Tilbehør,/doere-vinduer/brugte-doere/tilbehoer-til-doere/brugte-haengsler/255015/haengsel-messing-venstrehaengt,Hængsel - messing - venstrehængt,255015,[],,,,,,,1.0,125.0,2023-08-31,2023-09-04,Genbyg,DK,dk,Metal,Stainless steel balusters and newel posts,Pr_20_76_06_83,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",4.0,1.0
