,Category,Category_1,Subcategory,URL,Title,ID,Imagefile,Bredde,Bredde_unit,Højde,Højde_unit,Tykkelse,Tykkelse_unit,Quantity,LastPrice,Saved,LastUpOn,Store,Country,Language,material_emb,Danish_Raw,Danish_Code,first_level,second_level,third_level,SoldAfterDays,Sold
556,Doors and  Windows,Brugte Døre,Fyldningsdøre med glas og karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-glas-og-karm/263917/doer-med-sprosser-i-karm,Dør med sprosser i karm,263917,"['/dyn/resources/Shop_Model_Product/image/7/263917/1667335579/old2columns/263917.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/335930/1666785295/old2columns/263917.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/335931/1666785301/old2columns/263917.jpg']",88.5,cm,214.0,cm,12.0,cm,1.0,2800.0,2023-04-07,2023-07-10,Genbyg,DK,dk,Sitka spruce,Scagliola,Pr_35_31_64_76,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings",94.0,1.0
978,Doors and  Windows,Brugte Vinduer,Sprossevinduer,/doere-vinduer/brugte-vinduer/sprossevinduer/267820/sprossevindue-med-vandrette-sprosser,Sprossevindue med vandrette sprosser,267820,"['/dyn/resources/Shop_Model_Product/image/0/267820/1695904455/old2columns/267820.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/352428/1695904376/old2columns/267820.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/352427/1695904366/old2columns/267820.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/352429/1695904377/old2columns/267820.jpg']",99.5,cm,140.0,cm,12.0,cm,2.0,3000.0,2023-03-02,2023-10-08,Genbyg,DK,dk,Lignite,Scagliola,Pr_35_31_64_76,"Wall, Barriers, Pannels",Other,Headwall and swale inlet products,220.0,1.0
979,Doors and  Windows,Brugte Vinduer,Sprossevinduer,/doere-vinduer/brugte-vinduer/sprossevinduer/267822/sprossevindue-med-vandrette-sprosser,Sprossevindue med vandrette sprosser,267822,"['/dyn/resources/Shop_Model_Product/image/2/267822/1695907819/old2columns/267822.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/352431/1695907772/old2columns/267822.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/352433/1695907784/old2columns/267822.jpg']",99.5,cm,140.0,cm,12.0,cm,2.0,3000.0,2023-03-18,2023-10-24,Genbyg,DK,dk,Lignite,Scagliola,Pr_35_31_64_76,"Wall, Barriers, Pannels",Other,Headwall and swale inlet products,220.0,1.0
1206,Doors and  Windows,Brugte Vinduer,Vinduesrammer,/doere-vinduer/brugte-vinduer/vinduesrammer/81129/buet-sprossevindue,Buet sprossevindue,81129,"['/dyn/resources/Shop_Model_Product/image/9/81129/1558595278/old2columns/buet-sprossevindue-81129.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/243164/1558595278/old2columns/buet-sprossevindue-81129.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/243165/1558595279/old2columns/buet-sprossevindue-81129.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/243166/1558595280/old2columns/buet-sprossevindue-81129.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/243167/1558595281/old2columns/buet-sprossevindue-81129.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/243168/1558595282/old2columns/buet-sprossevindue-81129.jpg']",55.5,cm,157.0,cm,3.2,cm,1.0,750.0,2023-03-02,2023-07-09,Genbyg,DK,dk,Teak,Scagliola,Pr_35_31_64_76,"Wall, Barriers, Pannels",Other,Trim products,129.0,1.0
1305,Doors and  Windows,Brugte Vinduer,Linolie,/doere-vinduer/brugte-vinduer/tilbehoer-til-vinduer/linolie/75750/interioerolie-kastanje-250ml,Interiørolie Kastanje ml,75750,[],,,,,,,,270.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Lignite,Scagliola,Pr_35_31_64_76,"Wall, Barriers, Pannels","Floors, Ceiling",Unit covering and finish products,214.0,1.0
1358,Doors and  Windows,Brugte Vinduer,Brugte Monteringsdele,/doere-vinduer/brugte-vinduer/tilbehoer-til-vinduer/monteringsdele-anverfere-stormkroge-mm/49632/haandsmedet-stormjern,Håndsmedet stormjern,49632,"['/dyn/resources/Shop_Model_Product/image/2/49632/1557997340/old2columns/haandsmedet-stormjern-49632.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/187012/1557997340/old2columns/haandsmedet-stormjern-49632.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/187013/1557997342/old2columns/haandsmedet-stormjern-49632.jpg']",,,,,,,104.0,15.0,2023-03-02,2023-05-12,Genbyg,DK,dk,Pisé,Scagliola,Pr_35_31_64_76,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings",71.0,1.0
1428,Doors and  Windows,Brugte Vinduer,"Vinkelhængsler, Vridere & Anverfere",/doere-vinduer/brugte-vinduer/tilbehoer-til-vinduer/nye-vinkelhaengsler/78504/stjerthage-koldvalset,Stjerthage - koldvalset,78504,[],,,,,,,,20.0,2023-05-05,2023-10-02,Genbyg,DK,dk,Lignite,Scagliola,Pr_35_31_64_76,"Wall, Barriers, Pannels",Other,"Lighting columns, brackets and bollards",150.0,1.0
1433,Doors and  Windows,Brugte Vinduer,"Vinkelhængsler, Vridere & Anverfere",/doere-vinduer/brugte-vinduer/tilbehoer-til-vinduer/nye-vinkelhaengsler/78503/stjerthage-haandsmedet,Stjerthage - håndsmedet,78503,[],,,,,,,,190.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Sitka spruce,Scagliola,Pr_35_31_64_76,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings",214.0,1.0
1434,Doors and  Windows,Brugte Vinduer,"Vinkelhængsler, Vridere & Anverfere",/doere-vinduer/brugte-vinduer/tilbehoer-til-vinduer/nye-vinkelhaengsler/78505/stor-stjerthage-haandsmedet,Stor stjerthage - håndsmedet,78505,[],,,,,,,,65.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Sitka spruce,Scagliola,Pr_35_31_64_76,"Wall, Barriers, Pannels",Other,"Floor plates, gratings and edgings",214.0,1.0
2803,Timber and Floors,Gulve,Brugte Klinker,/trae_og_gulve/gulve/diverse-klinker/265022/hasle-roedbrun-med-afrundet-side,Hasle rødbrun med afrundet side,265022,[],,,,,,,20.0,75.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Sitka spruce,Scagliola,Pr_35_31_64_76,"Wall, Barriers, Pannels",Other,"Lighting columns, brackets and bollards",214.0,1.0
2816,Timber and Floors,Gulve,Brugte Klinker,/trae_og_gulve/gulve/diverse-klinker/265030/hasle-lang-brun-kantflise,"Hasle , lang brun kantflise",265030,[],,,,,,,26.0,50.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Sitka spruce,Scagliola,Pr_35_31_64_76,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings",214.0,1.0
2817,Timber and Floors,Gulve,Brugte Klinker,/trae_og_gulve/gulve/diverse-klinker/265035/hasle-lang-brun-afrundet-kantflise,"Hasle , lang brun afrundet kantflise",265035,[],,,,,,,5.0,75.0,2023-05-05,2023-10-02,Genbyg,DK,dk,Sitka spruce,Scagliola,Pr_35_31_64_76,"Wall, Barriers, Pannels",Other,"Floor plates, gratings and edgings",150.0,1.0
2820,Timber and Floors,Gulve,Brugte Klinker,/trae_og_gulve/gulve/diverse-klinker/264992/hasle-moerk-brun-m-afrundet-kortside,Hasle mørk brun m. afrundet kortside,264992,[],,,,,,,41.0,175.0,2023-03-11,2023-10-02,Genbyg,DK,dk,Sitka spruce,Scagliola,Pr_35_31_64_76,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",205.0,1.0
2828,Timber and Floors,Gulve,Brugte Klinker,/trae_og_gulve/gulve/diverse-klinker/264914/hulkehlliste-brun-klinke-149cm,"Hulkehlliste , brun klinke , , cm",264914,[],,,,,,,46.0,50.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Gravel,Scagliola,Pr_35_31_64_76,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",214.0,1.0
2845,Timber and Floors,Gulve,Brugte Klinker,/trae_og_gulve/gulve/diverse-klinker/264605/hasle-klinke-med-afrundet-kortside,Hasle klinke med afrundet kortside,264605,[],,,,,,,8.0,150.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Sitka spruce,Scagliola,Pr_35_31_64_76,"Wall, Barriers, Pannels",Other,"Floor plates, gratings and edgings",214.0,1.0
2848,Timber and Floors,Gulve,Brugte Klinker,/trae_og_gulve/gulve/diverse-klinker/264609/hasle-klinke-med-afrundet-kortside,Hasle klinke med afrundet kortside,264609,[],,,,,,,108.0,100.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Sitka spruce,Scagliola,Pr_35_31_64_76,"Wall, Barriers, Pannels",Other,"Floor plates, gratings and edgings",214.0,1.0
