,Category,Category_1,Subcategory,URL,Title,ID,Imagefile,Bredde,Bredde_unit,Højde,Højde_unit,Tykkelse,Tykkelse_unit,Quantity,LastPrice,Saved,LastUpOn,Store,Country,Language,material_emb,Danish_Raw,Danish_Code,first_level,second_level,third_level,SoldAfterDays,Sold
28,Doors and  Windows,Brugte Døre,Terrassedøre,/doere-vinduer/brugte-doere/yderdoere/terrassedoere/267205/terrassedoer-med-karm,Terrassedør med karm,267205,"['/dyn/resources/Shop_Model_Product/image/5/267205/1691062242/old2columns/267205.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/349789/1691062246/old2columns/267205.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/349790/1691062247/old2columns/267205.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/349791/1691062248/old2columns/267205.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/349792/1691062251/old2columns/267205.jpg']",92.0,cm,241.0,cm,13.0,cm,1.0,3200.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Sitka spruce,Door frames and leaves,Pr_30_59_23,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,214.0,1.0
32,Doors and  Windows,Brugte Døre,Terrassedøre,/doere-vinduer/brugte-doere/yderdoere/terrassedoere/266581/terrassedoer-med-karm,Terrassedør med karm,266581,"['/dyn/resources/Shop_Model_Product/image/1/266581/1684845222/old2columns/266581.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/347200/1684845225/old2columns/266581.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/347201/1684845226/old2columns/266581.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/347202/1684845227/old2columns/266581.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/347203/1684845229/old2columns/266581.jpg']",76.0,cm,234.0,cm,12.5,cm,1.0,2600.0,2023-03-02,2023-06-12,Genbyg,DK,dk,Sitka spruce,Door frames and leaves,Pr_30_59_23,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,102.0,1.0
33,Doors and  Windows,Brugte Døre,Terrassedøre,/doere-vinduer/brugte-doere/yderdoere/terrassedoere/266476/terrassedoer-med-karm,Terrassedør med karm,266476,"['/dyn/resources/Shop_Model_Product/image/6/266476/1683894583/old2columns/266476.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/346748/1683894585/old2columns/266476.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/346749/1683894586/old2columns/266476.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/346750/1683894587/old2columns/266476.jpg']",94.5,cm,226.5,cm,13.5,cm,1.0,2800.0,2023-03-02,2023-06-18,Genbyg,DK,dk,Sitka spruce,Door frames and leaves,Pr_30_59_23,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,108.0,1.0
42,Doors and  Windows,Brugte Døre,Dobbelte yderdøre,/doere-vinduer/brugte-doere/yderdoere/dobbelte-yderdoere/266913/terrassedoersparti-med-koblede-rammer,Terrassedørsparti med koblede rammer,266913,"['/dyn/resources/Shop_Model_Product/image/3/266913/1687962665/old2columns/266913.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/348747/1687963303/old2columns/terrassedoersparti-med-koblede-rammer-266913.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/348744/1687962356/old2columns/266913.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/348740/1687962350/old2columns/266913.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/348741/1687962351/old2columns/266913.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/348742/1687962353/old2columns/266913.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/348746/1687963302/old2columns/terrassedoersparti-med-koblede-rammer-266913.jpg']",218.0,cm,272.0,cm,11.5,cm,1.0,24000.0,2023-03-02,2023-05-28,Genbyg,DK,dk,Architectural glass,Door frames and leaves,Pr_30_59_23,"Roof, Slabs, Stairs","Door, Windows, Gates",Structural roofing units,87.0,1.0
52,Doors and  Windows,Brugte Døre,Indvendige døre,/doere-vinduer/brugte-doere/indvendige-doere/267555/massiv-indvendig-doer-med-karm-m9-21,Massiv indvendig dør med karm,267555,"['/dyn/resources/Shop_Model_Product/image/5/267555/1694421659/old2columns/massiv-indvendig-doer-med-karm-m9-21-267555.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/351207/1694421661/old2columns/massiv-indvendig-doer-med-karm-m9-21-267555.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/351208/1694421662/old2columns/massiv-indvendig-doer-med-karm-m9-21-267555.jpg']",88.6,cm,207.2,cm,12.0,cm,1.0,900.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Sitka spruce,Door frames and leaves,Pr_30_59_23,"Wall, Barriers, Pannels","Door, Windows, Gates",Furnishings,214.0,1.0
55,Doors and  Windows,Brugte Døre,Indvendige døre,/doere-vinduer/brugte-doere/indvendige-doere/267441/massiv-indvendig-doer-med-karm-m9-21,Massiv indvendig dør med karm,267441,"['/dyn/resources/Shop_Model_Product/image/1/267441/1693391432/old2columns/267441.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/350732/1693391399/old2columns/267441.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/350733/1693391402/old2columns/267441.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/350734/1693391403/old2columns/267441.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/350735/1693391404/old2columns/267441.jpg']",88.5,cm,209.0,cm,12.5,cm,1.0,900.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Sitka spruce,Door frames and leaves,Pr_30_59_23,"Wall, Barriers, Pannels","Door, Windows, Gates",Furnishings,214.0,1.0
56,Doors and  Windows,Brugte Døre,Indvendige døre,/doere-vinduer/brugte-doere/indvendige-doere/267444/massiv-indvendig-doer-med-karm-m9-21,Massiv indvendig dør med karm,267444,"['/dyn/resources/Shop_Model_Product/image/4/267444/1693393667/old2columns/267444.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/350742/1693393605/old2columns/267444.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/350745/1693393609/old2columns/267444.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/350746/1693393610/old2columns/267444.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/350744/1693393609/old2columns/267444.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/350747/1693393611/old2columns/267444.jpg']",88.8,cm,209.0,cm,13.0,cm,1.0,900.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Sitka spruce,Door frames and leaves,Pr_30_59_23,"Wall, Barriers, Pannels","Door, Windows, Gates",Furnishings,214.0,1.0
920,Doors and  Windows,Brugte Døre,Karmtræ,/doere-vinduer/brugte-doere/tilbehoer-til-doere/karmtrae/30245/karmsaet-til-gamle-yderdoere-40mm-falsdybde,Karmsæt til gamle yderdøre mm falsdybde,30245,['/dyn/resources/Shop_Model_Product/image/5/30245/1612533686/old2columns/karmsaet-til-gamle-yderdoere-40mm-falsdybde-30245.jpg'],,,,,,,,1620.0,2023-04-24,2023-10-02,Genbyg,DK,dk,Granule,Door frames and leaves,Pr_30_59_23,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories,161.0,1.0
922,Doors and  Windows,Brugte Døre,Karmtræ,/doere-vinduer/brugte-doere/tilbehoer-til-doere/karmtrae/257927/karmsaet-til-gamle-yderdoere-45mm-falsdybde,Karmsæt til gamle yderdøre mm falsdybde,257927,['/dyn/resources/Shop_Model_Product/image/7/257927/1612533748/old2columns/karmsaet-til-gamle-yderdoere-45mm-falsdybde-257927.jpg'],,,,,,,,2360.0,2023-05-02,2023-10-02,Genbyg,DK,dk,Granule,Door frames and leaves,Pr_30_59_23,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories,153.0,1.0
3288,Doors and  Windows,Brugte Døre,Yderdøre,/doere-vinduer/brugte-doere/yderdoere/yderdoere/267807/yderdoersparti,Yderdørsparti,267807,"['/dyn/resources/Shop_Model_Product/image/7/267807/1695889536/old2columns/yderdoersparti-267807.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/352370/1695889543/old2columns/yderdoersparti-267807.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/352371/1695889545/old2columns/yderdoersparti-267807.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/352372/1695889548/old2columns/yderdoersparti-267807.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/352384/1695890932/old2columns/yderdoersparti-267807.jpg']",291.0,cm,196.0,cm,11.3,cm,1.0,9000.0,2023-05-09,2023-10-24,Genbyg,DK,dk,Encaustic,Door frames and leaves,Pr_30_59_23,"Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings,168.0,1.0
