,Category,Category_1,Subcategory,URL,Title,ID,Imagefile,Bredde,Bredde_unit,Højde,Højde_unit,Tykkelse,Tykkelse_unit,Quantity,LastPrice,Saved,LastUpOn,Store,Country,Language,material_emb,Danish_Raw,Danish_Code,first_level,second_level,third_level,SoldAfterDays,Sold
4257,Miscellaneous Used Items,Sjove ting,Sjove ting,/diverse-brugt/sjove-ting/265283/vaegdekoration-stoebekliche-paa-plade-80x200cm,"Vægdekoration , støbekliché på plade . xcm",265283,"['/dyn/resources/Shop_Model_Product/image/3/265283/1674817227/old2columns/265283.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/341728/1674817151/old2columns/265283.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/341729/1674817152/old2columns/265283.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/341730/1674817153/old2columns/265283.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/341732/1674817154/old2columns/265283.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/341727/1674817145/old2columns/265283.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/342014/1675257059/old2columns/vaegdekoration-stoebekliche-paa-plade.-80x200cm-265283.jpeg', '/dyn/resources/Shop_Model_Product_Image/image/5/342015/1675257061/old2columns/vaegdekoration-stoebekliche-paa-plade.-80x200cm-265283.jpeg', '/dyn/resources/Shop_Model_Product_Image/image/6/342016/1675257062/old2columns/vaegdekoration-stoebekliche-paa-plade.-80x200cm-265283.jpeg']",80.0,cm,200.0,cm,,,1.0,1500.0,2023-06-12,2023-08-28,Genbyg,DK,dk,Loose surfacing decorative aggregates,Decorative stone finishing battens,Pr_25_71_22_84,Furnishings,"Floors, Ceiling","Floor plates, gratings and edgings",77.0,1.0
4258,Miscellaneous Used Items,Sjove ting,Sjove ting,/diverse-brugt/sjove-ting/265284/vaegdekoration-stoebekliche-paa-plade-80x200cm,Vægdekoration støbekliché på plade xcm,265284,"['/dyn/resources/Shop_Model_Product/image/4/265284/1674817357/old2columns/265284.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/341733/1674817331/old2columns/265284.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/341735/1674817335/old2columns/265284.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/341738/1674817337/old2columns/265284.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/341737/1674817337/old2columns/265284.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/341734/1674817334/old2columns/265284.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/342011/1675256720/old2columns/vaegdekoration-stoebekliche-paa-plade-80x200cm-265284.jpeg', '/dyn/resources/Shop_Model_Product_Image/image/2/342012/1675256721/old2columns/vaegdekoration-stoebekliche-paa-plade-80x200cm-265284.jpeg', '/dyn/resources/Shop_Model_Product_Image/image/3/342013/1675256723/old2columns/vaegdekoration-stoebekliche-paa-plade-80x200cm-265284.jpeg']",80.0,cm,200.0,cm,,,1.0,1500.0,2023-05-30,2023-07-28,Genbyg,DK,dk,Loose surfacing decorative aggregates,Decorative stone finishing battens,Pr_25_71_22_84,Structural elements,"Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",59.0,1.0
4261,Miscellaneous Used Items,Sjove ting,Sjove ting,/diverse-brugt/sjove-ting/264567/vaegdekoration-stor-stoebekliche-paa-plade,"Vægdekoration , stor støbekliché på plade",264567,"['/dyn/resources/Shop_Model_Product/image/7/264567/1670941717/old2columns/264567.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/338749/1670941636/old2columns/264567.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/338751/1670941641/old2columns/264567.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/338750/1670941640/old2columns/264567.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/338799/1670960851/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264567.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/338800/1670960853/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264567.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/338801/1670960854/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264567.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/338802/1670960855/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264567.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/338803/1670960858/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264567.jpg']",82.0,cm,97.0,cm,,,1.0,1000.0,2023-06-11,2023-08-04,Genbyg,DK,dk,Decorative aggregates,Decorative stone finishing battens,Pr_25_71_22_84,"Wall, Barriers, Pannels",Furnishings,"Floor plates, gratings and edgings",54.0,1.0
4262,Miscellaneous Used Items,Sjove ting,Sjove ting,/diverse-brugt/sjove-ting/264568/vaegdekoration-stor-stoebekliche-paa-plade,"Vægdekoration , stor støbekliché på plade",264568,"['/dyn/resources/Shop_Model_Product/image/8/264568/1670941856/old2columns/264568.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/338754/1670941858/old2columns/264568.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/338755/1670941859/old2columns/264568.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/338756/1670941860/old2columns/264568.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/338794/1670960695/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264568.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/338795/1670960697/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264568.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/338796/1670960698/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264568.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/338797/1670960701/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264568.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/338798/1670960708/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264568.jpg']",68.0,cm,81.0,cm,,,1.0,1000.0,2023-05-25,2023-10-03,Genbyg,DK,dk,Decorative aggregates,Decorative stone finishing battens,Pr_25_71_22_84,"Wall, Barriers, Pannels",Furnishings,"Floor plates, gratings and edgings",131.0,1.0
4263,Miscellaneous Used Items,Sjove ting,Sjove ting,/diverse-brugt/sjove-ting/264569/vaegdekoration-stor-stoebekliche-paa-plade,"Vægdekoration , stor støbekliché på plade",264569,"['/dyn/resources/Shop_Model_Product/image/9/264569/1670942019/old2columns/264569.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/338758/1670942008/old2columns/264569.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/338757/1670942002/old2columns/264569.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/338760/1670942009/old2columns/264569.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/338789/1670960510/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264569.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/338790/1670960511/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264569.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/338791/1670960512/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264569.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/338792/1670960514/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264569.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/338793/1670960517/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264569.jpg']",61.0,cm,107.0,cm,,,1.0,1000.0,2023-05-13,2023-10-03,Genbyg,DK,dk,Decorative aggregates,Decorative stone finishing battens,Pr_25_71_22_84,"Wall, Barriers, Pannels",Furnishings,"Floor plates, gratings and edgings",143.0,1.0
4264,Miscellaneous Used Items,Sjove ting,Sjove ting,/diverse-brugt/sjove-ting/264570/vaegdekoration-stor-stoebekliche-paa-plade,"Vægdekoration , stor støbekliché på plade",264570,"['/dyn/resources/Shop_Model_Product/image/0/264570/1670942143/old2columns/264570.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/338762/1670942146/old2columns/264570.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/338764/1670942148/old2columns/264570.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/338763/1670942147/old2columns/264570.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/338784/1670960315/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264570.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/338785/1670960316/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264570.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/338786/1670960317/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264570.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/338787/1670960319/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264570.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/338788/1670960322/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264570.jpg']",82.0,cm,97.0,cm,,,1.0,1000.0,2023-06-21,2023-10-14,Genbyg,DK,dk,Decorative aggregates,Decorative stone finishing battens,Pr_25_71_22_84,"Wall, Barriers, Pannels",Furnishings,"Floor plates, gratings and edgings",115.0,1.0
4265,Miscellaneous Used Items,Sjove ting,Sjove ting,/diverse-brugt/sjove-ting/264571/vaegdekoration-stor-stoebekliche-paa-plade,"Vægdekoration , stor støbekliché på plade",264571,"['/dyn/resources/Shop_Model_Product/image/1/264571/1670942306/old2columns/264571.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/338766/1670942309/old2columns/264571.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/338767/1670942310/old2columns/264571.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/338768/1670942311/old2columns/264571.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/338779/1670957527/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264571.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/338780/1670957528/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264571.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/338781/1670957529/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264571.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/338782/1670957531/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264571.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/338783/1670957539/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264571.jpg']",68.0,cm,82.0,cm,,,1.0,1000.0,2023-05-19,2023-10-08,Genbyg,DK,dk,Decorative aggregates,Decorative stone finishing battens,Pr_25_71_22_84,"Wall, Barriers, Pannels",Furnishings,"Floor plates, gratings and edgings",142.0,1.0
4266,Miscellaneous Used Items,Sjove ting,Sjove ting,/diverse-brugt/sjove-ting/264572/vaegdekoration-stor-stoebekliche-paa-plade,"Vægdekoration , stor støbekliché på plade",264572,"['/dyn/resources/Shop_Model_Product/image/2/264572/1670942436/old2columns/264572.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/338770/1670942411/old2columns/264572.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/338769/1670942406/old2columns/264572.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/338771/1670942412/old2columns/264572.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/338774/1670957205/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264572.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/338775/1670957206/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264572.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/338776/1670957208/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264572.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/338777/1670957209/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264572.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/338778/1670957213/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264572.jpg']",82.0,cm,97.0,cm,,,1.0,1000.0,2023-06-09,2023-10-31,Genbyg,DK,dk,Decorative aggregates,Decorative stone finishing battens,Pr_25_71_22_84,"Wall, Barriers, Pannels",Furnishings,"Floor plates, gratings and edgings",144.0,1.0
5591,Miscellaneous Used Items,Sjove ting,Sjove ting,/diverse-brugt/sjove-ting/264568/vaegdekoration-stor-stoebekliche-paa-plade,"Vægdekoration , stor støbekliché på plade",264568,"['/dyn/resources/Shop_Model_Product/image/8/264568/1670941856/old2columns/264568.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/338754/1670941858/old2columns/264568.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/338755/1670941859/old2columns/264568.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/338756/1670941860/old2columns/264568.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/338794/1670960695/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264568.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/338795/1670960697/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264568.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/338796/1670960698/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264568.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/338797/1670960701/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264568.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/338798/1670960708/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264568.jpg']",68.0,cm,81.0,cm,,,1.0,1000.0,2023-10-03,2023-10-19,Genbyg,DK,dk,Decorative aggregates,Decorative stone finishing battens,Pr_25_71_22_84,"Wall, Barriers, Pannels",Furnishings,"Floor plates, gratings and edgings",16.0,1.0
5592,Miscellaneous Used Items,Sjove ting,Sjove ting,/diverse-brugt/sjove-ting/264569/vaegdekoration-stor-stoebekliche-paa-plade,"Vægdekoration , stor støbekliché på plade",264569,"['/dyn/resources/Shop_Model_Product/image/9/264569/1670942019/old2columns/264569.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/338758/1670942008/old2columns/264569.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/338757/1670942002/old2columns/264569.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/338760/1670942009/old2columns/264569.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/338789/1670960510/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264569.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/338790/1670960511/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264569.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/338791/1670960512/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264569.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/338792/1670960514/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264569.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/338793/1670960517/old2columns/vaegdekoration-stor-stoebekliche-paa-plade-264569.jpg']",61.0,cm,107.0,cm,,,1.0,1000.0,2023-10-07,2023-10-16,Genbyg,DK,dk,Decorative aggregates,Decorative stone finishing battens,Pr_25_71_22_84,"Wall, Barriers, Pannels",Furnishings,"Floor plates, gratings and edgings",9.0,1.0
