,Category,Category_1,Subcategory,URL,Title,ID,Imagefile,Bredde,Bredde_unit,Højde,Højde_unit,Tykkelse,Tykkelse_unit,Quantity,LastPrice,Saved,LastUpOn,Store,Country,Language,material_emb,Danish_Raw,Danish_Code,first_level,second_level,third_level,SoldAfterDays,Sold
0,Doors and  Windows,Brugte Døre,Yderdøre,/doere-vinduer/brugte-doere/yderdoere/yderdoere/267838/altandoersparti,Altandørsparti,267838,"['/dyn/resources/Shop_Model_Product/image/8/267838/1695963760/old2columns/267838.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/352472/1695963598/old2columns/267838.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/352468/1695963595/old2columns/267838.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/352467/1695963594/old2columns/267838.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/352473/1695963598/old2columns/267838.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/352469/1695963595/old2columns/267838.jpg']",171.0,cm,292.5,cm,12.0,cm,1.0,4500.0,2023-03-02,2023-11-03,Genbyg,DK,dk,Pisé,Arrises,Pr_35_90_43_04,"Wall, Barriers, Pannels","Door, Windows, Gates",Furnishings,246.0,1.0
6,Doors and  Windows,Brugte Døre,Yderdøre,/doere-vinduer/brugte-doere/yderdoere/yderdoere/267705/altandoersparti,Altandørsparti,267705,"['/dyn/resources/Shop_Model_Product/image/5/267705/1695272680/old2columns/267705.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/351889/1695271812/old2columns/267705.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/351877/1695271642/old2columns/267705.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/351879/1695271647/old2columns/267705.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/351880/1695271648/old2columns/267705.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/351881/1695271649/old2columns/267705.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/351884/1695271652/old2columns/267705.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/351885/1695271653/old2columns/267705.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/351891/1695272558/old2columns/267705.jpg']",171.5,cm,296.5,cm,12.0,cm,1.0,4500.0,2023-03-04,2023-10-05,Genbyg,DK,dk,Pisé,Arrises,Pr_35_90_43_04,"Wall, Barriers, Pannels","Door, Windows, Gates",Furnishings,215.0,1.0
740,Doors and  Windows,Brugte Døre,Brugte Låsekasser,/doere-vinduer/brugte-doere/tilbehoer-til-doere/brugte-lasekasser/85252/abloy-slutblik,Abloy slutblik,85252,[],,,,,,,2.0,25.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Pisé,Arrises,Pr_35_90_43_04,Openings,"Covering, Finish","Lighting columns, brackets and bollards",214.0,1.0
741,Doors and  Windows,Brugte Døre,Brugte Låsekasser,/doere-vinduer/brugte-doere/tilbehoer-til-doere/brugte-lasekasser/84983/mellemdoerslaas-type-2014,Mellemdørslås - type,84983,[],,,,,,,2.0,50.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Encaustic,Arrises,Pr_35_90_43_04,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings",214.0,1.0
1271,Doors and  Windows,Brugte Vinduer,Skillerumsvinduer,/doere-vinduer/brugte-vinduer/skillerumsvinduer/266856/ramme-med-motiv,Ramme med motiv,266856,"['/dyn/resources/Shop_Model_Product/image/6/266856/1687857878/old2columns/266856.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/348471/1687349954/old2columns/266856.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/348468/1687349940/old2columns/266856.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/348469/1687349949/old2columns/266856.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/348470/1687349952/old2columns/266856.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/348473/1687349958/old2columns/266856.jpg']",138.0,cm,99.0,cm,11.5,cm,1.0,2500.0,2023-03-02,2023-08-12,Genbyg,DK,dk,Encaustic,Arrises,Pr_35_90_43_04,Structural elements,"Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",163.0,1.0
1343,Doors and  Windows,Brugte Vinduer,Brugte Monteringsdele,/doere-vinduer/brugte-vinduer/tilbehoer-til-vinduer/monteringsdele-anverfere-stormkroge-mm/255961/udskyder-ipa-hoejre,Udskyder - højre,255961,['/dyn/resources/Shop_Model_Product/image/1/255961/1592997028/old2columns/255961.jpg'],,,,,,,14.0,25.0,2023-03-23,2023-07-09,Genbyg,DK,dk,Pisé,Arrises,Pr_35_90_43_04,Other,"Covering, Finish",Other,108.0,1.0
1344,Doors and  Windows,Brugte Vinduer,Brugte Monteringsdele,/doere-vinduer/brugte-vinduer/tilbehoer-til-vinduer/monteringsdele-anverfere-stormkroge-mm/255964/udskyder-buet,Udskyder - buet,255964,['/dyn/resources/Shop_Model_Product/image/4/255964/1592998916/old2columns/255964.jpg'],,,,,,,4.0,35.0,2023-03-02,2023-07-13,Genbyg,DK,dk,Pisé,Arrises,Pr_35_90_43_04,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",133.0,1.0
1345,Doors and  Windows,Brugte Vinduer,Brugte Monteringsdele,/doere-vinduer/brugte-vinduer/tilbehoer-til-vinduer/monteringsdele-anverfere-stormkroge-mm/255965/udskyder-buet,Udskyder - buet,255965,['/dyn/resources/Shop_Model_Product/image/5/255965/1592999191/old2columns/255965.jpg'],,,,,,,7.0,35.0,2023-04-24,2023-08-03,Genbyg,DK,dk,Pisé,Arrises,Pr_35_90_43_04,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",101.0,1.0
1353,Doors and  Windows,Brugte Vinduer,Brugte Monteringsdele,/doere-vinduer/brugte-vinduer/tilbehoer-til-vinduer/monteringsdele-anverfere-stormkroge-mm/85819/anverfer-med-oesken,Anverfer med øsken,85819,['/dyn/resources/Shop_Model_Product/image/9/85819/1557832383/old2columns/anverfer-med-oesken-85819.jpg'],,,,,,,74.0,5.0,2023-03-02,2023-06-04,Genbyg,DK,dk,Pisé,Arrises,Pr_35_90_43_04,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",94.0,1.0
1355,Doors and  Windows,Brugte Vinduer,Brugte Monteringsdele,/doere-vinduer/brugte-vinduer/tilbehoer-til-vinduer/monteringsdele-anverfere-stormkroge-mm/57560/anverfer-lille,Anverfer - lille,57560,"['/dyn/resources/Shop_Model_Product/image/0/57560/1559045422/old2columns/anverfer-lille-57560.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/138788/1559045422/old2columns/anverfer-lille-57560.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/138789/1559045423/old2columns/anverfer-lille-57560.jpg']",,,,,,,745.0,15.0,2023-03-02,2023-06-18,Genbyg,DK,dk,Pisé,Arrises,Pr_35_90_43_04,"Wall, Barriers, Pannels",Other,"Lighting columns, brackets and bollards",108.0,1.0
1371,Doors and  Windows,Brugte Vinduer,Brugte Monteringsdele,/doere-vinduer/brugte-vinduer/tilbehoer-til-vinduer/monteringsdele-anverfere-stormkroge-mm/56728/haengsel-antikhvid,Hængsel - antikhvid,56728,['/dyn/resources/Shop_Model_Product/image/8/56728/1557832514/old2columns/haengsel-antikhvid-56728.jpg'],,,,,,,12.0,10.0,2023-03-02,2023-08-25,Genbyg,DK,dk,Encaustic,Arrises,Pr_35_90_43_04,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",176.0,1.0
1372,Doors and  Windows,Brugte Vinduer,Brugte Monteringsdele,/doere-vinduer/brugte-vinduer/tilbehoer-til-vinduer/monteringsdele-anverfere-stormkroge-mm/56745/haengsel-antikhvid,Hængsel - antikhvid,56745,['/dyn/resources/Shop_Model_Product/image/5/56745/1558596993/old2columns/haengsel-antikhvid-56745.jpg'],,,,,,,49.0,15.0,2023-04-23,2023-09-03,Genbyg,DK,dk,Encaustic,Arrises,Pr_35_90_43_04,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",133.0,1.0
1381,Doors and  Windows,Brugte Vinduer,"Vinkelhængsler, Vridere & Anverfere",/doere-vinduer/brugte-vinduer/tilbehoer-til-vinduer/nye-vinkelhaengsler/36280/indstukket-stabel,Indstukket stabel,36280,[],,,,,,,,35.0,2023-03-13,2023-10-02,Genbyg,DK,dk,Pisé,Arrises,Pr_35_90_43_04,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",203.0,1.0
1405,Doors and  Windows,Brugte Vinduer,"Vinkelhængsler, Vridere & Anverfere",/doere-vinduer/brugte-vinduer/tilbehoer-til-vinduer/nye-vinkelhaengsler/28126/knast-til-vuggeanverfer-hvid,Knast varianter,28126,[],,,,,,,,15.0,2023-03-08,2023-10-02,Genbyg,DK,dk,Encaustic,Arrises,Pr_35_90_43_04,Technical elements,"Covering, Finish",Sectional products,208.0,1.0
