,Category,Category_1,Subcategory,URL,Title,ID,Imagefile,Bredde,Bredde_unit,Højde,Højde_unit,Tykkelse,Tykkelse_unit,Quantity,LastPrice,Saved,LastUpOn,Store,Country,Language,material_emb,Danish_Raw,Danish_Code,first_level,second_level,third_level,SoldAfterDays,Sold
12,Doors and  Windows,Brugte Døre,Yderdøre,/doere-vinduer/brugte-doere/yderdoere/yderdoere/267456/yderdoer-fra-ideal-combi-med-halvbue,Yderdør fra Ideal Combi med halvbue,267456,"['/dyn/resources/Shop_Model_Product/image/6/267456/1693924448/old2columns/267456.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/350800/1693551794/old2columns/267456.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/350798/1693551787/old2columns/267456.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/350801/1693551795/old2columns/267456.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/350802/1693551797/old2columns/267456.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/350803/1693551799/old2columns/267456.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/350804/1693551801/old2columns/267456.jpg']",94.7,cm,220.0,cm,12.3,cm,1.0,7500.0,2023-04-20,2023-10-30,Genbyg,DK,dk,Sitka spruce,Sectional overhead doorsets,Pr_30_59_24_75,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,193.0,1.0
27,Doors and  Windows,Brugte Døre,Terrassedøre,/doere-vinduer/brugte-doere/yderdoere/terrassedoere/267510/dobbelt-terrassedoer-med-koblede-rammer,Dobbelt terrassedør med koblede rammer,267510,"['/dyn/resources/Shop_Model_Product/image/0/267510/1694518799/old2columns/267510.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/351014/1693997436/old2columns/267510.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/351015/1693997449/old2columns/267510.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/351017/1693997453/old2columns/267510.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/351018/1693997456/old2columns/267510.jpg']",154.0,cm,229.0,cm,11.0,cm,1.0,3500.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Architectural glass,Sectional overhead doorsets,Pr_30_59_24_75,"Roof, Slabs, Stairs","Door, Windows, Gates",Structural roofing units,214.0,1.0
31,Doors and  Windows,Brugte Døre,Terrassedøre,/doere-vinduer/brugte-doere/yderdoere/terrassedoere/266719/terrassedoer-med-overparti,Terrassedør med overparti,266719,"['/dyn/resources/Shop_Model_Product/image/9/266719/1686216645/old2columns/yderdoer-med-overparti-266719.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/347894/1686216273/old2columns/yderdoer-med-overparti-266719.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/347896/1686216276/old2columns/yderdoer-med-overparti-266719.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/347897/1686216277/old2columns/yderdoer-med-overparti-266719.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/347898/1686216280/old2columns/yderdoer-med-overparti-266719.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/347899/1686216282/old2columns/yderdoer-med-overparti-266719.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/347900/1686216285/old2columns/yderdoer-med-overparti-266719.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/347901/1686216287/old2columns/yderdoer-med-overparti-266719.jpg']",94.0,cm,243.0,cm,13.0,cm,3.0,3500.0,2023-03-02,2023-04-01,Genbyg,DK,dk,Sitka spruce,Sectional overhead doorsets,Pr_30_59_24_75,"Roof, Slabs, Stairs","Door, Windows, Gates",Structural roofing units,30.0,1.0
40,Doors and  Windows,Brugte Døre,Dobbelte yderdøre,/doere-vinduer/brugte-doere/yderdoere/dobbelte-yderdoere/267161/dobbelt-rationel-terrassedoer,Dobbelt Rationel terrassedør,267161,"['/dyn/resources/Shop_Model_Product/image/1/267161/1690792972/old2columns/267161.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/349608/1690792375/old2columns/267161.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/349602/1690792354/old2columns/267161.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/349603/1690792362/old2columns/267161.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/349606/1690792369/old2columns/267161.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/349609/1690792377/old2columns/267161.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/349607/1690792372/old2columns/267161.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/349604/1690792363/old2columns/267161.jpg']",140.0,cm,240.0,cm,12.0,cm,,7500.0,2023-04-19,2023-04-21,Genbyg,DK,dk,Architectural glass,Sectional overhead doorsets,Pr_30_59_24_75,"Roof, Slabs, Stairs","Door, Windows, Gates",Structural roofing units,2.0,1.0
3283,Doors and  Windows,Brugte Døre,Yderdøre,/doere-vinduer/brugte-doere/yderdoere/yderdoere/267860/ideal-combi-stalddoer-med-sideparti,Ideal Combi Stalddør med sideparti,267860,"['/dyn/resources/Shop_Model_Product/image/0/267860/1696241507/old2columns/267860.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/352627/1696241026/old2columns/267860.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/352626/1696241025/old2columns/267860.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/352630/1696241029/old2columns/267860.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/352629/1696241027/old2columns/267860.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/352620/1696241022/old2columns/267860.jpg']",179.0,cm,205.0,cm,15.0,cm,6.0,4800.0,2023-05-07,2023-10-22,Genbyg,DK,dk,Sitka spruce,Sectional overhead doorsets,Pr_30_59_24_75,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,168.0,1.0
3284,Doors and  Windows,Brugte Døre,Yderdøre,/doere-vinduer/brugte-doere/yderdoere/yderdoere/267861/ideal-combi-stalddoer-med-sideparti,Ideal Combi Stalddør med sideparti,267861,"['/dyn/resources/Shop_Model_Product/image/1/267861/1696242517/old2columns/267861.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/352636/1696242243/old2columns/267861.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/352635/1696242241/old2columns/267861.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/352640/1696242245/old2columns/267861.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/352637/1696242244/old2columns/267861.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/352638/1696242244/old2columns/267861.jpg']",179.0,cm,205.0,cm,15.0,cm,3.0,4800.0,2023-05-01,2023-10-23,Genbyg,DK,dk,Sitka spruce,Sectional overhead doorsets,Pr_30_59_24_75,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,175.0,1.0
3285,Doors and  Windows,Brugte Døre,Yderdøre,/doere-vinduer/brugte-doere/yderdoere/yderdoere/267862/ideal-combi-stalddoer-med-sideparti,Ideal Combi Stalddør med sideparti,267862,"['/dyn/resources/Shop_Model_Product/image/2/267862/1696242847/old2columns/267862.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/352646/1696242635/old2columns/267862.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/352648/1696242636/old2columns/267862.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/352649/1696242637/old2columns/267862.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/352647/1696242636/old2columns/267862.jpg']",179.0,cm,210.8,cm,15.0,cm,2.0,4800.0,2023-06-08,2023-10-23,Genbyg,DK,dk,Sitka spruce,Sectional overhead doorsets,Pr_30_59_24_75,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,137.0,1.0
3286,Doors and  Windows,Brugte Døre,Yderdøre,/doere-vinduer/brugte-doere/yderdoere/yderdoere/267863/ideal-combi-stalddoer-med-sideparti,Ideal Combi Stalddør med sideparti,267863,"['/dyn/resources/Shop_Model_Product/image/3/267863/1696242973/old2columns/267863.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/352650/1696242949/old2columns/267863.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/352652/1696242951/old2columns/267863.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/352653/1696242951/old2columns/267863.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/352655/1696242952/old2columns/267863.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/352651/1696242951/old2columns/267863.jpg']",179.0,cm,210.8,cm,15.0,cm,2.0,4800.0,2023-05-04,2023-10-27,Genbyg,DK,dk,Sitka spruce,Sectional overhead doorsets,Pr_30_59_24_75,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,176.0,1.0
3299,Doors and  Windows,Brugte Døre,Terrassedøre,/doere-vinduer/brugte-doere/yderdoere/terrassedoere/267895/terrassedoer-med-overparti,Terrassedør med overparti,267895,"['/dyn/resources/Shop_Model_Product/image/5/267895/1696413630/old2columns/267895.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/352812/1696412194/old2columns/267895.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/352815/1696412203/old2columns/267895.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/352814/1696412200/old2columns/267895.jpg']",110.0,cm,276.0,cm,11.5,cm,1.0,2200.0,2023-05-08,2023-10-15,Genbyg,DK,dk,Sitka spruce,Sectional overhead doorsets,Pr_30_59_24_75,"Roof, Slabs, Stairs","Door, Windows, Gates",Structural roofing units,160.0,1.0
3309,Doors and  Windows,Brugte Døre,Terrassedøre,/doere-vinduer/brugte-doere/yderdoere/terrassedoere/262994/bred-terrassedoer-fra-ideal-combi,Bred terrassedør fra Ideal Combi,262994,"['/dyn/resources/Shop_Model_Product/image/4/262994/1658301620/old2columns/262994.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/332137/1657543452/old2columns/262994.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/332136/1657543443/old2columns/262994.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/332139/1657543455/old2columns/262994.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/332140/1657543457/old2columns/262994.jpg']",100.0,cm,215.0,cm,15.0,cm,1.0,2700.0,2023-05-11,2023-07-09,Genbyg,DK,dk,Architectural glass,Sectional overhead doorsets,Pr_30_59_24_75,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,59.0,1.0
