,Category,Category_1,Subcategory,URL,Title,ID,Imagefile,Bredde,Bredde_unit,Højde,Højde_unit,Tykkelse,Tykkelse_unit,Quantity,LastPrice,Saved,LastUpOn,Store,Country,Language,material_emb,Danish_Raw,Danish_Code,first_level,second_level,third_level,SoldAfterDays,Sold
4518,Doors and  Windows,Brugte Døre,BD30 / Brand og lyddøre,/doere-vinduer/brugte-doere/yderdoere/yderdoere/268008/bd30-db35-brand-lyddoer-med-karm,/ dB brand-lyddør med karm,268008,"['/dyn/resources/Shop_Model_Product/image/8/268008/1697445807/old2columns/268008.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/353423/1697445758/old2columns/268008.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/353424/1697445766/old2columns/268008.jpg']",80.0,cm,201.0,cm,13.0,cm,1.0,3500.0,2023-07-10,2023-08-25,Genbyg,DK,dk,Daub,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",46.0,1.0
4519,Doors and  Windows,Brugte Døre,BD30 / Brand og lyddøre,/doere-vinduer/brugte-doere/yderdoere/yderdoere/268009/bd30-db35-brand-lyddoer-med-karm,/ dB brand-lyddør med karm,268009,"['/dyn/resources/Shop_Model_Product/image/9/268009/1697447199/old2columns/268009.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/353427/1697447132/old2columns/268009.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/353426/1697447124/old2columns/268009.jpg']",80.0,cm,201.0,cm,13.0,cm,1.0,3500.0,2023-06-26,2023-10-16,Genbyg,DK,dk,Daub,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",112.0,1.0
4520,Doors and  Windows,Brugte Døre,BD30 / Brand og lyddøre,/doere-vinduer/brugte-doere/yderdoere/yderdoere/268010/bd30-db35-brand-lyddoer-med-karm,/ dB brand-lyddør med karm,268010,"['/dyn/resources/Shop_Model_Product/image/0/268010/1697449213/old2columns/bd30-db35-brand-lyddoer-med-karm-268010.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/353433/1697449218/old2columns/bd30-db35-brand-lyddoer-med-karm-268010.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/353434/1697449219/old2columns/bd30-db35-brand-lyddoer-med-karm-268010.jpg']",85.5,cm,204.0,cm,13.0,cm,1.0,3500.0,2023-07-08,2023-07-23,Genbyg,DK,dk,Daub,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",15.0,1.0
4521,Doors and  Windows,Brugte Døre,BD30 / Brand og lyddøre,/doere-vinduer/brugte-doere/yderdoere/yderdoere/268011/bd30-db35-brand-lyddoer-med-karm,/ dB brand-lyddør med karm,268011,"['/dyn/resources/Shop_Model_Product/image/1/268011/1697450872/old2columns/268011.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/353436/1697450602/old2columns/268011.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/353435/1697450596/old2columns/268011.jpg']",94.5,cm,211.5,cm,13.0,cm,1.0,3500.0,2023-06-28,2023-10-25,Genbyg,DK,dk,Daub,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",119.0,1.0
4522,Doors and  Windows,Brugte Døre,BD30 / Brand og lyddøre,/doere-vinduer/brugte-doere/yderdoere/yderdoere/268012/bd30-db35-brand-lyddoer-med-karm,/ dB brand-lyddør med karm,268012,"['/dyn/resources/Shop_Model_Product/image/2/268012/1697452054/old2columns/268012.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/353440/1697452016/old2columns/268012.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/353438/1697452006/old2columns/268012.jpg']",88.5,cm,201.0,cm,13.0,cm,2.0,3500.0,2023-07-16,2023-10-08,Genbyg,DK,dk,Daub,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",84.0,1.0
4726,Doors and  Windows,Brugte Døre,Fyldningsdøre uden karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-uden-karm/268200/afsyret-uden-karm,Afsyret uden karm,268200,"['/dyn/resources/Shop_Model_Product/image/0/268200/1698927025/old2columns/268200.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/354515/1698927029/old2columns/268200.jpg']",83.0,cm,206.0,cm,3.5,cm,1.0,850.0,2023-08-26,2023-11-06,Genbyg,DK,dk,Silt,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish",Trim products,,0.0
4727,Doors and  Windows,Brugte Døre,Fyldningsdøre uden karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-uden-karm/268206/afsyret-uden-karm,Afsyret uden karm,268206,"['/dyn/resources/Shop_Model_Product/image/6/268206/1699000614/old2columns/268206.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/354552/1699000517/old2columns/268206.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/354554/1699001328/old2columns/afsyret-uden-karm-268206.jpg']",83.5,cm,204.5,cm,3.5,cm,1.0,450.0,2023-09-02,2023-11-06,Genbyg,DK,dk,Silt,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish",Trim products,,0.0
4919,Doors and  Windows,Brugte Døre,Fyldningsdøre med glas og karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-glas-og-karm/268233/sprossedoer-med-karm,Sprossedør med karm,268233,"['/dyn/resources/Shop_Model_Product/image/3/268233/1699268174/old2columns/268233.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/354760/1699267220/old2columns/268233.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/354761/1699267225/old2columns/268233.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/354763/1699267227/old2columns/268233.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/354764/1699267229/old2columns/268233.jpg']",84.5,cm,214.5,cm,13.0,cm,1.0,4600.0,2023-07-24,2023-11-06,Genbyg,DK,dk,Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Door, Windows, Gates",Handrails,,0.0
4920,Doors and  Windows,Brugte Døre,Fyldningsdøre med glas og karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-glas-og-karm/268234/sprossedoer-med-karm,Sprossedør med karm,268234,"['/dyn/resources/Shop_Model_Product/image/4/268234/1699528296/old2columns/268234.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/354765/1699268737/old2columns/268234.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/354768/1699268745/old2columns/268234.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/354766/1699268742/old2columns/268234.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/354767/1699268743/old2columns/268234.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/354771/1699268749/old2columns/268234.jpg']",84.5,cm,214.5,cm,13.0,cm,1.0,8500.0,2023-07-29,2023-11-06,Genbyg,DK,dk,Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Door, Windows, Gates",Handrails,,0.0
4921,Doors and  Windows,Brugte Døre,Fyldningsdøre med glas og karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-glas-og-karm/268236/sprossedoer-med-karm,Sprossedør med karm,268236,"['/dyn/resources/Shop_Model_Product/image/6/268236/1699370808/old2columns/268236.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/354790/1699269805/old2columns/268236.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/354792/1699269812/old2columns/268236.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/354793/1699269814/old2columns/268236.jpg']",85.0,cm,213.0,cm,13.0,cm,1.0,4400.0,2023-08-02,2023-11-06,Genbyg,DK,dk,Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Door, Windows, Gates",Handrails,,0.0
