,Category,Category_1,Subcategory,URL,Title,ID,Imagefile,Bredde,Bredde_unit,Højde,Højde_unit,Tykkelse,Tykkelse_unit,Quantity,LastPrice,Saved,LastUpOn,Store,Country,Language,material_emb,Danish_Raw,Danish_Code,first_level,second_level,third_level,SoldAfterDays,Sold
1,Doors and  Windows,Brugte Døre,Yderdøre,/doere-vinduer/brugte-doere/yderdoere/yderdoere/267792/stalddoer-med-sidevindue,Stalddør med sidevindue,267792,"['/dyn/resources/Shop_Model_Product/image/2/267792/1695892182/old2columns/267792.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/352320/1695818870/old2columns/267792.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/352321/1695818878/old2columns/267792.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/352324/1695818883/old2columns/267792.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/352322/1695818880/old2columns/267792.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/352323/1695818882/old2columns/267792.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/352325/1695818885/old2columns/267792.jpg']",141.5,cm,190.5,cm,11.5,cm,1.0,6000.0,2023-04-24,2023-05-01,Genbyg,DK,dk,Architectural glass,Door hinges,Pr_30_36_36_21,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,7.0,1.0
3,Doors and  Windows,Brugte Døre,Yderdøre,/doere-vinduer/brugte-doere/yderdoere/yderdoere/267675/yderdoer-med-karm,Yderdør med karm,267675,"['/dyn/resources/Shop_Model_Product/image/5/267675/1695046914/old2columns/267675.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/351671/1695034345/old2columns/267675.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/351672/1695034353/old2columns/267675.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/351673/1695034356/old2columns/267675.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/351674/1695034358/old2columns/267675.jpg']",84.5,cm,208.0,cm,9.5,cm,1.0,1800.0,2023-03-02,2023-07-08,Genbyg,DK,dk,Sitka spruce,Door hinges,Pr_30_36_36_21,"Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,128.0,1.0
4,Doors and  Windows,Brugte Døre,Yderdøre,/doere-vinduer/brugte-doere/yderdoere/yderdoere/267724/yderdoer-med-karm,Yderdør med karm,267724,"['/dyn/resources/Shop_Model_Product/image/4/267724/1695645869/old2columns/267724.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/352006/1695628831/old2columns/267724.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/352004/1695628822/old2columns/267724.jpg']",82.5,cm,203.0,cm,11.5,cm,1.0,2600.0,2023-03-12,2023-03-13,Genbyg,DK,dk,Sitka spruce,Door hinges,Pr_30_36_36_21,"Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,1.0,1.0
5,Doors and  Windows,Brugte Døre,Yderdøre,/doere-vinduer/brugte-doere/yderdoere/yderdoere/267725/yderdoer-med-karm,Yderdør med karm,267725,"['/dyn/resources/Shop_Model_Product/image/5/267725/1695631491/old2columns/267725.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/352008/1695631496/old2columns/267725.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/352009/1695631497/old2columns/267725.jpg']",75.5,cm,210.0,cm,11.5,cm,4.0,2600.0,2023-03-25,2023-07-12,Genbyg,DK,dk,Sitka spruce,Door hinges,Pr_30_36_36_21,"Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,109.0,1.0
7,Doors and  Windows,Brugte Døre,Yderdøre,/doere-vinduer/brugte-doere/yderdoere/yderdoere/267619/yderdoer-med-karm,Yderdør med karm,267619,"['/dyn/resources/Shop_Model_Product/image/9/267619/1694676852/old2columns/267619.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/351456/1694676737/old2columns/267619.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/351457/1694676747/old2columns/267619.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/351458/1694676750/old2columns/267619.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/351459/1694676752/old2columns/267619.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/351460/1694676754/old2columns/267619.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/351461/1694676759/old2columns/267619.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/351462/1694676761/old2columns/267619.jpg']",100.0,cm,221.5,cm,12.3,cm,1.0,4500.0,2023-03-02,2023-10-18,Genbyg,DK,dk,Sitka spruce,Door hinges,Pr_30_36_36_21,"Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,230.0,1.0
10,Doors and  Windows,Brugte Døre,Yderdøre,/doere-vinduer/brugte-doere/yderdoere/yderdoere/267542/yderdoer-med-karm,Yderdør med karm,267542,"['/dyn/resources/Shop_Model_Product/image/2/267542/1694169051/old2columns/267542.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/351140/1694169058/old2columns/267542.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/351141/1694169060/old2columns/267542.jpg']",89.5,cm,180.0,cm,11.7,cm,1.0,1600.0,2023-03-02,2023-10-29,Genbyg,DK,dk,Sitka spruce,Door hinges,Pr_30_36_36_21,"Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,241.0,1.0
11,Doors and  Windows,Brugte Døre,Yderdøre,/doere-vinduer/brugte-doere/yderdoere/yderdoere/267538/vaerkstedsdoer-med-karm,Værkstedsdør med karm,267538,"['/dyn/resources/Shop_Model_Product/image/8/267538/1694168108/old2columns/267538.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/351131/1694168120/old2columns/267538.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/351129/1694168115/old2columns/267538.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/351130/1694168116/old2columns/267538.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/351132/1694168122/old2columns/267538.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/351133/1694168125/old2columns/267538.jpg']",100.0,cm,210.0,cm,6.0,cm,1.0,2250.0,2023-03-02,2023-06-01,Genbyg,DK,dk,Sitka spruce,Door hinges,Pr_30_36_36_21,Openings,"Door, Windows, Gates",Safety cages,91.0,1.0
15,Doors and  Windows,Brugte Døre,Yderdøre,/doere-vinduer/brugte-doere/yderdoere/yderdoere/266999/yderdoer-med-karm,Yderdør med karm,266999,"['/dyn/resources/Shop_Model_Product/image/9/266999/1688628874/old2columns/266999.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/349078/1688627577/old2columns/266999.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/349075/1688627566/old2columns/266999.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/349076/1688627573/old2columns/266999.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/349077/1688627575/old2columns/266999.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/349079/1688627578/old2columns/266999.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/349080/1688627579/old2columns/266999.jpg']",88.0,cm,213.5,cm,12.0,cm,1.0,2800.0,2023-03-02,2023-10-04,Genbyg,DK,dk,Sitka spruce,Door hinges,Pr_30_36_36_21,"Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,216.0,1.0
17,Doors and  Windows,Brugte Døre,Yderdøre,/doere-vinduer/brugte-doere/yderdoere/yderdoere/266979/stalddoer-med-karm,Stalddør med karm,266979,"['/dyn/resources/Shop_Model_Product/image/9/266979/1688985486/old2columns/266979.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/349007/1688475216/old2columns/266979.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/349009/1688475218/old2columns/266979.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/349010/1688475220/old2columns/266979.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/349006/1688475208/old2columns/266979.jpg']",98.0,cm,230.0,cm,11.7,cm,1.0,2800.0,2023-03-02,2023-04-25,Genbyg,DK,dk,Sitka spruce,Door hinges,Pr_30_36_36_21,"Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,54.0,1.0
18,Doors and  Windows,Brugte Døre,Yderdøre,/doere-vinduer/brugte-doere/yderdoere/yderdoere/266823/yderdoer-med-karm,Yderdør med karm,266823,"['/dyn/resources/Shop_Model_Product/image/3/266823/1686918586/old2columns/266823.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/348312/1686918554/old2columns/266823.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/348319/1686918561/old2columns/266823.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/348318/1686918560/old2columns/266823.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/348320/1686918562/old2columns/266823.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/348316/1686918559/old2columns/266823.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/348317/1686918559/old2columns/266823.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/348313/1686918555/old2columns/266823.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/348311/1686918551/old2columns/266823.jpg']",93.5,cm,214.0,cm,11.5,cm,1.0,3500.0,2023-03-02,2023-10-29,Genbyg,DK,dk,Sitka spruce,Door hinges,Pr_30_36_36_21,"Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,241.0,1.0
