,Category,Category_1,Subcategory,URL,Title,ID,Imagefile,Bredde,Bredde_unit,Højde,Højde_unit,Tykkelse,Tykkelse_unit,Quantity,LastPrice,Saved,LastUpOn,Store,Country,Language,material_emb,Danish_Raw,Danish_Code,first_level,second_level,third_level,SoldAfterDays,Sold
1104,Doors and  Windows,Brugte Vinduer,Jernvinduer,/doere-vinduer/brugte-vinduer/jernvinduer/265399/jernvindue,Jernvindue,265399,"['/dyn/resources/Shop_Model_Product/image/9/265399/1675764617/old2columns/265399.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/342237/1675758538/old2columns/265399.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/342236/1675758532/old2columns/265399.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/342239/1675758541/old2columns/265399.jpg']",78.0,cm,178.0,cm,2.0,cm,1.0,6000.0,2023-03-02,2023-09-06,Genbyg,DK,dk,Iron,Steel window walls,Pr_30_59_99_83,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,188.0,1.0
1106,Doors and  Windows,Brugte Vinduer,Jernvinduer,/doere-vinduer/brugte-vinduer/jernvinduer/262036/trekantet-jernvindue,Trekantet jernvindue,262036,"['/dyn/resources/Shop_Model_Product/image/6/262036/1650391985/old2columns/262036.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/328300/1649678896/old2columns/262036.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/328297/1649678888/old2columns/262036.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/328298/1649678894/old2columns/262036.jpg']",197.0,cm,99.0,cm,6.0,cm,1.0,450.0,2023-03-09,2023-10-01,Genbyg,DK,dk,Architectural glass,Steel window walls,Pr_30_59_99_83,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,206.0,1.0
1107,Doors and  Windows,Brugte Vinduer,Jernvinduer,/doere-vinduer/brugte-vinduer/jernvinduer/262039/jernvindue,Jernvindue,262039,"['/dyn/resources/Shop_Model_Product/image/9/262039/1650391361/old2columns/262039.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/328305/1649679479/old2columns/262039.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/328307/1649679483/old2columns/262039.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/328308/1649679484/old2columns/262039.jpg']",100.0,cm,110.0,cm,6.0,cm,1.0,900.0,2023-03-02,2023-10-01,Genbyg,DK,dk,Iron,Steel window walls,Pr_30_59_99_83,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,213.0,1.0
1108,Doors and  Windows,Brugte Vinduer,Jernvinduer,/doere-vinduer/brugte-vinduer/jernvinduer/257582/stort-jernvindue,Stort jernvindue,257582,"['/dyn/resources/Shop_Model_Product/image/2/257582/1608209965/old2columns/257582.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/310504/1608209969/old2columns/257582.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/310505/1608209970/old2columns/257582.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/310506/1608209971/old2columns/257582.jpg']",107.0,cm,214.5,cm,9.0,cm,1.0,900.0,2023-05-01,2023-09-29,Genbyg,DK,dk,Architectural glass,Steel window walls,Pr_30_59_99_83,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,151.0,1.0
1223,Doors and  Windows,Brugte Vinduer,Enkeltlagsglas,/doere-vinduer/brugte-vinduer/enkeltlagsglas/265978/4-fagsvindue-med-blyindfattede-ruder,-fagsvindue med blyindfattede ruder,265978,"['/dyn/resources/Shop_Model_Product/image/8/265978/1679583841/old2columns/4-fagsvindue-med-blyindfattede-ruder-265978.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/344591/1679582377/old2columns/4-fagsvindue-med-blyindfattede-ruder-265978.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/344595/1679582387/old2columns/4-fagsvindue-med-blyindfattede-ruder-265978.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/344590/1679581524/old2columns/265978.jpeg', '/dyn/resources/Shop_Model_Product_Image/image/2/344592/1679582379/old2columns/4-fagsvindue-med-blyindfattede-ruder-265978.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/344594/1679582384/old2columns/4-fagsvindue-med-blyindfattede-ruder-265978.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/344596/1679582390/old2columns/4-fagsvindue-med-blyindfattede-ruder-265978.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/344597/1679582393/old2columns/4-fagsvindue-med-blyindfattede-ruder-265978.jpg']",252.5,cm,158.5,cm,12.0,cm,1.0,6000.0,2023-03-02,2023-09-11,Genbyg,DK,dk,Lead glass,Steel window walls,Pr_30_59_99_83,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,193.0,1.0
3691,Doors and  Windows,Brugte Vinduer,Sprossevinduer,/doere-vinduer/brugte-vinduer/sprossevinduer/262949/fastkarmsvindue-med-jernsprosser,Fastkarmsvindue med jernsprosser,262949,"['/dyn/resources/Shop_Model_Product/image/9/262949/1657103720/old2columns/262949.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/331988/1657103728/old2columns/262949.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/331989/1657103731/old2columns/262949.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/331990/1657103734/old2columns/262949.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/331991/1657103736/old2columns/262949.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/331992/1657103740/old2columns/262949.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/331994/1657103863/old2columns/262949.jpg']",151.0,cm,250.0,cm,10.0,cm,1.0,2200.0,2023-06-14,2023-07-31,Genbyg,DK,dk,Sheet glass,Steel window walls,Pr_30_59_99_83,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,47.0,1.0
3801,Doors and  Windows,Brugte Vinduer,Andre vinduer,/doere-vinduer/brugte-vinduer/andre-vinduer/59419/stoebejernsvindue-6-stens,Støbejernsvindue - -stens,59419,"['/dyn/resources/Shop_Model_Product/image/9/59419/1560410974/old2columns/stoebejernsvindue-6-stens-59419.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/144302/1560410974/old2columns/stoebejernsvindue-6-stens-59419.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/144303/1560410975/old2columns/stoebejernsvindue-6-stens-59419.jpg']",67.0,cm,70.0,cm,,,1.0,600.0,2023-05-29,2023-06-09,Genbyg,DK,dk,Architectural glass,Steel window walls,Pr_30_59_99_83,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,11.0,1.0
5412,Doors and  Windows,Brugte Vinduer,Sprossevinduer,/doere-vinduer/brugte-vinduer/sprossevinduer/262949/fastkarmsvindue-med-jernsprosser,Fastkarmsvindue med jernsprosser,262949,"['/dyn/resources/Shop_Model_Product/image/9/262949/1657103720/old2columns/262949.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/331988/1657103728/old2columns/262949.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/331989/1657103731/old2columns/262949.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/331990/1657103734/old2columns/262949.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/331991/1657103736/old2columns/262949.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/331992/1657103740/old2columns/262949.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/331994/1657103863/old2columns/262949.jpg']",151.0,cm,250.0,cm,10.0,cm,1.0,2200.0,2023-09-25,2023-10-07,Genbyg,DK,dk,Sheet glass,Steel window walls,Pr_30_59_99_83,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,12.0,1.0
5698,Doors and  Windows,Brugte Vinduer,Jernvinduer,/doere-vinduer/brugte-vinduer/jernvinduer/265399/jernvindue,Jernvindue,265399,"['/dyn/resources/Shop_Model_Product/image/9/265399/1675764617/old2columns/265399.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/342237/1675758538/old2columns/265399.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/342236/1675758532/old2columns/265399.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/342239/1675758541/old2columns/265399.jpg']",78.0,cm,178.0,cm,2.0,cm,1.0,6000.0,2023-10-23,2023-11-02,Genbyg,DK,dk,Iron,Steel window walls,Pr_30_59_99_83,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,10.0,1.0
5700,Doors and  Windows,Brugte Vinduer,Jernvinduer,/doere-vinduer/brugte-vinduer/jernvinduer/262036/trekantet-jernvindue,Trekantet jernvindue,262036,"['/dyn/resources/Shop_Model_Product/image/6/262036/1650391985/old2columns/262036.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/328300/1649678896/old2columns/262036.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/328297/1649678888/old2columns/262036.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/328298/1649678894/old2columns/262036.jpg']",197.0,cm,99.0,cm,6.0,cm,1.0,450.0,2023-11-01,2023-11-04,Genbyg,DK,dk,Architectural glass,Steel window walls,Pr_30_59_99_83,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,3.0,1.0
