,Category,Category_1,Subcategory,URL,Title,ID,Imagefile,Bredde,Bredde_unit,Højde,Højde_unit,Tykkelse,Tykkelse_unit,Quantity,LastPrice,Saved,LastUpOn,Store,Country,Language,material_emb,Danish_Raw,Danish_Code,first_level,second_level,third_level,SoldAfterDays,Sold
889,Doors and  Windows,Brugte Døre,Brugt Tilbehør,/doere-vinduer/brugte-doere/tilbehoer-til-doere/brugte-haengsler/77623/messinghaengsler-saet,Messinghængsler - sæt,77623,[],,,,,,,1.0,937.0,2023-04-02,2023-05-14,Genbyg,DK,dk,Sitka spruce,Angle fasteners,Pr_20_29_04,Technical elements,"Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories,42.0,1.0
896,Doors and  Windows,Brugte Døre,Brugt Tilbehør,/doere-vinduer/brugte-doere/tilbehoer-til-doere/brugte-haengsler/74779/messinghaengsel-venstrehaengt,Messinghængsel - venstrehængt,74779,[],,,,,,,3.0,175.0,2023-04-27,2023-05-06,Genbyg,DK,dk,Sitka spruce,Angle fasteners,Pr_20_29_04,"Roof, Slabs, Stairs","Floors, Ceiling","Lighting columns, brackets and bollards",9.0,1.0
911,Doors and  Windows,Brugte Døre,Brugt Tilbehør,/doere-vinduer/brugte-doere/tilbehoer-til-doere/brugte-haengsler/61391/messinghaengsel-venstrehaengt,Messinghængsel - venstrehængt,61391,[],,,,,,,1.0,400.0,2023-03-02,2023-05-21,Genbyg,DK,dk,Sitka spruce,Angle fasteners,Pr_20_29_04,"Roof, Slabs, Stairs","Floors, Ceiling","Lighting columns, brackets and bollards",80.0,1.0
977,Doors and  Windows,Brugte Døre,Dørhængsler,/doere-vinduer/brugte-doere/nye-haengsler/40507/hoejrehaengt-hamborg-haengsel-mrund-knop-lille,Højrehængt - Hamborg hængsel m/rund knop lille,40507,[],,,,,,,30.0,120.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Sitka spruce,Angle fasteners,Pr_20_29_04,"Wall, Barriers, Pannels",Other,"Lighting columns, brackets and bollards",214.0,1.0
1376,Doors and  Windows,Brugte Vinduer,"Vinkelhængsler, Vridere & Anverfere",/doere-vinduer/brugte-vinduer/tilbehoer-til-vinduer/nye-vinkelhaengsler/34651/vinkelhaengsel-hoejrehaengt-51-mm,Vinkelhængsler mm højre/venstre,34651,[],,,,,,,,55.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Encaustic,Angle fasteners,Pr_20_29_04,"Roof, Slabs, Stairs","Floors, Ceiling","Lighting columns, brackets and bollards",214.0,1.0
1377,Doors and  Windows,Brugte Vinduer,"Vinkelhængsler, Vridere & Anverfere",/doere-vinduer/brugte-vinduer/tilbehoer-til-vinduer/nye-vinkelhaengsler/34647/vinkelhaengsel-hoejrehaengt-98-mm,Vinkelhængsler mm højre/venstre,34647,[],,,,,,,,55.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Encaustic,Angle fasteners,Pr_20_29_04,"Roof, Slabs, Stairs","Floors, Ceiling","Lighting columns, brackets and bollards",214.0,1.0
1378,Doors and  Windows,Brugte Vinduer,"Vinkelhængsler, Vridere & Anverfere",/doere-vinduer/brugte-vinduer/tilbehoer-til-vinduer/nye-vinkelhaengsler/34655/vinkelhaengsel-hoejrehaengt-138-mm,Vinkelhængsler mm højre/venstre,34655,[],,,,,,,,55.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Encaustic,Angle fasteners,Pr_20_29_04,"Roof, Slabs, Stairs","Floors, Ceiling","Lighting columns, brackets and bollards",214.0,1.0
1379,Doors and  Windows,Brugte Vinduer,"Vinkelhængsler, Vridere & Anverfere",/doere-vinduer/brugte-vinduer/tilbehoer-til-vinduer/nye-vinkelhaengsler/34664/vinkelhaengsel-hoejrehaengt-115-mm,Vinkelhængsler mm højre/venstre,34664,[],,,,,,,,95.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Encaustic,Angle fasteners,Pr_20_29_04,"Roof, Slabs, Stairs","Floors, Ceiling","Lighting columns, brackets and bollards",214.0,1.0
1380,Doors and  Windows,Brugte Vinduer,"Vinkelhængsler, Vridere & Anverfere",/doere-vinduer/brugte-vinduer/tilbehoer-til-vinduer/nye-vinkelhaengsler/34662/vinkelhaengsel-hoejrehaengt-77-mm,Vinkelhængsler mm højre/venstre,34662,[],,,,,,,,90.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Encaustic,Angle fasteners,Pr_20_29_04,"Roof, Slabs, Stairs","Floors, Ceiling","Lighting columns, brackets and bollards",214.0,1.0
1441,Doors and  Windows,Brugte Vinduer,Brugte Vinkelhængsler,/doere-vinduer/brugte-vinduer/tilbehoer-til-vinduer/brugte-vinkelhaengsler/255612/vinkelhaengsel-50-mm,Vinkelhængsel - mm .,255612,[],,,,,,,8.0,25.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Silt,Angle fasteners,Pr_20_29_04,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",214.0,1.0
