,Category,Category_1,Subcategory,URL,Title,ID,Imagefile,Bredde,Bredde_unit,Højde,Højde_unit,Tykkelse,Tykkelse_unit,Quantity,LastPrice,Saved,LastUpOn,Store,Country,Language,material_emb,Danish_Raw,Danish_Code,first_level,second_level,third_level,SoldAfterDays,Sold
562,Doors and  Windows,Brugte Døre,Fyldningsdøre med glas og karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-glas-og-karm/260385/doer-med-glas-og-sprosser,Dør med glas og sprosser,260385,"['/dyn/resources/Shop_Model_Product/image/5/260385/1637099316/old2columns/260385.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/321530/1636985237/old2columns/260385.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/321528/1636985218/old2columns/260385.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/321529/1636985233/old2columns/260385.jpg']",80.5,cm,207.0,cm,12.5,cm,1.0,6500.0,2023-03-02,2023-09-02,Genbyg,DK,dk,Patterned glass,Glassware,Pr_40_70_23_36,"Wall, Barriers, Pannels","Covering, Finish",Glass blocks and panels,184.0,1.0
1247,Doors and  Windows,Brugte Vinduer,Enkeltlagsglas,/doere-vinduer/brugte-vinduer/enkeltlagsglas/257343/enkellagsglas-med-bue,Enkellagsglas med bue,257343,"['/dyn/resources/Shop_Model_Product/image/3/257343/1606740984/old2columns/257343.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/309700/1606740989/old2columns/257343.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/309699/1606740988/old2columns/257343.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/309701/1606740990/old2columns/257343.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/309702/1606740992/old2columns/257343.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/309703/1606740993/old2columns/257343.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/309982/1607374331/old2columns/enkellagsglas-med-bue-257343.JPG', '/dyn/resources/Shop_Model_Product_Image/image/3/309983/1607374331/old2columns/enkellagsglas-med-bue-257343.jpg']",40.5,cm,180.0,cm,12.0,cm,1.0,1000.0,2023-03-02,2023-09-04,Genbyg,DK,dk,Patterned glass,Glassware,Pr_40_70_23_36,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Glass blocks and panels,186.0,1.0
1488,Doors and  Windows,Brugte Vinduer,Værktøj,/doere-vinduer/brugte-vinduer/tilbehoer-til-vinduer/vaerktoej/26369/kvalitets-glasskaerer-fra-japan,Kvalitets glasskærer fra Japan,26369,[],,,,,,,,335.0,2023-03-02,2023-10-02,Genbyg,DK,dk,Patterned glass,Glassware,Pr_40_70_23_36,Other,Other,Glass blocks and panels,214.0,1.0
3728,Doors and  Windows,Brugte Vinduer,Vinduesrammer,/doere-vinduer/brugte-vinduer/vinduesrammer/266785/ramme-med-blyindfattet-glas,Ramme med blyindfattet glas,266785,"['/dyn/resources/Shop_Model_Product/image/5/266785/1686667543/old2columns/266785.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/348135/1686659583/old2columns/266785.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/348132/1686659572/old2columns/266785.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/348134/1686659581/old2columns/266785.jpg']",78.0,cm,170.0,cm,3.5,cm,1.0,1600.0,2023-05-23,2023-06-15,Genbyg,DK,dk,Patterned glass,Glassware,Pr_40_70_23_36,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Glass blocks and panels,23.0,1.0
3729,Doors and  Windows,Brugte Vinduer,Vinduesrammer,/doere-vinduer/brugte-vinduer/vinduesrammer/266786/ramme-med-blyindfattet-glas,Ramme med blyindfattet glas,266786,"['/dyn/resources/Shop_Model_Product/image/6/266786/1686662353/old2columns/266786.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/348137/1686662357/old2columns/266786.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/348138/1686662358/old2columns/266786.jpg']",38.0,cm,170.0,cm,3.5,cm,2.0,300.0,2023-05-25,2023-06-22,Genbyg,DK,dk,Patterned glass,Glassware,Pr_40_70_23_36,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Glass blocks and panels,28.0,1.0
3773,Doors and  Windows,Brugte Vinduer,Skillerumsvinduer,/doere-vinduer/brugte-vinduer/skillerumsvinduer/265663/teakvindue-af-farvet-glas,Teakvindue af farvet glas,265663,"['/dyn/resources/Shop_Model_Product/image/3/265663/1677839657/old2columns/265663.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/343354/1677838060/old2columns/265663.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/343356/1677838064/old2columns/265663.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/343355/1677838061/old2columns/265663.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/343357/1677838067/old2columns/265663.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/343359/1677838072/old2columns/265663.jpg']",53.0,cm,130.5,cm,2.5,cm,1.0,600.0,2023-05-23,2023-08-15,Genbyg,DK,dk,Coloured glass,Glassware,Pr_40_70_23_36,Furnishings,"Door, Windows, Gates",Glass blocks and panels,84.0,1.0
4060,Miscellaneous Used Items,Plader & Hylder,Plader & Hylder,/diverse-brugt/plader-hylder/51940/glasplade-hylde,Glasplade/ hylde,51940,"['/dyn/resources/Shop_Model_Product/image/0/51940/1558595265/old2columns/glasplade-hylde-51940.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/122217/1558595265/old2columns/glasplade-hylde-51940.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/122218/1558595266/old2columns/glasplade-hylde-51940.jpg']",,,,,,,5.0,100.0,2023-05-28,2023-07-25,Genbyg,DK,dk,Patterned glass,Glassware,Pr_40_70_23_36,"Wall, Barriers, Pannels",Furnishings,Glass blocks and panels,58.0,1.0
4232,Miscellaneous Used Items,Sjove ting,Sjove ting,/diverse-brugt/sjove-ting/267638/stort-sylteglas,Stort sylteglas,267638,"['/dyn/resources/Shop_Model_Product/image/8/267638/1695291467/old2columns/267638.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/351538/1694694673/old2columns/267638.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/351542/1694694718/old2columns/267638.jpg']",,,40.0,cm,,,6.0,350.0,2023-06-10,2023-09-10,Genbyg,DK,dk,Patterned glass,Glassware,Pr_40_70_23_36,"Wall, Barriers, Pannels",Other,Glass blocks and panels,92.0,1.0
4473,Doors and  Windows,Brugte Døre,Indvendige døre,/doere-vinduer/brugte-doere/indvendige-doere/268036/doer-med-glas-og-karm,Dør med glas og karm,268036,"['/dyn/resources/Shop_Model_Product/image/6/268036/1698154126/old2columns/doer-med-glas-og-karm-268036.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/353737/1698137936/old2columns/doer-med-glas-og-karm-268036.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/353738/1698137942/old2columns/doer-med-glas-og-karm-268036.jpg']",104.0,cm,214.0,cm,11.8,cm,1.0,7800.0,2023-07-15,2023-10-26,Genbyg,DK,dk,Patterned glass,Glassware,Pr_40_70_23_36,"Wall, Barriers, Pannels","Covering, Finish",Glass blocks and panels,103.0,1.0
4505,Doors and  Windows,Brugte Døre,Fyldningsdøre med glas og karm,/doere-vinduer/brugte-doere/fyldningsdoere/fyldningsdoere-med-glas-og-karm/260385/doer-med-glas-og-sprosser,Dør med glas og sprosser,260385,"['/dyn/resources/Shop_Model_Product/image/5/260385/1637099316/old2columns/260385.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/321530/1636985237/old2columns/260385.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/321528/1636985218/old2columns/260385.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/321529/1636985233/old2columns/260385.jpg']",80.5,cm,207.0,cm,12.5,cm,1.0,6500.0,2023-06-30,2023-07-07,Genbyg,DK,dk,Patterned glass,Glassware,Pr_40_70_23_36,"Wall, Barriers, Pannels","Covering, Finish",Glass blocks and panels,7.0,1.0
