,Category,Category_1,Subcategory,URL,Title,ID,Imagefile,Bredde,Bredde_unit,Højde,Højde_unit,Tykkelse,Tykkelse_unit,Quantity,LastPrice,Saved,LastUpOn,Store,Country,Language,material_emb,Danish_Raw,Danish_Code,first_level,second_level,third_level,SoldAfterDays,Sold
1002,Doors and  Windows,Brugte Vinduer,Termovinduer,/doere-vinduer/brugte-vinduer/termovinduer/267679/termovindue-med-sprosser,Termovindue med sprosser,267679,"['/dyn/resources/Shop_Model_Product/image/9/267679/1695040959/old2columns/267679.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/351695/1695040964/old2columns/267679.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/351696/1695040966/old2columns/267679.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/351697/1695040969/old2columns/267679.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/351698/1695040971/old2columns/267679.jpg']",65.0,cm,177.5,cm,11.5,cm,1.0,900.0,2023-03-02,2023-05-08,Genbyg,DK,dk,Heat-resisting glass,Thermostatic control glazed roof ventilators,Pr_30_59_58_88,"Roof, Slabs, Stairs","Door, Windows, Gates",Space heating and cooling products,67.0,1.0
1003,Doors and  Windows,Brugte Vinduer,Termovinduer,/doere-vinduer/brugte-vinduer/termovinduer/267678/termovindue-med-sprosser,Termovindue med sprosser,267678,"['/dyn/resources/Shop_Model_Product/image/8/267678/1695039533/old2columns/267678.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/351692/1695039538/old2columns/267678.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/351693/1695039539/old2columns/267678.jpg']",65.0,cm,177.5,cm,11.5,cm,1.0,1500.0,2023-03-02,2023-04-25,Genbyg,DK,dk,Heat-resisting glass,Thermostatic control glazed roof ventilators,Pr_30_59_58_88,"Roof, Slabs, Stairs","Door, Windows, Gates",Space heating and cooling products,54.0,1.0
1012,Doors and  Windows,Brugte Vinduer,Termovinduer,/doere-vinduer/brugte-vinduer/termovinduer/267693/termovindue-i-plastik,Termovindue i plastik,267693,"['/dyn/resources/Shop_Model_Product/image/3/267693/1695126018/old2columns/267693.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/351819/1695125120/old2columns/267693.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/351821/1695125135/old2columns/267693.jpg']",85.5,cm,107.0,cm,12.0,cm,2.0,900.0,2023-04-03,2023-04-05,Genbyg,DK,dk,Heat-resisting glass,Thermostatic control glazed roof ventilators,Pr_30_59_58_88,"Roof, Slabs, Stairs","Door, Windows, Gates",Space heating and cooling products,2.0,1.0
1013,Doors and  Windows,Brugte Vinduer,Termovinduer,/doere-vinduer/brugte-vinduer/termovinduer/267694/termovindue-i-plastik,Termovindue i plastik,267694,"['/dyn/resources/Shop_Model_Product/image/4/267694/1695126073/old2columns/267694.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/351822/1695125332/old2columns/267694.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/351823/1695125341/old2columns/267694.jpg']",89.5,cm,99.0,cm,12.0,cm,1.0,900.0,2023-03-06,2023-03-17,Genbyg,DK,dk,Heat-resisting glass,Thermostatic control glazed roof ventilators,Pr_30_59_58_88,"Roof, Slabs, Stairs","Door, Windows, Gates",Space heating and cooling products,11.0,1.0
1025,Doors and  Windows,Brugte Vinduer,Termovinduer,/doere-vinduer/brugte-vinduer/termovinduer/267465/smalt-termovindue,Smalt termovindue,267465,"['/dyn/resources/Shop_Model_Product/image/5/267465/1693557128/old2columns/267465.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/350852/1693557131/old2columns/267465.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/350853/1693557133/old2columns/267465.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/350854/1693557141/old2columns/267465.jpg']",254.5,cm,61.5,cm,15.0,cm,2.0,1600.0,2023-03-02,2023-03-05,Genbyg,DK,dk,Heat-absorbing glass,Thermostatic control glazed roof ventilators,Pr_30_59_58_88,"Roof, Slabs, Stairs","Door, Windows, Gates",Space heating and cooling products,3.0,1.0
1026,Doors and  Windows,Brugte Vinduer,Termovinduer,/doere-vinduer/brugte-vinduer/termovinduer/267463/smalt-termovindue,Smalt termovindue,267463,"['/dyn/resources/Shop_Model_Product/image/3/267463/1693926751/old2columns/267463.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/350841/1693555813/old2columns/267463.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/350845/1693555830/old2columns/267463.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/350847/1693555873/old2columns/267463.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/350842/1693555817/old2columns/267463.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/350843/1693555820/old2columns/267463.jpg']",198.5,cm,37.0,cm,15.0,cm,1.0,1200.0,2023-03-02,2023-04-11,Genbyg,DK,dk,Heat-absorbing glass,Thermostatic control glazed roof ventilators,Pr_30_59_58_88,"Roof, Slabs, Stairs","Door, Windows, Gates",Space heating and cooling products,40.0,1.0
1030,Doors and  Windows,Brugte Vinduer,Termovinduer,/doere-vinduer/brugte-vinduer/termovinduer/267320/termovindue-med-sprosser,Termovindue med sprosser,267320,"['/dyn/resources/Shop_Model_Product/image/0/267320/1692354759/old2columns/267320.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/350262/1692354596/old2columns/267320.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/350259/1692354578/old2columns/267320.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/350260/1692354592/old2columns/267320.jpg']",160.0,cm,147.0,cm,11.5,cm,1.0,2500.0,2023-03-02,2023-03-30,Genbyg,DK,dk,Heat-resisting glass,Thermostatic control glazed roof ventilators,Pr_30_59_58_88,"Roof, Slabs, Stairs","Door, Windows, Gates",Space heating and cooling products,28.0,1.0
1037,Doors and  Windows,Brugte Vinduer,Termovinduer,/doere-vinduer/brugte-vinduer/termovinduer/266947/termovindue-med-redningsaabning,Termovindue med redningsåbning,266947,"['/dyn/resources/Shop_Model_Product/image/7/266947/1688118163/old2columns/266947.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/348858/1688118063/old2columns/266947.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/348856/1688118049/old2columns/266947.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/348859/1688118065/old2columns/266947.jpg']",140.0,cm,115.0,cm,12.5,cm,1.0,2500.0,2023-03-02,2023-04-11,Genbyg,DK,dk,Heat-resisting glass,Thermostatic control glazed roof ventilators,Pr_30_59_58_88,"Roof, Slabs, Stairs","Door, Windows, Gates",Space heating and cooling products,40.0,1.0
1065,Doors and  Windows,Brugte Vinduer,Termovinduer,/doere-vinduer/brugte-vinduer/termovinduer/266530/velfac-termovindue,Velfac termovindue,266530,"['/dyn/resources/Shop_Model_Product/image/0/266530/1684248842/old2columns/266530.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/347003/1684248456/old2columns/266530.jpg']",80.0,cm,235.0,cm,12.5,cm,1.0,900.0,2023-03-02,2023-03-13,Genbyg,DK,dk,Heat-resisting glass,Thermostatic control glazed roof ventilators,Pr_30_59_58_88,"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,11.0,1.0
1066,Doors and  Windows,Brugte Vinduer,Termovinduer,/doere-vinduer/brugte-vinduer/termovinduer/266486/termovindue-med-bue,Termovindue med bue,266486,"['/dyn/resources/Shop_Model_Product/image/6/266486/1684162737/old2columns/266486.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/346806/1684139386/old2columns/266486.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/346809/1684139405/old2columns/266486.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/346807/1684139399/old2columns/266486.jpg']",114.0,cm,177.0,cm,11.5,cm,2.0,2800.0,2023-03-08,2023-04-06,Genbyg,DK,dk,Heat-resisting glass,Thermostatic control glazed roof ventilators,Pr_30_59_58_88,"Roof, Slabs, Stairs","Door, Windows, Gates",Space heating and cooling products,29.0,1.0
