,Category,Category_1,Subcategory,URL,Title,ID,Imagefile,Bredde,Bredde_unit,Højde,Højde_unit,Tykkelse,Tykkelse_unit,Quantity,LastPrice,Saved,LastUpOn,Store,Country,Language,material_emb,Danish_Raw,Danish_Code,first_level,second_level,third_level,SoldAfterDays,Sold
1005,Doors and  Windows,Brugte Vinduer,Termovinduer,/doere-vinduer/brugte-vinduer/termovinduer/267784/termovindue-med-matteret-glas,Termovindue med matteret glas,267784,"['/dyn/resources/Shop_Model_Product/image/4/267784/1695811885/old2columns/267784.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/352270/1695811889/old2columns/267784.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/352271/1695811891/old2columns/267784.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/352272/1695811892/old2columns/267784.jpg']",110.0,cm,45.0,cm,11.5,cm,2.0,1500.0,2023-05-03,2023-05-23,Genbyg,DK,dk,Heat-absorbing glass,Thermochromic glass,Pr_25_71_33_90,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,20.0,1.0
1008,Doors and  Windows,Brugte Vinduer,Termovinduer,/doere-vinduer/brugte-vinduer/termovinduer/267741/termovindue-med-matteret-glas,Termovindue med matteret glas,267741,"['/dyn/resources/Shop_Model_Product/image/1/267741/1695719282/old2columns/267741.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/352105/1695718947/old2columns/267741.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/352098/1695718929/old2columns/267741.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/352101/1695718944/old2columns/267741.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/352110/1695718948/old2columns/267741.jpg']",104.0,cm,124.0,cm,11.5,cm,1.0,1800.0,2023-03-11,2023-07-14,Genbyg,DK,dk,Heat-absorbing glass,Thermochromic glass,Pr_25_71_33_90,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,125.0,1.0
1043,Doors and  Windows,Brugte Vinduer,Termovinduer,/doere-vinduer/brugte-vinduer/termovinduer/266568/termovindue-med-matteret-glas,Termovindue med matteret glas,266568,"['/dyn/resources/Shop_Model_Product/image/8/266568/1684934677/old2columns/266568.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/347154/1684753113/old2columns/266568.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/347152/1684753107/old2columns/266568.jpg']",147.5,cm,50.5,cm,12.5,cm,2.0,1800.0,2023-03-02,2023-03-14,Genbyg,DK,dk,Heat-absorbing glass,Thermochromic glass,Pr_25_71_33_90,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,12.0,1.0
1052,Doors and  Windows,Brugte Vinduer,Termovinduer,/doere-vinduer/brugte-vinduer/termovinduer/266567/termovindue-med-matteret-glas,Termovindue med matteret glas,266567,"['/dyn/resources/Shop_Model_Product/image/7/266567/1684853937/old2columns/266567.jpg', '/dyn/resources/Shop_Model_Product_Image/image/9/347149/1684752424/old2columns/266567.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/347147/1684752411/old2columns/266567.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/347148/1684752418/old2columns/266567.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/347151/1684752427/old2columns/266567.jpg']",73.0,cm,146.0,cm,12.5,cm,1.0,2200.0,2023-03-02,2023-03-08,Genbyg,DK,dk,Heat-absorbing glass,Thermochromic glass,Pr_25_71_33_90,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,6.0,1.0
1053,Doors and  Windows,Brugte Vinduer,Termovinduer,/doere-vinduer/brugte-vinduer/termovinduer/266566/termovindue-med-matteret-glas,Termovindue med matteret glas,266566,"['/dyn/resources/Shop_Model_Product/image/6/266566/1684828766/old2columns/266566.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/347142/1684752136/old2columns/266566.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/347143/1684752142/old2columns/266566.jpg', '/dyn/resources/Shop_Model_Product_Image/image/4/347144/1684752143/old2columns/266566.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/347146/1684752146/old2columns/266566.jpg']",73.0,cm,149.0,cm,12.5,cm,1.0,2200.0,2023-03-02,2023-03-10,Genbyg,DK,dk,Heat-absorbing glass,Thermochromic glass,Pr_25_71_33_90,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,8.0,1.0
1060,Doors and  Windows,Brugte Vinduer,Termovinduer,/doere-vinduer/brugte-vinduer/termovinduer/266546/termovindue-med-matteret-glas,Termovindue med matteret glas,266546,"['/dyn/resources/Shop_Model_Product/image/6/266546/1684755842/old2columns/266546.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/347060/1684493213/old2columns/266546.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/347062/1684493228/old2columns/266546.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/347063/1684493230/old2columns/266546.jpg']",45.0,cm,63.5,cm,11.5,cm,1.0,500.0,2023-04-20,2023-04-21,Genbyg,DK,dk,Heat-absorbing glass,Thermochromic glass,Pr_25_71_33_90,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,1.0,1.0
1157,Doors and  Windows,Brugte Vinduer,Vinduesrammer,/doere-vinduer/brugte-vinduer/vinduesrammer/259850/vinduesramme-med-termoglas,Vinduesramme med termoglas,259850,"['/dyn/resources/Shop_Model_Product/image/0/259850/1631518871/old2columns/259850.jpg', '/dyn/resources/Shop_Model_Product_Image/image/5/319355/1631518875/old2columns/259850.jpg', '/dyn/resources/Shop_Model_Product_Image/image/6/319356/1631518877/old2columns/259850.jpg']",56.0,cm,113.5,cm,6.0,cm,2.0,175.0,2023-03-02,2023-06-17,Genbyg,DK,dk,Heat-absorbing glass,Thermochromic glass,Pr_25_71_33_90,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,107.0,1.0
3707,Doors and  Windows,Brugte Vinduer,Termovinduer,/doere-vinduer/brugte-vinduer/termovinduer/267970/velfac-termovindue-med-matteret-glas,Velfac termovindue med matteret glas,267970,"['/dyn/resources/Shop_Model_Product/image/0/267970/1696945689/old2columns/267970.jpg', '/dyn/resources/Shop_Model_Product_Image/image/1/353221/1696945700/old2columns/267970.jpg', '/dyn/resources/Shop_Model_Product_Image/image/2/353222/1696945702/old2columns/267970.jpg']",117.0,cm,117.0,cm,12.5,cm,1.0,900.0,2023-05-28,2023-06-29,Genbyg,DK,dk,Heat-resisting glass,Thermochromic glass,Pr_25_71_33_90,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,32.0,1.0
3717,Doors and  Windows,Brugte Vinduer,Termovinduer,/doere-vinduer/brugte-vinduer/termovinduer/267757/termovindue-med-satineret-glas,Termovindue med satineret glas,267757,"['/dyn/resources/Shop_Model_Product/image/7/267757/1695794125/old2columns/267757.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/352190/1695793986/old2columns/267757.jpg', '/dyn/resources/Shop_Model_Product_Image/image/0/352200/1695793991/old2columns/267757.jpg', '/dyn/resources/Shop_Model_Product_Image/image/3/352203/1695793993/old2columns/267757.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/352198/1695793991/old2columns/267757.jpg']",143.0,cm,134.0,cm,11.5,cm,1.0,1800.0,2023-05-23,2023-06-09,Genbyg,DK,dk,Heat-absorbing glass,Thermochromic glass,Pr_25_71_33_90,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,17.0,1.0
4526,Doors and  Windows,Brugte Vinduer,Termovinduer,/doere-vinduer/brugte-vinduer/termovinduer/268073/termovindue-med-matteret-glas,Termovindue med matteret glas,268073,"['/dyn/resources/Shop_Model_Product/image/3/268073/1698158923/old2columns/268073.jpg', '/dyn/resources/Shop_Model_Product_Image/image/7/353747/1698142018/old2columns/268073.jpg', '/dyn/resources/Shop_Model_Product_Image/image/8/353748/1698142027/old2columns/268073.jpg']",125.0,cm,74.0,cm,11.5,cm,1.0,1200.0,2023-07-12,2023-09-02,Genbyg,DK,dk,Heat-absorbing glass,Thermochromic glass,Pr_25_71_33_90,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,52.0,1.0
