,Feature,Importance
206,Material_gemischt,0.22859558
194,Material_Keramik,0.21025424
197,Material_Metall,0.16973685
139,"Condition_gebraucht, gereinigt & geprüft",0.12870899
196,Material_Metal,0.047434118
198,Material_Mixed,0.034958176
200,Material_Plastic,0.033414584
148,Subcategory_Armaturen,0.027779698
140,Condition_like new,0.019851554
0,LastPrice,0.01715058
1,Quantity,0.0131731825
187,Material_Ceramic,0.012034199
4,Category_Ausbau,0.0112166535
145,"Condition_used, cleaned & tested",0.009795355
143,Condition_used,0.0067513427
144,Condition_used & cleaned,0.006720025
3,Width,0.006707619
176,Subcategory_WCs - Toiletten,0.004961429
2,Length,0.004076084
180,Subcategory_Waschtisch & Lavabos,0.0038523579
7,Category_Gebäudetechnik & Sanitär,0.0028274434
136,Condition_cleaned & tested,0.0
138,Condition_gebraucht,0.0
137,Condition_defective,0.0
134,Swiss_Raw_Wood fibres,0.0
133,Swiss_Raw_Window walls,0.0
135,Swiss_Raw_Wrought iron decorative panels,0.0
150,Subcategory_Badewanne & Dusche,0.0
141,Condition_mixed,0.0
149,Subcategory_Bad & Dusche,0.0
152,Subcategory_Baustoffe,0.0
132,Swiss_Raw_Window sash fasteners,0.0
146,Subcategory_Anlage Frischwasser,0.0
147,Subcategory_Apparate & Geräte,0.0
151,Subcategory_Badezimmermöbel,0.0
142,Condition_neuwertig,0.0
126,Swiss_Raw_Washers,0.0
131,Swiss_Raw_Water strainers,0.0
119,Swiss_Raw_Wall-hung WC support brackets,0.0
110,Swiss_Raw_Towels,0.0
111,Swiss_Raw_Under-mounted washbasins,0.0
112,Swiss_Raw_Vanity and washroom furniture,0.0
113,Swiss_Raw_Vapour meters,0.0
114,Swiss_Raw_Vehicle hoists,0.0
115,Swiss_Raw_Ventilation ducts,0.0
116,Swiss_Raw_WC cisterns,0.0
117,Swiss_Raw_WC pans,0.0
118,Swiss_Raw_WC suites,0.0
120,Swiss_Raw_Wall-hung urinals,0.0
130,Swiss_Raw_Water heaters,0.0
121,Swiss_Raw_Wall-hung washbasins,0.0
122,Swiss_Raw_Wardrobes,0.0
123,"Swiss_Raw_Wash basin, soap dispenser and hand dryer units",0.0
124,Swiss_Raw_Washbasin spouts,0.0
125,Swiss_Raw_Washer compactors,0.0
154,Subcategory_Einbauküchen,0.0
127,Swiss_Raw_Washing products,0.0
128,Swiss_Raw_Waste bins,0.0
129,Swiss_Raw_Water extraction presses,0.0
153,Subcategory_Dachhaut,0.0
161,Subcategory_Heizkörper,0.0
155,Subcategory_Einrichtungen,0.0
193,Material_Holz,0.0
183,Subcategory_Zubehör,0.0
184,Subcategory_Öfen & Cheminées,0.0
185,Material_Aluminum,0.0
186,Material_Artificial stone,0.0
188,Material_Chrome steel,0.0
189,Material_Compound,0.0
190,Material_Concrete,0.0
191,Material_Glas,0.0
192,Material_Glass,0.0
