,Feature,Importance
23,Material_Mixed,0.47635904
3,Width,0.22363698
16,"Condition_used, cleaned & tested",0.08943062
0,LastPrice,0.08018969
9,Swiss_Raw_Dishwashers,0.069264725
2,Length,0.051581472
8,Swiss_Raw_Dish and utensil washers,0.009537448
28,Energy_Efficiency_A,0.0
27,Material_gemischt,0.0
26,Material_Steel,0.0
18,Subcategory_Einrichtungen,0.0
25,Material_Stainless steel,0.0
24,Material_Other,0.0
29,Energy_Efficiency_C,0.0
22,Material_Metal,0.0
21,Subcategory_Spülen,0.0
20,Subcategory_Gastroküche & Gastroartikel,0.0
19,Subcategory_Elektrogerät,0.0
15,Condition_used & cleaned,0.0
17,Subcategory_Apparate & Geräte,0.0
1,Quantity,0.0
14,Condition_used,0.0
13,Condition_mixed,0.0
12,"Condition_gebraucht, gereinigt & geprüft",0.0
11,Condition_cleaned & tested,0.0
10,Swiss_Raw_Domestic dishwashers,0.0
7,Swiss_Raw_Conveyor dishwashers,0.0
6,Category_Sonstiges,0.0
5,Category_Gebäudetechnik & Sanitär,0.0
4,Category_Ausbau,0.0
30,Energy_Efficiency_D,0.0
