,Feature,Importance
299,Material_Keramik,0.23011085
321,Material_gemischt,0.109059
211,Condition_neuwertig,0.08031699
207,"Condition_gebraucht, gereinigt & geprüft",0.055898007
304,Material_Metall,0.047726613
205,Condition_gebraucht,0.04326349
295,Material_Glas,0.04169654
298,Material_Holz,0.032972936
210,Condition_mixed,0.029845715
314,Material_Stahl,0.023613894
206,Condition_gebraucht & gereinigt,0.021232236
297,Material_Glass-ceramics,0.020688599
262,Subcategory_Spülen,0.0197393
303,Material_Metal,0.016846232
306,Material_Mixed,0.016572664
9,Category_Sonstiges,0.015291096
0,LastPrice,0.0144273015
290,Material_Ceramic,0.013518494
208,Condition_like new,0.011724012
219,Subcategory_Armaturen,0.011180016
310,Material_Plastic,0.010414283
215,"Condition_used, cleaned & tested",0.01001881
320,Material_Wood,0.009909488
1,Quantity,0.0093730325
296,Material_Glass,0.008279408
287,Material_Aluminum,0.008013339
8,Category_Gebäudetechnik & Sanitär,0.0076433267
318,Material_Stone,0.007594362
274,Subcategory_WCs - Toiletten,0.0067669977
3,Width,0.0051169796
291,Material_Chrome steel,0.0049975053
226,Subcategory_Baustoffe,0.0048743244
259,Subcategory_Möbel,0.004868495
245,Subcategory_Heizkörper,0.004441675
316,Material_Steel,0.0041729407
279,Subcategory_Waschtisch & Lavabos,0.0040870192
218,Subcategory_Apparate & Geräte,0.0040292144
7,Category_Gebäudehülle & Konstruktion,0.0040285354
2,Length,0.003800946
214,Condition_used & cleaned,0.0037189622
315,Material_Stainless steel,0.0028119613
284,Subcategory_Zubehör,0.002517701
223,Subcategory_Badewanne & Dusche,0.0021305345
4,Category_Ausbau,0.0020565165
322,Energy_Efficiency_A,0.0019485079
213,Condition_used,0.0019284217
278,Subcategory_Waschküche & Trockner,0.0018313329
5,Category_Baustoffe & Werkzeuge,0.0013347493
142,Swiss_Raw_Refrigerators,0.0010330873
261,Subcategory_Sonstiges,0.00053361815
212,Condition_new,0.0
172,Swiss_Raw_Surface luminaires,0.0
209,Condition_mangelhaft,0.0
232,Subcategory_Einbauküchen,0.0
216,Subcategory_An- & Einbauten,0.0
217,Subcategory_Anlage Frischwasser,0.0
231,Subcategory_Dämmung,0.0
173,Swiss_Raw_Suspended luminaires,0.0
221,Subcategory_Aussentüren,0.0
222,Subcategory_Bad & Dusche,0.0
224,Subcategory_Badezimmermöbel,0.0
225,Subcategory_Baumaschinen,0.0
233,Subcategory_Einrichtungen,0.0
227,Subcategory_Dachfenster,0.0
228,Subcategory_Dachhaut,0.0
229,Subcategory_Dachkonstruktion,0.0
230,Subcategory_Deckenkonstruktion,0.0
220,Subcategory_Aufzüge,0.0
181,Swiss_Raw_Trellises,0.0
174,Swiss_Raw_Swimming pool fittings,0.0
204,Condition_defective,0.0
182,Swiss_Raw_Turbo blowers,0.0
183,Swiss_Raw_Unit heaters,0.0
184,Swiss_Raw_Urinal cisterns,0.0
179,Swiss_Raw_Traction motors,0.0
185,Swiss_Raw_Urinal dividers,0.0
186,Swiss_Raw_Urinal flush pipes,0.0
187,Swiss_Raw_Vapour meters,0.0
188,Swiss_Raw_Vermicides ,0.0
178,Swiss_Raw_Toilet showers,0.0
177,Swiss_Raw_Thermostatic radiator valves,0.0
