,Feature,Importance
133,Material_Metall,0.112302475
62,Condition_gebraucht,0.11149523
65,Condition_like new,0.086013205
64,"Condition_gebraucht, gereinigt & geprüft",0.07952979
67,Condition_neuwertig,0.07616853
63,Condition_gebraucht & gereinigt,0.06641764
41,Swiss_Raw_Sprigs,0.063817576
146,Material_gemischt,0.043390043
130,Material_Keramik,0.042773828
25,Swiss_Raw_Grommets,0.035792142
126,Material_Glass,0.032496754
137,Material_Plastic,0.027484667
8,Category_Sonstiges,0.025027432
108,Subcategory_WCs - Toiletten,0.022459082
113,Subcategory_Waschtisch & Lavabos,0.02216595
0,LastPrice,0.018181985
121,Material_Ceramic,0.01630151
69,Condition_used & cleaned,0.015636742
145,Material_Wood,0.011412291
70,"Condition_used, cleaned & tested",0.0105335275
1,Quantity,0.01024871
132,Material_Metal,0.009290316
11,Swiss_Raw_Arrises,0.008622978
2,Length,0.00832119
96,Subcategory_Leuchten & Lampen,0.0077537047
135,Material_Mixed,0.0076755737
3,Width,0.0074501084
7,Category_Gebäudetechnik & Sanitär,0.0054520206
4,Category_Ausbau,0.004860692
71,Subcategory_Apparate & Geräte,0.0041783154
6,Category_Gebäudehülle & Konstruktion,0.0030236235
68,Condition_used,0.0022356298
109,Subcategory_Wandfenster,0.001486768
103,Subcategory_Tore,0.0
102,Subcategory_Steinbeläge,0.0
105,Subcategory_Umgebungsfläche,0.0
104,Subcategory_Treppen & Rampen,0.0
101,Subcategory_Spülen,0.0
100,Subcategory_Sonstiges,0.0
99,Subcategory_Oberlichter,0.0
106,Subcategory_Verkleidung,0.0
90,Subcategory_Holzbeläge,0.0
87,Subcategory_Gastroküche & Gastroartikel,0.0
98,Subcategory_Möbel,0.0
91,Subcategory_Innentüren,0.0
89,Subcategory_Heizkörper,0.0
107,Subcategory_WC-Anlagen,0.0
97,Subcategory_Läden & Storen,0.0
95,Subcategory_Laminat,0.0
94,Subcategory_Klingelanlagen,0.0
93,Subcategory_Kleinteile,0.0
92,Subcategory_Keramikbeläge,0.0
88,Subcategory_Geländer,0.0
118,Material_Aluminium,0.0
110,Subcategory_Warmwasseraufbereitung,0.0
129,Material_Holz,0.0
149,Energy_Efficiency_C,0.0
148,Energy_Efficiency_B,0.0
147,Energy_Efficiency_A,0.0
144,Material_Textile,0.0
143,Material_Tarpaulin,0.0
142,Material_Stone,0.0
141,Material_Steel,0.0
140,Material_Stainless steel,0.0
139,Material_Stahl,0.0
138,Material_Similar,0.0
136,Material_Other,0.0
134,Material_Miscellaneous,0.0
131,Material_Kunststoff,0.0
128,Material_Hardwood,0.0
111,Subcategory_Waschküche & Trocknen,0.0
127,Material_Glass-ceramics,0.0
125,Material_Glas,0.0
124,Material_Concrete,0.0
123,Material_Compound,0.0
122,Material_Chrome steel,0.0
120,Material_Cardboard,0.0
119,Material_Aluminum,0.0
85,Subcategory_Fenster,0.0
117,Subcategory_Öfen & Cheminées,0.0
116,Subcategory_Zubehör,0.0
115,Subcategory_Wärmeerzeugung,0.0
114,Subcategory_Weitere nutzungsspezifische Anlage,0.0
112,Subcategory_Waschküche & Trockner,0.0
86,Subcategory_Fertigteile & Geräte,0.0
75,Subcategory_Badezimmermöbel,0.0
84,Subcategory_Fassade,0.0
40,Swiss_Raw_Special lamps,0.0
38,Swiss_Raw_Scagliola,0.0
37,Swiss_Raw_Porcelain tiles,0.0
36,Swiss_Raw_Pendant luminaires,0.0
35,Swiss_Raw_Nave lecterns,0.0
34,Swiss_Raw_Natural stone quoins,0.0
33,Swiss_Raw_Metal sways,0.0
32,Swiss_Raw_Metal spacers assemblies,0.0
31,Swiss_Raw_Metal skirtings,0.0
30,Swiss_Raw_Metal panels,0.0
29,Swiss_Raw_Metal bollards,0.0
28,Swiss_Raw_Lecterns,0.0
27,Swiss_Raw_Lamps,0.0
26,Swiss_Raw_Lacquers,0.0
24,Swiss_Raw_Flannels,0.0
23,Swiss_Raw_Flange jointing rings for steel flanges,0.0
22,Swiss_Raw_Desks,0.0
21,Swiss_Raw_Decorative facings,0.0
20,Swiss_Raw_Copal resins,0.0
19,Swiss_Raw_Ceramic slates,0.0
18,Swiss_Raw_Buoys,0.0
17,Swiss_Raw_Bolsters,0.0
16,Swiss_Raw_Bidets,0.0
15,Swiss_Raw_Beams and joists,0.0
14,Swiss_Raw_Bathroom mirrors,0.0
13,Swiss_Raw_Auditorium chairs,0.0
12,Swiss_Raw_Artwork products,0.0
10,Swiss_Raw_Acrylic resins,0.0
9,Category_Umgebung,0.0
5,Category_Baustoffe & Werkzeuge,0.0
39,Swiss_Raw_Sedge,0.0
42,Swiss_Raw_Sprinklers,0.0
83,Subcategory_Elektrogerät,0.0
43,Swiss_Raw_Stage curtains,0.0
82,Subcategory_Elastische Beläge,0.0
81,Subcategory_Einrichtungen,0.0
80,Subcategory_Einbauküchen,0.0
79,Subcategory_Dachhaut,0.0
78,Subcategory_Dachfenster,0.0
77,Subcategory_Baustoffe,0.0
76,Subcategory_Baumaschinen,0.0
74,Subcategory_Badewanne & Dusche,0.0
73,Subcategory_Aussentüren,0.0
72,Subcategory_Armaturen,0.0
66,Condition_mixed,0.0
61,Condition_defective,0.0
60,Condition_cleaned & tested,0.0
59,Swiss_Raw_Wood skirtings,0.0
58,Swiss_Raw_Wood lathings,0.0
57,Swiss_Raw_Wood architraves,0.0
56,Swiss_Raw_Wind direction indicator products,0.0
55,Swiss_Raw_Whiteboards,0.0
54,Swiss_Raw_Vitreous enamels,0.0
53,Swiss_Raw_Vertical extended spindles,0.0
