,Feature,Importance
2,Length,0.51012963
0,LastPrice,0.48987037
11,"Condition_used, cleaned & tested",0.0
19,Material_gemischt,0.0
18,Material_Stainless steel,0.0
17,Material_Other,0.0
16,Material_Mixed,0.0
15,Subcategory_Spülen,0.0
14,Subcategory_Elektrogerät,0.0
13,Subcategory_Einrichtungen,0.0
12,Subcategory_Apparate & Geräte,0.0
10,Condition_used,0.0
1,Quantity,0.0
9,Condition_mixed,0.0
8,Condition_cleaned & tested,0.0
7,Swiss_Raw_Dish and utensil washers,0.0
6,Category_Sonstiges,0.0
5,Category_Gebäudetechnik & Sanitär,0.0
4,Category_Ausbau,0.0
3,Width,0.0
20,Energy_Efficiency_A,0.0
