,Feature,Importance
112,Material_gemischt,0.358603
105,Material_Metall,0.13036072
76,"Condition_gebraucht, gereinigt & geprüft",0.1263003
39,Swiss_Raw_Heat pipes,0.06289017
104,Material_Metal,0.061564997
106,Material_Mixed,0.038378175
99,Subcategory_Wärmeerzeugung,0.036465894
31,Swiss_Raw_Fridge-freezers,0.03281626
92,Subcategory_Heizkörper,0.029692197
0,LastPrice,0.029536854
80,Condition_used & cleaned,0.019187236
53,Swiss_Raw_Radiators,0.015207759
3,Width,0.0126286745
4,Category_Ausbau,0.011490989
54,Swiss_Raw_Refrigerators,0.006772006
2,Length,0.006432494
8,Category_Gebäudetechnik & Sanitär,0.005845311
79,Condition_used,0.00568383
81,"Condition_used, cleaned & tested",0.005161064
82,Subcategory_Apparate & Geräte,0.004982008
85,Subcategory_Baustoffe,0.0
84,Subcategory_Badewanne & Dusche,0.0
83,Subcategory_Armaturen,0.0
78,Condition_mixed,0.0
77,Condition_like new,0.0
113,Energy_Efficiency_A,0.0
75,Condition_gebraucht,0.0
86,Subcategory_D05.05	Wärmeabgabe,0.0
73,Condition_cleaned & tested,0.0
72,Swiss_Raw_Wood-burning stoves,0.0
71,Swiss_Raw_Water heaters,0.0
70,Swiss_Raw_Vertical wastewater heat exchangers,0.0
69,Swiss_Raw_Ventilation ducts,0.0
68,Swiss_Raw_Ventilated ceilings,0.0
67,Swiss_Raw_Unit heaters,0.0
66,Swiss_Raw_Trickle vents,0.0
74,Condition_defective,0.0
88,Subcategory_Einbauküchen,0.0
87,Subcategory_Dämmung,0.0
100,Subcategory_Zubehör,0.0
111,Material_Wood,0.0
110,Material_Stone,0.0
109,Material_Steel,0.0
108,Material_Stainless steel,0.0
107,Material_Plastic,0.0
115,Energy_Efficiency_C,0.0
116,Energy_Efficiency_E,0.0
103,Material_Glass,0.0
102,Material_Aluminum,0.0
101,Subcategory_Öfen & Cheminées,0.0
117,Energy_Efficiency_F,0.0
114,Energy_Efficiency_B,0.0
98,Subcategory_Waschküche & Trockner,0.0
97,Subcategory_Warmwasseraufbereitung,0.0
96,Subcategory_Tanks & Speicher,0.0
95,Subcategory_Sonstiges,0.0
94,Subcategory_Lüftungsanlage,0.0
93,Subcategory_Klimaanlagen,0.0
64,Swiss_Raw_Thermostatic radiator valves,0.0
91,Subcategory_Gastroküche & Gastroartikel,0.0
90,Subcategory_Elektrogerät,0.0
89,Subcategory_Einrichtungen,0.0
65,Swiss_Raw_Thermostatic steam traps,0.0
59,Swiss_Raw_Steam feedtanks,0.0
63,Swiss_Raw_Thermal storage heaters,0.0
18,Swiss_Raw_Domestic air diffusers and grilles,0.0
29,Swiss_Raw_Food preparation worktops,0.0
28,Swiss_Raw_Flange adaptors,0.0
27,Swiss_Raw_Fishwashers,0.0
26,Swiss_Raw_Fermenters,0.0
25,Swiss_Raw_Fan convectors,0.0
24,Swiss_Raw_Evaporative condensers,0.0
23,Swiss_Raw_Equipment heaters,0.0
22,Swiss_Raw_Electric storage water heaters,0.0
21,Swiss_Raw_Electric ovens,0.0
20,Swiss_Raw_Domestic refrigerators and freezers,0.0
19,Swiss_Raw_Domestic cooking equipment,0.0
17,Swiss_Raw_Catering refrigerators,0.0
32,Swiss_Raw_Gas cooking ranges,0.0
16,Swiss_Raw_Built-in microwave ovens,0.0
15,Swiss_Raw_Boilers,0.0
14,Swiss_Raw_Bidets,0.0
13,Swiss_Raw_Air-to-air heat pumps,0.0
12,Swiss_Raw_Air-handling luminaires,0.0
11,Swiss_Raw_Air ventilation grilles,0.0
10,Swiss_Raw_Air conditioning units,0.0
9,Category_Sonstiges,0.0
7,Category_Gebäudehülle & Konstruktion,0.0
6,Category_D Technik Gebäude,0.0
5,Category_Baustoffe & Werkzeuge,0.0
30,Swiss_Raw_Freezers,0.0
33,Swiss_Raw_Gas free-standing cookers,0.0
62,Swiss_Raw_Steam valves,0.0
48,Swiss_Raw_Microwave ovens,0.0
61,Swiss_Raw_Steam traps and strainers,0.0
60,Swiss_Raw_Steam generators,0.0
1,Quantity,0.0
58,Swiss_Raw_Solar heat collectors,0.0
57,Swiss_Raw_Soffit grilles,0.0
56,Swiss_Raw_Sample coolers,0.0
55,Swiss_Raw_Room heaters,0.0
52,Swiss_Raw_Photovoltaic modules,0.0
51,Swiss_Raw_Pavement heating cables,0.0
50,Swiss_Raw_Overhead ventilators,0.0
49,Swiss_Raw_Oils,0.0
47,Swiss_Raw_Metal flues and chimneys,0.0
34,Swiss_Raw_Gas ovens,0.0
46,Swiss_Raw_Liquid fuel tank heaters,0.0
45,Swiss_Raw_Instant boiling and cold water taps,0.0
44,Swiss_Raw_Hot cupboards,0.0
43,Swiss_Raw_Heating and cooling source products,0.0
42,Swiss_Raw_Heat-resisting coatings,0.0
41,Swiss_Raw_Heat pumps,0.0
40,Swiss_Raw_Heat protective blankets,0.0
38,Swiss_Raw_Heat emitters,0.0
37,Swiss_Raw_Grommets,0.0
36,Swiss_Raw_Gas-fired unit heaters,0.0
35,Swiss_Raw_Gas-fired boilers,0.0
118,third_level_Space heating and cooling products,0.0
