,Feature,Importance
165,Material_gemischt,0.36153358
49,Swiss_Raw_Kitchenette units,0.086817004
156,Material_Mixed,0.084974594
111,Condition_used,0.06395707
51,Swiss_Raw_Lamps,0.0535899
164,Material_Wood,0.048208944
122,Subcategory_Einrichtungen,0.038713556
2,Length,0.036401946
154,Material_Metal,0.035867065
119,Subcategory_Badezimmermöbel,0.033143252
0,LastPrice,0.03122712
3,Width,0.025174333
112,Condition_used & cleaned,0.022426786
1,Quantity,0.021682234
121,Subcategory_Einbauküchen,0.01911645
134,Subcategory_Leuchten & Lampen,0.013178428
4,Category_Ausbau,0.0084186895
113,"Condition_used, cleaned & tested",0.0061270967
136,Subcategory_Möbel,0.005248531
7,Category_Gebäudetechnik & Sanitär,0.0041934713
120,Subcategory_Baustoffe,0.0
123,Subcategory_Elastische Beläge,0.0
124,Subcategory_Elektrogerät,0.0
91,Swiss_Raw_WC suites,0.0
125,Subcategory_Fertigteile & Geräte,0.0
118,Subcategory_Badewanne & Dusche,0.0
117,Subcategory_Aussentüren,0.0
116,Subcategory_Armaturen,0.0
115,Subcategory_Apparate & Geräte,0.0
114,Subcategory_An- & Einbauten,0.0
93,Swiss_Raw_Wall-hung washbasins,0.0
110,Condition_neuwertig,0.0
92,Swiss_Raw_Wall-hung WC support brackets,0.0
94,Swiss_Raw_Wardrobes,0.0
95,"Swiss_Raw_Wash basin, soap dispenser and hand dryer units",0.0
96,Swiss_Raw_Wood brise-soleil louvre blades,0.0
97,Swiss_Raw_Wood fibres,0.0
98,Swiss_Raw_Wood skirtings,0.0
99,Swiss_Raw_Wood veneers,0.0
100,Swiss_Raw_Wood window units,0.0
101,Swiss_Raw_Wood-burning stoves,0.0
102,Swiss_Raw_Wrought iron decorative panels,0.0
103,Condition_cleaned & tested,0.0
104,Condition_defective,0.0
126,Subcategory_Freistehend,0.0
106,Condition_gebraucht & gereinigt,0.0
107,"Condition_gebraucht, gereinigt & geprüft",0.0
108,Condition_like new,0.0
109,Condition_mixed,0.0
105,Condition_gebraucht,0.0
131,Subcategory_J01.01	Allgemeines Mobiliar,0.0
127,Subcategory_Gastroküche & Gastroartikel,0.0
159,Material_Plexiglass,0.0
150,Material_Glas,0.0
151,Material_Glass,0.0
152,Material_Holz,0.0
153,Material_Keramik,0.0
155,Material_Metall,0.0
