,Feature,Importance
17,Material_gemischt,0.48053622
7,"Condition_gebraucht, gereinigt & geprüft",0.34175396
2,Length,0.041920584
3,Width,0.039604317
0,LastPrice,0.036026057
16,Material_Mixed,0.032011643
12,"Condition_used, cleaned & tested",0.028147219
14,Subcategory_Elektrogerät,0.0
21,Energy_Efficiency_E,0.0
20,Energy_Efficiency_C,0.0
19,Energy_Efficiency_B,0.0
18,Energy_Efficiency_A,0.0
15,Material_Metal,0.0
11,Condition_used & cleaned,0.0
13,Subcategory_Apparate & Geräte,0.0
1,Quantity,0.0
10,Condition_used,0.0
9,Condition_mixed,0.0
8,Condition_like new,0.0
6,Swiss_Raw_Refrigerators,0.0
5,Category_Gebäudetechnik & Sanitär,0.0
4,Category_Ausbau,0.0
22,Energy_Efficiency_F,0.0
