,Feature,Importance
5,Price_Change,0.5704736
293,third_level_Sanitary fittings and accessories,0.106744535
187,Belgium_Raw_Quarry tiles,0.06246238
19,Category_Hardware,0.035613663
118,material_emb_Insulating concrete,0.02917416
164,Belgium_Raw_Ceramic tiles,0.021176407
285,"third_level_Lighting columns, brackets and bollards",0.01948693
30,Category_Sanitary,0.016040422
16,Category_Floors,0.015197148
11,Category_Bricks,0.014466993
282,third_level_Glass blocks and panels,0.0140106585
132,material_emb_Porcelain,0.013971928
103,material_emb_Coloured glass,0.013894997
0,Weight,0.010703278
280,"third_level_Floor plates, gratings and edgings",0.009351861
1,Initial_Price,0.0075766556
273,"second_level_Blocks, Panels, Fences, Bricks",0.006766675
101,material_emb_Ceramic,0.0059187408
2,Latest_Price,0.005330533
296,third_level_Walling units,0.005303387
13,Category_Doors,0.0052439547
276,"second_level_Floors, Ceiling",0.0050027044
21,Category_Lighting,0.0033440988
278,second_level_Other,0.0027441941
199,Belgium_Raw_Stainless steel doorsets,0.0
193,Belgium_Raw_Single axis door hinges,0.0
196,Belgium_Raw_Stainless steel chemical anchor rods,0.0
198,Belgium_Raw_Stainless steel door leaves,0.0
192,Belgium_Raw_Sedge,0.0
201,Belgium_Raw_Steel lighting columns,0.0
194,Belgium_Raw_Slab urinals,0.0
203,Belgium_Raw_Terrazzo tile skirtings,0.0
197,Belgium_Raw_Stainless steel door frames,0.0
195,Belgium_Raw_Sprinklers,0.0
202,Belgium_Raw_Stone slabs,0.0
200,Belgium_Raw_Stainless steel welded circular tubes,0.0
208,Belgium_Raw_Wall-hung urinals,0.0
204,Belgium_Raw_Trellises,0.0
205,Belgium_Raw_Urinal dividers,0.0
206,Belgium_Raw_WC pans,0.0
207,Belgium_Raw_Wall and floor tile units,0.0
209,Belgium_Raw_Wood door frames,0.0
210,Belgium_Raw_Wood skirtings,0.0
211,Belgium_Code_Pr_20_29_03_83,0.0
212,Belgium_Code_Pr_20_29_34_16,0.0
213,Belgium_Code_Pr_20_65_34,0.0
214,Belgium_Code_Pr_20_76_52_86,0.0
215,Belgium_Code_Pr_20_85_09_54,0.0
216,Belgium_Code_Pr_20_93_52_01,0.0
217,Belgium_Code_Pr_20_93_52_10,0.0
218,Belgium_Code_Pr_20_93_52_27,0.0
191,Belgium_Raw_Sealant backer rods,0.0
180,Belgium_Raw_Larinier tiles,0.0
190,Belgium_Raw_Scagliola,0.0
189,Belgium_Raw_Sanitary accessories,0.0
158,Belgium_Raw_Ceiling light switches,0.0
159,Belgium_Raw_Ceramic sinks,0.0
160,Belgium_Raw_Ceramic slates,0.0
161,Belgium_Raw_Ceramic tile borders,0.0
162,Belgium_Raw_Ceramic tile cove skirtings,0.0
163,Belgium_Raw_Ceramic tile round edges,0.0
165,Belgium_Raw_Chute automatic fire doors,0.0
166,Belgium_Raw_Composite door leaves,0.0
167,Belgium_Raw_Cylinders and buffer vessels,0.0
168,Belgium_Raw_Desks,0.0
169,Belgium_Raw_Display plinths,0.0
170,Belgium_Raw_Door frames and leaves,0.0
171,Belgium_Raw_Door lever handle sets,0.0
172,Belgium_Raw_Engineering bricks,0.0
173,Belgium_Raw_Flush bolts,0.0
174,Belgium_Raw_Frameless glass door leaves,0.0
175,Belgium_Raw_Glazed pavement light panels,0.0
176,Belgium_Raw_Glazed structures,0.0
177,Belgium_Raw_Icemakers,0.0
178,Belgium_Raw_Lacquers,0.0
179,Belgium_Raw_Lantern lights,0.0
220,Belgium_Code_Pr_25_71_44_77,0.0
181,Belgium_Raw_Mounting brackets,0.0
182,Belgium_Raw_Murals,0.0
183,Belgium_Raw_Museum showcases,0.0
184,Belgium_Raw_Natural stone wall and floor slabs,0.0
185,Belgium_Raw_Pendant luminaires,0.0
